Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bears,-3.14,-11.81,-3.58,-7.57,-3.13,12.92,0.63,11.28,0.0,-3.78,-3.14,6.32,1.2,-1.44,-6.72
Lions,3.14,-12.92,-0.63,-11.28,0.0,11.81,3.58,7.57,3.13,3.78,-6.32,3.14,1.44,-1.2,6.72
