Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
2,8:06,2,4,JAX 18,14,3,Trevor Lawrence pass complete short right to Zay Jones for 2 yards (tackle by Dayo Odeyingbo),-0.070,-0.480
2,7:27,3,2,JAX 20,14,3,Trevor Lawrence sacked by Tyquan Lewis for -8 yards,-0.480,-2.490
2,6:51,4,10,JAX 12,14,3,"Logan Cooke punts 60 yards, recovered by Isaiah Rodgers at IND-28 and returned for 18 yards (tackle by Shaquille Quarterman)",-2.490,-1.990
2,6:34,1,10,IND 46,14,3,Matt Ryan pass complete short left to Deon Jackson for 22 yards (tackle by Andre Cisco),1.990,3.450
2,6:09,1,10,JAX 32,14,3,Matt Ryan pass incomplete short middle intended for Michael Pittman (defended by Rayshawn Jenkins),3.450,2.900
2,6:06,2,10,JAX 32,14,3,Matt Ryan pass complete short right to Deon Jackson for 13 yards (tackle by Devin Lloyd),2.900,4.310
2,5:23,1,10,JAX 19,14,3,"Matt Ryan pass complete short right to Kylen Granson for -6 yards. Kylen Granson fumbles (forced by Tyson Campbell), recovered by Ryan Kelly at JAC-25 (tackle by Tyson Campbell)",4.310,2.950
2,4:34,2,16,JAX 25,14,3,Matt Ryan pass complete short left to Michael Pittman for 8 yards (tackle by Josh Allen and Foyesade Oluokun),2.950,3.260
2,3:53,3,8,JAX 17,14,3,"Matt Ryan pass incomplete intended for Alec Pierce. Penalty on Shaquill Griffin: Defensive Pass Interference, 9 yards (accepted) (no play)",3.260,5.370
2,3:46,1,8,JAX 8,14,3,"Matt Ryan pass incomplete short middle intended for Deon Jackson (defended by Adam Gotsis). Penalty on Dennis Kelly: Offensive Holding, 10 yards (accepted) (no play)",5.370,4.240
2,3:40,1,18,JAX 18,14,3,Matt Ryan pass complete short left to Deon Jackson for 6 yards (tackle by Devin Lloyd and Andre Cisco),4.240,3.860
2,2:58,2,12,JAX 12,14,3,Deon Jackson right end for 8 yards (tackle by Foyesade Oluokun),3.860,4.490
2,2:12,3,4,JAX 4,14,9,"Matt Ryan pass complete short left to Parris Campbell for 4 yards, touchdown Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",4.490,7.000
2,2:06,,,JAX 15,14,10,Chase McLaughlin kicks extra point good,0.000,0.000
2,2:06,,,IND 35,14,10,"Chase McLaughlin kicks off 65 yards, returned by Jamal Agnew for 23 yards (tackle by Grant Stuard and E.J. Speed)",0.000,0.480
2,2:01,1,10,JAX 23,14,10,Trevor Lawrence sacked by Ifeadi Odenigbo for -7 yards,0.480,-1.150
2,1:57,2,17,JAX 16,14,10,Trevor Lawrence pass complete short right to Zay Jones for 5 yards (tackle by Rodney McLeod),-1.150,-1.020
2,1:49,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:49,3,12,JAX 21,14,10,Trevor Lawrence pass complete short right to Travis Etienne for -2 yards (tackle by Rodney McLeod),-1.020,-2.140
2,1:44,,,,,,Timeout #2 by Indianapolis Colts,,
2,1:44,4,14,JAX 19,14,10,"Logan Cooke punts 61 yards, returned by Keke Coutee for 19 yards (tackle by Ross Matiscik and Caleb Johnson)",-2.140,-1.530
2,1:31,1,10,IND 39,14,10,Matt Ryan pass complete short right to Michael Pittman for 5 yards (tackle by Foyesade Oluokun),1.530,1.660
2,1:12,2,5,IND 44,14,10,Matt Ryan pass complete short right to Kylen Granson for 12 yards (tackle by Rayshawn Jenkins),1.660,2.650
2,0:54,1,10,JAX 44,14,10,Matt Ryan pass incomplete short left intended for Parris Campbell,2.650,2.110
2,0:50,2,10,JAX 44,14,10,Matt Ryan pass incomplete short right,2.110,1.420
2,0:47,3,10,JAX 44,14,10,Matt Ryan pass complete short left to Kylen Granson for 15 yards (tackle by Devin Lloyd),1.420,3.640
2,0:40,1,10,JAX 29,14,10,Matt Ryan pass complete short left to Parris Campbell for 6 yards (tackle by Tyson Campbell),3.640,3.910
2,0:36,2,4,JAX 23,14,10,Matt Ryan pass complete short right to Deon Jackson for -1 yards (tackle by Shaquill Griffin),3.910,3.070
2,0:31,3,5,JAX 24,14,10,Matt Ryan pass incomplete short middle intended for Parris Campbell (defended by Tyson Campbell),3.070,1.920
2,0:25,4,5,JAX 24,14,13,Chase McLaughlin 42 yard field goal good,1.920,3.000
2,0:21,,,IND 35,14,13,"Chase McLaughlin kicks off 65 yards, touchback.",0.000,0.610
2,0:21,1,10,JAX 25,14,13,Trevor Lawrence kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,14,13,"Chase McLaughlin kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,JAX 25,14,13,Travis Etienne right guard for 27 yards (tackle by Rodney Thomas),0.610,2.390
3,14:17,1,10,IND 48,14,13,James Robinson up the middle for 5 yards (tackle by Grover Stewart),2.390,2.520
3,13:38,2,5,IND 43,14,13,Christian Kirk right end for 4 yards (tackle by Grover Stewart),2.520,2.340
3,12:52,3,1,IND 39,14,13,"Trevor Lawrence pass incomplete short left intended for Chris Manhertz. Penalty on Brandon Facyson: Defensive Holding, 5 yards (accepted) (no play)",2.340,3.310
3,12:52,1,10,IND 34,14,13,Travis Etienne left guard for 6 yards (tackle by Zaire Franklin and E.J. Speed),3.310,3.580
3,12:30,2,4,IND 28,14,13,Trevor Lawrence pass complete short right to Luke Farrell for 11 yards (tackle by Bobby Okereke),3.580,4.440
3,11:55,1,10,IND 17,14,13,"Penalty on Evan Engram: False Start, 5 yards (accepted) (no play)",4.440,4.110
3,11:36,1,15,IND 22,14,13,Trevor Lawrence pass complete short left to Tim Jones for 20 yards (tackle by Rodney Thomas and Zaire Franklin),4.110,6.740
3,10:59,1,2,IND 2,20,13,"Trevor Lawrence left guard for 2 yards, touchdown",6.740,7.000
3,10:55,,,IND 15,21,13,Riley Patterson kicks extra point good,0.000,0.000
3,10:55,,,JAX 35,21,13,"Riley Patterson kicks off 65 yards, touchback.",0.000,0.610
3,10:55,1,10,IND 25,21,13,Matt Ryan pass incomplete short middle intended for Michael Pittman (defended by Roy Robertson-Harris),0.610,0.060
3,10:51,2,10,IND 25,21,13,Deon Jackson right tackle for 3 yards (tackle by Foyesade Oluokun and DaVon Hamilton),0.060,-0.230
3,10:11,3,7,IND 28,21,13,Matt Ryan pass complete short middle to Kylen Granson for 17 yards (tackle by Andre Cisco),-0.230,1.930
3,9:25,1,10,IND 45,21,13,Deon Jackson up the middle for 1 yard (tackle by Rayshawn Jenkins and Adam Gotsis),1.930,1.520
3,8:48,2,9,IND 46,21,13,Matt Ryan pass complete short right to Phillip Lindsay for -3 yards (tackle by Shaquill Griffin),1.520,0.430
3,8:01,3,12,IND 43,21,13,"Matt Ryan pass incomplete short right intended for Jelani Woods. Penalty on Travon Walker: Roughing the Passer, 15 yards (accepted) (no play)",0.430,2.790
3,7:55,1,10,JAX 42,21,13,Deon Jackson left guard for no gain (tackle by DaVon Hamilton),2.790,2.240
3,7:27,2,10,JAX 42,21,13,Matt Ryan pass complete short middle to Michael Pittman for 18 yards (tackle by Tyson Campbell),2.240,3.970
3,6:55,1,10,JAX 24,21,13,Matt Ryan pass complete short middle to Michael Pittman for 10 yards (tackle by Andre Cisco),3.970,4.650
3,6:20,1,10,JAX 14,21,13,Deon Jackson right guard for 11 yards (tackle by Andre Cisco and Shaquill Griffin),4.650,6.510
3,5:48,1,3,JAX 3,21,19,"Deon Jackson left guard for 3 yards, touchdown",6.510,7.000
3,5:44,,,JAX 2,21,19,"Two Point Attempt: Matt Ryan pass complete to to Michael Pittman for no gain Replay Assistant challenged the pass completion ruling, and the original play was overturned. Two Point Attempt: Matt Ryan pass incomplete intended for",1.000,-1.000
3,5:44,1,10,IND 35,21,19,"Chase McLaughlin kicks off 65 yards, returned by Chris Claybrooks for 19 yards (tackle by JoJo Domann)",3.250,0.150
3,5:39,1,10,JAX 19,21,19,James Robinson right end for 11 yards (tackle by Bobby Okereke),0.150,0.940
3,4:58,1,10,JAX 30,21,19,Trevor Lawrence pass complete short right to Zay Jones for 13 yards,0.940,1.800
3,4:30,1,10,JAX 43,21,19,James Robinson left tackle for no gain (tackle by Rodney McLeod),1.800,1.250
3,3:54,2,10,JAX 43,21,19,Trevor Lawrence pass complete short left to James Robinson for 1 yard (tackle by Bobby Okereke),1.250,0.690
3,3:09,3,9,JAX 44,21,19,Trevor Lawrence pass complete short right to Zay Jones for 15 yards (tackle by Bobby Okereke),0.690,2.850
3,2:34,1,10,IND 41,21,19,Trevor Lawrence pass complete short left to Evan Engram for 8 yards (tackle by Isaiah Rodgers and Zaire Franklin),2.850,3.390
3,2:03,2,2,IND 33,21,19,Jamycal Hasty up the middle for 1 yard (tackle by Chris Williams and Bobby Okereke),3.390,2.810
3,1:19,3,1,IND 32,21,19,Trevor Lawrence pass incomplete short right intended for Christian Kirk,2.810,1.310
3,1:14,4,1,IND 32,21,19,Travis Etienne right end for -2 yards (tackle by E.J. Speed),1.310,-1.200
3,1:09,1,10,IND 34,21,19,Matt Ryan pass complete short left to Deon Jackson for 2 yards (tackle by Tyson Campbell),1.200,0.930
3,0:41,2,8,IND 36,21,19,Matt Ryan pass complete short left to Deon Jackson for 1 yard (tackle by Rayshawn Jenkins),0.930,0.370
3,0:11,3,7,IND 37,21,19,Matt Ryan pass complete short middle to Parris Campbell for 15 yards (tackle by Foyesade Oluokun and Devin Lloyd),0.370,2.390
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 48,21,19,Matt Ryan pass complete short left to Parris Campbell for 12 yards (tackle by Tyson Campbell),2.390,3.180
4,14:35,1,10,JAX 36,21,19,Phillip Lindsay up the middle for 3 yards (tackle by Foyesade Oluokun and Travon Walker),3.180,3.040
4,14:01,2,7,JAX 33,21,19,Matt Ryan pass complete short middle to Michael Pittman for 6 yards (tackle by Foyesade Oluokun and Devin Lloyd),3.040,3.140
4,13:35,3,1,JAX 27,21,19,Deon Jackson up the middle for 2 yards (tackle by DaVon Hamilton),3.140,3.910
4,13:02,1,10,JAX 25,21,19,"Matt Ryan pass incomplete short right intended for Alec Pierce. Penalty on Shaquill Griffin: Defensive Pass Interference, 15 yards (accepted) (no play)",3.910,4.910
4,12:57,1,10,JAX 10,21,19,Matt Ryan pass incomplete short right intended for Parris Campbell,4.910,4.190
4,12:52,2,10,JAX 10,21,25,"Matt Ryan pass complete short left to Jelani Woods for 10 yards, touchdown",4.190,7.000
4,12:47,,,JAX 15,21,26,Chase McLaughlin kicks extra point good,0.000,0.000
4,12:47,,,IND 35,21,26,"Chase McLaughlin kicks off 63 yards, returned by Chris Claybrooks for 14 yards (tackle by Tony Brown and Grant Stuard)",0.000,-0.140
4,12:42,1,10,JAX 16,21,26,James Robinson up the middle for 3 yards (tackle by DeForest Buckner and Rodney McLeod),-0.140,-0.180
4,12:04,2,7,JAX 19,21,26,Jamycal Hasty left end for -5 yards (tackle by Bobby Okereke),-0.180,-1.610
4,11:21,3,12,JAX 14,21,26,"Trevor Lawrence pass incomplete deep left intended for Zay Jones. Penalty on Stephon Gilmore: Defensive Pass Interference, 7 yards (accepted) (no play)",-1.610,0.340
4,11:16,1,10,JAX 21,21,26,Travis Etienne right tackle for -2 yards (tackle by Grover Stewart),0.340,-0.530
4,10:35,2,12,JAX 19,21,26,Trevor Lawrence pass complete short right to Christian Kirk for -1 yards (tackle by Rodney McLeod),-0.530,-1.410
4,9:59,3,13,JAX 18,21,26,Trevor Lawrence pass complete deep right to Zay Jones for 18 yards,-1.410,1.330
4,9:33,1,10,JAX 36,21,26,Trevor Lawrence pass complete short right to Evan Engram for 6 yards (tackle by Stephon Gilmore and Bobby Okereke),1.330,1.600
4,8:55,2,4,JAX 42,21,26,Travis Etienne up the middle for 1 yard (tackle by E.J. Speed),1.600,1.030
4,8:16,3,3,JAX 43,21,26,Trevor Lawrence right end for 6 yards (tackle by Bobby Okereke),1.030,2.190
4,7:34,1,10,JAX 49,21,26,Trevor Lawrence pass complete short left to Evan Engram for 6 yards (tackle by Ifeadi Odenigbo and Zaire Franklin),2.190,2.460
4,7:01,2,4,IND 45,21,26,James Robinson right tackle for 2 yards (tackle by Byron Cowart and Ifeadi Odenigbo),2.460,2.010
4,6:32,3,2,IND 43,21,26,James Robinson up the middle for 1 yard (tackle by Zaire Franklin),2.010,0.460
4,5:51,4,1,IND 42,21,26,Trevor Lawrence left guard for 2 yards (tackle by DeForest Buckner and Tyquan Lewis),0.460,2.920
4,5:09,1,10,IND 40,21,26,James Robinson right tackle for 6 yards (tackle by DeForest Buckner and Bobby Okereke),2.920,3.180
4,4:39,2,4,IND 34,21,26,"James Robinson left guard for 1 yard (tackle by Zaire Franklin and Kenny Moore). Penalty on DeForest Buckner: Defensive Holding, 5 yards (accepted)",3.180,3.710
4,4:19,1,10,IND 28,21,26,Trevor Lawrence scrambles left end for 13 yards (tackle by Kenny Moore),3.710,4.580
4,4:12,1,10,IND 15,21,26,Travis Etienne right end for 8 yards (tackle by Rodney Thomas),4.580,5.410
4,3:30,2,2,IND 7,21,26,James Robinson right tackle for 3 yards (tackle by Stephon Gilmore and E.J. Speed),5.410,6.280
4,2:48,1,4,IND 4,27,26,"Trevor Lawrence pass complete short right to Christian Kirk for 4 yards, touchdown",6.280,7.000
4,2:44,,,IND 2,27,26,Two Point Attempt: Trevor Lawrence pass incomplete,1.000,-1.000
4,2:44,,,JAX 35,27,26,"Riley Patterson kicks off 65 yards, returned by Isaiah Rodgers for 34 yards (tackle by Caleb Johnson and Tre Herndon)",0.000,1.200
4,2:38,1,10,IND 34,27,26,Matt Ryan pass incomplete deep middle intended for Parris Campbell,1.200,0.660
4,2:34,2,10,IND 34,27,26,Matt Ryan pass complete short right to Alec Pierce for 6 yards (tackle by Shaquill Griffin),0.660,0.700
4,2:13,3,5,IND 40,27,26,Matt Ryan pass complete short right to Michael Pittman for 4 yards (tackle by Rayshawn Jenkins),0.700,1.860
4,2:00,1,10,IND 44,27,26,Matt Ryan pass complete short middle to Phillip Lindsay for 5 yards (tackle by Rayshawn Jenkins),1.860,1.990
4,1:28,2,5,IND 49,27,26,Matt Ryan pass complete short middle to Parris Campbell for 7 yards (tackle by Shaquill Griffin),1.990,2.650
4,0:59,1,10,JAX 44,27,26,Matt Ryan pass incomplete short right intended for Alec Pierce (defended by Shaquill Griffin),2.650,2.110
4,0:53,2,10,JAX 44,27,26,Matt Ryan pass incomplete short middle intended for Jelani Woods,2.110,1.420
4,0:49,3,10,JAX 44,27,26,Matt Ryan pass complete short middle to Michael Pittman for 15 yards (tackle by Andre Cisco and Darious Williams),1.420,3.640
4,0:39,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,0:39,1,10,JAX 29,27,26,Matt Ryan up the middle for -4 yards (tackle by Adam Gotsis),3.640,2.560
4,0:29,,,,,,Timeout #1 by Indianapolis Colts,,
4,0:29,2,14,JAX 33,27,26,Phillip Lindsay right tackle for 1 yard (tackle by Foyesade Oluokun and Travon Walker),2.560,2.020
4,0:23,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,0:23,3,13,JAX 32,27,32,"Matt Ryan pass complete deep right to Alec Pierce for 32 yards, touchdown",2.020,7.000
4,0:17,,,,,,Timeout #2 by Indianapolis Colts,,
4,0:17,,,JAX 2,27,34,"Two Point Attempt: Phillip Lindsay rushes, conversion succeeds.",1.000,1.000
4,0:17,,,IND 35,27,34,"Chase McLaughlin kicks off 62 yards, returned by Chris Claybrooks for 22 yards (tackle by Zaire Franklin and E.J. Speed)",0.000,0.610
4,0:11,1,10,JAX 25,27,34,Trevor Lawrence pass complete short left to Evan Engram for 16 yards (tackle by Zaire Franklin),0.610,1.660
4,0:03,,,,,,Timeout #3 by Jacksonville Jaguars,,
4,0:03,1,10,JAX 41,27,34,"Trevor Lawrence pass complete short left to Christian Kirk for 12 yards, lateral to Zay Jones for no gain, lateral to Trevor Lawrence for no gain, lateral to Travis Etienne for no gain. Travis Etienne fumbles, recovered by Christian Kirk at JAC-41. Christian Kirk fumbles (forced by Tyquan Lewis), recovered by Nick Cross at JAC-41",1.660,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
