Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jeremy Vujnovich,G,50,100%,0,0%,3,9%
Denzelle Good,T,50,100%,0,0%,3,9%
Deyshawn Bond,C,50,100%,0,0%,0,0%
Anthony Castonzo,T,50,100%,0,0%,0,0%
Jack Doyle,TE,46,92%,0,0%,9,26%
Donte Moncrief,WR,45,90%,0,0%,0,0%
T.Y. Hilton,WR,44,88%,0,0%,0,0%
Scott Tolzien,QB,41,82%,0,0%,0,0%
Jack Mewhort,G,40,80%,0,0%,3,9%
Kamar Aiken,WR,26,52%,0,0%,13,37%
Brandon Williams,TE,19,38%,0,0%,12,34%
Frank Gore,RB,19,38%,0,0%,0,0%
Marlon Mack,RB,17,34%,0,0%,0,0%
Robert Turbin,RB,14,28%,0,0%,10,29%
Darrell Daniels,TE,13,26%,0,0%,4,11%
Joe Haeg,G,10,20%,0,0%,3,9%
Jacoby Brissett,QB,9,18%,0,0%,0,0%
Quan Bray,WR,4,8%,0,0%,14,40%
Matt Hazel,WR,3,6%,0,0%,0,0%
Jonathan Bostic,LB,0,0%,65,100%,12,34%
T.J. Green,SS,0,0%,62,95%,8,23%
Antonio Morrison,LB,0,0%,57,88%,16,46%
Darius Butler,FS,0,0%,54,83%,0,0%
John Simon,LB,0,0%,53,82%,16,46%
Johnathan Hankins,DT,0,0%,53,82%,0,0%
Jabaal Sheard,LB,0,0%,50,77%,0,0%
Rashaan Melvin,CB,0,0%,48,74%,7,20%
Matthias Farley,SS,0,0%,46,71%,19,54%
Nate Hairston,CB,0,0%,40,62%,4,11%
Al Woods,NT,0,0%,38,58%,8,23%
Malik Hooker,FS,0,0%,30,46%,18,51%
Henry Anderson,DE,0,0%,25,38%,11,31%
Margus Hunt,DE,0,0%,20,31%,26,74%
Hassan Ridgeway,DT,0,0%,19,29%,11,31%
Quincy Wilson,CB,0,0%,17,26%,6,17%
Barkevious Mingo,LB,0,0%,15,23%,24,69%
Tarell Basham,LB,0,0%,15,23%,7,20%
Jeremiah George,LB,0,0%,8,12%,21,60%
Christopher Milton,CB,0,0%,0,0%,32,91%
Kenny Moore,CB,0,0%,0,0%,20,57%
Rigoberto Sanchez,P,0,0%,0,0%,13,37%
Adam Redmond,C,0,0%,0,0%,9,26%
Luke Rhodes,LS,0,0%,0,0%,9,26%
Anthony Walker,LB,0,0%,0,0%,8,23%
Adam Vinatieri,K,0,0%,0,0%,3,9%
Le'Raven Clark,T,0,0%,0,0%,3,9%
