Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,1:22,3,11,BUF 22,0,0,Tyrod Taylor pass complete short middle to Jordan Matthews for 14 yards (tackle by Darron Lee and Demario Davis),-0.890,1.330
1,0:48,1,10,BUF 36,0,0,Mike Tolbert right tackle for 6 yards (tackle by Demario Davis and Darron Lee),1.330,1.600
1,0:20,2,4,BUF 42,0,0,LeSean McCoy right tackle for 1 yard (tackle by Claude Pelon and Kony Ealy),1.600,1.030
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,BUF 43,0,0,LeSean McCoy right end for 23 yards (tackle by Marcus Maye),1.030,3.310
2,14:30,1,10,NYJ 34,0,0,Mike Tolbert left guard for no gain (tackle by Jamal Adams and Leonard Williams),3.310,2.770
2,13:59,2,10,NYJ 34,0,0,Tyrod Taylor pass complete short middle to Mike Tolbert for 12 yards (tackle by Darron Lee),2.770,4.110
2,13:22,1,10,NYJ 22,0,0,Mike Tolbert right tackle for 14 yards (tackle by Terrence Brooks),4.110,5.370
2,12:48,1,8,NYJ 8,0,0,LeSean McCoy middle for 2 yards (tackle by Muhammad Wilkerson and Jamal Adams),5.370,4.950
2,12:10,2,6,NYJ 6,0,0,Tyrod Taylor pass complete short left to Patrick DiMarco for 5 yards (tackle by Julian Stanford),4.950,5.170
2,11:30,3,1,NYJ 1,0,6,"Tyrod Taylor pass complete short left to Charles Clay for 1 yard, touchdown",5.170,7.000
2,11:26,,,NYJ 15,0,7,Steven Hauschka kicks extra point good,0.000,0.000
2,11:26,,,BUF 35,0,7,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
2,11:26,1,10,NYJ 25,0,7,Josh McCown pass incomplete short right intended for Matt Forte,0.610,0.060
2,11:23,2,10,NYJ 25,0,7,Josh McCown pass complete deep left to Eric Tomlinson for 25 yards (tackle by Micah Hyde),0.060,2.260
2,10:49,1,10,,0,7,Josh McCown pass complete short left to Matt Forte for 9 yards (tackle by Micah Hyde),2.260,2.930
2,10:09,2,1,BUF 41,0,7,Josh McCown sacked by Jordan Poyer for -11 yards,2.930,0.760
2,9:22,3,12,NYJ 48,0,7,Josh McCown pass complete short middle to Jermaine Kearse for 18 yards (tackle by TreDavious White),0.760,3.310
2,8:45,1,10,BUF 34,0,7,Josh McCown pass complete short right to Matt Forte for -1 yards (tackle by Lorenzo Alexander),3.310,2.640
2,8:05,2,11,BUF 35,0,7,Josh McCown pass complete short right to Eric Tomlinson for no gain,2.640,1.950
2,7:22,3,11,BUF 35,0,7,Josh McCown pass complete short left to Jermaine Kearse for 5 yards (tackle by Leonard Johnson),1.950,1.430
2,6:39,4,6,BUF 30,3,7,Chandler Catanzaro 48 yard field goal good,1.430,3.000
2,6:34,,,NYJ 35,3,7,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
2,6:34,1,10,BUF 25,3,7,Tyrod Taylor pass complete deep left to Charles Clay for 35 yards (tackle by Terrence Brooks),0.610,2.920
2,6:16,1,10,NYJ 40,3,7,LeSean McCoy left tackle for 20 yards (tackle by Marcus Maye),2.920,4.240
2,5:48,1,10,NYJ 20,3,7,LeSean McCoy right tackle for -1 yards (tackle by Josh Martin),4.240,3.560
2,5:11,2,11,NYJ 21,3,7,"Mike Tolbert right end for 1 yard (tackle by Kony Ealy). Penalty on Jordan Mills: Offensive Holding, 10 yards (no play)",3.560,2.210
2,4:51,2,21,NYJ 31,3,7,Tyrod Taylor pass incomplete,2.210,1.550
2,4:44,3,21,NYJ 31,3,7,Mike Tolbert middle for 3 yards (tackle by Dylan Donahue and Demario Davis),1.550,1.590
2,4:03,4,18,NYJ 28,3,7,Steven Hauschka 46 yard field goal no good,1.590,-1.330
2,3:59,1,10,NYJ 36,3,7,Josh McCown pass incomplete short left intended for Matt Forte,1.330,0.790
2,3:55,2,10,NYJ 36,3,7,Bilal Powell middle for 4 yards (tackle by Ramon Humber and Jerry Hughes),0.790,0.630
2,3:17,3,6,NYJ 40,3,7,Josh McCown pass complete short middle to Jermaine Kearse for 11 yards (tackle by Ramon Humber),0.630,2.320
2,2:38,1,10,BUF 49,3,7,"Bilal Powell left guard for 3 yards (tackle by Ramon Humber and Leonard Johnson). Penalty on Adolphus Washington: Defensive Holding, 5 yards",2.320,2.850
2,2:10,1,10,BUF 41,3,7,Bilal Powell middle for 2 yards (tackle by Ramon Humber and Adolphus Washington),2.850,2.580
2,2:00,2,8,BUF 39,3,7,Josh McCown pass complete short right to Will Tye for 5 yards (tackle by Ramon Humber),2.580,2.540
2,1:55,3,3,BUF 34,3,7,Josh McCown pass incomplete,2.540,1.090
2,1:49,4,3,BUF 34,6,7,Chandler Catanzaro 52 yard field goal good,1.090,3.000
2,1:44,,,NYJ 35,6,7,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
2,1:44,1,10,BUF 25,6,7,Tyrod Taylor pass complete short left to LeSean McCoy for -5 yards (tackle by Josh Martin),0.610,-0.610
2,1:20,2,15,BUF 20,6,7,Tyrod Taylor pass complete short middle to LeSean McCoy for 10 yards (tackle by Buster Skrine),-0.610,0.040
2,1:20,3,5,BUF 30,6,7,"Tyrod Taylor pass incomplete deep right intended for Andre Holmes. Penalty on Morris Claiborne: Defensive Pass Interference, 24 yards (no play)",0.040,2.520
2,0:57,1,10,NYJ 46,6,7,Tyrod Taylor pass incomplete short right intended for Charles Clay (defended by Darron Lee),2.520,1.980
2,0:51,2,10,NYJ 46,6,7,Tyrod Taylor sacked by Josh Martin and Demario Davis for -6 yards,1.980,0.000
2,0:42,,,,,,Timeout #1 by Buffalo Bills,0.000,-0.500
2,0:42,3,16,BUF 48,6,7,Tyrod Taylor pass incomplete short right intended for Charles Clay (defended by Jamal Adams),0.500,-0.190
2,0:38,4,16,BUF 48,6,7,"Colton Schmidt punts 52 yards, touchback",-0.190,-0.280
2,0:30,1,10,NYJ 20,6,7,Josh McCown kneels for -1 yards,0.280,0.000
2,,,,,6,7,--,0.000,0.000
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,6,7,"Steven Hauschka kicks off 65 yards, returned by Kalif Raymond for 25 yards (tackle by Colt Anderson)",0.000,-0.610
3,14:54,1,10,NYJ 25,6,7,Bilal Powell middle for no gain (tackle by Shaq Lawson),0.610,0.060
3,14:17,2,10,NYJ 25,6,7,Josh McCown pass complete short middle to Bilal Powell for 8 yards (tackle by Preston Brown and Leonard Johnson),0.060,0.430
3,13:35,3,2,NYJ 33,6,7,Josh McCown pass complete short right to Bilal Powell for 5 yards,0.430,1.470
3,13:02,1,10,NYJ 38,6,7,Matt Forte right tackle for 1 yard (tackle by Adolphus Washington and Eddie Yarbrough),1.470,1.060
3,12:18,2,9,NYJ 39,6,7,Josh McCown pass incomplete short left intended for Bilal Powell,1.060,0.370
3,12:13,3,9,NYJ 39,6,7,Josh McCown pass incomplete short left intended for ArDarius Stewart (defended by Jordan Poyer),0.370,-0.780
3,12:08,4,9,NYJ 39,6,7,"Lac Edwards punts 29 yards, out of bounds",-0.780,-1.070
3,12:00,1,10,BUF 32,6,7,LeSean McCoy left guard for 1 yard (tackle by Steve McLendon and Demario Davis),1.070,0.660
3,11:27,2,9,BUF 33,6,7,Tyrod Taylor pass incomplete deep left intended for Jordan Matthews,0.660,-0.030
3,11:21,3,9,BUF 33,6,7,Tyrod Taylor left guard for 3 yards (tackle by Demario Davis),-0.030,-0.980
3,10:51,4,6,BUF 36,6,7,"Colton Schmidt punts 43 yards, returned by Kalif Raymond for no gain",-0.980,-0.340
3,10:41,1,10,NYJ 21,6,7,Matt Forte right tackle for no gain (tackle by TreDavious White),0.340,-0.200
3,10:00,2,10,NYJ 21,6,7,Josh McCown pass incomplete deep right intended for Robby Anderson (defended by TreDavious White),-0.200,-0.890
3,9:54,3,10,NYJ 21,6,7,Josh McCown pass complete short middle to Robby Anderson for 4 yards (tackle by Kyle Williams),-0.890,-1.700
3,9:18,4,6,NYJ 25,6,7,"Lac Edwards punts 58 yards, returned by Brandon Tate for 19 yards (tackle by Edmond Robinson)",-1.700,-1.330
3,9:05,1,10,BUF 36,6,7,LeSean McCoy right tackle for no gain (tackle by Jordan Jenkins),1.330,0.790
3,8:36,2,10,BUF 36,6,7,Tyrod Taylor pass complete short middle to Jordan Matthews for 47 yards (tackle by Marcus Maye),0.790,4.440
3,8:05,1,10,NYJ 17,6,7,LeSean McCoy right guard for 2 yards (tackle by Leonard Williams and Mike Pennel),4.440,4.150
3,7:30,2,8,NYJ 15,6,7,Tyrod Taylor pass incomplete short right intended for Zay Jones,4.150,3.340
3,7:22,3,8,NYJ 15,6,7,Tyrod Taylor left end for 14 yards (tackle by Demario Davis),3.340,6.970
3,6:55,1,1,NYJ 1,6,13,"Tyrod Taylor pass complete short left to Andre Holmes for 1 yard, touchdown",6.970,7.000
3,6:52,,,NYJ 15,6,14,Steven Hauschka kicks extra point good,0.000,0.000
3,6:52,,,BUF 35,6,14,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
3,6:52,1,10,NYJ 25,6,14,Matt Forte middle for 8 yards (tackle by Lorenzo Alexander and E.J. Gaines),0.610,1.140
3,6:14,2,2,NYJ 33,6,14,Josh McCown pass complete short left to Robby Anderson for 11 yards (tackle by TreDavious White),1.140,1.860
3,5:37,1,10,NYJ 44,6,14,Josh McCown pass complete short middle to Jermaine Kearse for 12 yards (tackle by TreDavious White),1.860,2.650
3,5:04,1,10,BUF 44,6,14,Josh McCown pass complete short left to Will Tye for 8 yards (tackle by Ramon Humber),2.650,3.190
3,4:34,2,2,BUF 36,6,14,Josh McCown pass complete short right to Jermaine Kearse for 5 yards (tackle by Ramon Humber and Eddie Yarbrough),3.190,3.510
3,3:55,1,10,BUF 31,6,14,Bilal Powell left guard for 1 yard (tackle by Kyle Williams and Eddie Yarbrough),3.510,3.100
3,3:12,2,9,BUF 30,6,14,Josh McCown pass complete short left to Will Tye for 21 yards (tackle by Micah Hyde),3.100,5.140
3,2:35,1,9,BUF 9,6,14,Josh McCown pass complete short right to ArDarius Stewart for 8 yards (tackle by Leonard Johnson),5.140,5.910
3,2:24,2,1,BUF 1,6,14,Josh McCown pass incomplete short right intended for Jermaine Kearse (defended by TreDavious White),5.910,5.170
3,2:20,3,1,BUF 1,6,14,Josh McCown pass complete short right to Bilal Powell for no gain,5.170,3.550
3,2:06,4,1,BUF 1,12,14,"Josh McCown middle for 1 yard, touchdown",3.550,7.000
3,2:00,,,BUF 2,12,14,"Two Point Attempt: Josh McCown pass incomplete intended for Robby Anderson is intercepted by Ramon Humber, conversion fails. Penalty on ArDarius Stewart: Offensive Pass Interference (Declined)",0.000,-1.000
3,2:00,,,NYJ 35,12,14,"Chandler Catanzaro kicks off 68 yards, returned by Brandon Tate for 23 yards (tackle by Jordan Jenkins)",0.000,-0.280
3,2:00,1,10,BUF 20,12,14,Tyrod Taylor pass incomplete short right intended for LeSean McCoy,0.280,-0.270
3,1:48,2,10,BUF 20,12,14,LeSean McCoy middle for 8 yards (tackle by Buster Skrine),-0.270,0.100
3,1:14,3,2,BUF 28,12,14,Tyrod Taylor pass complete deep left to LeSean McCoy for 18 yards (tackle by Demario Davis),0.100,1.990
3,0:36,1,10,BUF 46,12,14,Mike Tolbert right guard for 1 yard (tackle by Mike Pennel and Demario Davis),1.990,1.590
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,BUF 47,12,14,LeSean McCoy middle for 27 yards (tackle by Buster Skrine and Marcus Maye),1.590,3.840
4,14:17,1,10,NYJ 26,12,14,Mike Tolbert left guard for no gain (tackle by Darron Lee and Leonard Williams),3.840,3.300
4,13:59,2,10,NYJ 26,12,14,Tyrod Taylor pass complete short left to Nick O'Leary for 22 yards (tackle by Darron Lee),3.300,6.280
4,13:27,1,4,NYJ 4,12,14,LeSean McCoy left guard for 3 yards (tackle by Julian Stanford and Demario Davis),6.280,5.910
4,12:51,2,1,NYJ 1,12,20,"Mike Tolbert middle for 1 yard, touchdown",5.910,7.000
4,12:47,,,NYJ 15,12,21,Steven Hauschka kicks extra point good,0.000,0.000
4,12:47,,,BUF 35,12,21,"Steven Hauschka kicks off 68 yards, returned by Kalif Raymond for 20 yards (tackle by Matt Milano)",0.000,0.060
4,12:42,1,10,NYJ 17,12,21,Josh McCown pass complete short left to Bilal Powell for 2 yards (tackle by Ramon Humber),-0.060,-0.250
4,12:05,2,8,NYJ 19,12,21,Bilal Powell middle for 1 yard (tackle by Shaq Lawson and Preston Brown),-0.250,-0.870
4,11:18,3,7,NYJ 20,12,21,Bilal Powell left guard for 11 yards (tackle by Lorenzo Alexander and E.J. Gaines),-0.870,1.000
4,10:55,1,10,NYJ 31,12,21,Josh McCown pass complete short left to Jermaine Kearse for 4 yards (tackle by Ramon Humber),1.000,1.000
4,10:21,2,6,NYJ 35,12,21,Matt Forte middle for 4 yards (tackle by Jerry Hughes),1.000,0.830
4,9:40,3,2,NYJ 39,12,21,Josh McCown pass incomplete short left intended for ArDarius Stewart. Penalty on Kelvin Beachum: Offensive Holding (Declined),0.830,-0.780
4,9:36,4,2,NYJ 39,12,21,Lac Edwards punts 57 yards,-0.780,0.380
4,9:25,1,10,BUF 4,12,21,LeSean McCoy middle for 2 yards (tackle by Mike Pennel),-0.380,-0.630
4,8:52,2,8,BUF 6,12,21,LeSean McCoy right guard for -1 yards (tackle by Jamal Adams),-0.630,-1.300
4,8:17,3,9,BUF 5,12,21,Tyrod Taylor pass complete short left to Charles Clay for 4 yards (tackle by Jamal Adams),-1.300,-2.490
4,7:46,4,5,BUF 9,12,21,"Colton Schmidt punts 55 yards, muffed catch by Kalif Raymond, recovered by Kalif Raymond and returned for 25 yards (tackle by Lorenzo Alexander)",-2.490,-2.980
4,7:31,1,10,BUF 39,12,21,Josh McCown pass incomplete short left intended for Robby Anderson,2.980,2.440
4,7:27,2,10,BUF 39,12,21,Josh McCown pass complete short left to Bilal Powell for 2 yards (tackle by Ramon Humber),2.440,2.020
4,6:44,3,8,BUF 37,12,21,Josh McCown pass incomplete short right intended for Robby Anderson is intercepted by Jordan Poyer at BUF-23,2.020,-0.480
4,6:33,1,10,BUF 23,12,21,LeSean McCoy right guard for 5 yards (tackle by Morris Claiborne and Darron Lee),0.480,0.610
4,5:53,2,5,BUF 28,12,21,LeSean McCoy left end for -3 yards (tackle by Darron Lee),0.610,-0.490
4,5:11,3,8,BUF 25,12,21,Tyrod Taylor pass incomplete short right intended for Zay Jones,-0.490,-1.700
4,5:06,4,8,BUF 25,12,21,"Colton Schmidt punts 35 yards, muffed catch by Kalif Raymond, recovered by Kalif Raymond and returned for 2 yards (tackle by Matt Milano)",-1.700,-1.730
4,4:58,1,10,NYJ 42,12,21,Josh McCown pass incomplete short right intended for Robby Anderson (defended by Shaq Lawson),1.730,1.190
4,4:53,2,10,NYJ 42,12,21,"Josh McCown pass complete short middle to Will Tye for 8 yards (tackle by Leonard Johnson and Jerry Hughes). Penalty on Brian Winters: Illegal Use of Hands, 10 yards (no play)",1.190,-0.160
4,4:42,2,20,NYJ 32,12,21,Josh McCown pass incomplete short left intended for ArDarius Stewart,-0.160,-0.820
4,4:38,3,20,NYJ 32,12,21,Josh McCown pass complete short middle to Matt Forte for 12 yards (tackle by Ramon Humber),-0.820,-0.460
4,4:00,4,8,NYJ 44,12,21,"Lac Edwards punts 41 yards, returned by Brandon Tate for 2 yards (tackle by Marcus Williams)",-0.460,0.060
4,3:51,1,10,BUF 17,12,21,Mike Tolbert middle for 2 yards (tackle by Leonard Williams and Kony Ealy),-0.060,0.000
4,3:43,,,,,,Timeout #1 by New York Jets,0.000,0.250
4,3:42,2,8,BUF 19,12,21,Mike Tolbert middle for 1 yard (tackle by Jordan Jenkins and Steve McLendon),-0.250,0.000
4,3:38,,,,,,Timeout #2 by New York Jets,0.000,0.870
4,3:37,3,7,BUF 20,12,21,Tyrod Taylor right end for 9 yards (tackle by Kony Ealy),-0.870,0.870
4,2:55,1,10,BUF 29,12,21,LeSean McCoy middle for 3 yards (tackle by Muhammad Wilkerson and Mike Pennel),0.870,0.730
4,2:12,2,7,BUF 32,12,21,"LeSean McCoy middle for 3 yards (tackle by Julian Stanford and Demario Davis). Penalty on Richie Incognito: Offensive Holding, 10 yards (no play)",0.730,-0.620
4,2:06,2,17,BUF 22,12,21,LeSean McCoy right tackle for no gain (tackle by Mike Pennel),-0.620,-1.290
4,2:00,3,17,BUF 22,12,21,Tyrod Taylor right end for 5 yards (tackle by Morris Claiborne),-1.290,0.000
4,1:52,,,,,,Timeout #3 by New York Jets,0.000,1.570
4,1:52,4,12,BUF 27,12,21,"Colton Schmidt punts 32 yards, fair catch by Kalif Raymond",-1.570,-1.660
4,1:44,1,10,NYJ 41,12,21,Josh McCown pass incomplete deep left intended for Jermaine Kearse is intercepted by Micah Hyde at BUF-41 and returned for 12 yards,1.660,-2.460
4,1:35,1,10,NYJ 47,12,21,Tyrod Taylor kneels for -1 yards,2.460,1.780
4,0:55,2,11,NYJ 48,12,21,Tyrod Taylor kneels for -1 yards,1.780,0.960
4,0:39,3,12,NYJ 49,12,21,Tyrod Taylor kneels for -1 yards,0.960,-0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
