Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,10,5,73,0,3,49,9.8,24,4.8,9.9,0,,0,0.0,1,34.6
J.K. Dobbins,BAL,5,4,43,1,3,4,1.0,39,9.8,1.2,1,4.0,0,0.0,0,142.1
Justice Hill,BAL,2,2,10,0,,1,0.5,9,4.5,0.5,0,,0,0.0,0,87.5
Josh Oliver,BAL,2,2,26,0,2,10,5.0,16,8.0,5.0,0,,0,0.0,0,118.7
Demarcus Robinson,BAL,3,2,49,1,1,34,17.0,15,7.5,12.7,0,,0,0.0,0,149.3
Gus Edwards,BAL,1,1,13,0,1,-5,-5.0,18,18.0,-5.0,0,,0,0.0,0,118.7
Sammy Watkins,BAL,3,1,12,0,1,7,7.0,5,5.0,4.3,0,,0,0.0,0,46.5
Patrick Ricard,BAL,2,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ja'Marr Chase,CIN,12,9,84,1,5,59,6.6,25,2.8,7.6,1,9.0,0,0.0,0,121.5
Tee Higgins,CIN,6,4,37,0,2,22,5.5,15,3.8,9.2,1,4.0,1,16.7,0,83.3
Hayden Hurst,CIN,6,4,45,0,2,25,6.3,20,5.0,5.2,0,,0,0.0,0,88.9
Tyler Boyd,CIN,3,3,26,0,2,18,6.0,8,2.7,6.0,0,,0,0.0,0,102.8
Joe Mixon,CIN,4,3,17,0,0,1,0.3,16,5.3,-0.8,0,,1,25.0,0,82.3
Samaje Perine,CIN,1,0,0,0,0,0,,0,,3.0,0,,0,0.0,0,39.6
