Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andrew Thomas,T,69,100%,0,0%,4,13%
Tyre Phillips,T,69,100%,0,0%,4,13%
Joshua Ezeudu,G,69,100%,0,0%,4,13%
Mark Glowinski,G,69,100%,0,0%,0,0%
Daniel Jones,QB,69,100%,0,0%,0,0%
Jon Feliciano,C,69,100%,0,0%,0,0%
Saquon Barkley,RB,55,80%,0,0%,2,7%
Darius Slayton,WR,55,80%,0,0%,0,0%
Wan'Dale Robinson,WR,52,75%,0,0%,0,0%
Lawrence Cager,TE,45,65%,0,0%,2,7%
Isaiah Hodgins,WR,43,62%,0,0%,0,0%
Kenny Golladay,WR,26,38%,0,0%,0,0%
Chris Myarick,TE,16,23%,0,0%,16,53%
Matt Breida,RB,14,20%,0,0%,11,37%
Nick Gates,C,13,19%,0,0%,4,13%
Tanner Hudson,TE,11,16%,0,0%,3,10%
Matt Peart,T,5,7%,0,0%,4,13%
Jack Anderson,G,5,7%,0,0%,4,13%
Marcus Johnson,WR,4,6%,0,0%,5,17%
Julian Love,SS,1,1%,64,100%,19,63%
Adoree' Jackson,CB,0,0%,64,100%,10,33%
Dane Belton,FS,0,0%,64,100%,8,27%
Leonard Williams,DT,0,0%,59,92%,5,17%
Dexter Lawrence,DT,0,0%,58,91%,9,30%
Fabian Moreau,CB,0,0%,56,88%,3,10%
Kayvon Thibodeaux,LB,0,0%,52,81%,1,3%
Oshane Ximines,LB,0,0%,47,73%,1,3%
Jihad Ward,LB,0,0%,41,64%,5,17%
Jaylon Smith,LB,0,0%,41,64%,0,0%
Darnay Holmes,CB,0,0%,38,59%,1,3%
Micah McFadden,LB,0,0%,36,56%,0,0%
Jason Pinnock,FS,0,0%,23,36%,24,80%
Henry Mondeaux,DT,0,0%,22,34%,0,0%
Nick McCloud,CB,0,0%,13,20%,23,77%
Tomon Fox,LB,0,0%,13,20%,19,63%
Justin Ellis,DT,0,0%,11,17%,3,10%
Tae Crowder,LB,0,0%,2,3%,14,47%
Carter Coughlin,LB,0,0%,0,0%,23,77%
Cam Brown,LB,0,0%,0,0%,23,77%
Gary Brightwell,RB,0,0%,0,0%,21,70%
Elerson Smith,LB,0,0%,0,0%,12,40%
Jamie Gillan,P,0,0%,0,0%,11,37%
Casey Kreiter,LS,0,0%,0,0%,11,37%
Justin Layne,CB,0,0%,0,0%,9,30%
Graham Gano,K,0,0%,0,0%,9,30%
Richie James,WR,0,0%,0,0%,3,10%
