Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week2,Sun,2016-09-18,1:05PM,Arizona Cardinals,,Tampa Bay Buccaneers,boxscore,40,7,416,0,306,5,https://www.pro-football-reference.com/boxscores/201609180crd.htm,ARI,TB,2016_Week2_ARI_vs_TB
Week2,Sun,2016-09-18,4:08PM,Los Angeles Rams,,Seattle Seahawks,boxscore,9,3,283,0,306,1,https://www.pro-football-reference.com/boxscores/201609180ram.htm,LAR,SEA,2016_Week2_LAR_vs_SEA
Week2,Sun,2016-09-18,4:25PM,Atlanta Falcons,@,Oakland Raiders,boxscore,35,28,528,1,454,0,https://www.pro-football-reference.com/boxscores/201609180rai.htm,LVR,ATL,2016_Week2_LVR_vs_ATL
Week2,Sun,2016-09-18,4:25PM,Denver Broncos,,Indianapolis Colts,boxscore,34,20,400,1,253,2,https://www.pro-football-reference.com/boxscores/201609180den.htm,DEN,IND,2016_Week2_DEN_vs_IND
Week2,Sun,2016-09-18,4:25PM,San Diego Chargers,,Jacksonville Jaguars,boxscore,38,14,357,1,388,3,https://www.pro-football-reference.com/boxscores/201609180sdg.htm,LAC,JAX,2016_Week2_LAC_vs_JAX
Week2,Sun,2016-09-18,8:32PM,Minnesota Vikings,,Green Bay Packers,boxscore,17,14,284,1,263,3,https://www.pro-football-reference.com/boxscores/201609180min.htm,MIN,GB,2016_Week2_MIN_vs_GB
Week2,Mon,2016-09-19,8:30PM,Philadelphia Eagles,@,Chicago Bears,boxscore,29,14,280,0,284,3,https://www.pro-football-reference.com/boxscores/201609190chi.htm,CHI,PHI,2016_Week2_CHI_vs_PHI
Week3,Thu,2016-09-22,8:26PM,New England Patriots,,Houston Texans,boxscore,27,0,282,0,284,3,https://www.pro-football-reference.com/boxscores/201609220nwe.htm,NE,HOU,2016_Week3_NE_vs_HOU
Week3,Sun,2016-09-25,1:02PM,Buffalo Bills,,Arizona Cardinals,boxscore,33,18,297,1,348,5,https://www.pro-football-reference.com/boxscores/201609250buf.htm,BUF,ARI,2016_Week3_BUF_vs_ARI
Week3,Sun,2016-09-25,1:02PM,Minnesota Vikings,@,Carolina Panthers,boxscore,22,10,211,0,306,3,https://www.pro-football-reference.com/boxscores/201609250car.htm,CAR,MIN,2016_Week3_CAR_vs_MIN
Week3,Sun,2016-09-25,1:02PM,Denver Broncos,@,Cincinnati Bengals,boxscore,29,17,355,1,332,2,https://www.pro-football-reference.com/boxscores/201609250cin.htm,CIN,DEN,2016_Week3_CIN_vs_DEN
Week3,Sun,2016-09-25,1:02PM,Miami Dolphins,,Cleveland Browns,boxscore,30,24,426,3,430,1,https://www.pro-football-reference.com/boxscores/201609250mia.htm,MIA,CLE,2016_Week3_MIA_vs_CLE
Week3,Sun,2016-09-25,1:02PM,Green Bay Packers,,Detroit Lions,boxscore,34,27,324,0,418,1,https://www.pro-football-reference.com/boxscores/201609250gnb.htm,GB,DET,2016_Week3_GB_vs_DET
Week3,Sun,2016-09-25,1:02PM,Baltimore Ravens,@,Jacksonville Jaguars,boxscore,19,17,283,3,216,3,https://www.pro-football-reference.com/boxscores/201609250jax.htm,JAX,BAL,2016_Week3_JAX_vs_BAL
Week3,Sun,2016-09-25,1:02PM,Washington Redskins,@,New York Giants,boxscore,29,27,403,1,457,3,https://www.pro-football-reference.com/boxscores/201609250nyg.htm,NYG,WAS,2016_Week3_NYG_vs_WAS
Week3,Sun,2016-09-25,1:02PM,Oakland Raiders,@,Tennessee Titans,boxscore,17,10,368,1,393,3,https://www.pro-football-reference.com/boxscores/201609250oti.htm,TEN,LVR,2016_Week3_TEN_vs_LVR
Week3,Sun,2016-09-25,4:05PM,Los Angeles Rams,@,Tampa Bay Buccaneers,boxscore,37,32,320,2,472,2,https://www.pro-football-reference.com/boxscores/201609250tam.htm,TB,LAR,2016_Week3_TB_vs_LAR
Week3,Sun,2016-09-25,4:05PM,Seattle Seahawks,,San Francisco 49ers,boxscore,37,18,418,2,254,1,https://www.pro-football-reference.com/boxscores/201609250sea.htm,SEA,SF,2016_Week3_SEA_vs_SF
Week3,Sun,2016-09-25,4:25PM,Indianapolis Colts,,San Diego Chargers,boxscore,26,22,410,2,352,3,https://www.pro-football-reference.com/boxscores/201609250clt.htm,IND,LAC,2016_Week3_IND_vs_LAC
Week3,Sun,2016-09-25,4:25PM,Philadelphia Eagles,,Pittsburgh Steelers,boxscore,34,3,426,0,251,2,https://www.pro-football-reference.com/boxscores/201609250phi.htm,PHI,PIT,2016_Week3_PHI_vs_PIT
Week3,Sun,2016-09-25,4:26PM,Kansas City Chiefs,,New York Jets,boxscore,24,3,293,1,305,8,https://www.pro-football-reference.com/boxscores/201609250kan.htm,KC,NYJ,2016_Week3_KC_vs_NYJ
Week3,Sun,2016-09-25,8:31PM,Dallas Cowboys,,Chicago Bears,boxscore,31,17,447,1,390,2,https://www.pro-football-reference.com/boxscores/201609250dal.htm,DAL,CHI,2016_Week3_DAL_vs_CHI
Week3,Mon,2016-09-26,8:30PM,Atlanta Falcons,@,New Orleans Saints,boxscore,45,32,442,0,474,2,https://www.pro-football-reference.com/boxscores/201609260nor.htm,NO,ATL,2016_Week3_NO_vs_ATL
Week4,Thu,2016-09-29,8:26PM,Cincinnati Bengals,,Miami Dolphins,boxscore,22,7,362,0,222,2,https://www.pro-football-reference.com/boxscores/201609290cin.htm,CIN,MIA,2016_Week4_CIN_vs_MIA
Week4,Sun,2016-10-02,9:35AM,Jacksonville Jaguars,,Indianapolis Colts,boxscore,30,27,331,0,284,1,https://www.pro-football-reference.com/boxscores/201610020jax.htm,JAX,IND,2016_Week4_JAX_vs_IND
Week4,Sun,2016-10-02,1:00PM,Chicago Bears,,Detroit Lions,boxscore,17,14,408,0,263,2,https://www.pro-football-reference.com/boxscores/201610020chi.htm,CHI,DET,2016_Week4_CHI_vs_DET
Week4,Sun,2016-10-02,1:02PM,Buffalo Bills,@,New England Patriots,boxscore,16,0,378,0,277,1,https://www.pro-football-reference.com/boxscores/201610020nwe.htm,NE,BUF,2016_Week4_NE_vs_BUF
Week4,Sun,2016-10-02,1:02PM,Houston Texans,,Tennessee Titans,boxscore,27,20,359,2,320,1,https://www.pro-football-reference.com/boxscores/201610020htx.htm,HOU,TEN,2016_Week4_HOU_vs_TEN
Week4,Sun,2016-10-02,1:02PM,Oakland Raiders,@,Baltimore Ravens,boxscore,28,27,261,1,412,1,https://www.pro-football-reference.com/boxscores/201610020rav.htm,BAL,LVR,2016_Week4_BAL_vs_LVR
Week4,Sun,2016-10-02,1:03PM,Seattle Seahawks,@,New York Jets,boxscore,27,17,354,0,305,3,https://www.pro-football-reference.com/boxscores/201610020nyj.htm,NYJ,SEA,2016_Week4_NYJ_vs_SEA
Week4,Sun,2016-10-02,1:04PM,Atlanta Falcons,,Carolina Panthers,boxscore,48,33,571,1,378,2,https://www.pro-football-reference.com/boxscores/201610020atl.htm,ATL,CAR,2016_Week4_ATL_vs_CAR
Week4,Sun,2016-10-02,1:05PM,Washington Redskins,,Cleveland Browns,boxscore,31,20,301,1,380,3,https://www.pro-football-reference.com/boxscores/201610020was.htm,WAS,CLE,2016_Week4_WAS_vs_CLE
Week4,Sun,2016-10-02,4:05PM,Denver Broncos,@,Tampa Bay Buccaneers,boxscore,27,7,307,0,215,3,https://www.pro-football-reference.com/boxscores/201610020tam.htm,TB,DEN,2016_Week4_TB_vs_DEN
Week4,Sun,2016-10-02,4:25PM,Los Angeles Rams,@,Arizona Cardinals,boxscore,17,13,288,1,420,5,https://www.pro-football-reference.com/boxscores/201610020crd.htm,ARI,LAR,2016_Week4_ARI_vs_LAR
Week4,Sun,2016-10-02,4:25PM,Dallas Cowboys,@,San Francisco 49ers,boxscore,24,17,428,0,295,1,https://www.pro-football-reference.com/boxscores/201610020sfo.htm,SF,DAL,2016_Week4_SF_vs_DAL
Week4,Sun,2016-10-02,4:25PM,New Orleans Saints,@,San Diego Chargers,boxscore,35,34,275,2,346,3,https://www.pro-football-reference.com/boxscores/201610020sdg.htm,LAC,NO,2016_Week4_LAC_vs_NO
Week4,Sun,2016-10-02,8:30PM,Pittsburgh Steelers,,Kansas City Chiefs,boxscore,43,14,436,0,357,2,https://www.pro-football-reference.com/boxscores/201610020pit.htm,PIT,KC,2016_Week4_PIT_vs_KC
Week4,Mon,2016-10-03,8:35PM,Minnesota Vikings,,New York Giants,boxscore,24,10,366,0,339,2,https://www.pro-football-reference.com/boxscores/201610030min.htm,MIN,NYG,2016_Week4_MIN_vs_NYG
Week5,Thu,2016-10-06,8:27PM,Arizona Cardinals,@,San Francisco 49ers,boxscore,33,21,288,0,286,3,https://www.pro-football-reference.com/boxscores/201610060sfo.htm,SF,ARI,2016_Week5_SF_vs_ARI
Week5,Sun,2016-10-09,1:02PM,Indianapolis Colts,,Chicago Bears,boxscore,29,23,396,0,522,1,https://www.pro-football-reference.com/boxscores/201610090clt.htm,IND,CHI,2016_Week5_IND_vs_CHI
Week5,Sun,2016-10-09,1:02PM,New England Patriots,@,Cleveland Browns,boxscore,33,13,501,0,262,1,https://www.pro-football-reference.com/boxscores/201610090cle.htm,CLE,NE,2016_Week5_CLE_vs_NE
Week5,Sun,2016-10-09,1:02PM,Detroit Lions,,Philadelphia Eagles,boxscore,24,23,244,1,346,2,https://www.pro-football-reference.com/boxscores/201610090det.htm,DET,PHI,2016_Week5_DET_vs_PHI
Week5,Sun,2016-10-09,1:02PM,Tennessee Titans,@,Miami Dolphins,boxscore,30,17,398,0,200,2,https://www.pro-football-reference.com/boxscores/201610090mia.htm,MIA,TEN,2016_Week5_MIA_vs_TEN
Week5,Sun,2016-10-09,1:02PM,Pittsburgh Steelers,,New York Jets,boxscore,31,13,436,1,316,0,https://www.pro-football-reference.com/boxscores/201610090pit.htm,PIT,NYJ,2016_Week5_PIT_vs_NYJ
Week5,Sun,2016-10-09,1:03PM,Washington Redskins,@,Baltimore Ravens,boxscore,16,10,310,2,306,1,https://www.pro-football-reference.com/boxscores/201610090rav.htm,BAL,WAS,2016_Week5_BAL_vs_WAS
Week5,Sun,2016-10-09,1:05PM,Minnesota Vikings,,Houston Texans,boxscore,31,13,351,0,214,1,https://www.pro-football-reference.com/boxscores/201610090min.htm,MIN,HOU,2016_Week5_MIN_vs_HOU
Week5,Sun,2016-10-09,4:05PM,Atlanta Falcons,@,Denver Broncos,boxscore,23,16,372,1,267,1,https://www.pro-football-reference.com/boxscores/201610090den.htm,DEN,ATL,2016_Week5_DEN_vs_ATL
Week5,Sun,2016-10-09,4:25PM,Buffalo Bills,@,Los Angeles Rams,boxscore,30,19,305,0,345,3,https://www.pro-football-reference.com/boxscores/201610090ram.htm,LAR,BUF,2016_Week5_LAR_vs_BUF
Week5,Sun,2016-10-09,4:25PM,Dallas Cowboys,,Cincinnati Bengals,boxscore,28,14,402,1,345,0,https://www.pro-football-reference.com/boxscores/201610090dal.htm,DAL,CIN,2016_Week5_DAL_vs_CIN
Week5,Sun,2016-10-09,4:25PM,Oakland Raiders,,San Diego Chargers,boxscore,34,31,389,1,423,4,https://www.pro-football-reference.com/boxscores/201610090rai.htm,LVR,LAC,2016_Week5_LVR_vs_LAC
Week5,Sun,2016-10-09,8:30PM,Green Bay Packers,,New York Giants,boxscore,23,16,406,2,221,1,https://www.pro-football-reference.com/boxscores/201610090gnb.htm,GB,NYG,2016_Week5_GB_vs_NYG
Week5,Mon,2016-10-10,8:04PM,Tampa Bay Buccaneers,@,Carolina Panthers,boxscore,17,14,315,0,414,4,https://www.pro-football-reference.com/boxscores/201610100car.htm,CAR,TB,2016_Week5_CAR_vs_TB
Week6,Thu,2016-10-13,8:25PM,San Diego Chargers,,Denver Broncos,boxscore,21,13,265,2,304,2,https://www.pro-football-reference.com/boxscores/201610130sdg.htm,LAC,DEN,2016_Week6_LAC_vs_DEN
Week6,Sun,2016-10-16,1:02PM,Buffalo Bills,,San Francisco 49ers,boxscore,45,16,492,2,300,1,https://www.pro-football-reference.com/boxscores/201610160buf.htm,BUF,SF,2016_Week6_BUF_vs_SF
Week6,Sun,2016-10-16,1:02PM,Jacksonville Jaguars,@,Chicago Bears,boxscore,17,16,317,2,389,0,https://www.pro-football-reference.com/boxscores/201610160chi.htm,CHI,JAX,2016_Week6_CHI_vs_JAX
Week6,Sun,2016-10-16,1:02PM,New England Patriots,,Cincinnati Bengals,boxscore,35,17,437,0,357,0,https://www.pro-football-reference.com/boxscores/201610160nwe.htm,NE,CIN,2016_Week6_NE_vs_CIN
Week6,Sun,2016-10-16,1:02PM,Tennessee Titans,,Cleveland Browns,boxscore,28,26,407,1,341,0,https://www.pro-football-reference.com/boxscores/201610160oti.htm,TEN,CLE,2016_Week6_TEN_vs_CLE
Week6,Sun,2016-10-16,1:02PM,Detroit Lions,,Los Angeles Rams,boxscore,31,28,348,0,387,1,https://www.pro-football-reference.com/boxscores/201610160det.htm,DET,LAR,2016_Week6_DET_vs_LAR
Week6,Sun,2016-10-16,1:02PM,Miami Dolphins,,Pittsburgh Steelers,boxscore,30,15,474,0,297,2,https://www.pro-football-reference.com/boxscores/201610160mia.htm,MIA,PIT,2016_Week6_MIA_vs_PIT
Week6,Sun,2016-10-16,1:02PM,New York Giants,,Baltimore Ravens,boxscore,27,23,435,3,391,0,https://www.pro-football-reference.com/boxscores/201610160nyg.htm,NYG,BAL,2016_Week6_NYG_vs_BAL
Week6,Sun,2016-10-16,1:03PM,Washington Redskins,,Philadelphia Eagles,boxscore,27,20,493,1,239,0,https://www.pro-football-reference.com/boxscores/201610160was.htm,WAS,PHI,2016_Week6_WAS_vs_PHI
Week6,Sun,2016-10-16,1:03PM,New Orleans Saints,,Carolina Panthers,boxscore,41,38,523,1,406,2,https://www.pro-football-reference.com/boxscores/201610160nor.htm,NO,CAR,2016_Week6_NO_vs_CAR
Week6,Sun,2016-10-16,4:05PM,Kansas City Chiefs,@,Oakland Raiders,boxscore,26,10,406,0,285,2,https://www.pro-football-reference.com/boxscores/201610160rai.htm,LVR,KC,2016_Week6_LVR_vs_KC
Week6,Sun,2016-10-16,4:25PM,Dallas Cowboys,@,Green Bay Packers,boxscore,30,16,424,2,372,4,https://www.pro-football-reference.com/boxscores/201610160gnb.htm,GB,DAL,2016_Week6_GB_vs_DAL
Week6,Sun,2016-10-16,4:26PM,Seattle Seahawks,,Atlanta Falcons,boxscore,26,24,333,0,362,2,https://www.pro-football-reference.com/boxscores/201610160sea.htm,SEA,ATL,2016_Week6_SEA_vs_ATL
Week6,Sun,2016-10-16,8:32PM,Houston Texans,,Indianapolis Colts,boxscore,26,23,414,1,392,1,https://www.pro-football-reference.com/boxscores/201610160htx.htm,HOU,IND,2016_Week6_HOU_vs_IND
Week6,Mon,2016-10-17,8:30PM,Arizona Cardinals,,New York Jets,boxscore,28,3,396,0,230,2,https://www.pro-football-reference.com/boxscores/201610170crd.htm,ARI,NYJ,2016_Week6_ARI_vs_NYJ
Week7,Thu,2016-10-20,8:26PM,Green Bay Packers,,Chicago Bears,boxscore,26,10,406,1,189,2,https://www.pro-football-reference.com/boxscores/201610200gnb.htm,GB,CHI,2016_Week7_GB_vs_CHI
Week7,Sun,2016-10-23,9:31AM,New York Giants,@,Los Angeles Rams,boxscore,17,10,232,1,345,4,https://www.pro-football-reference.com/boxscores/201610230ram.htm,LAR,NYG,2016_Week7_LAR_vs_NYG
Week7,Sun,2016-10-23,1:02PM,Oakland Raiders,@,Jacksonville Jaguars,boxscore,33,16,344,0,344,3,https://www.pro-football-reference.com/boxscores/201610230jax.htm,JAX,LVR,2016_Week7_JAX_vs_LVR
Week7,Sun,2016-10-23,1:02PM,Philadelphia Eagles,,Minnesota Vikings,boxscore,21,10,239,4,282,4,https://www.pro-football-reference.com/boxscores/201610230phi.htm,PHI,MIN,2016_Week7_PHI_vs_MIN
Week7,Sun,2016-10-23,1:02PM,Miami Dolphins,,Buffalo Bills,boxscore,28,25,454,0,267,0,https://www.pro-football-reference.com/boxscores/201610230mia.htm,MIA,BUF,2016_Week7_MIA_vs_BUF
Week7,Sun,2016-10-23,1:02PM,Cincinnati Bengals,,Cleveland Browns,boxscore,31,17,559,1,352,2,https://www.pro-football-reference.com/boxscores/201610230cin.htm,CIN,CLE,2016_Week7_CIN_vs_CLE
Week7,Sun,2016-10-23,1:02PM,Indianapolis Colts,@,Tennessee Titans,boxscore,34,26,422,0,331,1,https://www.pro-football-reference.com/boxscores/201610230oti.htm,TEN,IND,2016_Week7_TEN_vs_IND
Week7,Sun,2016-10-23,1:02PM,Detroit Lions,,Washington Redskins,boxscore,20,17,344,0,413,2,https://www.pro-football-reference.com/boxscores/201610230det.htm,DET,WAS,2016_Week7_DET_vs_WAS
Week7,Sun,2016-10-23,1:03PM,Kansas City Chiefs,,New Orleans Saints,boxscore,27,21,326,0,463,2,https://www.pro-football-reference.com/boxscores/201610230kan.htm,KC,NO,2016_Week7_KC_vs_NO
Week7,Sun,2016-10-23,1:04PM,New York Jets,,Baltimore Ravens,boxscore,24,16,344,2,245,3,https://www.pro-football-reference.com/boxscores/201610230nyj.htm,NYJ,BAL,2016_Week7_NYJ_vs_BAL
Week7,Sun,2016-10-23,4:05PM,San Diego Chargers,@,Atlanta Falcons,boxscore,33,30,426,2,386,1,https://www.pro-football-reference.com/boxscores/201610230atl.htm,ATL,LAC,2016_Week7_ATL_vs_LAC
Week7,Sun,2016-10-23,4:05PM,Tampa Bay Buccaneers,@,San Francisco 49ers,boxscore,34,17,513,1,273,3,https://www.pro-football-reference.com/boxscores/201610230sfo.htm,SF,TB,2016_Week7_SF_vs_TB
Week7,Sun,2016-10-23,4:25PM,New England Patriots,@,Pittsburgh Steelers,boxscore,27,16,362,2,375,1,https://www.pro-football-reference.com/boxscores/201610230pit.htm,PIT,NE,2016_Week7_PIT_vs_NE
Week7,Sun,2016-10-23,8:30PM,Seattle Seahawks,@,Arizona Cardinals,boxscore,6,6,257,0,443,0,https://www.pro-football-reference.com/boxscores/201610230crd.htm,ARI,SEA,2016_Week7_ARI_vs_SEA
Week7,Mon,2016-10-24,8:30PM,Denver Broncos,,Houston Texans,boxscore,27,9,347,0,271,2,https://www.pro-football-reference.com/boxscores/201610240den.htm,DEN,HOU,2016_Week7_DEN_vs_HOU
Week8,Thu,2016-10-27,8:26PM,Tennessee Titans,,Jacksonville Jaguars,boxscore,36,22,494,0,370,1,https://www.pro-football-reference.com/boxscores/201610270oti.htm,TEN,JAX,2016_Week8_TEN_vs_JAX
Week8,Sun,2016-10-30,8:36AM,Washington Redskins,@,Cincinnati Bengals,boxscore,27,27,546,1,415,2,https://www.pro-football-reference.com/boxscores/201610300cin.htm,CIN,WAS,2016_Week8_CIN_vs_WAS
Week8,Sun,2016-10-30,12:47PM,Carolina Panthers,,Arizona Cardinals,boxscore,30,20,349,1,340,2,https://www.pro-football-reference.com/boxscores/201610300car.htm,CAR,ARI,2016_Week8_CAR_vs_ARI
Week8,Sun,2016-10-30,1:02PM,New England Patriots,@,Buffalo Bills,boxscore,41,25,357,0,376,0,https://www.pro-football-reference.com/boxscores/201610300buf.htm,BUF,NE,2016_Week8_BUF_vs_NE
Week8,Sun,2016-10-30,1:02PM,New York Jets,@,Cleveland Browns,boxscore,31,28,393,0,407,2,https://www.pro-football-reference.com/boxscores/201610300cle.htm,CLE,NYJ,2016_Week8_CLE_vs_NYJ
Week8,Sun,2016-10-30,1:02PM,Kansas City Chiefs,@,Indianapolis Colts,boxscore,30,14,422,0,277,2,https://www.pro-football-reference.com/boxscores/201610300clt.htm,IND,KC,2016_Week8_IND_vs_KC
Week8,Sun,2016-10-30,1:02PM,Oakland Raiders,@,Tampa Bay Buccaneers,boxscore,30,24,626,1,270,0,https://www.pro-football-reference.com/boxscores/201610300tam.htm,TB,LVR,2016_Week8_TB_vs_LVR
Week8,Sun,2016-10-30,1:03PM,New Orleans Saints,,Seattle Seahawks,boxscore,25,20,375,1,359,1,https://www.pro-football-reference.com/boxscores/201610300nor.htm,NO,SEA,2016_Week8_NO_vs_SEA
Week8,Sun,2016-10-30,1:03PM,Houston Texans,,Detroit Lions,boxscore,20,13,269,1,289,0,https://www.pro-football-reference.com/boxscores/201610300htx.htm,HOU,DET,2016_Week8_HOU_vs_DET
Week8,Sun,2016-10-30,4:05PM,Denver Broncos,,San Diego Chargers,boxscore,27,19,324,3,369,3,https://www.pro-football-reference.com/boxscores/201610300den.htm,DEN,LAC,2016_Week8_DEN_vs_LAC
Week8,Sun,2016-10-30,4:25PM,Atlanta Falcons,,Green Bay Packers,boxscore,33,32,367,0,331,0,https://www.pro-football-reference.com/boxscores/201610300atl.htm,ATL,GB,2016_Week8_ATL_vs_GB
Week8,Sun,2016-10-30,8:31PM,Dallas Cowboys,,Philadelphia Eagles,boxscore,29,23,460,1,291,1,https://www.pro-football-reference.com/boxscores/201610300dal.htm,DAL,PHI,2016_Week8_DAL_vs_PHI
Week8,Mon,2016-10-31,8:31PM,Chicago Bears,,Minnesota Vikings,boxscore,20,10,403,0,258,0,https://www.pro-football-reference.com/boxscores/201610310chi.htm,CHI,MIN,2016_Week8_CHI_vs_MIN
Week9,Thu,2016-11-03,8:25PM,Atlanta Falcons,@,Tampa Bay Buccaneers,boxscore,43,28,461,1,396,2,https://www.pro-football-reference.com/boxscores/201611030tam.htm,TB,ATL,2016_Week9_TB_vs_ATL
Week9,Sun,2016-11-06,1:00PM,Kansas City Chiefs,,Jacksonville Jaguars,boxscore,19,14,231,0,449,4,https://www.pro-football-reference.com/boxscores/201611060kan.htm,KC,JAX,2016_Week9_KC_vs_JAX
Week9,Sun,2016-11-06,1:00PM,Miami Dolphins,,New York Jets,boxscore,27,23,274,0,331,2,https://www.pro-football-reference.com/boxscores/201611060mia.htm,MIA,NYJ,2016_Week9_MIA_vs_NYJ
Week9,Sun,2016-11-06,1:00PM,New York Giants,,Philadelphia Eagles,boxscore,28,23,302,2,443,2,https://www.pro-football-reference.com/boxscores/201611060nyg.htm,NYG,PHI,2016_Week9_NYG_vs_PHI
