Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
1,3:02,3,15,WAS 33,0,3,Carson Wentz pass incomplete deep right intended for Terry McLaurin,-0.430,-1.180
1,2:56,4,15,WAS 33,0,3,"Tress Way punts 51 yards, returned by KaVontae Turpin for -3 yards (tackle by Darrick Forrest)",-1.180,0.320
1,2:44,1,10,DAL 13,0,3,Cooper Rush pass complete short middle to CeeDee Lamb for 23 yards (tackle by Bobby McCain and Jamin Davis),-0.320,1.330
1,2:14,1,10,DAL 36,0,3,Cooper Rush pass complete short left to CeeDee Lamb for 16 yards (tackle by Kamren Curl),1.330,2.390
1,1:26,1,10,WAS 48,0,3,Cooper Rush pass complete short middle to CeeDee Lamb for 17 yards (tackle by Darrick Forrest and Bobby McCain),2.390,3.510
1,0:53,1,10,WAS 31,0,3,Tony Pollard left tackle for -2 yards (tackle by Jonathan Allen),3.510,2.700
1,0:16,2,12,WAS 33,0,3,Cooper Rush pass incomplete short right intended for Noah Brown,2.700,2.020
1,0:12,3,12,WAS 33,0,3,Cooper Rush scrambles for 6 yards (tackle by Benjamin St-Juste),2.020,1.700
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,6,WAS 27,0,6,Brett Maher 45 yard field goal good,1.700,3.000
2,14:56,,,DAL 35,0,6,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,14:56,1,10,WAS 25,0,6,Carson Wentz pass complete short right to Antonio Gibson for no gain (tackle by Donovan Wilson),0.610,0.060
2,14:20,2,10,WAS 25,0,6,Antonio Gibson left end for 11 yards (tackle by Malik Hooker),0.060,1.330
2,13:49,1,10,WAS 36,0,6,Jonathan Williams up the middle for 2 yards (tackle by DeMarcus Lawrence),1.330,1.060
2,13:08,2,8,WAS 38,0,6,Jonathan Williams left end for 18 yards (tackle by Leighton Vander Esch),1.060,2.650
2,12:34,1,10,DAL 44,0,6,"Carson Wentz pass incomplete short right. Penalty on Carson Wentz: Intentional Grounding, 12 yards (accepted)",2.650,0.490
2,12:25,2,22,WAS 44,0,6,Carson Wentz pass complete short right to Antonio Gibson for 11 yards (tackle by Micah Parsons),0.490,1.290
2,11:47,3,11,DAL 45,0,6,Carson Wentz pass incomplete short right intended for J.D. McKissic,1.290,0.270
2,11:43,4,11,DAL 45,0,6,Tress Way punts 29 yards downed by Jeremy Reaves,0.270,0.140
2,11:33,1,10,DAL 16,0,6,Ezekiel Elliott right tackle for 1 yard (tackle by Kamren Curl),-0.140,-0.510
2,10:59,2,9,DAL 17,0,6,Cooper Rush pass incomplete deep left intended for Noah Brown,-0.510,-1.200
2,10:53,3,9,DAL 17,0,6,Cooper Rush pass incomplete short right,-1.200,-2.320
2,10:48,4,9,DAL 17,0,6,"Bryan Anger punts 48 yards, fair catch by Dax Milne at WAS-35",-2.320,-1.270
2,10:40,1,10,WAS 35,0,6,Antonio Gibson left tackle for 6 yards (tackle by Dorance Armstrong and Osa Odighizuwa),1.270,1.530
2,10:07,2,4,WAS 41,0,6,Carson Wentz pass complete short right to Curtis Samuel for 6 yards (tackle by Micah Parsons),1.530,2.060
2,9:42,1,10,WAS 47,0,6,Antonio Gibson up the middle for 3 yards (tackle by Anthony Barr and Leighton Vander Esch),2.060,1.920
2,9:00,2,7,WAS 50,0,6,J.D. McKissic right tackle for 33 yards (tackle by Leighton Vander Esch),1.920,4.440
2,8:26,1,10,DAL 17,0,6,Carson Wentz pass complete short left to Terry McLaurin for 6 yards (tackle by Leighton Vander Esch and Malik Hooker),4.440,4.890
2,8:01,2,4,DAL 11,0,6,J.D. McKissic up the middle for 1 yard (tackle by Donovan Wilson),4.890,4.340
2,7:11,3,3,DAL 10,6,6,"Carson Wentz pass complete short right to Jahan Dotson for 10 yards, touchdown",4.340,7.000
2,7:05,,,DAL 15,7,6,Joey Slye kicks extra point good,0.000,0.000
2,7:05,,,WAS 35,7,6,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,7:05,1,10,DAL 25,7,6,Cooper Rush pass incomplete short right intended for Dalton Schultz (defended by Darrick Forrest),0.610,0.060
2,7:00,2,10,DAL 25,7,6,Ezekiel Elliott up the middle for 3 yards (tackle by Daron Payne and Cole Holcomb),0.060,-0.230
2,6:16,3,7,DAL 28,7,6,"Cooper Rush pass is intercepted by Benjamin St-Juste at 50 and returned for no gain (tackle by Michael Gallup). Penalty on Benjamin St-Juste: Illegal Contact, 5 yards (accepted) (no play)",-0.230,1.140
2,6:05,1,10,DAL 33,7,6,Ezekiel Elliott left guard for 2 yards (tackle by Darrick Forrest),1.140,0.860
2,5:28,2,8,DAL 35,7,6,Cooper Rush pass incomplete short middle intended for CeeDee Lamb (defended by Daron Payne),0.860,0.170
2,5:26,3,8,DAL 35,7,6,Cooper Rush pass complete short left to Michael Gallup for 15 yards (tackle by Kendall Fuller),0.170,2.260
2,5:00,1,10,DAL 50,7,6,Cooper Rush pass complete short right to CeeDee Lamb for 3 yards (tackle by William Jackson),2.260,2.120
2,4:26,2,7,WAS 47,7,6,Ezekiel Elliott right guard for 6 yards (tackle by Cole Holcomb),2.120,2.210
2,4:01,3,1,WAS 41,7,6,Ezekiel Elliott right guard for 7 yards (tackle by Kamren Curl),2.210,3.310
2,3:23,1,10,WAS 34,7,6,Tony Pollard left tackle for 5 yards (tackle by Cole Holcomb and Jamin Davis),3.310,3.450
2,2:44,2,5,WAS 29,7,6,Tony Pollard left tackle for 4 yards (tackle by Kendall Fuller and Jonathan Allen),3.450,3.270
2,2:13,3,1,WAS 25,7,6,Cooper Rush up the middle for 1 yard (tackle by Cole Holcomb),3.270,3.970
2,2:00,1,10,WAS 24,7,6,Cooper Rush pass complete short left to Noah Brown for 11 yards (tackle by Cole Holcomb and Benjamin St-Juste),3.970,4.710
2,1:23,1,10,WAS 13,7,6,"Penalty on Tyler Biadasz: False Start, 5 yards (accepted) (no play)",4.710,4.290
2,1:23,1,15,WAS 18,7,6,Tony Pollard up the middle for 9 yards (tackle by Cole Holcomb and Kamren Curl),4.290,4.770
2,1:15,,,,,,Timeout #1 by Washington Commanders,,
2,1:15,2,6,WAS 9,7,6,Cooper Rush pass incomplete short left intended for Tony Pollard,4.770,3.880
2,1:10,3,6,WAS 9,7,12,"Cooper Rush pass complete short right to Michael Gallup for 9 yards, touchdown",3.880,7.000
2,1:04,,,WAS 15,7,12,Brett Maher kicks extra point blocked blocked by Efe Obada,0.000,-1.000
2,1:04,,,DAL 35,7,12,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,1:04,1,10,WAS 25,7,12,J.D. McKissic right end for 3 yards (tackle by Israel Mukuamu),0.610,0.470
2,0:26,2,7,WAS 28,7,12,Carson Wentz pass complete short right to Logan Thomas for 5 yards (tackle by Israel Mukuamu),0.470,0.430
2,0:22,3,2,WAS 33,7,12,J.D. McKissic up the middle for 4 yards (tackle by Israel Mukuamu and Donovan Wilson),0.430,1.400
2,0:17,,,,,,Timeout #2 by Washington Commanders,,
2,0:17,1,10,WAS 37,7,12,Carson Wentz pass deep left intended for Jahan Dotson is intercepted by Trevon Diggs at DAL-17 and returned for no gain (tackle by Jahan Dotson),1.400,0.060
2,0:10,1,10,DAL 17,7,12,Ezekiel Elliott up the middle for 3 yards (tackle by Daron Payne and Efe Obada),-0.060,-0.060
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,7,12,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,WAS 25,7,12,Antonio Gibson left end for -2 yards (tackle by Micah Parsons),0.610,-0.210
3,14:14,2,12,WAS 23,7,12,Carson Wentz pass incomplete short left intended for Terry McLaurin,-0.210,-0.890
3,14:09,3,12,WAS 23,7,12,Carson Wentz pass complete short right to Curtis Samuel for 14 yards (tackle by DaRon Bland),-0.890,1.400
3,13:30,1,10,WAS 37,7,12,J.D. McKissic left tackle for 1 yard (tackle by Micah Parsons),1.400,0.990
3,12:50,2,9,WAS 38,7,12,J.D. McKissic right end for -2 yards (tackle by Neville Gallimore),0.990,0.040
3,12:04,3,11,WAS 36,7,12,Carson Wentz pass complete short left to Jahan Dotson for 2 yards (tackle by Donovan Wilson),0.040,-0.850
3,11:30,4,9,WAS 38,7,12,"Tress Way punts 47 yards, fair catch by KaVontae Turpin at DAL-15",-0.850,0.220
3,11:22,1,10,DAL 15,7,12,Tony Pollard right tackle for -7 yards (tackle by William Jackson),-0.220,-1.290
3,10:43,2,17,DAL 8,7,12,"Cooper Rush pass is intercepted by Kamren Curl at DAL-35 and returned for no gain. Penalty on William Jackson: Defensive Holding, 5 yards (accepted) (no play)",-1.290,-0.320
3,10:35,1,10,DAL 13,7,12,Tony Pollard up the middle for -2 yards (tackle by Daron Payne),-0.320,-0.930
3,10:03,2,12,DAL 11,7,12,Cooper Rush pass incomplete short right intended for Tony Pollard,-0.930,-1.650
3,9:59,3,12,DAL 11,7,12,Cooper Rush pass incomplete short right intended for Dalton Schultz,-1.650,-2.490
3,9:52,4,12,DAL 11,7,12,"Bryan Anger punts 58 yards, returned by Dax Milne for 8 yards (tackle by Kelvin Joseph)",-2.490,-1.530
3,9:41,1,10,WAS 39,7,12,Carson Wentz pass complete short right to Logan Thomas for -1 yards (tackle by Malik Hooker),1.530,0.850
3,8:53,2,11,WAS 38,7,12,"Carson Wentz pass incomplete short middle intended for Terry McLaurin. Penalty on Saahdiq Charles: Offensive Holding, 10 yards (accepted) (no play)",0.850,-0.500
3,8:48,2,21,WAS 28,7,12,"Penalty on Samuel Cosmi: False Start, 5 yards (accepted) (no play)",-0.500,-1.170
3,8:48,2,26,WAS 23,7,12,J.D. McKissic up the middle for -1 yards (tackle by Dante Fowler),-1.170,-1.950
3,8:03,3,27,WAS 22,7,12,Carson Wentz pass incomplete short right intended for John Bates,-1.950,-1.900
3,7:55,4,27,WAS 22,7,12,Tress Way punts 40 yards out of bounds,-1.900,-1.470
3,7:48,1,10,DAL 38,7,12,Cooper Rush pass complete deep middle to Noah Brown for 45 yards (tackle by Bobby McCain),1.470,4.440
3,7:01,1,10,WAS 17,7,12,"Penalty on Dalton Schultz: False Start, 5 yards (accepted) (no play)",4.440,4.110
3,6:48,1,15,WAS 22,7,12,Ezekiel Elliott left tackle for -1 yards (tackle by Montez Sweat),4.110,3.080
3,6:29,2,16,WAS 23,7,12,Cooper Rush pass complete short left to CeeDee Lamb for 8 yards (tackle by Kendall Fuller),3.080,3.340
3,5:43,3,8,WAS 15,7,12,Cooper Rush pass complete short right to Noah Brown for 5 yards (tackle by William Jackson),3.340,2.860
3,5:00,4,3,WAS 10,7,15,Brett Maher 28 yard field goal good,2.860,3.000
3,4:56,,,DAL 35,7,15,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,4:56,1,10,WAS 25,7,15,Antonio Gibson left tackle for 2 yards (tackle by Donovan Wilson),0.610,0.330
3,4:11,2,8,WAS 27,7,15,Carson Wentz pass incomplete short right intended for Curtis Samuel,0.330,-0.360
3,4:05,3,8,WAS 27,7,15,Carson Wentz pass complete deep right to Jahan Dotson for 31 yards (tackle by DaRon Bland),-0.360,2.790
3,3:26,1,10,DAL 42,7,15,Jonathan Williams right tackle for 23 yards (tackle by Anthony Brown and Malik Hooker),2.790,4.310
3,2:56,1,10,DAL 19,7,15,Jonathan Williams up the middle for 2 yards (tackle by Donovan Wilson),4.310,4.030
3,2:17,2,8,DAL 17,7,15,"Carson Wentz pass incomplete short right. Penalty on Carson Wentz: Intentional Grounding, 14 yards (accepted)",4.030,1.490
3,2:10,3,22,DAL 31,7,15,"Penalty on Samuel Cosmi: False Start, 5 yards (accepted) (no play)",1.490,0.830
3,2:10,3,27,DAL 36,7,15,Carson Wentz pass complete short left to J.D. McKissic for 9 yards (tackle by Israel Mukuamu),0.830,1.670
3,1:31,4,16,DAL 27,10,15,Joey Slye 45 yard field goal good,1.670,3.000
3,1:27,,,WAS 35,10,15,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,1:27,1,10,DAL 25,10,15,Ezekiel Elliott right tackle for 2 yards (tackle by John Ridgeway and Jamin Davis),0.610,0.330
3,0:54,2,8,DAL 27,10,15,"Cooper Rush pass incomplete deep middle intended for Michael Gallup. Penalty on William Jackson: Defensive Pass Interference, 38 yards (accepted) (no play)",0.330,3.250
3,0:48,1,10,WAS 35,10,15,Ezekiel Elliott up the middle for 5 yards (tackle by Bobby McCain),3.250,3.380
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,WAS 30,10,21,"Cooper Rush pass complete deep middle to CeeDee Lamb for 30 yards, touchdown",3.380,7.000
4,14:54,,,WAS 15,10,22,Brett Maher kicks extra point good,0.000,0.000
4,14:54,,,DAL 35,10,22,"Brett Maher kicks off 65 yards, returned by Dax Milne for 18 yards (tackle by Peyton Hendershot)",0.000,0.040
4,14:49,1,10,WAS 18,10,22,Carson Wentz pass complete short left to Curtis Samuel for 15 yards (tackle by Malik Hooker),0.040,1.140
4,14:23,1,10,WAS 33,10,22,Carson Wentz pass complete short right to Curtis Samuel for 3 yards (tackle by Malik Hooker),1.140,1.000
4,13:58,2,7,WAS 36,10,22,Antonio Gibson right tackle for 4 yards (tackle by Dorance Armstrong),1.000,0.830
4,13:22,3,3,WAS 40,10,22,Antonio Gibson up the middle for no gain (tackle by Osa Odighizuwa),0.830,-0.720
4,12:43,4,3,WAS 40,10,22,"Tress Way punts 51 yards, fair catch by KaVontae Turpin at DAL-9",-0.720,0.380
4,12:35,1,10,DAL 9,10,22,Tony Pollard left tackle for -3 yards (tackle by Jonathan Allen),-0.380,-1.000
4,11:58,2,13,DAL 6,10,22,"Tony Pollard right end for 2 yards (tackle by Bobby McCain). Penalty on Dalton Schultz: Offensive Holding, 3 yards (declined)",-1.000,-1.420
4,11:32,3,10,DAL 9,10,22,Cooper Rush pass incomplete short middle intended for Noah Brown (defended by Jonathan Allen),-1.420,-2.490
4,11:28,4,11,DAL 8,10,22,Bryan Anger punts 22 yards out of bounds,-2.490,-3.580
4,11:21,1,10,DAL 30,10,22,Antonio Gibson up the middle for 5 yards (tackle by Anthony Brown and Malik Hooker),3.580,3.710
4,10:35,2,5,DAL 25,10,22,Carson Wentz pass complete short left to Logan Thomas for 6 yards (tackle by Malik Hooker),3.710,4.310
4,10:02,1,10,DAL 19,10,22,Antonio Gibson left tackle for 3 yards (tackle by Quinton Bohanna),4.310,4.180
4,9:32,2,7,DAL 16,10,22,"Carson Wentz pass incomplete short left intended for Jahan Dotson. Penalty on Anthony Brown: Defensive Holding, 5 yards (accepted) (no play)",4.180,4.840
4,9:32,1,10,DAL 11,10,22,Antonio Gibson left end for 1 yard (tackle by Donovan Wilson),4.840,4.320
4,8:51,2,9,DAL 10,10,22,Carson Wentz pass incomplete short right intended for Curtis Samuel,4.320,3.300
4,8:45,3,9,DAL 10,10,22,Carson Wentz sacked by Dante Fowler for -6 yards,3.300,2.380
4,8:02,,,,,,Timeout #1 by Washington Commanders,,
4,8:02,4,15,DAL 16,10,22,Carson Wentz pass incomplete deep right intended for Terry McLaurin (defended by Trevon Diggs),2.380,0.140
4,7:57,1,10,DAL 16,10,22,"Cooper Rush pass incomplete deep right intended for Michael Gallup. Penalty on William Jackson: Defensive Pass Interference, 27 yards (accepted) (no play)",-0.140,1.800
4,7:51,1,10,DAL 43,10,22,Ezekiel Elliott left guard for 7 yards (tackle by Bobby McCain),1.800,2.200
4,7:12,2,3,DAL 50,10,22,Cooper Rush pass incomplete deep right intended for CeeDee Lamb (defended by William Jackson),2.200,1.490
4,7:03,3,3,DAL 50,10,22,Ezekiel Elliott up the middle for no gain (tackle by Jamin Davis),1.490,-0.060
4,6:17,4,3,DAL 50,10,22,Bryan Anger punts 39 yards downed by Jabril Cox,-0.060,0.370
4,6:08,1,10,WAS 11,10,22,Carson Wentz pass complete short right to J.D. McKissic for 2 yards (tackle by Sam Williams),-0.370,-0.630
4,5:41,2,8,WAS 13,10,22,Carson Wentz pass incomplete short right intended for Dyami Brown,-0.630,-1.190
4,5:36,3,8,WAS 13,10,22,Carson Wentz pass short middle intended for Curtis Samuel is intercepted by DaRon Bland at WAS-24 and returned for 4 yards (tackle by Terry McLaurin),-1.190,-4.240
4,5:29,1,10,WAS 20,10,22,Ezekiel Elliott right tackle for 2 yards (tackle by Kamren Curl and James Smith-Williams),4.240,3.960
4,4:46,2,8,WAS 18,10,22,Cooper Rush pass incomplete short right intended for Dalton Schultz,3.960,3.220
4,4:39,3,8,WAS 18,10,22,Cooper Rush pass complete short right to Jake Ferguson for 7 yards (tackle by William Jackson),3.220,2.850
4,3:54,4,1,WAS 11,10,25,Brett Maher 29 yard field goal good,2.850,3.000
4,3:51,,,DAL 35,10,25,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
4,3:51,1,10,WAS 25,10,25,Carson Wentz pass complete short middle to J.D. McKissic for 5 yards (tackle by Anthony Barr),0.610,0.740
4,3:28,2,5,WAS 30,10,25,Carson Wentz pass complete short right to Logan Thomas for 6 yards (tackle by Anthony Barr),0.740,1.330
4,3:25,1,10,WAS 36,10,25,Carson Wentz pass complete short middle to Logan Thomas for 3 yards (tackle by Anthony Barr),1.330,1.200
4,2:57,2,7,WAS 39,10,25,Carson Wentz pass incomplete deep right intended for Dyami Brown,1.200,0.500
4,2:51,3,7,WAS 39,10,25,Carson Wentz pass complete short right to John Bates for 5 yards (tackle by DaRon Bland),0.500,-0.460
4,2:45,4,2,WAS 44,10,25,Carson Wentz pass incomplete deep left intended for Terry McLaurin (defended by Trevon Diggs),-0.460,-2.650
4,2:39,1,10,WAS 44,10,25,Ezekiel Elliott up the middle for -3 yards (tackle by Jonathan Allen),2.650,1.710
4,2:34,,,,,,Timeout #2 by Washington Commanders,,
4,2:34,2,13,WAS 47,10,25,Cooper Rush pass complete short right to Ezekiel Elliott for 1 yard (tackle by Kamren Curl),1.710,1.160
4,2:24,,,,,,Timeout #3 by Washington Commanders,,
4,2:24,3,12,WAS 46,10,25,Ezekiel Elliott up the middle for 1 yard (tackle by Daron Payne),1.160,0.270
4,2:00,4,11,WAS 45,10,25,"Bryan Anger punts 38 yards, fair catch by Dax Milne at WAS-7",0.270,0.380
4,1:53,1,10,WAS 7,10,25,Carson Wentz pass incomplete short right intended for Logan Thomas,-0.380,-0.780
4,1:49,2,10,WAS 7,10,25,"Penalty on DeMarcus Lawrence: Neutral Zone Infraction, 5 yards (accepted) (no play)",-0.780,-0.420
4,1:49,2,5,WAS 12,10,25,Carson Wentz pass complete short middle to Dyami Brown for 6 yards (tackle by Donovan Wilson),-0.420,0.040
4,1:23,1,10,WAS 18,10,25,Carson Wentz scrambles right end for 5 yards (tackle by Donovan Wilson),0.040,0.280
4,0:56,2,5,WAS 23,10,25,Carson Wentz pass incomplete deep right intended for Dyami Brown,0.280,-0.530
4,0:50,3,5,WAS 23,10,25,Carson Wentz pass complete short middle to John Bates for 7 yards (tackle by Israel Mukuamu),-0.530,0.940
4,0:25,1,10,WAS 30,10,25,Carson Wentz pass complete short right to John Bates for 7 yards (tackle by Anthony Brown),0.940,1.340
4,0:18,2,3,WAS 37,10,25,"Carson Wentz pass complete short left to John Bates for no gain. John Bates fumbles (forced by Anthony Brown), recovered by John Bates at WAS-37",1.340,0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
