Quarter,Time,Down,ToGo,Location,NYJ,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,NYJ 5,3,13,"Russell Wilson pass complete short right to D.K. Metcalf for 5 yards, touchdown. Penalty on D.K. Metcalf: Unsportsmanlike Conduct, 15 yards",5.150,7.000
2,14:56,,,NYJ 15,3,14,Jason Myers kicks extra point good,0.000,0.000
2,14:56,,,SEA 20,3,14,"Jason Myers kicks off 68 yards, returned by Corey Ballentine for 18 yards (tackle by Freddie Swain)",0.000,0.940
2,14:52,1,10,NYJ 30,3,14,"Frank Gore right guard for 2 yards (tackle by Jamal Adams and Damon Harrison). Frank Gore fumbles (forced by Damon Harrison), recovered by Bobby Wagner at NYJ-32",0.940,-3.450
2,14:46,1,10,NYJ 32,3,14,Chris Carson right guard for -1 yards (tackle by Javelin Guidry and Quinnen Williams),3.450,2.770
2,14:05,2,11,NYJ 33,3,14,Russell Wilson pass complete short middle to Chris Carson for 9 yards (tackle by Javelin Guidry and Matthias Farley),2.770,3.270
2,13:23,3,2,NYJ 24,3,14,Chris Carson right guard for 1 yard (tackle by Henry Anderson and Harvey Langi),3.270,2.080
2,12:40,4,1,NYJ 23,3,17,Jason Myers 41 yard field goal good,2.080,3.000
2,12:35,,,SEA 35,3,17,"Jason Myers kicks off 61 yards, returned by Corey Ballentine for 66 yards (tackle by Freddie Swain)",0.000,3.580
2,12:25,1,10,SEA 30,3,17,Ty Johnson right tackle for 3 yards (tackle by Damon Harrison and Jonathan Bullard),3.580,3.440
2,11:45,2,7,SEA 27,3,17,Ty Johnson right guard for 2 yards (tackle by Bobby Wagner and Jonathan Bullard),3.440,3.010
2,11:01,3,5,SEA 25,3,17,Sam Darnold pass complete short left to Braxton Berrios for 6 yards (tackle by Bobby Wagner),3.010,4.310
2,10:25,1,10,SEA 19,3,17,Sam Darnold pass incomplete short left,4.310,3.750
2,10:18,2,10,SEA 19,3,17,Sam Darnold pass incomplete deep right intended for Jamison Crowder,3.750,3.030
2,10:13,3,10,SEA 19,3,17,Sam Darnold pass incomplete short left intended for Breshad Perriman,3.030,2.180
2,10:08,4,10,SEA 19,3,17,Sergio Castillo 37 yard field goal no good,2.180,-0.740
2,10:04,1,10,SEA 27,3,17,Russell Wilson pass complete short left to David Moore for 3 yards (tackle by Blessuan Austin),0.740,0.600
2,9:34,2,7,SEA 30,3,17,Chris Carson left end for 2 yards (tackle by Matthias Farley),0.600,0.170
2,8:55,3,5,SEA 32,3,17,Russell Wilson pass incomplete deep right intended for David Moore,0.170,-1.240
2,8:48,4,5,SEA 32,3,17,"Michael Dickson punts 43 yards, returned by Braxton Berrios for 11 yards (tackle by Ben Burr-Kirven)",-1.240,-1.330
2,8:40,1,10,NYJ 36,3,17,Sam Darnold pass incomplete short middle intended for Breshad Perriman (defended by L.J. Collier),1.330,0.790
2,8:35,2,10,NYJ 36,3,17,Sam Darnold sacked by Jamal Adams for -1 yards,0.790,-0.030
2,7:59,3,11,NYJ 35,3,17,"Sam Darnold sacked by Jordyn Brooks for no gain. Penalty on D.J. Reed: Illegal Contact, 5 yards (no play)",-0.030,1.600
2,7:34,1,10,NYJ 40,3,17,Frank Gore right guard for 2 yards (tackle by Damon Harrison and Jamal Adams),1.600,1.320
2,6:58,2,8,NYJ 42,3,17,Sam Darnold pass complete short left to Frank Gore for 8 yards (tackle by D.J. Reed and K.J. Wright),1.320,2.260
2,6:11,1,10,NYJ 50,3,17,Josh Adams left guard for 12 yards (tackle by Quandre Diggs and Jamal Adams),2.260,3.050
2,5:33,1,10,SEA 38,3,17,Josh Adams left tackle for -3 yards (tackle by K.J. Wright),3.050,2.100
2,4:46,,,,,,Timeout #1 by New York Jets,,
2,4:46,2,13,SEA 41,3,17,Sam Darnold pass complete short middle to Jeff Smith for 14 yards (tackle by Bobby Wagner),2.100,3.780
2,4:07,1,10,SEA 27,3,17,Josh Adams right tackle for 9 yards (tackle by Bobby Wagner),3.780,4.530
2,3:23,2,1,SEA 18,3,17,Ty Johnson right tackle for -5 yards (tackle by K.J. Wright),4.530,3.070
2,2:37,3,6,SEA 23,3,17,Sam Darnold pass incomplete deep right intended for Breshad Perriman (defended by Shaquill Griffin),3.070,1.950
2,2:32,4,6,SEA 23,3,17,Sergio Castillo 41 yard field goal no good,1.950,-1.000
2,2:28,1,10,SEA 31,3,17,Russell Wilson pass complete short middle to D.K. Metcalf for 8 yards (tackle by Javelin Guidry and Harvey Langi),1.000,1.540
2,2:10,2,2,SEA 39,3,17,Russell Wilson pass complete short left to D.K. Metcalf for 6 yards (tackle by Blessuan Austin),1.540,1.930
2,2:00,1,10,SEA 45,3,17,Russell Wilson pass complete short left to Chris Carson for 9 yards (tackle by Quinnen Williams and Neville Hewitt),1.930,2.600
2,1:35,2,1,NYJ 46,3,17,Russell Wilson pass complete short middle to Chris Carson for 4 yards (tackle by Harvey Langi),2.600,2.790
2,1:17,1,10,NYJ 42,3,17,Russell Wilson pass complete deep right to Jacob Hollister for 20 yards,2.790,4.110
2,1:10,1,10,NYJ 22,3,17,Chris Carson right guard for 5 yards (tackle by Harvey Langi),4.110,4.290
2,0:51,2,5,NYJ 17,3,17,Russell Wilson pass complete short right to Freddie Swain for 3 yards (tackle by Bryce Hall),4.290,4.150
2,0:46,3,2,NYJ 14,3,17,Russell Wilson pass complete short left to D.K. Metcalf for 9 yards (tackle by Blessuan Austin),4.150,6.060
2,0:35,,,,,,Timeout #2 by New York Jets,,
2,0:35,1,5,NYJ 5,3,23,"Chris Carson left guard for 5 yards, touchdown",6.060,7.000
2,0:32,,,NYJ 15,3,23,Jason Myers kicks extra point no good wide right,0.000,-1.000
2,0:32,,,SEA 35,3,23,"Jason Myers kicks off 45 yards, returned by Ty Johnson for 11 yards (tackle by Ugo Amadi)",0.000,1.000
2,0:28,1,10,NYJ 31,3,23,Sam Darnold pass complete short right to Breshad Perriman for 6 yards (tackle by Shaquill Griffin),1.000,1.270
2,0:22,2,4,NYJ 37,3,23,"Penalty on Mekhi Becton: False Start, 5 yards (no play)",1.270,0.600
2,0:22,2,9,NYJ 32,3,23,Sam Darnold pass complete short right to Josh Adams for 5 yards (tackle by K.J. Wright),0.600,0.560
2,0:18,3,4,NYJ 37,3,23,Sam Darnold pass complete deep right to Braxton Berrios for 34 yards (tackle by Shaquill Griffin),0.560,3.640
2,0:10,,,,,,Timeout #3 by New York Jets,,
2,0:10,1,10,SEA 29,3,23,Sam Darnold pass complete short right to Jamison Crowder for 4 yards,3.640,3.640
2,0:07,2,6,SEA 25,3,23,Sergio Castillo 43 yard field goal no good,3.640,-1.140
2,0:02,1,10,SEA 33,3,23,Russell Wilson kneels for -1 yards,1.140,0.460
Quarter,Time,Down,ToGo,Location,NYJ,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,3,23,"Braden Mann kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,SEA 25,3,23,Russell Wilson pass complete short right to Tyler Lockett for 7 yards (tackle by Neville Hewitt),0.610,1.010
3,14:24,2,3,SEA 32,3,23,Russell Wilson pass incomplete short left intended for David Moore,1.010,0.300
3,14:21,3,3,SEA 32,3,23,Russell Wilson pass complete short right to Tyler Lockett for 3 yards (tackle by Blessuan Austin),0.300,1.270
3,13:46,1,10,SEA 35,3,23,Chris Carson left tackle for 6 yards (tackle by Neville Hewitt),1.270,1.530
3,13:12,2,4,SEA 41,3,23,Carlos Hyde left end for -4 yards (tackle by Folorunso Fatukasi),1.530,0.300
3,12:30,3,8,SEA 37,3,23,"Russell Wilson pass incomplete deep right intended for D.K. Metcalf. Penalty on Bryce Hall: Defensive Holding, 5 yards (no play)",0.300,1.730
3,12:25,1,10,SEA 42,3,23,Carlos Hyde up the middle for 4 yards (tackle by Nathan Shepherd and Henry Anderson),1.730,1.730
3,11:39,2,6,SEA 46,3,23,Carlos Hyde right guard for -1 yards (tackle by Neville Hewitt and Matthias Farley),1.730,0.890
3,10:57,3,7,SEA 45,3,23,"Russell Wilson sacked by and John Franklin-Myers for no gain and Neville Hewitt for no gain. Penalty on Marcus Maye: Illegal Contact, 5 yards (no play)",0.890,2.260
3,10:37,1,10,SEA 50,3,23,Chris Carson left end for 4 yards (tackle by Blessuan Austin),2.260,2.250
3,9:57,2,6,NYJ 46,3,23,Chris Carson right guard for 28 yards (tackle by Matthias Farley),2.250,4.370
3,9:18,1,10,NYJ 18,3,23,Chris Carson up the middle for 8 yards (tackle by Javelin Guidry and Harvey Langi),4.370,5.230
3,8:38,2,2,NYJ 10,3,29,"Russell Wilson pass complete short right to Will Dissly for 10 yards, touchdown",5.230,7.000
3,8:33,,,NYJ 15,3,30,Jason Myers kicks extra point good,0.000,0.000
3,8:33,,,SEA 35,3,30,"Jason Myers kicks off 61 yards, returned by Corey Ballentine for 16 yards (tackle by Ben Burr-Kirven). Penalty on Harvey Langi: Offensive Holding, 10 yards",0.000,-0.380
3,8:28,1,10,NYJ 10,3,30,Frank Gore left guard for 3 yards (tackle by Poona Ford),-0.380,-0.560
3,7:49,2,7,NYJ 13,3,30,Sam Darnold pass incomplete short middle intended for Jamison Crowder (defended by Ugo Amadi),-0.560,-1.070
3,7:43,3,7,NYJ 13,3,30,Sam Darnold sacked by Shaquem Griffin for -9 yards,-1.070,-2.490
3,7:00,4,16,NYJ 4,3,30,"Braden Mann punts 36 yards, returned by D.J. Reed for no gain (tackle by Arthur Maulet)",-2.490,-2.920
3,6:53,1,10,NYJ 40,3,30,Russell Wilson pass incomplete short left intended for Chris Carson,2.920,2.370
3,6:49,2,10,NYJ 40,3,30,"Chris Carson up the middle for 8 yards (tackle by Harvey Langi and Neville Hewitt). Penalty on Penny Hart: Illegal Motion, 5 yards (no play)",2.370,1.700
3,6:23,2,15,NYJ 45,3,30,Carlos Hyde right guard for no gain (tackle by Quinnen Williams),1.700,1.030
3,5:45,3,15,NYJ 45,3,30,Russell Wilson pass complete short middle to Tyler Lockett for 17 yards (tackle by Matthias Farley),1.030,3.710
3,5:06,1,10,NYJ 28,3,30,Russell Wilson pass complete deep middle to D.K. Metcalf for 19 yards (tackle by Bryce Hall),3.710,5.140
3,4:26,1,9,NYJ 9,3,30,Carlos Hyde right tackle for 5 yards (tackle by Henry Anderson),5.140,5.340
3,3:44,2,4,NYJ 4,3,30,Carlos Hyde left guard for 1 yard (tackle by Matthias Farley and Henry Anderson),5.340,4.720
3,3:02,3,3,NYJ 3,3,36,"Russell Wilson pass complete short middle to David Moore for 3 yards, touchdown",4.720,7.000
3,2:57,,,NYJ 15,3,37,Jason Myers kicks extra point good,0.000,0.000
3,2:57,,,SEA 35,3,37,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,2:57,1,10,NYJ 25,3,37,Sam Darnold pass incomplete deep right intended for Jeff Smith,0.610,0.060
3,2:51,2,10,NYJ 25,3,37,"Penalty on George Fant: False Start, 5 yards (no play)",0.060,-0.610
3,2:51,2,15,NYJ 20,3,37,Sam Darnold sacked by Jarran Reed for -6 yards,-0.610,-2.550
3,2:10,3,21,NYJ 14,3,37,Sam Darnold pass complete short right to Breshad Perriman for 3 yards (tackle by Ugo Amadi),-2.550,-2.320
3,1:34,4,18,NYJ 17,3,37,"Braden Mann punts 42 yards, fair catch by D.J. Reed at SEA-41",-2.320,-1.660
3,1:26,1,10,SEA 41,3,37,"Geno Smith up the middle for -2 yards (tackle by Nathan Shepherd). Penalty on Quinnen Williams: Defensive Offside, 5 yards (no play)",1.660,2.390
3,1:10,1,5,SEA 46,3,37,DeeJay Dallas up the middle for 2 yards (tackle by Quinnen Williams),2.390,2.070
3,0:31,2,3,SEA 48,3,37,DeeJay Dallas right guard for 4 yards (tackle by Quinnen Williams),2.070,2.390
Quarter,Time,Down,ToGo,Location,NYJ,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 48,3,37,Geno Smith sacked by Folorunso Fatukasi for -3 yards,2.390,1.440
4,14:20,2,13,SEA 49,3,37,DeeJay Dallas right tackle for 2 yards (tackle by Marcus Maye),1.440,1.030
4,13:39,3,11,NYJ 49,3,37,Geno Smith pass incomplete short middle intended for Freddie Swain,1.030,0.000
4,13:35,4,11,NYJ 49,3,37,"Michael Dickson punts 40 yards, fair catch by Braxton Berrios at NYJ-9",0.000,0.380
4,13:28,1,10,NYJ 9,3,37,Sam Darnold right end for 3 yards (tackle by Cody Barton),-0.380,-0.560
4,12:55,2,7,NYJ 12,3,37,Sam Darnold pass complete short right to Josh Adams for -2 yards (tackle by Ben Burr-Kirven),-0.560,-1.300
4,12:12,3,9,NYJ 10,3,37,Sam Darnold pass incomplete short right,-1.300,-2.490
4,12:07,4,9,NYJ 10,3,37,"Braden Mann punts 45 yards downed by Arthur Maulet. Penalty on Nick Bellore: Offensive Holding, 10 yards",-2.490,-1.270
4,11:55,1,10,SEA 35,3,37,Carlos Hyde right guard for no gain (tackle by Marcus Maye and Tarell Basham),1.270,0.720
4,11:20,2,10,SEA 35,3,37,Carlos Hyde left end for 1 yard (tackle by Neville Hewitt),0.720,0.170
4,10:34,3,9,SEA 36,3,37,Geno Smith pass complete short right to Colby Parkinson for 10 yards (tackle by Arthur Maulet),0.170,1.990
4,9:49,1,10,SEA 46,3,37,Geno Smith pass complete short right to David Moore for 14 yards (tackle by Arthur Maulet),1.990,2.920
4,9:18,1,10,NYJ 40,3,37,Geno Smith pass complete short left to Penny Hart for 3 yards (tackle by Blessuan Austin),2.920,2.780
4,8:34,2,7,NYJ 37,3,37,"Geno Smith aborted snap, recovered by Chad Wheeler at NYJ-49",2.780,0.500
4,7:38,3,19,NYJ 49,3,37,"Carlos Hyde up the middle for 15 yards (tackle by Harvey Langi). Penalty on Blessuan Austin: Unsportsmanlike Conduct, 15 yards",0.500,4.310
4,6:58,1,10,NYJ 19,3,37,Carlos Hyde right end for 5 yards (tackle by Arthur Maulet),4.310,4.530
4,6:25,2,5,NYJ 14,3,37,Geno Smith pass complete short middle to Colby Parkinson for 6 yards (tackle by Harvey Langi and Frankie Luvu),4.530,5.370
4,5:43,1,8,NYJ 8,3,37,Carlos Hyde right guard for no gain (tackle by Frankie Luvu),5.370,4.570
4,5:16,,,,,,Timeout #1 by Seattle Seahawks,,
4,5:16,2,8,NYJ 8,3,37,Geno Smith right end for -2 yards (tackle by Frankie Luvu),4.570,3.130
4,4:32,3,10,NYJ 10,3,37,DeeJay Dallas right end for -1 yards (tackle by Neville Hewitt),3.130,2.700
4,3:53,4,11,NYJ 11,3,40,Jason Myers 29 yard field goal good,2.700,3.000
4,3:49,,,SEA 35,3,40,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,3:49,1,10,NYJ 25,3,40,Ty Johnson left tackle for 3 yards (tackle by Jonathan Bullard and Damon Harrison),0.610,0.470
4,3:19,2,7,NYJ 28,3,40,Ty Johnson left tackle for 2 yards (tackle by Damon Harrison and Damarious Randall),0.470,0.040
4,2:35,3,5,NYJ 30,3,40,Sam Darnold pass complete short right to Braxton Berrios for 9 yards,0.040,1.530
4,2:31,1,10,NYJ 39,3,40,Ty Johnson left guard for 5 yards (tackle by Ben Burr-Kirven),1.530,1.660
4,2:00,2,5,NYJ 44,3,40,Josh Adams left tackle for 3 yards (tackle by Jonathan Bullard and Damon Harrison),1.660,1.360
4,1:15,3,2,NYJ 47,3,40,Josh Adams left guard for 2 yards (tackle by Cody Barton and Alton Robinson),1.360,2.190
4,0:34,1,10,NYJ 49,3,40,Josh Adams left tackle for 4 yards (tackle by Ben Burr-Kirven),2.190,2.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
