0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Roof,outdoors
Surface,fieldturf
Duration,2:53
Weather,"43 degrees, relative humidity 90%, wind 8 mph"
Vegas Line,Seattle Seahawks -16.5
Over/Under,50.5 (under)
