#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 25,6,3:15,75,Touchdown
2,1,10:22,NOR 21,3,1:31,9,Punt
3,1,2:45,NOR 25,7,2:57,31,Punt
4,2,11:58,NOR 38,6,2:21,31,Field Goal
5,2,7:52,NOR 27,8,4:46,70,Field Goal
6,2,2:12,NOR 23,4,0:36,16,Punt
7,2,0:40,NOR 42,3,0:34,31,Field Goal
8,3,12:00,NOR 25,4,2:00,0,Punt
9,3,8:36,ATL 16,4,2:29,16,Touchdown
10,4,14:11,NOR 25,8,4:12,75,Touchdown
11,4,6:58,NOR 19,11,5:43,81,Touchdown
12,4,0:16,NOR 13,1,0:16,-1,End of Half
13,5,10:00,NOR 20,15,7:05,80,Touchdown
