Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,9:37,1,10,ATL 25,10,7,Matt Ryan pass complete short middle to Julio Jones for 17 yards (tackle by Alex Anzalone),0.610,1.730
2,8:57,1,10,ATL 42,10,7,Matt Ryan pass incomplete deep right intended for Calvin Ridley,1.730,1.190
2,8:50,2,10,ATL 42,10,7,Tevin Coleman right tackle for 1 yard (tackle by David Onyemata),1.190,0.630
2,8:06,3,9,ATL 43,10,7,Matt Ryan pass incomplete short left intended for Tevin Coleman,0.630,-0.520
2,8:02,4,9,ATL 43,10,7,"Matthew Bosher punts 37 yards, returned by Alvin Kamara for 7 yards (tackle by Isaiah Oliver)",-0.520,-0.740
2,7:52,1,10,NOR 27,10,7,Drew Brees pass complete short right to Michael Thomas for 17 yards (tackle by Brian Poole),0.740,1.860
2,7:15,1,10,NOR 44,10,7,Alvin Kamara right tackle for 4 yards (tackle by Deadrin Senat),1.860,1.860
2,6:35,2,6,NOR 48,10,7,"Drew Brees pass complete short left to Alvin Kamara for -2 yards (tackle by Damontae Kazee). Penalty on Brian Poole: Roughing the Passer, 15 yards (no play)",1.860,3.120
2,6:29,1,10,ATL 37,10,7,Mike Gillislee right guard for 4 yards (tackle by Foyesade Oluokun),3.120,3.110
2,5:39,2,6,ATL 33,10,7,Drew Brees pass complete deep right to Ben Watson for 27 yards (tackle by Foyesade Oluokun),3.110,5.830
2,5:09,1,6,ATL 6,10,7,Alvin Kamara left guard for 2 yards (tackle by Grady Jarrett),5.830,5.340
2,4:31,2,4,ATL 4,10,7,"Drew Brees pass incomplete short middle. Penalty on Josh LeRibeus: Offensive Holding, 10 yards (no play)",5.340,3.580
2,4:25,2,14,ATL 14,10,7,"Penalty on Terron Armstead: False Start, 5 yards (no play)",3.580,3.070
2,4:25,2,19,ATL 19,10,7,Drew Brees pass complete short left to Alvin Kamara for 9 yards (tackle by Ricardo Allen),3.070,3.130
2,3:50,3,10,ATL 10,10,7,Drew Brees pass complete short right to Alvin Kamara for 7 yards (tackle by Grady Jarrett),3.130,3.040
2,3:09,4,3,ATL 3,13,7,Wil Lutz 21 yard field goal good,3.040,3.000
2,3:06,,,NOR 35,13,7,"Wil Lutz kicks off 70 yards, returned by Marvin Hall for no gain (tackle by Mike Gillislee)",0.000,0.610
2,3:00,1,10,ATL 25,13,7,Tevin Coleman right end for no gain (tackle by Demario Davis),0.610,0.060
2,2:23,2,10,ATL 25,13,13,"Matt Ryan pass complete deep right to Calvin Ridley for 75 yards, touchdown",0.060,7.000
2,2:12,,,NOR 15,13,14,Matt Bryant kicks extra point good,0.000,0.000
2,2:12,,,ATL 35,13,14,"Matthew Bosher kicks off 65 yards, returned by Taysom Hill for no gain (tackle by Damontae Kazee)",0.000,0.480
2,2:07,1,10,NOR 23,13,14,Drew Brees pass complete short left to Alvin Kamara for 21 yards (tackle by Damontae Kazee),0.480,1.860
2,2:00,1,10,NOR 44,13,14,Drew Brees pass incomplete short left intended for Alvin Kamara,1.860,1.320
2,1:56,2,10,NOR 44,13,14,Drew Brees pass incomplete short left intended for Alvin Kamara,1.320,0.630
2,1:52,3,10,NOR 44,13,14,"Penalty on Josh LeRibeus: False Start, 5 yards (no play)",0.630,-0.030
2,1:52,3,15,NOR 39,13,14,Drew Brees pass incomplete deep right intended for Ted Ginn,-0.030,-0.780
2,1:46,4,15,NOR 39,13,14,Thomas Morstead punts 52 yards out of bounds,-0.780,0.380
2,1:36,1,10,ATL 9,13,14,Tevin Coleman left guard for 8 yards (tackle by Vonn Bell),-0.380,-0.020
2,0:57,2,2,ATL 17,13,14,Tevin Coleman left tackle for -3 yards (tackle by Sheldon Rankins),-0.020,-0.840
2,0:53,,,,,,Timeout #2 by New Orleans Saints,,
2,0:53,3,5,ATL 14,13,14,Matt Ryan pass incomplete short left intended for Austin Hooper,-0.840,-2.470
2,0:47,4,5,ATL 14,13,14,"Matthew Bosher punts 44 yards, fair catch by Ted Ginn at NO-42",-2.470,-1.730
2,0:40,1,10,NOR 42,13,14,Drew Brees pass complete short left to Alvin Kamara for 12 yards (tackle by Ricardo Allen),1.730,2.520
2,0:14,1,10,ATL 46,13,14,Drew Brees pass complete deep left to Ben Watson for 19 yards (tackle by Isaiah Oliver),2.520,3.780
2,0:10,,,,,,Timeout #3 by New Orleans Saints,,
2,0:10,1,10,ATL 27,16,14,Wil Lutz 45 yard field goal good,3.780,3.000
2,0:06,,,NOR 35,16,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,0:06,1,10,ATL 25,16,14,Matt Ryan kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,16,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,14:52,1,10,ATL 25,16,14,Matt Ryan sacked by Cameron Jordan for -2 yards,0.610,-0.210
3,14:21,2,12,ATL 23,16,14,Tevin Coleman left end for 15 yards (tackle by Marcus Williams),-0.210,1.470
3,13:46,1,10,ATL 38,16,14,Matt Ryan pass complete short middle to Mohamed Sanu for 11 yards (tackle by Marcus Williams),1.470,2.190
3,13:18,1,10,ATL 49,16,14,Tevin Coleman right tackle for 1 yard (tackle by Cameron Jordan),2.190,1.780
3,12:41,2,9,ATL 50,16,14,"Matt Ryan pass incomplete deep middle intended for Calvin Ridley. Penalty on Ken Crawley: Defensive Pass Interference, 45 yards (no play)",1.780,6.060
3,12:34,1,5,NOR 5,16,14,Ito Smith left end for -4 yards (tackle by A.J. Klein),6.060,4.380
3,12:09,2,9,NOR 9,16,20,"Matt Ryan pass complete short left to Calvin Ridley for 9 yards, touchdown",4.380,7.000
3,12:00,,,NOR 15,16,21,Matt Bryant kicks extra point good,0.000,0.000
3,12:00,,,ATL 35,16,21,"Matthew Bosher kicks off 65 yards, touchback.",0.000,0.610
3,12:00,1,10,NOR 25,16,21,Drew Brees pass incomplete short left intended for Austin Carr,0.610,0.060
3,11:56,2,10,NOR 25,16,21,"Alvin Kamara left end for 6 yards (tackle by Duke Riley). Penalty on Ryan Ramczyk: Offensive Holding, 10 yards",0.060,-0.480
3,11:25,2,14,NOR 21,16,21,Drew Brees pass complete short left to Michael Thomas for 9 yards (tackle by Damontae Kazee),-0.480,0.040
3,10:46,3,5,NOR 30,16,21,Drew Brees sacked by Vic Beasley for -5 yards,0.040,-1.700
3,10:11,4,10,NOR 25,16,21,"Thomas Morstead punts 49 yards, returned by Justin Hardy for 6 yards (tackle by Craig Robertson). Penalty on Justin Hardee: Face Mask (15 Yards), 15 yards",-1.700,-2.060
3,10:00,1,10,ATL 47,16,21,Matt Ryan left end for 7 yards (tackle by Vonn Bell),2.060,2.460
3,9:25,2,3,NOR 46,16,21,"Calvin Ridley right end for no gain. Calvin Ridley fumbles out of bounds. Penalty on Wes Schweitzer: Offensive Holding, 10 yards (no play)",2.460,1.110
3,9:05,2,13,ATL 44,16,21,Matt Ryan pass incomplete short middle intended for Mohamed Sanu (defended by A.J. Klein),1.110,0.430
3,8:59,3,13,ATL 44,16,21,Matt Ryan pass incomplete short middle intended for Julio Jones (defended by Cameron Jordan),0.430,-0.460
3,8:50,4,13,ATL 44,16,21,"Matthew Bosher punts blocked by Alex Okafor, recovered by Craig Robertson (tackle by Isaiah Oliver)",-0.460,-4.510
3,8:36,1,10,ATL 16,16,21,Mike Gillislee left guard for 4 yards (tackle by Jack Crawford and Grady Jarrett),4.510,4.570
3,8:00,2,6,ATL 12,16,21,Drew Brees pass complete short left to Alvin Kamara for 3 yards (tackle by Foyesade Oluokun),4.570,4.390
3,7:21,3,3,ATL 9,16,21,Drew Brees pass complete short right to Michael Thomas for 3 yards (tackle by Desmond Trufant),4.390,5.830
3,6:42,1,6,ATL 6,16,21,"Penalty on Josh Hill: False Start, 5 yards (no play)",5.830,4.770
3,6:15,1,11,ATL 11,22,21,"Drew Brees pass complete short middle to Cameron Meredith for 11 yards, touchdown",4.770,7.000
3,6:07,,,ATL 15,23,21,Wil Lutz kicks extra point good,0.000,0.000
3,6:07,,,NOR 35,23,21,"Wil Lutz kicks off 65 yards, returned by Marvin Hall for no gain (tackle by J.T. Gray)",0.000,0.040
3,6:02,1,10,ATL 18,23,21,"Tevin Coleman left tackle for no gain (tackle by Vonn Bell). Penalty on Wes Schweitzer: Offensive Holding, 9 yards (no play)",0.040,-0.720
3,5:49,1,19,ATL 9,23,21,Matt Ryan pass complete short right to Julio Jones for 11 yards (tackle by Ken Crawley),-0.720,-0.130
3,5:16,2,8,ATL 20,23,21,Tevin Coleman right end for 2 yards (tackle by Demario Davis),-0.130,-0.660
3,4:38,3,6,ATL 22,23,21,Matt Ryan pass complete short left to Calvin Ridley for 8 yards (tackle by Marshon Lattimore),-0.660,0.940
3,4:00,1,10,ATL 30,23,21,Tevin Coleman right guard for 4 yards (tackle by P.J. Williams),0.940,0.930
3,3:28,2,6,ATL 34,23,21,Matt Ryan pass complete short left to Mohamed Sanu for 13 yards (tackle by Marshon Lattimore),0.930,2.060
3,2:47,1,10,ATL 47,23,21,Matt Ryan pass complete short right to Ito Smith for 11 yards (tackle by Demario Davis),2.060,2.790
3,2:14,1,10,NOR 42,23,21,Ito Smith right end for -2 yards (tackle by Jay Bromley),2.790,1.970
3,1:30,2,12,NOR 44,23,21,Matt Ryan pass complete short middle to Ito Smith for 18 yards (tackle by Jay Bromley and Demario Davis),1.970,3.840
3,0:58,1,10,NOR 26,23,21,Matt Ryan pass complete short middle to Logan Paulsen for 11 yards (tackle by Jay Bromley),3.840,4.580
3,0:19,1,10,NOR 15,23,21,Matt Ryan pass complete short right to Marvin Hall for 7 yards (tackle by Ken Crawley),4.580,5.220
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NOR 8,23,21,Tevin Coleman left end for -1 yards (tackle by A.J. Klein and Kurt Coleman),5.220,4.220
4,14:21,3,4,NOR 9,23,21,"Matt Ryan pass incomplete short right intended for Mohamed Sanu (defended by P.J. Williams). Penalty on P.J. Williams: Defensive Pass Interference, 4 yards (no play)",4.220,6.060
4,14:17,1,5,NOR 5,23,27,"Matt Ryan pass complete short right to Tevin Coleman for 5 yards, touchdown",6.060,7.000
4,14:11,,,NOR 2,23,29,"Two Point Attempt: Matt Ryan pass complete to Austin Hooper, conversion succeeds",0.000,1.000
4,14:11,,,ATL 35,23,29,"Matthew Bosher kicks off 65 yards, touchback.",0.000,0.610
4,14:11,1,10,NOR 25,23,29,"Drew Brees for 12 yards. Drew Brees fumbles, recovered by Drew Brees at NO-23 Alvin Kamara handoff for 12 yards (tackle by Duke Riley)",0.610,1.400
4,13:36,1,10,NOR 37,23,29,Drew Brees pass complete short right to Alvin Kamara for 7 yards (tackle by Duke Riley),1.400,1.800
4,12:58,2,3,NOR 44,23,29,Jonathan Williams right end for 1 yard (tackle by Brian Poole),1.800,1.220
4,12:17,3,2,NOR 45,23,29,"Taysom Hill right guard for 35 yards (tackle by Brian Poole). Penalty on Brian Poole: Horse Collar Tackle, 10 yards",1.220,4.910
4,11:57,1,10,ATL 10,23,29,Alvin Kamara right end for 2 yards (tackle by Terrell McClain),4.910,4.570
4,11:14,2,8,ATL 8,23,29,Alvin Kamara right tackle for 7 yards (tackle by Duke Riley and Damontae Kazee),4.570,5.170
4,10:36,3,1,ATL 1,23,29,Alvin Kamara right end for no gain (tackle by Foyesade Oluokun),5.170,3.550
4,10:04,,,,,,Timeout #1 by New Orleans Saints,,
4,10:03,4,1,ATL 1,29,29,"Drew Brees pass complete short right to Zach Line for 1 yard, touchdown",3.550,7.000
4,9:59,,,ATL 15,30,29,Wil Lutz kicks extra point good,0.000,0.000
4,9:59,,,NOR 35,30,29,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,9:59,1,10,ATL 25,30,29,"Matt Ryan pass complete short middle to Tevin Coleman for 2 yards (tackle by Demario Davis). Penalty on Jay Bromley: Illegal Use of Hands, 5 yards (no play)",0.610,0.940
4,9:35,1,10,ATL 30,30,29,Matt Ryan pass complete deep middle to Julio Jones for 58 yards (tackle by Ken Crawley),0.940,4.780
4,9:18,1,10,NOR 12,30,29,Matt Ryan pass complete short left to Tevin Coleman for 9 yards (tackle by Demario Davis),4.780,5.790
4,8:33,2,1,NOR 3,30,29,Tevin Coleman left end for -2 yards (tackle by Sheldon Rankins and Marcus Williams),5.790,4.610
4,7:51,3,3,NOR 5,30,29,Matt Ryan sacked by Cameron Jordan for -6 yards,4.610,2.700
4,7:08,4,9,NOR 11,30,29,"Matt Bryant yard field goal good. Penalty on David Onyemata: Unnecessary Roughness, 6 yards (no play)",2.700,6.060
4,7:04,1,5,NOR 5,30,35,"Matt Ryan pass complete short right to Mohamed Sanu for 5 yards, touchdown",6.060,7.000
4,6:58,,,NOR 2,30,37,"Two Point Attempt: Matt Ryan pass complete to Mohamed Sanu, conversion succeeds",0.000,1.000
4,6:58,,,ATL 35,30,37,"Matthew Bosher kicks off 64 yards, returned by Taysom Hill for no gain (tackle by Justin Hardy)",0.000,0.150
4,6:52,1,10,NOR 19,30,37,Alvin Kamara right tackle for 3 yards (tackle by Duke Riley),0.150,0.070
4,6:13,2,7,NOR 22,30,37,Drew Brees pass complete short right to Michael Thomas for 14 yards (tackle by Ricardo Allen),0.070,1.330
4,5:30,1,10,NOR 36,30,37,Drew Brees pass complete short middle to Ben Watson for 9 yards (tackle by Duke Riley and De'Vondre Campbell),1.330,2.010
4,4:53,2,1,NOR 45,30,37,Mike Gillislee right guard for 2 yards (tackle by Terrell McClain),2.010,2.060
4,4:17,1,10,NOR 47,30,37,Ted Ginn right end for 20 yards (tackle by Ricardo Allen),2.060,3.380
4,4:11,1,10,ATL 33,30,37,Drew Brees pass complete short right to Alvin Kamara for 15 yards (tackle by Duke Riley),3.380,4.370
4,3:30,1,10,ATL 18,30,37,Drew Brees pass complete short right to Alvin Kamara for 9 yards (tackle by De'Vondre Campbell),4.370,5.420
4,3:01,2,1,ATL 9,30,37,Alvin Kamara left tackle for -1 yards (tackle by Deadrin Senat),5.420,4.510
4,2:17,3,2,ATL 10,30,37,Taysom Hill right end for 2 yards (tackle by Damontae Kazee),4.510,5.370
4,2:00,1,8,ATL 8,30,37,Alvin Kamara right tackle for 1 yard (tackle by Vic Beasley),5.370,4.760
4,1:24,2,7,ATL 7,36,37,"Drew Brees left end for 7 yards, touchdown",4.760,7.000
4,1:15,,,ATL 15,37,37,Wil Lutz kicks extra point good,0.000,0.000
4,1:15,,,NOR 35,37,37,"Wil Lutz kicks off 65 yards, returned by Marvin Hall for no gain (tackle by Vonn Bell)",0.000,0.670
4,1:09,1,10,ATL 26,37,37,Matt Ryan pass complete short middle to Austin Hooper for 7 yards (tackle by Demario Davis),0.670,1.070
4,0:50,2,3,ATL 33,37,37,Matt Ryan pass complete short left to Julio Jones for 5 yards (tackle by P.J. Williams),1.070,1.470
4,0:42,,,,,,Timeout #1 by Atlanta Falcons,,
4,0:42,1,10,ATL 38,37,37,Matt Ryan left guard for 1 yard (tackle by Sheldon Rankins),1.470,1.060
4,0:36,,,,,,Timeout #2 by Atlanta Falcons,,
4,0:36,2,9,ATL 39,37,37,Matt Ryan right end for 5 yards (tackle by Cameron Jordan),1.060,1.020
4,0:28,3,4,ATL 44,37,37,Matt Ryan pass incomplete short middle intended for Mohamed Sanu,1.020,-0.460
4,0:25,4,4,ATL 44,37,37,"Matthew Bosher punts 43 yards, fair catch by Ted Ginn at NO-13",-0.460,0.320
4,0:16,1,10,NOR 13,37,37,Drew Brees kneels for -1 yards,-0.320,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
,,,,,,,"Saints won the coin toss, Saints to receive the overtime kickoff.",,
OT,10:00,,,ATL 35,37,37,"Matthew Bosher kicks off 68 yards, returned by Taysom Hill for no gain (tackle by Kemal Ishmael and Marvin Hall)",0.000,0.280
OT,9:55,1,10,NOR 20,37,37,Drew Brees pass complete short middle to Ben Watson for 8 yards (tackle by Desmond Trufant),0.280,0.810
OT,9:14,2,2,NOR 28,37,37,Alvin Kamara left tackle for 3 yards (tackle by Duke Riley),0.810,1.000
OT,8:44,1,10,NOR 31,37,37,Drew Brees pass complete short left to Michael Thomas for 23 yards (tackle by Damontae Kazee),1.000,2.520
OT,7:58,1,10,ATL 46,37,37,Drew Brees pass complete short left to Alvin Kamara for 9 yards (tackle by Jordan Richards),2.520,3.190
OT,7:27,2,1,ATL 37,37,37,Alvin Kamara left end for 2 yards (tackle by Brian Poole),3.190,3.250
OT,6:55,1,10,ATL 35,37,37,Drew Brees pass incomplete short left intended for Ben Watson (defended by Brian Poole),3.250,2.700
OT,6:51,2,10,ATL 35,37,37,Drew Brees pass complete short left to Alvin Kamara for 2 yards (tackle by De'Vondre Campbell),2.700,2.280
OT,6:06,3,8,ATL 33,37,37,Drew Brees pass complete short right to Alvin Kamara for 8 yards (tackle by Jordan Richards),2.280,3.910
OT,5:53,,,,,,Timeout #1 by New Orleans Saints,,
OT,5:53,1,10,ATL 25,37,37,Drew Brees pass complete short right to Michael Thomas for 9 yards (tackle by Damontae Kazee),3.910,4.750
OT,5:08,2,1,ATL 16,37,37,Alvin Kamara right guard for 2 yards (tackle by Duke Riley),4.750,4.650
OT,4:26,1,10,ATL 14,37,37,Drew Brees pass incomplete short right intended for Alvin Kamara,4.650,4.000
OT,4:23,,,,,,Timeout #2 by New Orleans Saints,,
OT,4:23,2,10,ATL 14,37,37,Drew Brees pass complete short left to Zach Line for 5 yards (tackle by Brian Poole),4.000,4.050
OT,3:41,3,5,ATL 9,37,37,Drew Brees pass complete short left to Michael Thomas for 6 yards (tackle by De'Vondre Campbell),4.050,6.510
OT,3:10,1,3,ATL 3,37,37,Drew Brees pass complete short left to Alvin Kamara for 2 yards (tackle by Brian Poole),6.510,5.910
OT,2:58,2,1,ATL 1,43,37,"Drew Brees left guard for 1 yard, touchdown",5.910,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
