Player,Pos
Jamie Martin,QB
Lamar Gordon,RB
James Hodgins,FB
Isaac Bruce,WR
Torry Holt,WR
Ernie Conwell,TE
John St. Clair,LT
Heath Irwin,LG
Andy McCollum,C
Frank Garcia,RG
Adam Timmerman,RT
Leonard Little,LDE
Ryan Pickett,LDT
Jeff Zgonina,RDT
Grant Wistrom,RDE
Robert Thomas,LOLB
Jamie Duncan,MLB
Tommy Polley,ROLB
Dexter McCleon,LCB
Dre' Bly,RCB
Adam Archuleta,SS
Kim Herring,FS
