Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alvin Kamara,NOR,9,9,95,0,4,1,0.1,94,10.4,0.1,2,4.5,0,0.0,0,110.6
Tre'Quan Smith,NOR,7,5,86,0,4,50,10.0,36,7.2,9.4,2,2.5,0,0.0,0,112.8
Deonte Harty,NOR,5,3,23,0,2,3,1.0,20,6.7,3.2,1,3.0,0,0.0,1,31.7
Jared Cook,NOR,5,2,13,1,2,10,5.0,3,1.5,10.4,0,,0,0.0,0,87.5
Ty Montgomery,NOR,3,2,25,0,1,-1,-0.5,26,13.0,-0.7,0,,1,33.3,0,92.4
Latavius Murray,NOR,2,2,19,0,1,7,3.5,12,6.0,3.5,0,,0,0.0,0,106.2
Josh Hill,NOR,2,1,16,0,1,-4,-4.0,20,20.0,5.0,1,1.0,0,0.0,0,77.1
Adam Trautman,NOR,1,1,17,0,1,16,16.0,1,1.0,16.0,0,,0,0.0,0,118.7
Emmanuel Sanders,NOR,3,1,18,0,1,17,17.0,1,1.0,7.3,0,,1,33.3,0,54.9
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,LVR,16,12,105,1,8,51,4.3,54,4.5,6.6,2,6.0,0,0.0,0,112.8
Josh Jacobs,LVR,3,3,17,0,0,-10,-3.3,27,9.0,-3.3,1,3.0,0,0.0,0,90.3
Hunter Renfrow,LVR,3,3,37,0,2,25,8.3,12,4.0,8.3,1,3.0,0,0.0,0,118.1
Bryan Edwards,LVR,2,2,42,0,2,23,11.5,19,9.5,11.5,1,2.0,0,0.0,0,118.7
Alec Ingold,LVR,2,2,5,1,2,3,1.5,2,1.0,1.5,0,,0,0.0,0,118.7
Jason Witten,LVR,1,1,3,0,1,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2
Nelson Agholor,LVR,1,1,19,0,1,2,2.0,17,17.0,2.0,1,1.0,0,0.0,0,118.7
Henry Ruggs III,LVR,3,1,4,0,,4,4.0,0,0.0,17.3,0,,0,0.0,0,42.4
Foster Moreau,LVR,1,1,31,0,1,20,20.0,11,11.0,20.0,0,,0,0.0,0,118.7
Zay Jones,LVR,1,1,15,1,1,15,15.0,0,0.0,15.0,0,,0,0.0,0,158.3
Devontae Booker,LVR,1,1,6,0,,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7
