Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Aaron Rodgers,GNB,26,33,290,15,45.5,210,6.4,119,4.6,3.6,171,6.6,0,0.0%,1,3.2%,0,4,0,1,1,2.7%,4,3.8
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Matthew Stafford,DET,24,34,244,16,42.1,196,5.8,97,4.0,2.9,147,6.1,1,3.1%,4,12.5%,4,13,0,1,5,12.8%,1,6.0
Chase Daniel,DET,3,6,29,1,16.7,43,7.2,21,7.0,3.5,8,2.7,1,16.7%,1,16.7%,0,1,0,1,1,16.7%,0,
