Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darius Reynaud,MIN,1,15,15.0,0,15,4,58,14.5,0,34
Percy Harvin,MIN,2,31,15.5,0,21,0,0,,0,0
Jimmy Kennedy,MIN,1,6,6.0,0,6,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Captain Munnerlyn,CAR,0,0,,0,0,3,8,2.7,0,7
Jeff King,CAR,1,14,14.0,0,14,0,0,,0,0
Tyrell Sutton,CAR,1,24,24.0,0,24,0,0,,0,0
