Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
1,7:20,1,10,TEN 25,0,7,Ryan Tannehill left end for 19 yards (tackle by Justin Reid),0.610,1.860
1,6:52,1,10,TEN 44,0,7,Derrick Henry left end for 3 yards (tackle by Brandon Dunn),1.860,1.720
1,6:28,2,7,TEN 47,0,7,Ryan Tannehill pass complete short left to A.J. Brown for 2 yards (tackle by Justin Reid),1.720,1.290
1,5:45,3,5,TEN 49,6,7,"Ryan Tannehill pass complete short right to A.J. Brown for 51 yards, touchdown",1.290,7.000
1,5:33,,,HOU 15,7,7,Greg Joseph kicks extra point good,0.000,0.000
1,5:33,,,TEN 35,7,7,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
1,5:33,1,10,HOU 25,7,7,A.J. McCarron pass complete deep right to DeAndre Carter for 21 yards (tackle by Kevin Byard),0.610,1.990
1,4:54,1,10,HOU 46,7,7,A.J. McCarron pass complete short right to DeAndre Carter for 7 yards (tackle by Tramaine Brock),1.990,2.400
1,4:24,2,3,TEN 47,7,7,Duke Johnson right end for -1 yards (tackle by Rashaan Evans),2.400,1.550
1,3:40,3,4,TEN 48,7,7,A.J. McCarron sacked by Derick Roberson for -8 yards,1.550,-0.460
1,2:55,4,12,HOU 44,7,7,"Bryan Anger punts 46 yards, fair catch by Rashard Davis at TEN-10",-0.460,0.380
1,2:46,1,10,TEN 10,7,7,Derrick Henry left tackle for no gain (tackle by Carlos Watkins and Zach Cunningham),-0.380,-0.780
1,2:06,2,10,TEN 10,7,7,Derrick Henry up the middle for 1 yard (tackle by Eddie Vanderdoes),-0.780,-1.300
1,1:26,3,9,TEN 11,7,7,Ryan Tannehill pass complete short right to Corey Davis for 12 yards (tackle by Gareon Conley),-1.300,0.480
1,0:57,1,10,TEN 23,7,7,Derrick Henry right guard for 2 yards (tackle by Carlos Watkins),0.480,0.200
1,0:19,2,8,TEN 25,7,7,Ryan Tannehill pass incomplete deep right intended for Corey Davis,0.200,-0.490
1,0:13,3,8,TEN 25,7,7,Ryan Tannehill pass complete short left to Tajae Sharpe for 13 yards (tackle by Lonnie Johnson),-0.490,1.470
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TEN 38,7,7,Ryan Tannehill pass complete short right to Khari Blasingame for 7 yards (tackle by Gareon Conley and Brennan Scarlett),1.470,1.870
2,14:22,2,3,TEN 45,7,7,Derrick Henry up the middle for 5 yards (tackle by Tyrell Adams and Zach Cunningham),1.870,2.260
2,13:38,1,10,TEN 50,7,7,Marcus Mariota pass complete short middle to A.J. Brown for 24 yards (tackle by Gareon Conley),2.260,3.840
2,12:59,1,10,HOU 26,7,7,Derrick Henry up the middle for 6 yards (tackle by Tyrell Adams and Tashaun Gipson),3.840,4.110
2,12:19,2,4,HOU 20,7,7,Derrick Henry left end for 6 yards (tackle by Brennan Scarlett),4.110,4.650
2,11:44,1,10,HOU 14,7,7,Derrick Henry right end for 8 yards (tackle by Eddie Vanderdoes),4.650,5.470
2,11:23,2,2,HOU 6,7,7,Derrick Henry left tackle for no gain (tackle by Tyrell Adams and Zach Cunningham),5.470,4.730
2,10:41,3,2,HOU 6,7,7,Ryan Tannehill pass complete short right to Corey Davis for 5 yards (tackle by Vernon Hargreaves),4.730,6.970
2,10:27,1,1,HOU 1,7,7,Derrick Henry up the middle for no gain (tackle by Angelo Blackson and Brandon Dunn),6.970,5.910
2,9:49,2,1,HOU 1,13,7,"Ryan Tannehill pass complete short middle to MyCole Pruitt for 1 yard, touchdown",5.910,7.000
2,9:42,,,HOU 15,14,7,Greg Joseph kicks extra point good,0.000,0.000
2,9:42,,,TEN 35,14,7,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
2,9:42,1,10,HOU 25,14,7,A.J. McCarron pass incomplete deep right intended for DeAndre Carter,0.610,0.060
2,9:36,2,10,HOU 25,14,7,A.J. McCarron pass complete short left to Jordan Thomas for 8 yards (tackle by Kenny Vaccaro),0.060,0.430
2,8:54,3,2,HOU 33,14,7,A.J. McCarron pass incomplete deep left intended for Steven Mitchell,0.430,-1.180
2,8:48,4,2,HOU 33,14,7,"Bryan Anger punts 58 yards, returned by Rashard Davis for 10 yards (tackle by Taiwan Jones and A.J. Moore)",-1.180,-0.150
2,8:36,1,10,TEN 19,14,7,Ryan Tannehill pass complete short right to Corey Davis for 11 yards (tackle by Gareon Conley),0.150,0.940
2,8:00,1,10,TEN 30,14,7,Derrick Henry right tackle for 13 yards (tackle by Peter Kalambayi),0.940,1.800
2,7:36,1,10,TEN 43,14,7,Derrick Henry right tackle for no gain (tackle by Eddie Vanderdoes and Carlos Watkins),1.800,1.250
2,6:55,2,10,TEN 43,14,7,"Penalty on Barkevious Mingo: Neutral Zone Infraction, 5 yards (no play)",1.250,1.930
2,6:36,2,5,TEN 48,14,7,Derrick Henry left tackle for 3 yards (tackle by Carlos Watkins),1.930,1.620
2,5:54,3,2,HOU 49,14,7,Ryan Tannehill pass incomplete short middle intended for A.J. Brown (defended by Gareon Conley),1.620,0.000
2,5:48,4,2,HOU 49,14,7,"Brett Kern punts 36 yards, fair catch by DeAndre Carter at HOU-13",0.000,0.320
2,5:41,1,10,HOU 13,14,7,Buddy Howell right guard for 1 yard (tackle by Jeffery Simmons and Jurrell Casey),-0.320,-0.680
2,5:04,2,9,HOU 14,14,7,A.J. McCarron pass complete short right to DeAndre Carter for 20 yards (tackle by Tye Smith),-0.680,1.200
2,4:21,1,10,HOU 34,14,7,Duke Johnson up the middle for 4 yards (tackle by Rashaan Evans),1.200,1.200
2,3:39,2,6,HOU 38,14,7,A.J. McCarron sacked by Kamalei Correa for -8 yards,1.200,-0.560
2,2:54,3,14,HOU 30,14,7,A.J. McCarron pass complete short right to Duke Johnson for 7 yards (tackle by Tramaine Brock and Kenny Vaccaro),-0.560,-0.910
2,2:05,4,7,HOU 37,14,7,"Bryan Anger punts 46 yards, fair catch by Rashard Davis at TEN-17",-0.910,0.060
2,1:58,1,10,TEN 17,14,7,Ryan Tannehill pass complete short left to Corey Davis for 16 yards (tackle by Jahleel Addae),-0.060,1.140
2,1:35,1,10,TEN 33,14,7,"Derrick Henry up the middle for 8 yards (tackle by Tyrell Adams and Jahleel Addae). Penalty on Brennan Scarlett: Defensive Offside, 5 yards (no play)",1.140,1.870
2,1:29,1,5,TEN 38,14,7,"Ryan Tannehill up the middle for 4 yards (tackle by Vernon Hargreaves). Penalty on Derrick Henry: Offensive Holding, 10 yards (no play)",1.870,0.810
2,1:21,1,15,TEN 28,14,7,Ryan Tannehill pass complete short right to Anthony Firkser for 5 yards (tackle by Gareon Conley),0.810,0.590
2,1:14,2,10,TEN 33,14,7,Ryan Tannehill pass incomplete deep right intended for A.J. Brown,0.590,-0.100
2,1:09,3,10,TEN 33,14,7,Ryan Tannehill pass complete deep left to Rashard Davis for 16 yards (tackle by Tyrell Adams),-0.100,2.190
2,1:03,,,,,,Timeout #1 by Tennessee Titans,,
2,1:03,1,10,TEN 49,14,7,Ryan Tannehill pass incomplete short left intended for A.J. Brown,2.190,1.650
2,0:58,2,10,TEN 49,14,7,Ryan Tannehill pass incomplete deep middle intended for Anthony Firkser,1.650,0.960
2,0:53,3,10,TEN 49,14,7,Ryan Tannehill pass incomplete deep right intended for Tajae Sharpe (defended by Gareon Conley),0.960,-0.130
2,0:47,4,10,TEN 49,14,7,"Brett Kern punts 42 yards, fair catch by DeAndre Carter at HOU-9",-0.130,0.380
2,0:41,1,10,HOU 9,14,7,A.J. McCarron pass complete short right to Keke Coutee for 7 yards (tackle by Tramaine Brock),-0.380,-0.160
2,0:34,2,3,HOU 16,14,7,A.J. McCarron pass complete short middle to Duke Johnson for 13 yards (tackle by Logan Ryan),-0.160,0.870
2,0:25,,,,,,Timeout #1 by Houston Texans,,
2,0:25,1,10,HOU 29,14,7,A.J. McCarron up the middle for 13 yards (tackle by Jayon Brown),0.870,1.730
2,0:19,,,,,,Timeout #2 by Houston Texans,,
2,0:19,1,10,HOU 42,14,7,A.J. McCarron sacked by Jurrell Casey for -9 yards,1.730,-0.030
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,14,7,"Ka'imi Fairbairn kicks off 66 yards, returned by Darius Jennings for 23 yards (tackle by Lonnie Johnson)",0.000,0.410
3,14:55,1,10,TEN 22,14,7,Derrick Henry left tackle for 15 yards (tackle by Jahleel Addae),0.410,1.400
3,14:20,1,10,TEN 37,14,7,Derrick Henry right tackle for 5 yards (tackle by Brennan Scarlett),1.400,1.530
3,13:42,2,5,TEN 42,14,7,"Ryan Tannehill left end for 3 yards (tackle by Brennan Scarlett). Penalty on Brennan Scarlett: Horse Collar Tackle, 15 yards",1.530,2.920
3,13:20,1,10,HOU 40,14,7,Derrick Henry right end for 3 yards (tackle by Keion Crossen),2.920,2.780
3,12:44,2,7,HOU 37,14,7,Derrick Henry left guard for 8 yards (tackle by Eddie Vanderdoes and Charles Omenihu),2.780,3.640
3,12:08,1,10,HOU 29,14,7,Jonnu Smith left end for 7 yards (tackle by Tyrell Adams),3.640,4.050
3,11:52,2,3,HOU 22,14,7,Derrick Henry left tackle for 5 yards (tackle by Jahleel Addae and Peter Kalambayi),4.050,4.440
3,11:08,1,10,HOU 17,14,7,Dion Lewis right end for 7 yards (tackle by Jahleel Addae and Peter Kalambayi),4.440,5.100
3,10:30,2,3,HOU 10,14,7,Derrick Henry up the middle for 7 yards (tackle by Lonnie Johnson and Tyrell Adams),5.100,6.510
3,10:11,1,3,HOU 3,20,7,"Derrick Henry right end for 3 yards, touchdown",6.510,7.000
3,10:06,,,HOU 15,21,7,Greg Joseph kicks extra point good,0.000,0.000
3,10:06,,,TEN 35,21,7,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
3,10:06,1,10,HOU 25,21,7,Taiwan Jones right tackle for 9 yards (tackle by Kevin Byard),0.610,1.280
3,9:35,2,1,HOU 34,21,7,Taiwan Jones right end for 2 yards (tackle by Rashaan Evans),1.280,1.330
3,8:54,1,10,HOU 36,21,7,A.J. McCarron pass complete short right to Taiwan Jones for 9 yards (tackle by Kenny Vaccaro),1.330,2.010
3,8:14,2,1,HOU 45,21,7,Taiwan Jones up the middle for 5 yards (tackle by Rashaan Evans and Jayon Brown),2.010,2.260
3,7:34,1,10,HOU 50,21,7,A.J. McCarron pass incomplete short right,2.260,1.710
3,7:29,2,10,HOU 50,21,7,A.J. McCarron pass incomplete short right,1.710,1.030
3,7:24,3,10,HOU 50,21,7,A.J. McCarron pass complete short left to Duke Johnson for 8 yards (tackle by Derick Roberson),1.030,0.460
3,6:35,4,2,TEN 42,21,7,A.J. McCarron pass complete short left to Duke Johnson for 3 yards (tackle by Rashaan Evans),0.460,2.980
3,6:02,1,10,TEN 39,21,7,A.J. McCarron pass complete short right to DeAndre Carter for 5 yards (tackle by Kevin Byard),2.980,3.120
3,5:19,2,5,TEN 34,21,7,Taiwan Jones right end for no gain (tackle by Harold Landry and Kenny Vaccaro),3.120,2.410
3,4:35,3,5,TEN 34,21,7,"Penalty on Chris Clark: False Start, 5 yards (no play)",2.410,1.750
3,4:11,3,10,TEN 39,21,7,A.J. McCarron pass complete short left to Steven Mitchell for 16 yards (tackle by Tye Smith),1.750,4.040
3,3:24,1,10,TEN 23,21,7,Taiwan Jones right guard for 5 yards (tackle by Kenny Vaccaro),4.040,4.210
3,2:36,2,5,TEN 18,21,7,A.J. McCarron pass complete short left to DeAndre Carter for 6 yards,4.210,4.780
3,2:05,1,10,TEN 12,21,7,Taiwan Jones left end for 11 yards (tackle by Kevin Byard and Jeffery Simmons),4.780,6.970
3,1:20,1,1,TEN 1,21,7,A.J. McCarron pass incomplete short left intended for Steven Mitchell (defended by Wesley Woodyard),6.970,5.910
3,1:16,2,1,TEN 1,21,13,"A.J. McCarron left end for 1 yard, touchdown",5.910,7.000
3,1:09,,,TEN 15,21,14,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,1:09,,,HOU 35,21,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,1:09,1,10,TEN 25,21,14,Ryan Tannehill pass complete short right to MyCole Pruitt for 12 yards (tackle by Jahleel Addae),0.610,1.400
3,0:31,1,10,TEN 37,21,14,Derrick Henry up the middle for 8 yards (tackle by Jahleel Addae and Brennan Scarlett),1.400,1.940
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,TEN 45,21,14,Derrick Henry left guard for 7 yards (tackle by Barkevious Mingo and Jahleel Addae),1.940,2.390
4,14:19,1,10,HOU 48,21,14,Ryan Tannehill pass complete deep left to A.J. Brown for 47 yards (tackle by Tashaun Gipson),2.390,6.970
4,14:08,1,1,HOU 1,27,14,"Derrick Henry left end for 1 yard, touchdown",6.970,7.000
4,14:02,,,HOU 15,28,14,Greg Joseph kicks extra point good,0.000,0.000
4,14:02,,,TEN 35,28,14,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,14:02,1,10,HOU 25,28,14,A.J. McCarron pass incomplete short right intended for Jordan Thomas,0.610,0.060
4,13:57,2,10,HOU 25,28,14,Taiwan Jones left guard for 1 yard (tackle by DaQuan Jones),0.060,-0.490
4,13:15,3,9,HOU 26,28,14,A.J. McCarron right end for 4 yards (tackle by Logan Ryan),-0.490,-1.370
4,12:29,4,5,HOU 30,28,14,"Bryan Anger punts 48 yards, returned by Rashard Davis for -1 yards (tackle by Keion Crossen)",-1.370,-0.340
4,12:20,1,10,TEN 21,28,14,Derrick Henry left guard for 3 yards (tackle by Tyrell Adams),0.340,0.210
4,11:41,2,7,TEN 24,28,14,Derrick Henry left tackle for 5 yards (tackle by Peter Kalambayi and Charles Omenihu),0.210,0.170
4,10:58,3,2,TEN 29,28,14,"Penalty on Derrick Henry: False Start, 5 yards (no play)",0.170,-0.490
4,10:34,3,7,TEN 24,28,14,Ryan Tannehill pass incomplete short left intended for A.J. Brown,-0.490,-1.770
4,10:29,4,7,TEN 24,28,14,"Brett Kern punts 58 yards, returned by DeAndre Carter for 12 yards (tackle by LeShaun Sims and Daren Bates)",-1.770,-0.940
4,10:17,1,10,HOU 30,28,14,Taiwan Jones right end for 5 yards (tackle by Jayon Brown),0.940,1.070
4,9:33,2,5,HOU 35,28,14,Taiwan Jones up the middle for 2 yards (tackle by Austin Johnson),1.070,0.630
4,8:59,3,3,HOU 37,28,14,"Penalty on HOU: Offensive Too Many Men on Field, 5 yards (no play)",0.630,-0.030
4,8:39,3,8,HOU 32,28,14,A.J. McCarron sacked by Logan Ryan for -8 yards,-0.030,-1.770
4,7:56,4,16,HOU 24,28,14,"Bryan Anger punts 50 yards, fair catch by Rashard Davis at TEN-26",-1.770,-0.670
4,7:49,1,10,TEN 26,28,14,Derrick Henry up the middle for 3 yards (tackle by Brennan Scarlett and Eddie Vanderdoes),0.670,0.540
4,7:16,2,7,TEN 29,28,14,Derrick Henry up the middle for 1 yard (tackle by Peter Kalambayi),0.540,-0.030
4,6:37,3,6,TEN 30,28,14,Derrick Henry up the middle for 5 yards (tackle by Mike Adams),-0.030,-1.040
4,5:44,4,1,TEN 35,28,14,"Penalty on Wesley Woodyard: False Start, 5 yards (no play)",-1.040,-1.370
4,5:18,4,6,TEN 30,28,14,"Penalty on TEN: Delay of Game, 5 yards (no play)",-1.370,-1.700
4,5:02,4,11,TEN 25,28,14,"Penalty on Wesley Woodyard: Unsportsmanlike Conduct, 12 yards (no play)",-1.700,-2.490
4,4:59,4,23,TEN 13,28,14,"Brett Kern punts 53 yards, returned by DeAndre Carter for 13 yards (tackle by Amani Hooker)",-2.490,-2.060
4,4:46,1,10,HOU 47,28,14,A.J. McCarron pass complete short right to Jordan Akins for 20 yards (tackle by Tramaine Brock and Derick Roberson),2.060,3.380
4,4:05,1,10,TEN 33,28,14,A.J. McCarron pass complete short right to Jordan Akins for 3 yards (tackle by Kevin Byard),3.380,3.240
4,3:42,2,7,TEN 30,28,14,A.J. McCarron pass incomplete short right,3.240,2.540
4,3:36,3,7,TEN 30,28,14,A.J. McCarron pass incomplete short right intended for Keke Coutee,2.540,1.410
4,3:30,4,7,TEN 30,28,14,A.J. McCarron pass short right intended for Jordan Akins is intercepted by Kevin Byard at TEN-15 and returned for no gain,1.410,0.220
4,3:26,1,10,TEN 15,28,14,Derrick Henry right end for 5 yards (tackle by Carlos Watkins),-0.220,0.080
4,3:18,,,,,,Timeout #1 by Houston Texans,,
4,3:18,2,5,TEN 20,28,14,Derrick Henry left end for 23 yards (tackle by A.J. Moore),0.080,1.800
4,3:11,1,10,TEN 43,28,14,Derrick Henry left tackle for 4 yards (tackle by Tyrell Adams and Carlos Watkins),1.800,1.790
4,3:04,,,,,,Timeout #2 by Houston Texans,,
4,3:04,2,6,TEN 47,34,14,"Derrick Henry left guard for 53 yards, touchdown",1.790,7.000
4,2:54,,,HOU 15,35,14,Greg Joseph kicks extra point good,0.000,0.000
4,2:54,,,TEN 35,35,14,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,2:54,1,10,HOU 25,35,14,A.J. McCarron pass complete short middle to Jordan Akins for 9 yards (tackle by Wesley Woodyard),0.610,1.280
4,2:31,2,1,HOU 34,35,14,A.J. McCarron left end for 18 yards (tackle by Joshua Kalu),1.280,2.390
4,2:04,1,10,TEN 48,35,14,A.J. McCarron pass complete short left to Jordan Akins for 14 yards (tackle by Joshua Kalu),2.390,3.310
4,1:58,1,10,TEN 34,35,14,A.J. McCarron right end for 3 yards (tackle by David Long),3.310,3.180
4,1:50,2,7,TEN 31,35,14,A.J. McCarron pass incomplete short middle intended for Jordan Akins (defended by David Long),3.180,2.480
4,1:44,3,7,TEN 31,35,14,A.J. McCarron pass incomplete deep left intended for Steven Mitchell (defended by Joshua Kalu),2.480,1.320
4,1:40,4,7,TEN 31,35,14,A.J. McCarron pass incomplete short right intended for Keke Coutee,1.320,-1.000
4,1:34,1,10,TEN 31,35,14,Ryan Tannehill kneels for -1 yards,1.000,0.320
4,0:54,2,11,TEN 30,35,14,Ryan Tannehill kneels for no gain,0.320,-0.360
4,0:33,3,11,TEN 30,35,14,Ryan Tannehill kneels for -1 yards,-0.360,-1.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
