Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,4:14,1,10,CIN 46,10,14,Nick Chubb left guard for 6 yards (tackle by William Jackson and Josh Bynes),2.520,2.790
2,3:37,2,4,CIN 40,10,14,Baker Mayfield pass incomplete deep left intended for Odell Beckham,2.790,2.080
2,3:31,3,4,CIN 40,10,14,Kareem Hunt right guard for 6 yards (tackle by Josh Bynes),2.080,3.310
2,2:58,1,10,CIN 34,10,14,Baker Mayfield pass complete short right to Kareem Hunt for 9 yards,3.310,3.990
2,2:22,2,1,CIN 25,10,14,Nick Chubb left guard for 2 yards (tackle by Josh Bynes),3.990,4.040
2,2:00,1,10,CIN 23,10,14,Nick Chubb right guard for 1 yard (tackle by Freedom Akinmoladun),4.040,3.630
2,1:53,,,,,,Timeout #1 by Cincinnati Bengals,,
2,1:53,2,9,CIN 22,10,14,Baker Mayfield pass complete short right to KhaDarel Hodge for 13 yards (tackle by Darius Phillips),3.630,5.140
2,1:49,1,9,CIN 9,10,14,Nick Chubb right guard for 3 yards (tackle by Josh Bynes and Jessie Bates),5.140,4.950
2,1:43,,,,,,Timeout #2 by Cincinnati Bengals,,
2,1:43,2,6,CIN 6,10,14,Baker Mayfield pass incomplete short right,4.950,4.040
2,1:36,3,6,CIN 6,10,20,"Baker Mayfield pass complete short right to Kareem Hunt for 6 yards, touchdown",4.040,7.000
2,1:31,,,CIN 15,10,21,Cody Parkey kicks extra point good,0.000,0.000
2,1:31,,,CLE 35,10,21,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
2,1:31,1,10,CIN 25,10,21,Joe Burrow pass complete short left to Tyler Boyd for 11 yards (tackle by Tavierre Thomas),0.610,1.330
2,1:26,1,10,CIN 36,10,21,Joe Burrow pass complete short left to C.J. Uzomah for 6 yards (tackle by Malcolm Smith and Terrance Mitchell),1.330,1.600
2,1:10,2,4,CIN 42,10,21,"Joe Burrow pass incomplete middle intended for Giovani Bernard. Penalty on Fred Johnson: Offensive Holding, 10 yards (no play)",1.600,0.250
2,1:03,2,14,CIN 32,10,21,Joe Burrow pass complete deep right to Tee Higgins for 18 yards,0.250,2.260
2,0:55,1,10,CIN 50,10,21,Joe Burrow pass incomplete short right intended for C.J. Uzomah (defended by Denzel Ward),2.260,1.710
2,0:50,2,10,CIN 50,10,21,Joe Burrow pass incomplete short left intended for John Ross,1.710,1.030
2,0:46,3,10,CIN 50,10,21,"Joe Burrow pass complete short right to A.J. Green for 7 yards. Penalty on Myles Garrett: Defensive Offside, 5 yards (no play)",1.030,1.690
2,0:42,3,5,CLE 45,10,21,Joe Burrow pass complete short right to A.J. Green for 6 yards (tackle by Denzel Ward and Karl Joseph),1.690,2.980
2,0:37,,,,,,Timeout #3 by Cincinnati Bengals,,
2,0:37,1,10,CLE 39,10,21,Joe Burrow pass incomplete deep right,2.980,2.440
2,0:31,2,10,CLE 39,10,21,Joe Burrow pass incomplete deep right intended for A.J. Green,2.440,1.750
2,0:26,3,10,CLE 39,10,21,Joe Burrow pass complete short left to Mike Thomas for 14 yards (tackle by Andrew Sendejo),1.750,3.910
2,0:13,1,10,CLE 25,10,21,Joe Burrow spiked the ball,3.910,3.360
2,0:12,,,,,,Timeout #1 by Cleveland Browns,,
2,0:12,2,10,CLE 25,10,21,Joe Burrow pass incomplete deep left intended for A.J. Green (defended by Terrance Mitchell),3.360,2.680
2,0:06,3,10,CLE 25,13,21,Randy Bullock 43 yard field goal good,2.680,3.000
2,0:02,,,CIN 35,13,21,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
2,0:02,1,10,CLE 25,13,21,Baker Mayfield kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,13,21,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CLE 25,13,21,Baker Mayfield pass complete short left to Andy Janovich for no gain (tackle by William Jackson),0.610,0.060
3,14:19,2,10,CLE 25,13,21,Nick Chubb left guard for 6 yards (tackle by Christian Covington and Carlos Dunlap),0.060,0.170
3,13:41,3,4,CLE 31,13,21,"Penalty on Wyatt Teller: False Start, 5 yards (no play)",0.170,-0.490
3,13:17,3,9,CLE 26,13,21,Baker Mayfield pass complete short left to Austin Hooper for 11 yards (tackle by Vonn Bell and Jessie Bates),-0.490,1.400
3,12:36,1,10,CLE 37,13,21,Nick Chubb right guard for 11 yards (tackle by Carlos Dunlap and Jessie Bates),1.400,2.130
3,11:50,1,10,CLE 48,13,21,Baker Mayfield pass incomplete short left intended for Austin Hooper,2.130,1.580
3,11:42,2,10,CLE 48,13,21,Nick Chubb up the middle for 2 yards (tackle by Christian Covington),1.580,1.160
3,11:01,3,8,CLE 50,13,21,Baker Mayfield pass complete short middle to Odell Beckham for 6 yards (tackle by William Jackson),1.160,0.330
3,10:15,4,2,CIN 44,13,21,Baker Mayfield pass complete short left to Jarvis Landry for 21 yards (tackle by Jessie Bates),0.330,4.040
3,9:43,1,10,CIN 23,13,21,Nick Chubb left guard for 22 yards (tackle by Germaine Pratt and Josh Bynes),4.040,6.970
3,9:25,1,1,CIN 1,13,21,Nick Chubb up the middle for no gain (tackle by Carl Lawson and Vonn Bell),6.970,5.910
3,8:51,2,1,CIN 1,13,21,Nick Chubb up the middle for -1 yards (tackle by Christian Covington and Amani Bledsoe),5.910,4.950
3,8:12,3,2,CIN 2,13,21,Baker Mayfield pass incomplete short right intended for Odell Beckham,4.950,3.250
3,8:07,,,,,,Timeout #1 by Cleveland Browns,,
3,8:07,4,2,CIN 2,13,21,Nick Chubb right guard for 1 yard (tackle by D.J. Reader and Freedom Akinmoladun),3.250,0.380
3,8:02,1,10,CIN 1,13,21,"Penalty on Larry Ogunjobi: Encroachment, 5 yards (no play)",-0.380,-0.190
3,8:02,1,5,CIN 6,13,21,Joe Mixon up the middle for 3 yards (tackle by Malcolm Smith),-0.190,-0.200
3,7:23,2,2,CIN 9,13,21,Joe Mixon up the middle for 2 yards (tackle by Sheldon Richardson and Malcolm Smith),-0.200,-0.370
3,6:44,1,10,CIN 11,13,21,Joe Burrow pass incomplete short right intended for A.J. Green (defended by Denzel Ward),-0.370,-0.780
3,6:41,2,10,CIN 11,13,21,Joe Mixon left guard for 1 yard (tackle by Porter Gustin),-0.780,-1.300
3,6:02,3,9,CIN 12,13,21,"Joe Burrow sacked by Myles Garrett for -11 yards. Joe Burrow fumbles (forced by Myles Garrett), recovered by Joe Jackson at CIN-1 (tackle by Fred Johnson)",-1.300,-6.970
3,5:53,1,1,CIN 1,13,21,Baker Mayfield pass incomplete short right intended for Austin Hooper,6.970,5.910
3,5:49,2,1,CIN 1,13,27,"Nick Chubb right guard for 1 yard, touchdown",5.910,7.000
3,5:45,,,CIN 15,13,28,Cody Parkey kicks extra point good,0.000,0.000
3,5:45,,,CLE 35,13,28,"Cody Parkey kicks off 25 yards, out of bounds",0.000,1.600
3,5:45,1,10,CIN 40,13,28,"Joe Burrow pass complete short left to Tyler Boyd for 5 yards (tackle by Andrew Sendejo). Penalty on Andrew Sendejo: Lowering the Head to Initiate Contact, 15 yards",1.600,2.920
3,5:36,1,10,CLE 40,13,28,Joe Burrow pass complete short middle to A.J. Green for 15 yards (tackle by Andrew Sendejo),2.920,3.910
3,5:09,1,10,CLE 25,13,28,Joe Burrow pass incomplete short left intended for Tee Higgins (defended by Terrance Mitchell),3.910,3.360
3,5:05,2,10,CLE 25,13,28,Joe Burrow left end for 6 yards (tackle by Sheldon Richardson),3.360,3.490
3,4:25,3,4,CLE 19,13,28,Joe Mixon right guard for -1 yards (tackle by Joe Jackson and Malcolm Smith),3.490,2.170
3,3:39,4,5,CLE 20,13,28,Joe Burrow up the middle for 7 yards (tackle by Andrew Sendejo),2.170,4.710
3,2:53,1,10,CLE 13,13,28,Joe Mixon left tackle for 5 yards (tackle by Terrance Mitchell),4.710,4.960
3,2:20,2,5,CLE 8,13,28,Joe Burrow pass complete short left to Giovani Bernard for 4 yards (tackle by Karl Joseph and Malcolm Smith),4.960,5.010
3,1:56,3,1,CLE 4,13,28,Giovani Bernard up the middle for 3 yards (tackle by Porter Gustin and Andrew Sendejo),5.010,6.970
3,1:51,1,1,CLE 1,13,28,Joe Mixon right guard for -4 yards (tackle by Karl Joseph and Sione Takitaki),6.970,5.150
3,1:15,2,5,CLE 5,13,28,"Joe Burrow pass incomplete short right intended for Drew Sample (defended by Karl Joseph). Penalty on Karl Joseph: Defensive Holding, 3 yards (no play)",5.150,6.740
3,1:11,1,2,CLE 2,13,28,Joe Burrow pass incomplete short left intended for Tyler Boyd,6.740,5.720
3,1:07,2,2,CLE 2,13,28,Joe Burrow right guard for -7 yards (tackle by Porter Gustin),5.720,3.360
3,0:27,3,9,CLE 9,13,28,Joe Burrow pass incomplete short middle intended for C.J. Uzomah. Penalty on C.J. Uzomah: Offensive Pass Interference (Declined),3.360,2.830
3,0:23,4,9,CLE 9,16,28,Randy Bullock 27 yard field goal good,2.830,3.000
3,0:20,,,CIN 35,16,28,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,0:20,1,10,CLE 25,16,28,Kareem Hunt right guard for 4 yards (tackle by D.J. Reader),0.610,0.600
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,CLE 29,16,28,Kareem Hunt right guard for 4 yards (tackle by Sam Hubbard),0.600,0.430
4,14:21,3,2,CLE 33,16,28,Baker Mayfield pass complete short middle to Harrison Bryant for 14 yards (tackle by Jessie Bates),0.430,2.060
4,13:35,1,10,CLE 47,16,28,Kareem Hunt left guard for 11 yards (tackle by Josh Bynes and Jessie Bates),2.060,2.790
4,12:49,1,10,CIN 42,16,28,Kareem Hunt left tackle for 10 yards (tackle by Josh Bynes and Jessie Bates),2.790,3.450
4,12:10,1,10,CIN 32,16,28,Kareem Hunt left guard for 6 yards (tackle by Amani Bledsoe),3.450,3.710
4,11:33,2,4,CIN 26,16,28,"Baker Mayfield pass deep middle intended for Harrison Bryant is intercepted by William Jackson at CIN-2 and returned for 30 yards. Penalty on Khalid Kareem: Unnecessary Roughness, 15 yards",3.710,0.060
4,11:22,1,10,CIN 17,16,28,Joe Mixon right guard for 9 yards (tackle by Andrew Sendejo and Sheldon Richardson),-0.060,0.750
4,10:59,2,1,CIN 26,16,28,Joe Mixon up the middle for 5 yards (tackle by Karl Joseph and Porter Gustin),0.750,1.000
4,10:39,1,10,CIN 31,16,28,Joe Burrow pass complete short left to Tee Higgins for 12 yards (tackle by Sione Takitaki),1.000,1.800
4,10:03,1,10,CIN 43,16,28,Joe Burrow pass complete short left to Drew Sample for 5 yards (tackle by Karl Joseph),1.800,1.930
4,9:37,2,5,CIN 48,16,28,Joe Burrow pass incomplete short left intended for A.J. Green,1.930,1.220
4,9:33,3,5,CIN 48,16,28,Joe Burrow pass incomplete short middle intended for A.J. Green,1.220,-0.190
4,9:29,4,5,CIN 48,16,28,Joe Burrow pass complete short right to Tyler Boyd for 13 yards (tackle by Andrew Sendejo),-0.190,2.980
4,8:53,1,10,CLE 39,16,28,Joe Burrow left tackle for 5 yards (tackle by Tavierre Thomas),2.980,3.120
4,8:14,2,5,CLE 34,16,28,Joe Burrow pass complete short right to C.J. Uzomah for 5 yards (tackle by B.J. Goodson),3.120,3.640
4,7:51,1,10,CLE 29,16,28,Joe Burrow pass incomplete deep right intended for A.J. Green,3.640,3.100
4,7:44,2,10,CLE 29,16,28,"Joe Burrow sacked by and Myles Garrett for no gain and Porter Gustin for no gain. Penalty on Porter Gustin: Face Mask (15 Yards), 14 yards (no play)",3.100,4.650
4,7:27,1,10,CLE 14,16,28,Joe Burrow pass incomplete short middle intended for Drew Sample (defended by B.J. Goodson),4.650,4.000
4,7:24,2,10,CLE 14,16,28,Joe Burrow pass complete short middle to Drew Sample for 9 yards (tackle by B.J. Goodson and Andrew Sendejo),4.000,4.960
4,6:39,3,1,CLE 5,16,28,Joe Burrow left guard for 1 yard (tackle by B.J. Goodson),4.960,6.280
4,5:59,1,4,CLE 4,22,28,"Joe Burrow pass complete short right to Mike Thomas for 4 yards, touchdown",6.280,7.000
4,5:55,,,CLE 15,23,28,Randy Bullock kicks extra point good,0.000,0.000
4,5:55,,,CIN 35,23,28,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,5:55,1,10,CLE 25,23,28,Nick Chubb left tackle for 4 yards (tackle by Sam Hubbard and D.J. Reader),0.610,0.600
4,5:11,2,6,CLE 29,23,28,Nick Chubb left guard for 26 yards (tackle by Darius Phillips),0.600,2.590
4,4:23,1,10,CIN 45,23,28,Kareem Hunt right guard for 33 yards (tackle by Vonn Bell),2.590,4.780
4,4:10,,,,,,Timeout #1 by Cincinnati Bengals,,
4,4:10,1,10,CIN 12,23,28,Kareem Hunt up the middle for 1 yard (tackle by D.J. Reader and Josh Bynes),4.780,4.270
4,4:06,,,,,,Timeout #2 by Cincinnati Bengals,,
4,4:06,2,9,CIN 11,23,28,Kareem Hunt right guard for 10 yards (tackle by Jessie Bates and Vonn Bell),4.270,6.970
4,3:59,,,,,,Timeout #3 by Cincinnati Bengals,,
4,3:59,1,1,CIN 1,23,34,"Kareem Hunt right tackle for 1 yard, touchdown",6.970,7.000
4,3:55,,,CIN 15,23,35,Cody Parkey kicks extra point good,0.000,0.000
4,3:55,,,CLE 35,23,35,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,3:55,1,10,CIN 25,23,35,Joe Burrow pass incomplete short left intended for Giovani Bernard,0.610,0.060
4,3:52,2,10,CIN 25,23,35,Joe Burrow pass complete short right to Tee Higgins for 5 yards (tackle by Tavierre Thomas),0.060,0.040
4,3:20,3,5,CIN 30,23,35,Joe Burrow pass incomplete short middle intended for Tee Higgins (defended by Denzel Ward),0.040,-1.370
4,3:15,4,5,CIN 30,23,35,Joe Burrow pass complete short middle to Tyler Boyd for 17 yards (tackle by Tavierre Thomas),-1.370,2.060
4,2:50,1,10,CIN 47,23,35,Joe Burrow pass complete short right to Giovani Bernard for 6 yards (tackle by Malcolm Smith),2.060,2.330
4,2:25,2,4,CLE 47,23,35,Joe Burrow pass complete short left to Drew Sample for 3 yards (tackle by Tavierre Thomas),2.330,2.020
4,2:19,3,1,CLE 44,23,35,Joe Burrow pass complete short right to Drew Sample for 6 yards (tackle by Malcolm Smith),2.020,3.050
4,2:00,1,10,CLE 38,23,35,Joe Burrow pass incomplete short right intended for Giovani Bernard,3.050,2.510
4,1:53,2,10,CLE 38,23,35,Joe Burrow pass complete short right to Drew Sample for 5 yards (tackle by Joe Jackson),2.510,2.480
4,1:47,3,5,CLE 33,23,35,Joe Burrow pass complete short right to Giovani Bernard for 4 yards (tackle by B.J. Goodson),2.480,1.620
4,1:26,4,1,CLE 29,23,35,Joe Burrow pass complete short left to Mike Thomas for 10 yards (tackle by Tavierre Thomas),1.620,4.310
4,1:20,,,,,,Timeout #2 by Cleveland Browns,,
4,1:20,1,10,CLE 19,23,35,Joe Burrow pass incomplete deep right intended for Tee Higgins,4.310,3.750
4,1:15,2,10,CLE 19,23,35,Joe Burrow pass complete short right to Drew Sample for 10 yards (tackle by Denzel Ward),3.750,5.140
4,0:57,1,9,CLE 9,23,35,Joe Burrow pass incomplete short middle intended for Drew Sample,5.140,4.380
4,0:52,2,9,CLE 9,23,35,Joe Burrow pass incomplete short right intended for A.J. Green,4.380,3.360
4,0:48,3,9,CLE 9,29,35,"Joe Burrow pass complete short middle to Tyler Boyd for 9 yards, touchdown",3.360,7.000
4,0:43,,,CLE 15,30,35,Randy Bullock kicks extra point good,0.000,0.000
4,0:43,,,CIN 35,30,35,"Randy Bullock kicks onside 11 yards, returned by Andy Janovich for no gain",0.000,2.520
4,0:42,1,10,CIN 46,30,35,Baker Mayfield kneels for -2 yards,2.520,1.710
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
