Player,Pos
Joe Burrow,QB
Joe Mixon,HB
Tyler Boyd,WR
A.J. Green,WR
Tee Higgins,WR
C.J. Uzomah,TE
Jonah Williams,OT
Fred Johnson,OT
Bobby Hart,OT
Michael Jordan,G
Trey Hopkins,C
Sam Hubbard,DE
Carlos Dunlap,DE
Amani Bledsoe,DE
Christian Covington,DT
D.J. Reader,DT
Josh Bynes,LB
Germaine Pratt,LB
William Jackson III,CB
Darius Phillips,CB
Jessie Bates III,S
Vonn Bell,S
