Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amon-Ra St. Brown,DET,10,7,76,0,7,34,4.9,42,6.0,6.4,1,7.0,0,0.0,0,92.1
D'Andre Swift,DET,9,5,23,0,0,1,0.2,22,4.4,-0.1,0,,0,0.0,0,60.9
Kalif Raymond,DET,6,5,53,0,3,32,6.4,21,4.2,6.7,1,5.0,0,0.0,0,103.5
James Mitchell,DET,2,2,12,0,1,6,3.0,6,3.0,3.0,0,,0,0.0,0,91.7
Shane Zylstra,DET,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Brock Wright,DET,2,1,51,1,1,4,4.0,47,47.0,8.0,0,,1,50.0,0,135.4
Justin Jackson,DET,2,1,15,0,1,-2,-2.0,17,17.0,-4.0,0,,1,50.0,0,75.0
DJ Chark,DET,2,1,18,0,1,5,5.0,13,13.0,11.5,0,,0,0.0,0,81.2
Jameson Williams,DET,1,0,0,0,,0,,0,,45.0,0,,0,0.0,0,39.6
Jason Cabinda,DET,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Elijah Moore,NYJ,7,4,51,0,2,37,9.3,14,3.5,10.0,0,,0,0.0,1,40.5
Jeff Smith,NYJ,5,4,77,0,2,68,17.0,9,2.3,16.8,0,,0,0.0,0,118.7
Garrett Wilson,NYJ,9,4,98,0,4,89,22.3,9,2.3,18.4,0,,0,0.0,0,84.5
C.J. Uzomah,NYJ,2,2,41,2,2,31,15.5,10,5.0,15.5,1,2.0,0,0.0,0,158.3
Denzel Mims,NYJ,2,1,13,0,1,10,10.0,3,3.0,8.0,0,,0,0.0,0,70.8
Tyler Conklin,NYJ,2,1,7,0,1,6,6.0,1,1.0,6.0,0,,0,0.0,0,58.3
Michael Carter,NYJ,1,1,16,0,1,13,13.0,3,3.0,13.0,0,,0,0.0,0,118.7
Braxton Berrios,NYJ,6,1,14,0,1,7,7.0,7,7.0,16.8,0,,0,0.0,0,39.6
