0,1
Game Info,Game Info
Won Toss,Jets (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:04
Attendance,75076
Weather,"38 degrees, relative humidity 52%, wind 13 mph"
Vegas Line,New York Jets -1.0
Over/Under,43.5 (under)
