#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ATL 16,3,1:09,0,Punt
2,1,12:21,ATL 24,1,0:09,0,Interception
3,1,8:18,ATL 35,3,1:30,20,Interception
4,1,4:03,ATL 24,5,2:08,10,Punt
5,1,0:32,ATL 29,3,1:24,9,Punt
6,2,10:08,ATL 20,10,5:02,79,Field Goal
7,2,1:34,ATL 20,3,0:29,15,Punt
8,3,12:53,ATL 20,12,5:49,46,Downs
9,3,4:30,ATL 44,7,2:44,56,Touchdown
10,4,6:05,ATL 20,12,3:33,55,Downs
11,4,0:59,ATL 33,7,0:59,37,End of Game
