Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Terrence McGee,BUF,0,0,0,0,0,1.0,5,5,0,1,,0,0,0,0
Pat Williams,BUF,0,0,0,0,0,1.0,5,4,1,1,,0,0,0,0
London Fletcher,BUF,0,0,0,0,0,0.0,10,8,2,1,,0,0,0,0
Nate Clements,BUF,0,0,0,0,0,0.0,7,7,0,0,,0,0,0,0
Izell Reese,BUF,,,,,0,0.0,6,3,3,0,,0,0,0,0
Coy Wire,BUF,,,,,0,0.0,6,4,2,1,,0,0,0,0
Jeff Posey,BUF,,,,,0,0.0,5,4,1,0,,0,0,0,0
Aaron Schobel,BUF,,,,,0,0.0,5,2,3,0,,0,0,0,0
Takeo Spikes,BUF,,,,,0,0.0,5,4,1,0,,0,0,0,0
Troy Vincent,BUF,,,,,0,0.0,3,3,0,0,,0,0,0,0
Ryan Denney,BUF,,,,,0,0.0,2,1,1,0,,0,0,0,0
Chris Kelsay,BUF,,,,,0,0.0,2,2,0,1,,0,0,0,0
Angelo Crowell,BUF,,,,,0,0.0,1,1,0,0,,0,0,0,0
Pierson Prioleau,BUF,,,,,0,0.0,1,0,1,0,,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Ray Buchanan,OAK,1,27,0,27,1,0.0,5,3,2,0,,0,0,0,0
DeLawrence Grant,OAK,0,0,0,0,0,2.0,2,2,0,2,,0,0,0,0
Tyler Brayton,OAK,0,0,0,0,0,1.5,7,6,1,2,,0,0,0,0
Danny Clark,OAK,0,0,0,0,0,1.0,11,9,2,2,,0,0,0,0
Charles Woodson,OAK,0,0,0,0,0,1.0,4,3,1,1,,0,0,0,0
Bobby Hamilton,OAK,0,0,0,0,0,0.5,4,2,2,0,,0,0,0,0
Nnamdi Asomugha,OAK,0,0,0,0,0,0.5,2,1,1,0,,0,0,0,0
Warren Sapp,OAK,0,0,0,0,0,0.5,1,1,0,1,,0,0,0,0
Phillip Buchanon,OAK,0,0,0,0,0,0.0,6,2,4,0,,0,0,0,0
Sebastian Janikowski,OAK,0,0,0,0,0,0.0,1,1,0,0,,0,0,0,0
Travian Smith,OAK,,,,,1,0.0,6,5,1,0,,0,0,0,0
Stuart Schweigert,OAK,,,,,0,0.0,4,3,1,0,,0,0,0,0
Akbar Gbaja-Biamila,OAK,,,,,0,0.0,3,2,1,0,,0,0,0,0
Marques Anderson,OAK,,,,,0,0.0,2,2,0,0,,0,0,0,0
Tim Johnson,OAK,,,,,0,0.0,2,2,0,0,,0,0,0,0
Terdell Sands,OAK,,,,,0,0.0,2,0,2,0,,0,0,0,0
David Terrell,OAK,,,,,0,0.0,2,2,0,1,,0,0,0,0
Denard Walker,OAK,,,,,0,0.0,2,1,1,0,,0,0,0,0
Ted Washington,OAK,,,,,0,0.0,2,2,0,0,,0,0,0,0
John Parrella,OAK,,,,,0,0.0,1,1,0,0,,0,0,0,0
