#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:45,LAR 20,9,4:44,72,Field Goal
2,1,7:15,LAR 29,7,3:47,71,Touchdown
3,1,0:32,LAR 40,3,1:15,60,Touchdown
4,2,13:18,LAR 49,3,0:46,-3,Punt
5,2,9:00,LAR 38,12,6:41,41,Field Goal
6,2,1:53,TAM 31,5,1:34,30,Fumble
7,3,15:00,LAR 25,5,3:09,24,Punt
8,3,10:25,TAM 28,6,3:18,28,Touchdown
9,3,3:02,LAR 40,1,0:17,0,Fumble
10,3,0:12,LAR 25,3,0:31,0,Punt
11,4,14:33,TAM 25,1,0:08,-25,Fumble
12,4,12:22,LAR 22,9,5:51,49,Missed FG
13,4,4:26,LAR 31,3,0:30,3,Punt
14,4,3:20,LAR 20,2,0:55,6,Fumble
15,4,0:42,LAR 25,5,0:42,63,Field Goal
