Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
1,8:24,1,10,,0,0,Doug Martin left tackle for 1 yard (tackle by Hau'oli Kikaha),2.260,1.850
1,7:42,2,9,NOR 49,0,0,Jameis Winston for 2 yards (tackle by Damian Swann),1.850,1.420
1,7:08,3,7,NOR 47,0,0,Jameis Winston pass incomplete short left intended for Vincent Jackson (defended by Brandon Browner),1.420,0.130
1,7:02,4,7,NOR 47,0,0,"Jake Schum punts 40 yards, muffed catch by Marcus Murphy, recovered by Marcus Murphy and returned for no gain",0.130,0.380
1,6:55,1,10,NOR 7,0,0,Mark Ingram right guard for 5 yards (tackle by Bradley McDougald),-0.380,-0.420
1,6:24,2,5,NOR 12,0,0,"Drew Brees pass incomplete short left intended for Brandin Cooks. Penalty on Tim Jennings: Defensive Holding, 5 yards (no play)",-0.420,-0.060
1,6:17,1,10,NOR 17,0,0,C.J. Spiller right guard for no gain (tackle by William Gholston),-0.060,-0.580
1,5:42,2,10,NOR 17,0,0,Drew Brees pass complete short left to Brandin Cooks for 6 yards (tackle by Lavonte David),-0.580,-0.490
1,4:58,3,4,NOR 23,0,0,--,-0.490,-2.490
1,4:05,4,25,NOR 2,0,0,"Thomas Morstead punts 46 yards, returned by Bobby Rainey for 8 yards (tackle by Ramon Humber)",-2.490,-2.920
1,3:58,1,10,NOR 40,0,0,"Doug Martin left tackle for 2 yards (tackle by Bobby Richardson). Penalty on Donovan Smith: Offensive Holding, 10 yards (no play)",2.920,2.260
1,3:31,1,20,,0,0,Doug Martin right tackle for 10 yards (tackle by Akiem Hicks and Ramon Humber),2.260,2.370
1,2:53,2,10,NOR 40,0,0,Jameis Winston pass complete short left to Charles Sims for 3 yards (tackle by Ramon Humber),2.370,2.080
1,2:10,3,7,NOR 37,0,0,"Jameis Winston pass complete short left to Charles Sims for 12 yards (tackle by Kyle Wilson). Penalty on Austin Seferian-Jenkins: Offensive Holding, 10 yards",2.080,2.340
1,1:34,3,5,NOR 35,0,0,Jameis Winston sacked by Kasim Edebali for -1 yards,2.340,2.340
1,0:50,3,5,NOR 35,0,0,Timeout #1 by New Orleans Saints,2.340,0.880
1,0:50,4,6,NOR 36,3,0,Kyle Brindza 55 yard field goal good,0.880,3.000
1,0:50,,,TAM 35,3,0,"Kyle Brindza kicks off 65 yards, touchback",0.000,-0.280
1,0:45,1,10,NOR 20,3,0,Mark Ingram right tackle for no gain (tackle by Danny Lansanah),0.280,-0.270
1,0:15,2,10,NOR 20,3,0,Drew Brees pass complete short left to Mark Ingram for 6 yards (tackle by Lavonte David),-0.270,-0.160
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,NOR 26,3,0,Drew Brees pass complete short left to Willie Snead for 8 yards (tackle by Johnthan Banks),-0.160,1.200
2,14:27,1,10,NOR 34,3,0,Mark Ingram right guard for 3 yards (tackle by Gerald McCoy),1.200,1.060
2,13:56,2,7,NOR 37,3,0,"Penalty on Austin Johnson: False Start, 5 yards (no play)",1.060,0.390
2,13:41,2,12,NOR 32,3,0,"Drew Brees sacked by Jacquies Smith for -4 yards. Drew Brees fumbles (forced by Jacquies Smith), recovered by Austin Johnson at NOR-33",0.390,-0.160
2,12:51,3,11,NOR 33,3,0,"Penalty on NOR: Delay of Game, 5 yards (no play)",-0.160,-0.820
2,12:36,3,16,NOR 28,3,0,Drew Brees pass incomplete short right intended for Josh Hill,-0.820,-1.500
2,12:29,4,16,NOR 28,3,0,"Thomas Morstead punts 55 yards, returned by Bobby Rainey for 18 yards (tackle by Kasim Edebali)",-1.500,-1.270
2,12:17,1,10,TAM 35,3,0,Doug Martin right tackle for 5 yards (tackle by Cameron Jordan and Bobby Richardson),1.270,1.400
2,11:49,2,5,TAM 40,3,0,Doug Martin left tackle for 3 yards (tackle by Damian Swann),1.400,1.090
2,11:25,3,2,TAM 43,3,0,Jameis Winston pass incomplete short left intended for Louis Murphy,1.090,-0.520
2,11:21,4,2,TAM 43,3,0,"Jake Schum punts 37 yards. Penalty on Don Jones: Offensive Holding, 10 yards",-0.520,0.380
2,11:10,1,10,NOR 10,3,0,Drew Brees pass complete short right to Brandin Cooks for 9 yards (tackle by Tim Jennings),-0.380,0.240
2,10:37,2,1,NOR 19,3,0,Mark Ingram left guard for 5 yards (tackle by Johnthan Banks),0.240,0.540
2,10:02,1,10,NOR 24,3,0,Drew Brees pass complete short right to Josh Hill for 2 yards (tackle by Tim Jennings),0.540,0.270
2,9:31,2,8,NOR 26,3,0,Mark Ingram left guard for 4 yards (tackle by Kwon Alexander),0.270,0.100
2,8:52,3,4,NOR 30,3,0,Drew Brees sacked by Gerald McCoy for -11 yards,0.100,-2.140
2,8:17,4,15,NOR 19,3,0,"Thomas Morstead punts 43 yards, returned by Bobby Rainey for 8 yards (tackle by Ramon Humber)",-2.140,-1.990
2,8:06,1,10,TAM 46,3,0,Charles Sims left tackle for 7 yards (tackle by Hau'oli Kikaha and Kenny Phillips),1.990,2.400
2,7:31,2,3,NOR 47,3,0,Charles Sims left end for 1 yard (tackle by Cameron Jordan),2.400,1.820
2,6:54,3,2,NOR 46,3,0,Jameis Winston for 2 yards (tackle by Brandon Browner),1.820,2.650
2,6:36,1,10,NOR 44,3,0,"Jameis Winston pass incomplete deep left intended for Austin Seferian-Jenkins. Penalty on Brandon Browner: Defensive Holding, 5 yards (no play)",2.650,2.980
2,6:26,1,10,NOR 39,3,0,"Doug Martin right end for -2 yards (tackle by Stephone Anthony and Kenny Vaccaro). Penalty on Austin Seferian-Jenkins: Offensive Holding, 10 yards (no play)",2.980,2.320
2,5:57,1,20,NOR 49,3,0,Jameis Winston pass complete short left to Bobby Rainey for 8 yards (tackle by Brandon Browner and Kenny Phillips),2.320,2.170
2,5:14,2,12,NOR 41,3,0,Charles Sims left tackle for 7 yards (tackle by Kenny Phillips),2.170,2.410
2,4:35,3,5,NOR 34,3,0,Jameis Winston pass incomplete deep middle intended for Mike Evans,2.410,1.070
2,4:30,4,5,NOR 34,3,0,Kyle Brindza 52 yard field goal no good,1.070,-1.730
2,4:25,1,10,NOR 42,3,0,Drew Brees pass incomplete deep middle intended for Brandon Coleman (defended by Lavonte David),1.730,1.190
2,4:19,2,10,NOR 42,3,0,Mark Ingram left guard for 1 yard (tackle by William Gholston),1.190,0.630
2,3:45,3,9,NOR 43,3,0,Drew Brees pass complete short middle to Marques Colston for 21 yards (tackle by Tim Jennings),0.630,3.180
2,3:05,1,10,TAM 36,3,0,Mark Ingram right end for 1 yard (tackle by Kwon Alexander),3.180,2.770
2,2:27,2,9,TAM 35,3,0,Drew Brees pass complete short middle to Marques Colston for 24 yards (tackle by Alterraun Verner),2.770,4.840
2,2:00,1,10,TAM 11,3,0,Mark Ingram right tackle for no gain (tackle by Kwon Alexander and Clinton McDonald),4.840,4.140
2,1:28,2,10,TAM 11,3,6,"Mark Ingram right guard for 11 yards, touchdown",4.140,7.000
2,1:28,,,TAM 11,3,7,Zach Hocker kicks extra point good,0.000,0.000
2,1:28,,,NOR 35,3,7,"Thomas Morstead kicks off 65 yards, returned by Bobby Rainey for 37 yards (tackle by Michael Mauti)",0.000,-1.400
2,1:15,1,10,TAM 37,3,7,Jameis Winston pass incomplete deep right intended for Mike Evans,1.400,0.860
2,1:09,2,10,TAM 37,3,7,"Penalty on Donovan Smith: False Start, 5 yards (no play)",0.860,0.180
2,1:09,2,15,TAM 32,3,7,Jameis Winston pass complete short right to Charles Sims for -1 yards (tackle by Stephone Anthony),0.180,0.180
2,1:01,2,15,TAM 32,3,7,Timeout #2 by New Orleans Saints,0.180,-0.620
2,1:01,3,16,TAM 31,3,7,Jameis Winston pass complete short middle to Vincent Jackson for 17 yards (tackle by Kenny Vaccaro),-0.620,-0.620
2,0:52,3,16,TAM 31,3,7,Timeout #1 by Tampa Bay Buccaneers,-0.620,2.130
2,0:52,1,10,TAM 48,3,7,Jameis Winston left tackle for 4 yards (tackle by Ramon Humber),2.130,2.120
2,0:52,2,6,NOR 48,3,7,"Jameis Winston pass incomplete intended for Mike Evans. Penalty on Kenny Vaccaro: Roughing the Passer, 15 yards (no play)",2.120,3.380
2,0:23,1,10,NOR 33,3,7,"Penalty on Logan Mankins: False Start, 5 yards (no play)",3.380,3.050
2,0:23,1,15,NOR 38,3,7,Jameis Winston pass complete deep right to Louis Murphy for 23 yards (tackle by Damian Swann),3.050,3.050
2,0:16,1,15,NOR 38,3,7,Timeout #2 by Tampa Bay Buccaneers,3.050,4.580
2,0:16,1,10,NOR 15,9,7,"Jameis Winston pass complete short middle to Vincent Jackson for 15 yards, touchdown",4.580,7.000
2,0:16,,,NOR 15,10,7,Kyle Brindza kicks extra point good,0.000,0.000
2,0:16,,,TAM 35,10,7,"Kyle Brindza kicks off 65 yards, touchback",0.000,-0.280
2,0:12,1,10,NOR 20,10,7,Drew Brees kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,10,7,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,TAM 20,10,7,Doug Martin left guard for 14 yards (tackle by Kenny Vaccaro),0.280,1.200
3,14:29,1,10,TAM 34,10,7,Doug Martin right guard for 3 yards (tackle by David Hawthorne),1.200,1.060
3,13:54,2,7,TAM 37,10,7,Jameis Winston pass complete deep right to Vincent Jackson for 22 yards (tackle by Kenny Phillips),1.060,2.850
3,13:16,1,10,NOR 41,10,7,"Jameis Winston pass incomplete deep left intended for Louis Murphy. Penalty on Brandon Browner: Defensive Pass Interference, 40 yards (no play)",2.850,6.970
3,13:07,1,1,NOR 1,16,7,"Jameis Winston left end for 1 yard, touchdown",6.970,7.000
3,13:07,,,NOR 1,17,7,Kyle Brindza kicks extra point good,0.000,0.000
3,13:07,,,TAM 35,17,7,"Kyle Brindza kicks off 70 yards, returned by Marcus Murphy for 23 yards (tackle by Chris Conte)",0.000,-0.040
3,12:58,1,10,NOR 18,17,7,Drew Brees pass incomplete short left intended for Marques Colston (defended by Lavonte David),0.040,-0.490
3,12:53,2,10,NOR 18,17,7,Drew Brees pass incomplete short right intended for Brandon Coleman,-0.490,-1.170
3,12:49,3,10,NOR 18,17,7,Drew Brees pass complete short middle to Willie Snead for 12 yards (tackle by Kwon Alexander),-1.170,0.940
3,12:11,1,10,NOR 30,17,7,Mark Ingram left guard for 2 yards (tackle by William Gholston),0.940,0.660
3,11:36,2,8,NOR 32,17,7,"Drew Brees pass incomplete deep right intended for Brandin Cooks is intercepted by Chris Conte at TAM-26 and returned for -2 yards, lateral to Alterraun Verner for 28 yards",0.660,-2.390
3,11:14,1,10,NOR 48,17,7,Doug Martin right tackle for 2 yards (tackle by John Jenkins),2.390,2.120
3,10:43,2,8,NOR 46,17,7,Doug Martin left end for 1 yard (tackle by Damian Swann and Brandon Browner),2.120,1.550
3,10:00,3,7,NOR 45,17,7,Jameis Winston pass complete short left to Austin Seferian-Jenkins for 8 yards (tackle by Kenny Vaccaro). Penalty on Hau'oli Kikaha: Defensive Offside (Declined),1.550,3.120
3,9:40,1,10,NOR 37,17,7,Charles Sims for 6 yards (tackle by Delvin Breaux),3.120,3.380
3,9:14,2,4,NOR 31,17,7,Charles Sims right tackle for 12 yards (tackle by Kenny Phillips),3.380,4.310
3,8:43,1,10,NOR 19,17,7,"Doug Martin left tackle for 2 yards (tackle by Stephone Anthony). Penalty on Mike Evans: Offensive Holding, 10 yards",4.310,3.780
3,8:14,1,18,NOR 27,17,7,Jameis Winston pass complete short middle to Doug Martin for 4 yards (tackle by David Hawthorne),3.780,3.220
3,7:37,2,14,NOR 23,17,7,Doug Martin left tackle for 1 yard (tackle by Ramon Humber and Kenny Vaccaro),3.220,2.680
3,6:56,3,13,NOR 22,17,7,Jameis Winston pass complete short right to Louis Murphy for 5 yards (tackle by Kenny Vaccaro),2.680,2.310
3,6:09,4,8,NOR 17,20,7,Kyle Brindza 35 yard field goal good,2.310,3.000
3,6:09,,,TAM 35,20,7,"Kyle Brindza kicks off 65 yards, touchback",0.000,-0.280
3,6:04,1,10,NOR 20,20,7,Khiry Robinson left tackle for 12 yards (tackle by Chris Conte),0.280,1.070
3,5:33,1,10,NOR 32,20,7,Khiry Robinson right guard for 4 yards (tackle by Tony McDaniel),1.070,1.070
3,4:57,2,6,NOR 36,20,7,Drew Brees pass complete short right to Ben Watson for 4 yards (tackle by Kwon Alexander and Tim Jennings),1.070,0.890
3,4:18,3,2,NOR 40,20,7,"Drew Brees pass complete short right to Willie Snead for 8 yards (tackle by Sterling Moore). Willie Snead fumbles (forced by Sterling Moore), recovered by D.J. Swearinger at TAM-28 and returned for 12 yards (tackle by Josh Hill)",0.890,-1.600
3,4:04,1,10,TAM 40,20,7,Jameis Winston pass complete deep right to Louis Murphy for 54 yards (tackle by Kenny Phillips),1.600,5.830
3,3:15,1,6,NOR 6,20,7,Doug Martin right guard for 3 yards (tackle by Kenny Phillips and Hau'oli Kikaha),5.830,5.530
3,2:35,2,3,NOR 3,20,7,Jameis Winston pass incomplete short right intended for Austin Seferian-Jenkins (defended by Kenny Vaccaro),5.530,4.720
3,2:29,3,3,NOR 3,20,7,Jameis Winston pass incomplete short right intended for Vincent Jackson,4.720,3.040
3,2:25,4,3,NOR 3,23,7,Kyle Brindza 22 yard field goal good,3.040,3.000
3,2:25,,,TAM 35,23,7,"Kyle Brindza kicks off 65 yards, touchback",0.000,-0.280
3,2:20,1,10,NOR 20,23,7,Drew Brees pass incomplete deep right intended for Willie Snead,0.280,-0.270
3,2:12,2,10,NOR 20,23,7,Drew Brees pass complete short middle to Brandon Coleman for 7 yards (tackle by Lavonte David),-0.270,-0.030
3,1:30,3,3,NOR 27,23,7,Drew Brees pass complete short right to Marques Colston for 14 yards (tackle by D.J. Swearinger),-0.030,1.660
3,1:06,1,10,NOR 41,23,7,Drew Brees pass complete short left to Khiry Robinson for 9 yards (tackle by Alterraun Verner),1.660,2.340
,,,,,,,"TAM challenged the runner was down by contact ruling, and the original play was overturned.",,
3,0:17,2,1,,23,7,Khiry Robinson left end for 13 yards (tackle by Clinton McDonald),2.340,3.120
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 37,23,7,Khiry Robinson left tackle for 5 yards (tackle by Clinton McDonald),3.120,3.250
4,14:25,2,5,TAM 32,23,7,Drew Brees pass incomplete short middle intended for Josh Hill (defended by Kwon Alexander),3.250,2.540
4,14:21,3,5,TAM 32,23,7,Drew Brees pass complete short middle to Brandon Coleman for 4 yards (tackle by Lavonte David),2.540,1.720
4,13:43,4,1,TAM 28,23,7,Mark Ingram left guard for 6 yards (tackle by Clinton McDonald),1.720,4.110
4,13:04,1,10,TAM 22,23,7,Mark Ingram right guard for 5 yards (tackle by Clinton McDonald),4.110,4.290
4,12:31,2,5,TAM 17,23,7,C.J. Spiller right end for 7 yards (tackle by William Gholston and Lavonte David),4.290,4.910
4,11:57,1,10,TAM 10,23,7,Mark Ingram right guard for 7 yards (tackle by Keith Tandy and William Gholston),4.910,5.530
4,11:21,2,3,TAM 3,23,7,Mark Ingram right guard for 2 yards (tackle by William Gholston and Lavonte David),5.530,5.530
4,10:19,2,3,TAM 3,23,7,Timeout #1 by New Orleans Saints,5.530,5.170
4,10:19,3,1,TAM 1,23,13,"Austin Johnson right guard for 1 yard, touchdown",5.170,7.000
4,10:19,3,,TAM 1,23,13,"Two Point Attempt: Drew Brees pass complete to Willie Snead, conversion fails",5.170,-1.000
4,10:19,,,NOR 35,23,13,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
4,10:17,1,10,TAM 20,23,13,Charles Sims left tackle for 5 yards (tackle by Hau'oli Kikaha),0.280,0.410
4,9:41,2,5,TAM 25,23,13,Charles Sims left guard for 2 yards (tackle by Bobby Richardson and Kenny Vaccaro),0.410,-0.030
4,9:04,3,3,TAM 27,23,13,"Jameis Winston sacked by Hau'oli Kikaha for -2 yards. Jameis Winston fumbles (forced by Hau'oli Kikaha), recovered by Kasim Edebali at TAM-25 (tackle by Joe Hawley)",-0.030,-3.910
4,8:50,1,10,TAM 25,23,13,Mark Ingram left end for 1 yard (tackle by Alterraun Verner),3.910,3.500
4,8:18,2,9,TAM 24,23,13,Drew Brees pass incomplete deep left intended for Josh Hill. Penalty on Joe Morgan: Illegal Motion (Declined),3.500,2.810
4,8:13,3,9,TAM 24,23,13,Drew Brees pass incomplete short left intended for Ben Watson (defended by Gerald McCoy),2.810,1.870
4,8:08,4,9,TAM 24,23,13,Zach Hocker 42 yard field goal no good,1.870,-1.070
4,8:03,1,10,TAM 32,23,13,"Doug Martin right guard for -2 yards (tackle by Kevin Williams). Doug Martin fumbles (forced by Kevin Williams), recovered by Cameron Jordan at TAM-30 (tackle by Ali Marpet)",1.070,-3.580
4,7:58,1,10,TAM 30,23,13,Khiry Robinson left guard for 14 yards (tackle by Chris Conte),3.580,4.510
4,7:20,1,10,TAM 16,23,19,"Drew Brees pass complete short right to Willie Snead for 16 yards, touchdown",4.510,7.000
4,7:20,,,TAM 16,23,19,"Zach Hocker kicks extra point no good, blocked by William Gholston",0.000,-1.000
4,7:20,,,NOR 35,23,19,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
4,7:15,1,10,TAM 20,23,19,Doug Martin left end for 1 yard (tackle by David Hawthorne),0.280,-0.130
4,6:38,2,9,TAM 21,23,19,Jameis Winston pass incomplete short right intended for Mike Evans,-0.130,-0.820
4,6:34,3,9,TAM 21,23,19,Jameis Winston left end for 9 yards (tackle by Kenny Vaccaro),-0.820,0.940
4,5:53,1,10,TAM 30,23,19,"Doug Martin left guard for 1 yard (tackle by Hau'oli Kikaha and Stephone Anthony). Penalty on Bobby Richardson: Defensive Holding, 5 yards",0.940,1.330
4,5:26,1,10,TAM 36,23,19,Doug Martin right guard for no gain (tackle by Kevin Williams),1.330,0.790
4,4:45,2,10,TAM 36,23,19,Jameis Winston sacked by Cameron Jordan for -10 yards,0.790,-1.220
4,4:03,3,20,TAM 26,23,19,"Jameis Winston pass complete short right to Doug Martin for 16 yards (tackle by Kenny Vaccaro). Penalty on Joe Hawley: Tripping, 10 yards",-1.220,-0.430
4,3:54,3,14,TAM 32,23,19,Jameis Winston middle for 5 yards (tackle by Kasim Edebali),-0.430,-0.910
4,3:09,4,9,TAM 37,23,19,"Jake Schum punts 39 yards, fair catch by Marcus Murphy",-0.910,-0.540
4,3:09,1,10,NOR 24,23,19,"Drew Brees pass incomplete short middle intended for Ben Watson. Penalty on Jacquies Smith: Roughing the Passer, 15 yards (no play)",0.540,1.530
4,3:05,1,10,NOR 39,23,19,"Drew Brees pass complete short left to Mark Ingram for -6 yards (tackle by Chris Conte). Mark Ingram fumbles (forced by Chris Conte), recovered by Henry Melton at NOR-33",1.530,-3.380
4,2:58,1,10,NOR 33,23,19,"Doug Martin left end for 3 yards (tackle by Stephone Anthony). Penalty on Brandon Browner: Face Mask (15 Yards), 15 yards",3.380,4.580
4,2:51,1,10,NOR 15,23,19,Charles Sims right tackle for -2 yards (tackle by Stephone Anthony and David Hawthorne),4.580,4.580
4,2:06,1,10,NOR 15,23,19,Timeout #1 by Tampa Bay Buccaneers,4.580,3.680
4,2:06,2,12,NOR 17,23,19,Doug Martin left guard for 1 yard (tackle by Hau'oli Kikaha),3.680,3.040
4,2:00,3,11,NOR 16,23,19,Doug Martin left tackle for 4 yards (tackle by Kasim Edebali),3.040,3.040
4,1:56,3,11,NOR 16,23,19,Timeout #2 by New Orleans Saints,3.040,2.630
4,1:56,4,7,NOR 12,26,19,Kyle Brindza 30 yard field goal good,2.630,3.000
4,1:56,,,TAM 35,26,19,"Kyle Brindza kicks off 65 yards, touchback",0.000,-0.280
4,1:51,1,10,NOR 20,26,19,Drew Brees pass complete short middle to Ben Watson for 8 yards (tackle by Kwon Alexander and Lavonte David),0.280,0.810
4,1:34,2,2,NOR 28,26,19,Drew Brees pass complete short left to Mark Ingram for 5 yards (tackle by Henry Melton and Bradley McDougald),0.810,1.140
4,1:24,1,10,NOR 33,26,19,"Drew Brees pass complete short left to Mark Ingram for 4 yards (tackle by Lavonte David). Penalty on Tim Lelito: Illegal Use of Hands, 10 yards (no play)",1.140,1.140
4,1:24,1,10,NOR 33,26,19,--,1.140,0.480
4,1:20,1,20,NOR 23,26,19,Drew Brees sacked by Jacquies Smith for -4 yards,0.480,0.480
4,1:10,1,20,NOR 23,26,19,Timeout #3 by New Orleans Saints,0.480,-1.360
4,1:08,2,24,NOR 19,26,19,Drew Brees pass complete short middle to Brandin Cooks for 21 yards (tackle by Bradley McDougald),-1.360,0.830
4,0:46,3,3,NOR 40,26,19,Drew Brees pass complete short right to Marques Colston for 10 yards (tackle by Kwon Alexander),0.830,2.260
4,0:31,1,10,,26,19,"Drew Brees sacked by Jacquies Smith for -5 yards. Drew Brees fumbles (forced by Jacquies Smith), recovered by Chris Conte at NOR-25 (tackle by Terron Armstead). Penalty on Jacquies Smith: Defensive Offside, 5 yards (no play)",2.260,2.990
4,0:22,1,5,TAM 45,26,19,Drew Brees pass incomplete deep middle intended for Ben Watson,2.990,2.390
4,0:16,2,5,TAM 45,26,19,Drew Brees pass complete deep right to Brandin Cooks for 18 yards (tackle by Tim Jennings),2.390,2.390
4,0:08,2,5,TAM 45,26,19,Timeout #3 by Tampa Bay Buccaneers,2.390,3.780
4,0:08,1,10,TAM 27,26,19,Drew Brees pass incomplete deep right intended for Brandon Coleman (defended by Tim Jennings),3.780,3.230
4,0:02,2,10,TAM 27,26,19,Drew Brees pass incomplete deep middle intended for Brandin Cooks,3.230,2.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
