Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Marshal Yanda,G,60,100%,0,0%,3,12%
Kelechi Osemele,G,60,100%,0,0%,3,12%
Ricky Wagner,T,60,100%,0,0%,3,12%
James Hurst,T,60,100%,0,0%,3,12%
Jeremy Zuttah,C,60,100%,0,0%,0,0%
Joe Flacco,QB,60,100%,0,0%,0,0%
Owen Daniels,TE,58,97%,0,0%,0,0%
Torrey Smith,WR,51,85%,0,0%,0,0%
Steve Smith Sr.,WR,50,83%,0,0%,0,0%
Justin Forsett,RB,43,72%,0,0%,0,0%
Marlon Brown,WR,30,50%,0,0%,3,12%
Kyle Juszczyk,FB,25,42%,0,0%,12,50%
Crockett Gillmore,TE,12,20%,0,0%,8,33%
Lorenzo Taliaferro,RB,9,15%,0,0%,10,42%
Jacoby Jones,WR,8,13%,0,0%,6,25%
Kamar Aiken,WR,6,10%,0,0%,11,46%
Bernard Pierce,RB,6,10%,0,0%,0,0%
Jah Reid,T,2,3%,0,0%,3,12%
C.J. Mosley,LB,0,0%,82,100%,5,21%
Jimmy Smith,CB,0,0%,82,100%,0,0%
Daryl Smith,LB,0,0%,82,100%,0,0%
Darian Stewart,FS,0,0%,77,94%,1,4%
Terrell Suggs,LB,0,0%,67,82%,0,0%
Haloti Ngata,DT,0,0%,61,74%,5,21%
Matt Elam,SS,0,0%,54,66%,3,12%
Brandon Williams,NT,0,0%,51,62%,6,25%
Terrence Brooks,FS,0,0%,44,54%,10,42%
Lardarius Webb,CB,0,0%,44,54%,2,8%
Elvis Dumervil,LB,0,0%,44,54%,0,0%
Asa Jackson,CB,0,0%,42,51%,7,29%
Courtney Upshaw,LB,0,0%,40,49%,6,25%
DeAngelo Tyson,DE,0,0%,38,46%,5,21%
Pernell McPhee,LB,0,0%,34,41%,9,38%
Lawrence Guy,DE,0,0%,22,27%,0,0%
Jeromy Miles,FS,0,0%,14,17%,21,88%
Brynden Trawick,SS,0,0%,11,13%,21,88%
Christo Bilukidi,DT,0,0%,10,12%,0,0%
Chykie Brown,CB,0,0%,3,4%,11,46%
Albert McClellan,LB,0,0%,0,0%,21,88%
Anthony Levine,SS,0,0%,0,0%,21,88%
Zach Orr,LB,0,0%,0,0%,20,83%
Sam Koch,P,0,0%,0,0%,8,33%
Morgan Cox,LS,0,0%,0,0%,8,33%
Justin Tucker,K,0,0%,0,0%,6,25%
Gino Gradkowski,C,0,0%,0,0%,3,12%
