#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 39,3,2:06,-4,Punt
2,1,11:20,CHI 37,5,2:43,13,Punt
3,1,3:29,CHI 21,3,1:36,5,Interception
4,1,0:58,CHI 28,3,2:32,1,Punt
5,2,11:25,CHI 35,3,1:41,-10,Fumble
6,2,7:51,CHI 20,3,2:08,-8,Punt
7,2,5:07,CHI 48,3,1:42,-8,Punt
8,2,1:41,CHI 5,4,1:41,18,End of Half
9,3,13:33,CHI 29,3,1:58,6,Punt
10,3,9:52,CHI 43,3,1:46,7,Punt
11,3,2:48,CHI 20,3,1:08,4,Punt
12,3,0:08,CHI 20,4,1:12,45,Interception
13,4,11:50,NYG 29,4,0:52,7,Field Goal
14,4,6:50,CHI 1,3,1:29,1,Punt
15,4,4:31,CHI 27,6,2:01,28,Downs
