Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
1,8:08,2,17,NOR 39,0,0,J.T. O'Sullivan pass complete short right to Josh Morgan for 10 yards (tackle by Jason David),1.960,2.610
1,7:34,3,7,NOR 29,0,0,J.T. O'Sullivan pass incomplete deep left intended for Isaac Bruce (defended by Roman Harper),2.610,1.500
1,7:27,4,7,NOR 29,3,0,Joe Nedney 47 yard field goal good,1.500,3.000
1,,,,SFO 30,3,0,"Joe Nedney kicks off 67 yards, returned by Pierre Thomas for 26 yards (tackle by Donald Strickland)",0.000,0.870
1,7:17,1,10,NOR 29,3,0,Deuce McAllister left guard for 5 yards (tackle by Takeo Spikes),0.870,1.000
1,6:34,2,5,NOR 34,3,0,Drew Brees pass incomplete short right intended for Olaniyi Sobomehin,1.000,0.300
1,6:27,3,5,NOR 34,3,0,"Penalty on Jahri Evans: False Start, 5 yards (no play)",0.300,-0.360
1,6:27,3,10,NOR 29,3,0,Drew Brees pass complete deep left to Lance Moore for 18 yards,-0.360,2.060
1,6:02,1,10,NOR 47,3,0,Reggie Bush left guard for 1 yard (tackle by Justin Smith and Isaac Sopoaga),2.060,1.650
1,5:29,2,9,NOR 48,3,0,Deuce McAllister left guard for 5 yards (tackle by Ray McDonald),1.650,1.620
1,4:44,3,4,SFO 47,3,0,"Penalty on Ray McDonald: Encroachment, 5 yards (no play)",1.620,2.790
1,4:28,1,10,SFO 42,3,0,Drew Brees pass incomplete short middle intended for Lance Moore is intercepted by Takeo Spikes at SFO-37,2.790,-1.400
1,4:21,1,10,SFO 37,3,0,Frank Gore up the middle for 3 yards (tackle by Jonathan Vilma and Charles Grant),1.400,1.260
1,3:46,2,7,SFO 40,3,0,J.T. O'Sullivan pass incomplete,1.260,0.560
1,3:39,3,7,SFO 40,3,0,J.T. O'Sullivan pass incomplete short middle intended for Bryant Johnson (defended by Mike McKenzie),0.560,-0.720
1,3:37,4,7,SFO 40,3,0,Andy Lee punts 43 yards,-0.720,0.060
1,3:25,1,10,NOR 17,3,0,Drew Brees pass complete short left to Lance Moore for 8 yards (tackle by Walt Harris),-0.060,0.620
1,2:50,2,2,NOR 25,3,0,Deuce McAllister right tackle for 2 yards (tackle by Takeo Spikes),0.620,0.740
1,2:17,1,10,NOR 27,3,0,Deuce McAllister right tackle for 1 yard (tackle by Michael Lewis),0.740,0.330
1,1:40,2,9,NOR 28,3,0,Drew Brees pass complete short left to David Patten for 21 yards (tackle by Michael Lewis),0.330,2.190
1,0:57,1,10,NOR 49,3,0,Drew Brees pass incomplete deep right intended for Robert Meachem,2.190,1.650
1,0:51,2,10,NOR 49,3,0,"Drew Brees pass incomplete short left intended for Lance Moore. Penalty on Walt Harris: Illegal Contact, 5 yards (no play)",1.650,2.520
1,0:46,1,10,SFO 46,3,0,Reggie Bush right end for -2 yards (tackle by Nate Clements),2.520,1.710
1,0:11,2,12,SFO 48,3,0,Drew Brees pass incomplete short right intended for Billy Miller (defended by Michael Lewis),1.710,1.030
1,0:05,3,12,SFO 48,3,0,Drew Brees pass incomplete deep right intended for David Patten,1.030,0.070
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,12,SFO 48,3,0,Steve Weatherford punts 18 yards,0.070,-0.940
2,14:54,1,10,SFO 30,3,0,Frank Gore right guard for 2 yards (tackle by Brian Young and Will Smith),0.940,0.660
2,14:14,2,8,SFO 32,3,0,J.T. O'Sullivan pass complete short left to Arnaz Battle for 12 yards (tackle by Tracy Porter),0.660,1.860
2,13:36,1,10,SFO 44,3,0,J.T. O'Sullivan sacked by Sedrick Ellis for -5 yards,1.860,0.640
2,13:01,2,15,SFO 39,3,0,"J.T. O'Sullivan sacked by Will Smith for -5 yards. J.T. O'Sullivan fumbles (forced by Will Smith), recovered by Jonathan Vilma at SFO-32 (tackle by Frank Gore)",0.640,-3.450
2,12:48,1,10,SFO 32,3,0,Reggie Bush right end for -1 yards (tackle by Patrick Willis and Nate Clements),3.450,2.770
2,12:12,2,11,SFO 33,3,0,Drew Brees pass complete short right to Billy Miller for 6 yards (tackle by Michael Lewis),2.770,2.870
2,11:30,3,5,SFO 27,3,0,Drew Brees pass complete short right to Deuce McAllister for 10 yards (tackle by Michael Lewis),2.870,4.440
2,11:01,1,10,SFO 17,3,0,"Pierre Thomas up the middle for 1 yard (tackle by Ronald Fields). Penalty on Ronald Fields: Face Mask (15 Yards), 8 yards",4.440,5.370
2,10:15,1,8,SFO 8,3,0,"Penalty on Billy Miller: False Start, 5 yards (no play)",5.370,4.530
2,10:12,1,13,SFO 13,3,0,Drew Brees pass complete short middle to Lance Moore for 8 yards (tackle by Michael Lewis),4.530,5.150
2,9:37,2,5,SFO 5,3,6,"Drew Brees pass complete short left to Lance Moore for 5 yards, touchdown",5.150,7.000
2,,,,SFO 2,3,7,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,NOR 30,3,7,"Steve Weatherford kicks off 65 yards, returned by Allen Rossum for 5 yards, lateral to Michael Robinson for 7 yards (tackle by Usama Young)",0.000,-0.060
2,9:25,1,10,SFO 17,3,7,Frank Gore left tackle for 5 yards (tackle by Jonathan Vilma and Antwan Lake),-0.060,0.210
2,8:46,2,5,SFO 22,3,7,Frank Gore right end for 4 yards (tackle by Mike McKenzie),0.210,-0.120
2,8:08,3,1,SFO 26,3,7,J.T. O'Sullivan pass incomplete short left intended for Isaac Bruce,-0.120,-1.630
2,8:05,4,1,SFO 26,3,7,"Andy Lee punts 39 yards, fair catch by Reggie Bush",-1.630,-1.270
2,7:58,1,10,NOR 35,3,7,Reggie Bush right tackle for 9 yards (tackle by Justin Smith and Ray McDonald),1.270,1.940
2,7:12,2,1,NOR 44,3,7,"Reggie Bush left guard for 1 yard (tackle by Walt Harris). Penalty on Jammal Brown: Offensive Holding, 10 yards",1.940,0.720
2,6:39,2,10,NOR 35,3,7,Drew Brees pass incomplete short right intended for Reggie Bush,0.720,0.040
2,6:35,3,10,NOR 35,3,7,Reggie Bush up the middle for 10 yards (tackle by Michael Lewis),0.040,1.930
2,5:53,1,10,NOR 45,3,7,Drew Brees pass complete short right to Reggie Bush for -5 yards (tackle by Patrick Willis),1.930,0.710
2,5:16,2,15,NOR 40,3,7,"Deuce McAllister right guard for 10 yards (tackle by Ray McDonald). Penalty on Aubrayo Franklin: Defensive Holding, 5 yards",0.710,2.590
2,4:45,1,10,SFO 45,3,7,Deuce McAllister left tackle for 6 yards (tackle by Patrick Willis),2.590,2.850
2,4:10,2,4,SFO 39,3,7,Deuce McAllister right guard for 6 yards (tackle by Mark Roman),2.850,3.380
2,3:45,,,,3,7,Timeout #1 by San Francisco 49ers,0.000,3.380
2,3:45,1,10,SFO 33,3,7,Deuce McAllister left guard for no gain (tackle by Aubrayo Franklin),3.380,2.840
2,3:07,2,10,SFO 33,3,13,"Drew Brees pass complete deep right to Lance Moore for 33 yards, touchdown",2.840,7.000
2,,,,SFO 2,3,14,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,NOR 30,3,14,"Steve Weatherford kicks off 64 yards, returned by Allen Rossum for 33 yards (tackle by Troy Evans). Penalty on Troy Evans: Face Mask (15 Yards), 15 yards",0.000,2.520
2,2:53,1,10,NOR 46,3,14,J.T. O'Sullivan sacked by Tracy Porter for -8 yards,2.520,0.900
,,,,,,,"NOR challenged the runner was down by contact ruling, and the play was upheld.",,
2,2:50,2,18,SFO 46,3,14,J.T. O'Sullivan pass complete short middle to Arnaz Battle for 22 yards (tackle by Kevin Kaesviharn),0.900,3.450
2,2:18,1,10,NOR 32,3,14,"J.T. O'Sullivan pass incomplete short left intended for Frank Gore. Penalty on Tony Wragge: Tripping, 10 yards (no play)",3.450,2.790
2,2:12,1,20,NOR 42,3,14,Frank Gore right tackle for 11 yards (tackle by Roman Harper),2.790,3.040
2,2:00,2,9,NOR 31,3,14,J.T. O'Sullivan pass incomplete short left intended for Arnaz Battle,3.040,2.340
2,1:53,3,9,NOR 31,3,14,J.T. O'Sullivan pass incomplete deep left intended for Isaac Bruce,2.340,1.320
2,1:49,4,9,NOR 31,6,14,Joe Nedney 49 yard field goal good,1.320,3.000
2,,,,SFO 30,6,14,"Joe Nedney kicks off 73 yards, returned by Pierre Thomas for 29 yards (tackle by Jeff Ulbrich)",0.000,0.670
2,1:37,1,10,NOR 26,6,14,Drew Brees pass complete short right to Reggie Bush for 2 yards (tackle by Michael Lewis),0.670,0.400
2,1:30,2,8,NOR 28,6,14,Drew Brees pass complete deep middle to Billy Miller for 18 yards (tackle by Dashon Goldson),0.400,1.990
2,1:09,1,10,NOR 46,6,14,Drew Brees pass complete short right to Reggie Bush for 7 yards (tackle by Patrick Willis),1.990,2.400
2,1:01,,,,6,14,Timeout #2 by New Orleans Saints,0.000,2.400
2,1:01,2,3,SFO 47,6,20,"Drew Brees pass complete deep right to Robert Meachem for 47 yards, touchdown",2.400,7.000
2,,,,SFO 2,6,21,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,NOR 30,6,21,"Steve Weatherford kicks off 66 yards, returned by Allen Rossum for 23 yards (tackle by Usama Young)",0.000,0.740
2,0:47,1,10,SFO 27,6,21,J.T. O'Sullivan pass complete deep right to Arnaz Battle for 22 yards (tackle by Roman Harper),0.740,2.190
2,0:40,1,10,SFO 49,6,21,J.T. O'Sullivan pass incomplete deep middle intended for Josh Morgan (defended by Kevin Kaesviharn),2.190,1.650
2,0:35,2,10,SFO 49,6,21,J.T. O'Sullivan pass incomplete short right intended for Frank Gore (defended by Usama Young),1.650,0.960
2,0:29,3,10,SFO 49,6,21,J.T. O'Sullivan pass incomplete short right intended for Arnaz Battle,0.960,-0.130
2,0:25,4,10,SFO 49,6,21,"Andy Lee punts 41 yards, fair catch by Lance Moore. Penalty on Pierre Thomas: Running Into the Kicker (Declined)",-0.130,0.380
2,0:18,1,10,NOR 10,6,21,Drew Brees kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,6,21,"Steve Weatherford kicks off 71 yards, returned by Allen Rossum for 33 yards (tackle by Roman Harper)",0.000,1.070
3,14:53,1,10,SFO 32,6,21,Frank Gore up the middle for 10 yards (tackle by Roman Harper),1.070,1.730
3,14:13,1,10,SFO 42,6,21,Frank Gore right end for 4 yards (tackle by Will Smith),1.730,1.730
3,13:42,2,6,SFO 46,6,21,Frank Gore right end for 2 yards (tackle by Charles Grant),1.730,1.290
3,13:01,3,4,SFO 48,6,21,J.T. O'Sullivan pass complete deep middle to Frank Gore for 24 yards (tackle by Kevin Kaesviharn),1.290,3.710
3,12:20,1,10,NOR 28,6,21,J.T. O'Sullivan pass incomplete short right intended for Zak Keasey,3.710,3.170
3,12:17,2,10,NOR 28,6,21,J.T. O'Sullivan pass complete short right to Isaac Bruce for 12 yards (tackle by Mike McKenzie),3.170,4.510
3,11:47,1,10,NOR 16,6,21,Frank Gore right guard for 1 yard (tackle by Jonathan Vilma and Scott Fujita),4.510,4.050
3,11:05,2,9,NOR 15,6,21,J.T. O'Sullivan sacked by Charles Grant for -5 yards,4.050,2.740
3,10:29,3,14,NOR 20,6,21,J.T. O'Sullivan pass incomplete deep left intended for Arnaz Battle,2.740,2.120
3,10:23,4,14,NOR 20,9,21,Joe Nedney 38 yard field goal good,2.120,3.000
3,,,,SFO 30,9,21,"Joe Nedney kicks off 65 yards, returned by Terrance Copper for 18 yards (tackle by Zak Keasey)",0.000,0.480
3,10:14,1,10,NOR 23,9,21,"Drew Brees pass incomplete short middle intended for Reggie Bush. Penalty on Mark Roman: Illegal Contact, 5 yards (no play)",0.480,0.810
3,10:09,1,10,NOR 28,9,21,Drew Brees pass complete deep left to Lance Moore for 16 yards (tackle by Patrick Willis),0.810,1.860
3,9:29,1,10,NOR 44,9,21,Drew Brees pass complete short left to Mark Campbell for 6 yards (tackle by Takeo Spikes),1.860,2.130
,,,,,,,"SFO challenged the pass completion ruling, and the play was upheld.",,
3,9:06,2,4,,9,21,Drew Brees pass incomplete deep left intended for Reggie Bush,2.130,1.420
3,9:02,3,4,,9,21,Drew Brees pass incomplete short left intended for Billy Miller (defended by Michael Lewis),1.420,-0.060
3,8:56,4,4,,9,21,"Penalty on Marvin Mitchell: False Start, 5 yards (no play)",-0.060,-0.390
3,8:56,4,9,NOR 45,9,21,Steve Weatherford punts 34 yards,-0.390,-0.340
3,8:47,1,10,SFO 21,9,21,Frank Gore right tackle for 4 yards (tackle by Mike McKenzie),0.340,0.340
3,8:10,2,6,SFO 25,9,21,J.T. O'Sullivan up the middle for 1 yard (tackle by Jonathan Vilma),0.340,-0.230
3,7:23,3,5,SFO 26,9,21,"J.T. O'Sullivan pass incomplete short right intended for Isaac Bruce. Penalty on Roman Harper: Defensive Holding, 5 yards (no play)",-0.230,1.000
3,7:19,1,10,SFO 31,9,21,Frank Gore left end for 9 yards (tackle by Kevin Kaesviharn),1.000,1.680
3,7:19,2,1,SFO 40,9,21,DeShaun Foster left end for 9 yards (tackle by Roman Harper),1.680,2.190
3,6:03,1,10,SFO 49,9,21,J.T. O'Sullivan pass complete short middle to DeShaun Foster for 2 yards (tackle by Scott Shanle),2.190,1.920
3,5:18,2,8,NOR 49,9,21,Frank Gore left tackle for 6 yards (tackle by Charles Grant and Jonathan Vilma),1.920,2.010
3,4:37,,,,9,21,Timeout #2 by San Francisco 49ers,0.000,2.010
3,4:37,3,2,NOR 43,9,21,Frank Gore right guard for 7 yards (tackle by Roman Harper),2.010,3.180
3,4:37,1,10,NOR 36,9,21,J.T. O'Sullivan pass complete short left to Delanie Walker for 21 yards (tackle by Tracy Porter),3.180,4.580
3,3:25,1,10,NOR 15,9,21,J.T. O'Sullivan pass complete short left to Isaac Bruce for 5 yards (tackle by Jason David),4.580,4.840
3,2:44,2,5,NOR 10,9,21,J.T. O'Sullivan pass incomplete short middle intended for Bryant Johnson is intercepted by Kevin Kaesviharn and returned for 13 yards (tackle by Delanie Walker),4.840,0.380
3,2:35,1,10,NOR 9,9,21,Deuce McAllister right guard for 9 yards (tackle by Justin Smith),-0.380,0.140
3,2:01,,,,9,21,Timeout #1 by New Orleans Saints,0.000,0.140
3,2:01,2,1,NOR 18,9,21,Deuce McAllister right end for 5 yards (tackle by Patrick Willis and Isaac Sopoaga),0.140,0.480
3,1:22,1,10,NOR 23,9,21,Drew Brees pass complete short left to Reggie Bush for -1 yards (tackle by Mark Roman),0.480,-0.200
3,0:40,2,11,NOR 22,9,21,Drew Brees pass complete deep left to Robert Meachem for 52 yards (tackle by Michael Lewis),-0.200,3.840
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 26,9,21,Reggie Bush right guard for 1 yard (tackle by Justin Smith),3.840,3.430
4,14:15,2,9,SFO 25,9,21,"Drew Brees pass complete short right to Reggie Bush for 9 yards (tackle by Nate Clements). Penalty on Ray McDonald: Illegal Use of Hands, 5 yards (no play)",3.430,4.240
4,13:59,1,10,SFO 20,9,21,Deuce McAllister left tackle for 5 yards (tackle by Patrick Willis),4.240,4.450
4,13:18,2,5,SFO 15,9,21,Reggie Bush left guard for 3 yards (tackle by Dashon Goldson),4.450,4.340
4,12:34,3,2,SFO 12,9,21,Drew Brees pass complete short left to Olaniyi Sobomehin for 10 yards (tackle by Michael Lewis),4.340,6.740
4,11:51,1,2,SFO 2,9,21,Deuce McAllister left tackle for 1 yard (tackle by Takeo Spikes),6.740,5.910
4,11:26,2,1,SFO 1,9,27,"Deuce McAllister left guard for 1 yard, touchdown",5.910,7.000
4,,,,SFO 2,9,28,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,NOR 30,9,28,"Steve Weatherford kicks off 65 yards, returned by Allen Rossum for 55 yards (tackle by Steve Weatherford)",0.000,2.920
4,11:15,1,10,NOR 40,9,28,"J.T. O'Sullivan pass incomplete deep left intended for Isaac Bruce. Penalty on Mike McKenzie: Tripping, 10 yards (no play)",2.920,3.580
4,11:09,1,10,NOR 30,9,28,J.T. O'Sullivan pass incomplete short right intended for Frank Gore,3.580,3.030
4,11:04,2,10,NOR 30,9,28,"Penalty on Tony Wragge: False Start, 5 yards (no play)",3.030,2.360
4,11:04,2,15,NOR 35,9,28,J.T. O'Sullivan pass complete short right to Arnaz Battle for 8 yards (tackle by Jonathan Vilma),2.360,2.740
4,10:34,3,7,NOR 27,9,28,J.T. O'Sullivan pass incomplete (defended by Charles Grant),2.740,1.670
4,10:27,4,7,NOR 27,9,28,J.T. O'Sullivan pass complete short right to Arnaz Battle for 11 yards (tackle by Usama Young),1.670,4.510
4,9:59,1,10,NOR 16,9,28,J.T. O'Sullivan pass incomplete deep left intended for Arnaz Battle is intercepted by Tracy Porter and returned for 25 yards (tackle by Eric Heitmann),4.510,-0.280
4,9:48,1,10,NOR 20,9,28,"Penalty on Jonathan Goodwin: False Start, 5 yards (no play)",0.280,-0.310
4,9:47,1,15,NOR 15,9,28,Drew Brees pass incomplete short middle intended for Lance Moore (defended by Patrick Willis),-0.310,-1.070
4,9:43,2,15,NOR 15,9,28,Reggie Bush for 7 yards (tackle by Nate Clements),-1.070,-0.690
4,9:13,3,8,NOR 22,9,28,"Penalty on Jahri Evans: False Start, 5 yards (no play)",-0.690,-1.510
4,8:52,3,13,NOR 17,9,28,"Drew Brees pass complete deep right to Devery Henderson for 81 yards (tackle by Nate Clements). Penalty on Devery Henderson: Delay of Game, 5 yards",-1.510,5.600
4,8:14,1,7,SFO 7,9,28,Drew Brees pass incomplete short middle intended for Devery Henderson,5.600,4.760
4,8:09,2,7,SFO 7,9,28,Deuce McAllister left guard for no gain (tackle by Takeo Spikes and Justin Smith),4.760,3.810
4,7:25,3,7,SFO 7,9,28,Drew Brees pass complete short right to Billy Miller for 6 yards (tackle by Michael Lewis),3.810,3.550
4,6:35,4,1,SFO 1,9,28,"Drew Brees pass complete short right to Olaniyi Sobomehin for -2 yards. Olaniyi Sobomehin fumbles (forced by Michael Lewis), recovered by Patrick Willis at SFO-3 (tackle by Drew Brees)",3.550,0.380
,,,,,,,"NOR challenged the fumble ruling, and the play was upheld.",,
4,6:26,1,10,SFO 3,9,28,"J.T. O'Sullivan pass incomplete deep right intended for Arnaz Battle. Penalty on Roman Harper: Defensive Pass Interference, 43 yards (no play)",-0.380,1.990
4,6:20,1,10,SFO 46,9,28,J.T. O'Sullivan pass complete short right to Vernon Davis for 19 yards (tackle by Kevin Kaesviharn),1.990,3.250
4,5:39,1,10,NOR 35,9,28,J.T. O'Sullivan pass incomplete short left intended for Bryant Johnson,3.250,2.700
4,5:34,2,10,NOR 35,9,28,J.T. O'Sullivan sacked by Kendrick Clancy for -6 yards,2.700,1.220
4,4:57,3,16,NOR 41,9,28,J.T. O'Sullivan pass complete deep middle to Arnaz Battle for 36 yards (tackle by Roman Harper),1.220,6.060
4,4:20,1,5,NOR 5,9,28,J.T. O'Sullivan pass incomplete short left intended for Bryant Johnson,6.060,5.150
4,4:16,2,5,NOR 5,15,28,"J.T. O'Sullivan pass complete short right to Isaac Bruce for 5 yards, touchdown",5.150,7.000
4,,,,,17,28,"Two Point Attempt: J.T. O'Sullivan pass complete to Frank Gore, conversion succeeds",1.000,1.000
4,,,,SFO 30,17,28,"Joe Nedney kicks onside 15 yards, recovered by Lance Moore. Penalty on Michael Robinson: Unnecessary Roughness, 15 yards",0.000,3.580
4,4:07,1,10,SFO 30,17,28,Deuce McAllister right guard for 2 yards (tackle by Takeo Spikes and Justin Smith),3.580,3.300
4,3:24,2,8,SFO 28,17,28,Deuce McAllister left guard for 6 yards (tackle by Patrick Willis and Takeo Spikes),3.300,3.400
4,3:17,,,,17,28,Timeout #3 by San Francisco 49ers,0.000,3.400
4,3:17,3,2,SFO 22,17,28,Deuce McAllister left tackle for 2 yards (tackle by Kentwan Balmer),3.400,4.240
4,2:33,1,10,SFO 20,17,28,Deuce McAllister right guard for 2 yards (tackle by Takeo Spikes),4.240,3.960
4,2:00,2,8,SFO 18,17,28,Deuce McAllister right guard for 5 yards (tackle by Ray McDonald),3.960,4.100
4,1:15,3,3,SFO 13,17,28,Deuce McAllister right guard for no gain (tackle by Justin Smith),4.100,2.670
4,0:32,,,,17,28,Timeout #3 by New Orleans Saints,0.000,2.670
4,0:32,4,3,SFO 13,17,31,Martin Gramatica 31 yard field goal good,2.670,3.000
4,,,,NOR 30,17,31,"Steve Weatherford kicks off 45 yards, returned by Kentwan Balmer for 14 yards (tackle by Usama Young)",0.000,1.530
4,0:21,1,10,SFO 39,17,31,J.T. O'Sullivan pass incomplete short right intended for Frank Gore,1.530,0.990
4,0:02,2,10,SFO 39,17,31,"J.T. O'Sullivan pass complete short right to Frank Gore for 7 yards (tackle by Scott Fujita). Penalty on Roman Harper: Delay of Game, 5 yards",0.990,2.320
4,0:00,1,10,NOR 49,17,31,J.T. O'Sullivan kneels for -1 yards,2.320,1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
