0,1
Game Info,Game Info
Won Toss,Bears (deferred)
Roof,outdoors
Surface,grass
Duration,3:21
Attendance,62389
Weather,"44 degrees, wind 9 mph"
Vegas Line,New England Patriots -1.0
Over/Under,48.5 (over)
