Quarter,Time,Down,ToGo,Location,TEN,BAL,Detail,EPB,EPA
1,0:26,,,BAL 2,7,0,Ryan Succop kicks extra point good,0.000,0.000
1,0:26,,,TEN 35,7,0,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
1,0:20,1,10,BAL 20,7,0,"Penalty on Ricky Wagner: False Start, 5 yards (no play)",0.280,-0.310
1,0:20,1,15,BAL 15,7,0,Joe Flacco pass complete short left to Kyle Juszczyk for 7 yards (tackle by Blidi Wreh-Wilson and Jason McCourty),-0.310,0.000
Quarter,Time,Down,ToGo,Location,TEN,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,BAL 22,7,0,Joe Flacco pass complete short middle to Kamar Aiken for 13 yards (tackle by Derrick Morgan),0.000,1.270
2,14:26,1,10,BAL 35,7,0,Joe Flacco pass complete short left to Kyle Juszczyk for 16 yards (tackle by George Wilson),1.270,2.320
2,14:00,1,10,TEN 49,7,0,Bernard Pierce left tackle for 1 yard (tackle by Avery Williamson and Kamerion Wimbley),2.320,1.920
2,13:26,2,9,TEN 48,7,0,Joe Flacco pass incomplete short middle intended for Owen Daniels (defended by George Wilson),1.920,1.220
2,13:21,3,9,TEN 48,7,0,Joe Flacco pass incomplete short left intended for Steve Smith,1.220,0.070
2,13:17,4,9,TEN 48,7,0,"Sam Koch punts 32 yards, out of bounds",0.070,0.140
2,13:09,1,10,TEN 16,7,0,Bishop Sankey left guard for 4 yards (tackle by Courtney Upshaw and Timmy Jernigan),-0.140,0.010
2,12:36,2,6,TEN 20,7,0,"Zach Mettenberger pass complete deep left to Justin Hunter for 36 yards (tackle by Darian Stewart). Penalty on Justin Hunter: Offensive Pass Interference, 10 yards (no play)",0.010,-1.220
2,12:10,2,16,TEN 10,7,0,Zach Mettenberger pass complete short right to Kendall Wright for 8 yards (tackle by Lardarius Webb),-1.220,-1.220
2,11:26,2,16,TEN 10,7,0,Timeout #1 by Baltimore Ravens,-1.220,-1.070
2,11:26,3,8,TEN 18,7,0,Zach Mettenberger sacked by Elvis Dumervil for -13 yards,-1.070,-2.490
2,10:48,4,21,TEN 5,7,0,Brett Kern punts 41 yards,-2.490,-2.520
2,10:39,1,10,TEN 46,7,0,Justin Forsett left guard for 2 yards (tackle by Derrick Morgan and Jurrell Casey),2.520,2.250
2,10:07,2,8,TEN 44,7,0,Joe Flacco pass complete short middle to Torrey Smith for 14 yards (tackle by Blidi Wreh-Wilson),2.250,3.580
2,9:29,1,10,TEN 30,7,0,Justin Forsett left tackle for -2 yards (tackle by Avery Williamson),3.580,2.760
2,8:53,2,12,TEN 32,7,0,Joe Flacco pass complete short middle to Torrey Smith for 14 yards (tackle by Coty Sensabaugh),2.760,4.370
2,8:13,1,10,TEN 18,7,0,Joe Flacco pass incomplete deep left intended for Torrey Smith,4.370,3.800
2,8:13,2,10,TEN 18,7,0,Joe Flacco pass complete short middle to Steve Smith for 5 yards (tackle by Jason McCourty),3.800,3.820
2,7:27,3,5,TEN 13,7,0,Joe Flacco pass complete short middle to Torrey Smith for 4 yards (tackle by Blidi Wreh-Wilson),3.820,2.980
2,6:50,4,1,TEN 9,7,6,"Justin Forsett left end for 9 yards, touchdown",2.980,7.000
2,6:50,,,TEN 2,7,7,Justin Tucker kicks extra point good,0.000,0.000
2,6:50,,,BAL 35,7,7,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
2,6:43,1,10,TEN 20,7,7,Zach Mettenberger sacked by Timmy Jernigan for -9 yards,0.280,-1.440
2,5:57,2,19,TEN 11,7,7,Zach Mettenberger pass complete short right to Bishop Sankey for 8 yards (tackle by Danny Gorrer),-1.440,-1.140
2,5:18,3,11,TEN 19,7,7,Zach Mettenberger pass incomplete short middle intended for Delanie Walker (defended by Will Hill),-1.140,-2.140
2,5:13,4,11,TEN 19,7,7,"Brett Kern punts 54 yards, fair catch by Jacoby Jones",-2.140,-0.740
2,5:06,1,10,BAL 27,7,7,Justin Forsett right guard for 3 yards (tackle by Jurrell Casey),0.740,0.600
2,4:28,2,7,BAL 30,7,7,Joe Flacco pass incomplete short middle intended for Crockett Gillmore (defended by Derrick Morgan),0.600,-0.100
2,4:24,3,7,BAL 30,7,7,"Joe Flacco for no gain. Joe Flacco fumbles, recovered by Joe Flacco at BAL-25",-0.100,-1.700
2,3:50,4,12,BAL 25,7,7,"Sam Koch punts 46 yards, returned by Leon Washington for 17 yards (tackle by Albert McClellan). Leon Washington fumbles (forced by Albert McClellan), ball out of bounds at BAL-46. Penalty on Zaviar Gooden: Illegal Block Above the Waist, 10 yards",-1.700,-0.810
2,3:39,1,10,TEN 28,7,7,Bishop Sankey left end for 1 yard (tackle by Brandon Williams),0.810,0.400
2,3:19,2,9,TEN 29,7,7,Zach Mettenberger pass complete short left to Bishop Sankey for 2 yards (tackle by C.J. Mosley),0.400,-0.030
2,2:22,3,7,TEN 31,7,7,"Zach Mettenberger pass incomplete short middle intended for Delanie Walker (defended by Terrence Brooks). Penalty on Leon Washington: Unnecessary Roughness, 15 yards",-0.030,-2.390
,,,,,,,"BAL challenged the pass completion ruling, and the original play was overturned.",,
2,2:16,4,22,TEN 16,7,7,"Brett Kern punts 58 yards, returned by Jacoby Jones for 7 yards (tackle by Quentin Groves). Penalty on Anthony Levine: Offensive Holding, 10 yards",-2.390,0.140
2,2:04,1,10,BAL 16,7,7,Joe Flacco pass incomplete short right intended for Owen Daniels,-0.140,-0.660
2,1:58,2,10,BAL 16,7,7,Joe Flacco pass incomplete deep middle intended for Steve Smith (defended by Daimion Stafford),-0.660,-1.320
2,1:53,3,10,BAL 16,7,7,Joe Flacco pass incomplete deep right intended for Torrey Smith (defended by Blidi Wreh-Wilson),-1.320,-2.390
2,1:45,4,10,BAL 16,7,7,"Sam Koch punts 69 yards, out of bounds",-2.390,0.220
2,1:35,1,10,TEN 15,7,7,Zach Mettenberger pass complete short left to Nate Washington for 13 yards (tackle by Anthony Levine),-0.220,0.810
2,1:08,1,10,TEN 28,7,7,Zach Mettenberger pass incomplete short left intended for Nate Washington (defended by Anthony Levine),0.810,0.260
2,1:05,2,10,TEN 28,7,7,"Penalty on Chance Warmack: False Start, 5 yards (no play)",0.260,-0.410
2,1:05,2,15,TEN 23,7,7,Zach Mettenberger pass incomplete short middle intended for Leon Washington (defended by Haloti Ngata),-0.410,-1.090
2,1:01,3,15,TEN 23,7,7,Zach Mettenberger pass complete short left to Leon Washington for 9 yards (tackle by Anthony Levine and C.J. Mosley),-1.090,-1.090
2,0:54,3,15,TEN 23,7,7,Timeout #2 by Baltimore Ravens,-1.090,-1.240
2,0:54,4,6,TEN 32,7,7,"Brett Kern punts 53 yards, returned by Jacoby Jones for 15 yards (tackle by Avery Williamson)",-1.240,-0.940
2,0:43,1,10,BAL 30,7,7,Joe Flacco sacked by Derrick Morgan for -8 yards,0.940,-0.690
Quarter,Time,Down,ToGo,Location,TEN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,7,7,"Ryan Succop kicks off 70 yards, returned by Jacoby Jones for 27 yards (tackle by Zaviar Gooden)",0.000,0.410
3,14:54,1,10,BAL 22,7,7,Joe Flacco pass complete short left to Steve Smith for 12 yards (tackle by Jason McCourty),0.410,1.200
3,14:21,1,10,BAL 34,7,7,Justin Forsett left tackle for 1 yard (tackle by Wesley Woodyard),1.200,0.790
3,13:49,2,9,BAL 35,7,7,Joe Flacco pass incomplete short right intended for Steve Smith,0.790,0.100
3,13:44,3,9,BAL 35,7,7,Joe Flacco pass complete short left to Steve Smith for no gain,0.100,-1.040
3,13:10,4,9,BAL 35,7,7,"Sam Koch punts 41 yards, returned by Leon Washington for 10 yards (tackle by Lorenzo Taliaferro). Penalty on Coty Sensabaugh: Illegal Block Above the Waist, 10 yards",-1.040,0.220
3,13:01,1,10,TEN 15,7,7,"Penalty on Terrell Suggs: Neutral Zone Infraction, 5 yards (no play)",-0.220,0.680
3,13:01,1,5,TEN 20,7,7,Bishop Sankey right guard for 1 yard (tackle by Terrell Suggs),0.680,0.210
3,12:25,2,4,TEN 21,7,7,Bishop Sankey right guard for 3 yards (tackle by Courtney Upshaw),0.210,-0.270
3,11:40,3,1,TEN 24,7,7,Zach Mettenberger pass incomplete short right intended for Kendall Wright (defended by Anthony Levine),-0.270,-1.770
3,11:36,4,1,TEN 24,7,7,"Brett Kern punts 48 yards, fair catch by Jacoby Jones",-1.770,-0.810
3,11:28,1,10,BAL 28,7,7,Bernard Pierce right tackle for 10 yards (tackle by Kamerion Wimbley),0.810,1.470
3,10:53,1,10,BAL 38,7,7,Bernard Pierce left guard for 3 yards (tackle by Avery Williamson),1.470,1.330
3,10:24,2,7,BAL 41,7,7,Joe Flacco pass complete short left to Torrey Smith for 11 yards (tackle by Blidi Wreh-Wilson),1.330,2.390
3,10:01,1,10,TEN 48,7,7,Joe Flacco pass complete short middle to Marlon Brown for 7 yards (tackle by Jason McCourty and Michael Griffin),2.390,2.790
3,9:29,2,3,TEN 41,7,7,Justin Forsett right guard for 2 yards (tackle by Wesley Woodyard and Avery Williamson),2.790,2.340
3,8:54,3,1,TEN 39,7,7,Joe Flacco pass complete short left to Owen Daniels for 7 yards (tackle by George Wilson),2.340,3.450
3,8:11,1,10,TEN 32,7,7,Joe Flacco pass complete short right to Kyle Juszczyk for 3 yards (tackle by Wesley Woodyard),3.450,3.310
3,7:40,2,7,TEN 29,7,7,Bernard Pierce left tackle for 8 yards (tackle by Michael Griffin),3.310,4.170
3,7:03,1,10,TEN 21,7,7,Bernard Pierce up the middle for -1 yards (tackle by Karl Klug),4.170,3.490
3,6:19,2,11,TEN 22,7,7,Joe Flacco pass complete short right to Marlon Brown for 11 yards (tackle by Blidi Wreh-Wilson),3.490,4.840
3,5:42,1,10,TEN 11,7,13,"Justin Forsett right tackle for 11 yards, touchdown",4.840,7.000
3,5:42,,,TEN 2,7,13,"Justin Tucker kicks extra point good. Penalty on Pernell McPhee: Offensive Holding, 10 yards (no play)",0.000,-1.000
3,5:42,,,TEN 2,7,14,Justin Tucker kicks extra point good,0.000,0.000
3,5:42,,,BAL 35,7,14,"Justin Tucker kicks off 67 yards, returned by Leon Washington for 27 yards (tackle by Albert McClellan). Penalty on James Anderson: Illegal Block Above the Waist, 7 yards",0.000,0.380
3,5:30,1,10,TEN 7,7,14,Bishop Sankey left guard for 4 yards (tackle by Will Hill and Lawrence Guy),-0.380,-0.490
3,4:51,2,6,TEN 11,7,14,Bishop Sankey right guard for 1 yard (tackle by Elvis Dumervil),-0.490,-0.840
3,4:04,3,5,TEN 12,7,14,Zach Mettenberger pass incomplete short left intended for Chase Coffman,-0.840,-2.490
3,3:57,4,5,TEN 12,7,14,"Brett Kern punts 49 yards, out of bounds",-2.490,-1.530
3,3:51,1,10,BAL 39,7,14,Justin Forsett left tackle for 2 yards (tackle by Ropati Pitoitua and Wesley Woodyard),1.530,1.260
3,3:12,2,8,BAL 41,7,14,Joe Flacco pass incomplete short right intended for Steve Smith,1.260,0.560
3,3:07,3,8,BAL 41,7,14,Joe Flacco pass incomplete deep left intended for Torrey Smith,0.560,-0.650
3,2:59,4,8,BAL 41,7,14,"Sam Koch punts 40 yards, fair catch by Leon Washington. Penalty on Quentin Groves: Illegal Formation, 5 yards (no play)",-0.650,-0.320
3,2:52,4,3,BAL 46,7,14,"Sam Koch punts 45 yards, fair catch by Leon Washington",-0.320,0.380
3,2:44,1,10,TEN 9,7,14,Zach Mettenberger sacked by Terrell Suggs for -8 yards,-0.380,-1.360
3,1:57,2,18,TEN 1,7,14,Penalty on Zach Mettenberger: Delay of Game (no play),-1.360,-1.360
3,1:48,2,18,TEN 1,7,14,Shonn Greene right tackle for 3 yards (tackle by Timmy Jernigan and Terrell Suggs),-1.360,-2.010
3,1:10,3,15,TEN 4,7,14,Leon Washington left end for 3 yards (tackle by Pernell McPhee and Daryl Smith),-2.010,-2.490
3,0:33,4,12,TEN 7,7,14,"Brett Kern punts 53 yards, returned by Jacoby Jones for 7 yards (tackle by James Anderson)",-2.490,-2.060
3,0:24,1,10,BAL 47,7,14,Joe Flacco pass incomplete short right intended for Justin Forsett,2.060,1.520
3,0:20,2,10,BAL 47,7,14,Justin Forsett left tackle for 9 yards (tackle by Avery Williamson),1.520,2.020
Quarter,Time,Down,ToGo,Location,TEN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,TEN 44,7,14,Justin Forsett right end for 9 yards (tackle by George Wilson),2.020,3.250
4,14:33,1,10,TEN 35,7,14,Bernard Pierce left guard for 2 yards (tackle by Ropati Pitoitua),3.250,2.970
4,13:54,2,8,TEN 33,7,14,Bernard Pierce right tackle for 1 yard (tackle by Jurrell Casey and Michael Griffin),2.970,2.410
4,13:17,3,7,TEN 32,7,20,"Joe Flacco pass complete deep left to Torrey Smith for 32 yards, touchdown. Penalty on Blidi Wreh-Wilson: Defensive Holding (Declined)",2.410,7.000
4,13:17,,,TEN 2,7,21,Justin Tucker kicks extra point good,0.000,0.000
4,13:17,,,BAL 35,7,21,"Justin Tucker kicks off 67 yards, returned by Leon Washington for 27 yards (tackle by Matt Elam)",0.000,-0.610
4,13:03,1,10,TEN 25,7,21,Zach Mettenberger pass incomplete short middle intended for Chase Coffman (defended by Daryl Smith),0.610,0.060
4,12:59,2,10,TEN 25,7,21,Bishop Sankey left tackle for 3 yards (tackle by Daryl Smith and Timmy Jernigan),0.060,-0.230
4,12:22,3,7,TEN 28,7,21,Zach Mettenberger sacked by Elvis Dumervil for -4 yards,-0.230,-1.770
4,11:33,4,11,TEN 24,7,21,"Brett Kern punts 58 yards, returned by Jacoby Jones for 45 yards (tackle by James Anderson). Penalty on Darian Stewart: Illegal Blindside Block, 10 yards",-1.770,0.380
4,11:17,1,10,BAL 10,7,21,Justin Forsett right tackle for 2 yards (tackle by Michael Griffin and Wesley Woodyard),-0.380,-0.630
4,10:33,2,8,BAL 12,7,21,Joe Flacco pass complete short right to Owen Daniels for 13 yards (tackle by Michael Griffin),-0.630,0.610
4,9:52,1,10,BAL 25,7,21,Justin Forsett left end for 2 yards (tackle by Avery Williamson and Wesley Woodyard),0.610,0.330
4,9:13,2,8,BAL 27,7,21,Bernard Pierce left tackle for 7 yards (tackle by Blidi Wreh-Wilson),0.330,0.330
4,8:25,2,8,BAL 27,7,21,Timeout #1 by Baltimore Ravens,0.330,0.560
4,8:24,3,1,BAL 34,7,21,Lorenzo Taliaferro up the middle for 4 yards (tackle by Jurrell Casey and Kamerion Wimbley),0.560,1.470
4,7:46,1,10,BAL 38,7,21,Lorenzo Taliaferro left guard for 4 yards (tackle by Wesley Woodyard and Al Woods),1.470,1.460
4,7:07,2,6,BAL 42,7,21,Justin Forsett right guard for 13 yards (tackle by Jason McCourty),1.460,2.590
4,6:31,1,10,TEN 45,7,21,Justin Forsett right end for -3 yards (tackle by Avery Williamson),2.590,1.640
4,5:48,2,13,TEN 48,7,21,Lorenzo Taliaferro right tackle for 2 yards (tackle by Jurrell Casey and Ropati Pitoitua),1.640,1.220
4,5:03,3,11,TEN 46,7,21,Justin Forsett left end for 6 yards (tackle by George Wilson). Penalty on Steve Smith: Offensive Holding (Declined),1.220,0.590
4,4:56,4,5,TEN 40,7,21,Sam Koch punts 39 yards,0.590,0.380
4,4:45,1,10,TEN 1,7,21,Zach Mettenberger pass complete short right to Jackie Battle for 11 yards (tackle by Lardarius Webb),-0.380,-0.350
4,4:08,1,10,TEN 12,7,21,Zach Mettenberger pass complete short left to Kendall Wright for 10 yards (tackle by Daryl Smith and Lardarius Webb),-0.350,0.410
4,3:40,1,10,TEN 22,7,21,Zach Mettenberger sacked by Elvis Dumervil and Terrell Suggs for -2 yards,0.410,-0.400
4,3:06,2,12,TEN 20,7,21,Zach Mettenberger pass complete deep middle to Kendall Wright for 20 yards (tackle by Will Hill),-0.400,1.600
4,2:35,1,10,TEN 40,7,21,Zach Mettenberger pass incomplete short right intended for Chase Coffman is intercepted by Danny Gorrer at BAL-46 and returned for 15 yards,1.600,-2.980
4,2:26,1,10,TEN 39,7,21,Justin Forsett left guard for 37 yards (tackle by Jason McCourty),2.980,6.740
4,2:00,1,2,TEN 2,7,21,Justin Forsett right tackle for 1 yard (tackle by Al Woods and Avery Williamson),6.740,5.910
4,1:16,2,1,TEN 1,7,21,Joe Flacco kneels for -1 yards,5.910,4.950
4,0:38,3,2,TEN 2,7,21,Joe Flacco kneels for -1 yards,4.950,3.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
