#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,TEN 45,8,3:04,32,Field Goal
2,1,8:39,DEN 12,6,2:55,21,Punt
3,1,2:00,DEN 15,3,2:07,9,Punt
4,2,11:56,DEN 14,3,1:23,7,Punt
5,2,7:24,DEN 15,5,2:44,50,Field Goal
6,2,1:53,DEN 16,3,1:05,-10,Punt
7,2,0:37,DEN 40,3,0:25,9,Punt
8,3,15:00,DEN 25,5,2:35,20,Interception
9,3,10:52,DEN 10,4,1:52,21,Punt
10,3,8:06,TEN 41,6,3:10,41,Touchdown
11,3,2:18,DEN 15,3,1:48,3,Punt
12,4,12:37,DEN 3,3,1:00,0,Punt
13,4,9:10,DEN 21,8,4:17,49,Field Goal
14,4,1:21,DEN 27,2,1:21,-2,End of Game
