Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Julian Love,SEA,0,9,8,88.9%,109,13.6,12.1,1,154.2,9.0,75,34,0,0,0,0.0,0,13,3,18.8%
Jordyn Brooks,SEA,0,8,7,87.5%,32,4.6,4.0,0,83.3,3.8,23,9,1,1,0,0.0,1,11,1,8.3%
Coby Bryant,SEA,0,4,4,100.0%,43,10.8,10.8,0,111.5,3.5,14,29,1,1,0,0.0,1,2,1,33.3%
Tre Brown,SEA,1,5,3,60.0%,48,16.0,9.6,1,92.1,12.2,34,14,1,0,0,1.0,1,4,0,0.0%
Devon Witherspoon,SEA,0,5,3,60.0%,64,21.3,12.8,1,143.7,18.0,60,4,0,0,0,0.0,0,5,1,16.7%
Bobby Wagner,SEA,0,2,2,100.0%,14,7.0,7.0,0,95.8,3.0,6,8,4,0,0,0.0,0,10,2,16.7%
Riq Woolen,SEA,0,1,1,100.0%,2,2.0,2.0,0,79.2,1.0,1,1,0,0,0,0.0,0,2,0,0.0%
Dre'Mont Jones,SEA,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%
Jarran Reed,SEA,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,1,33.3%
Uchenna Nwosu,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%
Derick Hall,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Darrell Taylor,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%
Quandre Diggs,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Mario Edwards,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Artie Burns,SEA,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,0,0,
Cameron Young,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jerry Jacobs,DET,0,10,8,80.0%,85,10.6,8.5,1,135.4,9.4,70,15,2,1,0,0.0,1,8,1,11.1%
Brian Branch,DET,0,5,5,100.0%,23,4.6,4.6,1,125.4,3.4,17,6,7,3,0,0.0,3,4,0,0.0%
Cameron Sutton,DET,0,7,5,71.4%,31,6.2,4.4,0,80.1,9.7,29,2,1,0,0,0.0,0,6,1,14.3%
Malcolm Rodriguez,DET,0,3,3,100.0%,27,9.0,9.0,0,104.2,1.0,3,24,1,0,0,0.0,0,2,1,33.3%
Derrick Barnes,DET,0,5,3,60.0%,26,8.7,5.2,0,73.7,2.0,13,13,0,0,0,0.0,0,7,2,22.2%
C.J. Gardner-Johnson,DET,0,2,2,100.0%,36,18.0,18.0,0,118.7,13.0,26,10,4,2,0,0.0,2,8,1,11.1%
Alex Anzalone,DET,0,2,2,100.0%,27,13.5,13.5,0,118.7,3.5,7,20,1,0,0,1.0,1,7,2,22.2%
Jack Campbell,DET,0,3,2,66.7%,21,10.5,7.0,0,86.8,3.0,12,9,3,0,0,0.0,0,6,1,14.3%
Charles Harris,DET,0,1,1,100.0%,21,21.0,21.0,0,118.7,10.0,10,11,0,2,0,0.0,2,2,1,33.3%
James Houston,DET,0,1,1,100.0%,31,31.0,31.0,0,118.7,23.0,23,8,0,0,0,0.0,0,1,0,0.0%
Aidan Hutchinson,DET,0,1,0,0.0%,,,0.0,,39.6,-6.0,,,0,6,0,0.0,6,2,1,33.3%
Benito Jones,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Kerby Joseph,DET,0,1,0,0.0%,,,0.0,,39.6,5.0,,,1,0,0,0.0,0,8,0,0.0%
Alim McNeill,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
