Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
D.J. Fluker,G,57,100%,0,0%,5,19%
Orlando Brown Jr.,T,57,100%,0,0%,5,19%
Matt Skura,C/G,57,100%,0,0%,5,19%
Tyre Phillips,G/T,50,88%,0,0%,0,0%
Bradley Bozeman,G/C,47,82%,0,0%,1,4%
Lamar Jackson,QB,47,82%,0,0%,0,0%
Marquise Brown,WR,43,75%,0,0%,0,0%
Nick Boyle,TE,38,67%,0,0%,12,44%
Mark Andrews,TE,37,65%,0,0%,1,4%
Willie Snead,WR/R,32,56%,0,0%,1,4%
Miles Boykin,WR,31,54%,0,0%,4,15%
Patrick Ricard,FB/D,25,44%,0,0%,11,41%
Gus Edwards,RB,22,39%,0,0%,0,0%
J.K. Dobbins,RB,21,37%,0,0%,0,0%
Devin Duvernay,WR,16,28%,0,0%,12,44%
Mark Ingram,RB,14,25%,0,0%,0,0%
Patrick Mekari,G/C,11,19%,0,0%,5,19%
Robert Griffin III,QB,10,18%,0,0%,0,0%
Ben Powers,G,7,12%,0,0%,5,19%
Ben Bredeson,G,4,7%,0,0%,4,15%
James Proche,WR,1,2%,0,0%,6,22%
Chuck Clark,S,0,0%,71,100%,4,15%
Marlon Humphrey,CB,0,0%,71,100%,4,15%
Marcus Peters,CB,0,0%,66,93%,0,0%
DeShon Elliott,S,0,0%,63,89%,5,19%
Anthony Averett,CB,0,0%,62,87%,11,41%
Patrick Queen,ILB,0,0%,57,80%,0,0%
Calais Campbell,DE,0,0%,55,77%,9,33%
Matt Judon,OLB,0,0%,42,59%,4,15%
Jihad Ward,DE,0,0%,39,55%,0,0%
Tyus Bowser,OLB,0,0%,38,54%,2,7%
L.J. Fort,ILB,0,0%,35,49%,22,81%
Brandon Williams,DT,0,0%,32,45%,4,15%
Jimmy Smith,CB,0,0%,29,41%,0,0%
Pernell McPhee,OLB,0,0%,28,39%,0,0%
Justin Ellis,DT,0,0%,25,35%,0,0%
Jaylon Ferguson,OLB,0,0%,24,34%,4,15%
Broderick Washington Jr.,DT,0,0%,21,30%,0,0%
Chris Board,ILB,0,0%,10,14%,22,81%
Malik Harrison,ILB,0,0%,9,13%,17,63%
Khalil Dorsey,CB,0,0%,4,6%,16,59%
Jordan Richards,S,0,0%,0,0%,21,78%
Otaro Alaka,ILB,0,0%,0,0%,17,63%
Justice Hill,RB,0,0%,0,0%,15,56%
Anthony Levine,DB/L,0,0%,0,0%,14,52%
Justin Tucker,K,0,0%,0,0%,11,41%
Sam Koch,P,0,0%,0,0%,9,33%
Morgan Cox,LS,0,0%,0,0%,9,33%
