0,1
Game Info,Game Info
Won Toss,Ravens (deferred)
Roof,outdoors
Surface,grass
Duration,2:50
Weather,"65 degrees, relative humidity 45%, wind 5 mph"
Vegas Line,Baltimore Ravens -14.5
Over/Under,45.0 (over)
