0,1
Game Info,Game Info
Won Toss,Bears (deferred)
Roof,retractable roof (closed)
Surface,fieldturf
Duration,2:57
Attendance,69757
Vegas Line,Atlanta Falcons -2.5
Over/Under,49.0 (over)
