Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Falcons won the coin toss, Falcons to receive the opening kickoff.",,
1,15:00,,,CAR 30,0,0,"John Kasay kicks off 70 yards, touchback",0.000,0.280
1,15:00,1,10,ATL 20,0,0,Doug Johnson pass complete to Alge Crumpler for 3 yards (tackle by Deon Grant),0.280,0.140
1,14:19,2,7,ATL 23,0,0,Doug Johnson pass incomplete intended for Brian Kozlowski (defended by Reggie Howard),0.140,-0.560
1,14:16,3,7,ATL 23,0,0,Doug Johnson pass complete to Warrick Dunn for 3 yards (tackle by Mike Minter),-0.560,-1.630
1,13:46,4,4,ATL 26,0,0,"Chris Mohr punts 46 yards, returned by Steve Smith for 12 yards (tackle by Twan Russell). Penalty on Ricky Manning: Illegal Block Above the Waist, 10 yards",-1.630,-0.540
1,13:34,1,10,CAR 24,0,0,Jake Delhomme pass complete to Steve Smith for 6 yards (tackle by Tyrone Williams),0.540,0.810
1,13:04,2,4,CAR 30,0,0,Stephen Davis up the middle for 1 yard (tackle by Matt Stewart),0.810,0.230
1,12:24,3,3,CAR 31,0,0,Jake Delhomme pass incomplete intended for DeShaun Foster,0.230,-1.310
1,12:19,4,3,CAR 31,0,0,"Todd Sauerbrun punts 58 yards, fair catch by Allen Rossum",-1.310,0.370
1,12:11,1,10,ATL 11,0,0,T.J. Duckett right tackle for 3 yards (tackle by Kris Jenkins),-0.370,-0.530
1,11:30,2,7,ATL 14,0,0,T.J. Duckett left guard for 5 yards (tackle by Deon Grant and Will Witherspoon),-0.530,-0.480
1,10:50,3,2,ATL 19,0,0,Doug Johnson pass complete to Quentin McCord for 6 yards (tackle by Mike Minter),-0.480,0.610
1,10:11,1,10,ATL 25,0,0,T.J. Duckett left end for 41 yards (tackle by Julius Peppers),0.610,3.310
1,9:37,1,10,CAR 34,0,0,T.J. Duckett up the middle for 1 yard (tackle by Mike Minter),3.310,2.910
1,8:58,2,9,CAR 33,0,0,Doug Johnson pass incomplete intended for Peerless Price (defended by Reggie Howard),2.910,2.210
1,8:55,3,9,CAR 33,0,0,Doug Johnson pass incomplete (defended by Kris Jenkins),2.210,1.150
1,8:50,4,9,CAR 33,0,0,"Chris Mohr punts 26 yards, fair catch by Steve Smith",1.150,0.380
1,8:43,1,10,CAR 7,0,0,Stephen Davis up the middle for 4 yards (tackle by Gerald McBurrows and Patrick Kerney),-0.380,-0.490
1,8:03,2,6,CAR 11,0,0,Jake Delhomme pass incomplete intended for Muhsin Muhammad,-0.490,-0.950
1,7:57,3,6,CAR 11,0,0,Stephen Davis up the middle for 29 yards (tackle by Kevin McCadam),-0.950,1.600
1,7:28,1,10,CAR 40,0,0,DeShaun Foster left tackle for no gain (tackle by Will Overstreet and Matt Stewart),1.600,1.050
1,6:46,2,10,CAR 40,0,0,Jake Delhomme pass complete to Muhsin Muhammad for 16 yards (tackle by Keion Carpenter),1.050,2.650
1,5:59,1,10,ATL 44,0,0,Stephen Davis up the middle for 13 yards (tackle by Cory Hall),2.650,3.510
1,5:18,1,10,ATL 31,0,0,"Jake Delhomme pass incomplete intended for Steve Smith. Penalty on Tyrone Williams: Defensive Pass Interference, 14 yards (no play)",3.510,4.440
1,5:13,1,10,ATL 17,0,0,Jake Delhomme pass complete to DeShaun Foster for 3 yards (tackle by Kevin Mathis),4.440,4.320
1,4:46,2,7,ATL 14,0,0,DeShaun Foster left guard for 1 yard (tackle by Will Overstreet),4.320,3.680
1,4:02,3,6,ATL 13,0,0,Jake Delhomme pass complete to Steve Smith for 12 yards (tackle by Kevin Mathis),3.680,6.970
1,3:21,1,1,ATL 1,0,6,"Stephen Davis up the middle for 1 yard, touchdown",6.970,7.000
1,,,,ATL 2,0,7,John Kasay kicks extra point good,0.000,0.000
1,,,,CAR 30,0,7,"John Kasay kicks off 70 yards, returned by Woodrow Dantzler for 22 yards (tackle by Nick Goings)",0.000,0.410
1,3:12,1,10,ATL 22,0,7,T.J. Duckett left guard for 4 yards (tackle by Mike Rucker),0.410,0.410
1,2:36,2,6,ATL 26,0,7,T.J. Duckett left tackle for 8 yards (tackle by Mike Minter and Deon Grant),0.410,1.200
1,1:57,1,10,ATL 34,0,7,Woodrow Dantzler right end for 9 yards (tackle by Terry Cousin),1.200,1.870
1,1:32,2,1,ATL 43,0,7,T.J. Duckett left tackle for 2 yards (tackle by Brian L. Allen),1.870,1.930
1,0:54,1,10,ATL 45,0,7,Doug Johnson pass complete to Peerless Price for 3 yards (tackle by Reggie Howard),1.930,1.790
1,0:13,2,7,ATL 48,0,7,Warrick Dunn left end for -2 yards (tackle by Kris Jenkins),1.790,0.830
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,ATL 46,0,7,Doug Johnson sacked by Will Witherspoon for -9 yards,0.830,-0.910
2,14:33,4,18,ATL 37,0,7,"Chris Mohr punts 44 yards, fair catch by Steve Smith",-0.910,-0.150
2,14:23,1,10,CAR 19,0,7,Jake Delhomme pass incomplete intended for Muhsin Muhammad,0.150,-0.390
2,14:17,2,10,CAR 19,0,7,Steve Smith right end for 5 yards (tackle by Chris Draft),-0.390,-0.420
2,13:47,3,5,CAR 24,0,7,Jake Delhomme pass complete to Steve Smith for 6 yards (tackle by Ray Buchanan),-0.420,0.940
2,13:08,1,10,CAR 30,0,7,"Stephen Davis left tackle for 2 yards (tackle by Keith Brooking). Penalty on Jeff Mitchell: Offensive Holding, 10 yards (no play)",0.940,0.280
2,12:50,1,20,CAR 20,0,7,Stephen Davis right end for 5 yards (tackle by Keith Brooking),0.280,-0.280
2,12:08,2,15,CAR 25,0,7,Jake Delhomme pass incomplete intended for Mike Seidman (defended by Cory Hall),-0.280,-0.960
2,12:02,3,15,CAR 25,0,7,Jake Delhomme pass complete to Stephen Davis for 10 yards (tackle by Cory Hall),-0.960,-1.040
2,11:51,4,5,CAR 35,0,7,Todd Sauerbrun punts 46 yards,-1.040,-0.150
2,11:38,1,10,ATL 19,0,7,"Doug Johnson pass complete to T.J. Duckett for 21 yards (tackle by Greg Favors). Penalty on Roberto Garza: Unnecessary Roughness, 15 yards",0.150,0.610
