Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
JuJu Smith-Schuster,PIT,6,6,69,2,5,31,5.2,38,6.3,5.2,0,,0,0.0,0,154.2
Diontae Johnson,PIT,10,6,57,0,4,25,4.2,32,5.3,6.3,0,,1,10.0,0,75.8
James Washington,PIT,3,2,34,1,2,20,10.0,14,7.0,15.3,1,2.0,0,0.0,0,144.4
Chase Claypool,PIT,2,2,39,0,1,32,16.0,7,3.5,16.0,0,,0,0.0,0,118.7
James Conner,PIT,4,2,8,0,1,0,0.0,8,4.0,-0.5,0,,1,25.0,0,56.2
Vance McDonald,PIT,2,1,3,0,,2,2.0,1,1.0,1.5,0,,0,0.0,0,56.2
Jaylen Samuels,PIT,1,1,1,0,,-2,-2.0,3,3.0,-2.0,0,,0,0.0,0,79.2
Eric Ebron,PIT,2,1,18,0,1,16,16.0,2,2.0,19.5,0,,1,50.0,0,81.2
Benny Snell Jr.,PIT,1,0,0,0,0,0,,0,,-2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Saquon Barkley,NYG,9,6,60,0,3,5,0.8,55,9.2,3.8,1,6.0,1,11.1,0,85.4
Sterling Shepard,NYG,6,6,47,0,3,37,6.2,10,1.7,6.2,0,,0,0.0,0,99.3
Darius Slayton,NYG,9,6,102,2,6,91,15.2,11,1.8,11.3,1,6.0,1,11.1,1,104.9
Evan Engram,NYG,7,2,9,0,1,6,3.0,3,1.5,4.7,0,,2,28.6,1,0.0
Kaden Smith,NYG,2,2,17,0,1,4,2.0,13,6.5,2.0,0,,0,0.0,0,102.1
C.J. Board,NYG,2,2,17,0,1,14,7.0,3,1.5,7.0,0,,0,0.0,0,102.1
Wayne Gallman,NYG,1,1,14,0,,1,1.0,13,13.0,1.0,0,,0,0.0,0,118.7
Levine Toilolo,NYG,1,1,13,0,1,5,5.0,8,8.0,5.0,0,,0,0.0,0,118.7
Dion Lewis,NYG,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Damion Ratley,NYG,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
