Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
1,7:22,3,9,MIN 29,0,0,Matthew Stafford pass incomplete short middle intended for Anquan Boldin,2.480,1.500
1,7:18,4,9,MIN 29,3,0,Matt Prater 47 yard field goal good,1.500,3.000
1,7:14,,,DET 35,3,0,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
1,7:14,1,10,MIN 25,3,0,Sam Bradford pass complete short middle to Sam Bradford for 5 yards (tackle by Tahir Whitehead),0.610,0.740
1,6:48,2,5,MIN 30,3,0,Ronnie Hillman left end for 14 yards (tackle by Glover Quin),0.740,1.860
1,6:18,1,10,MIN 44,3,0,Sam Bradford pass complete short left to Stefon Diggs for 6 yards (tackle by Nevin Lawson),1.860,2.130
1,5:43,2,4,,3,0,Jerick McKinnon left guard for 3 yards (tackle by A'Shawn Robinson),2.130,1.820
1,5:04,3,1,DET 47,3,0,"Sam Bradford pass complete short right to Jerick McKinnon for 3 yards (tackle by Glover Quin and Devin Taylor). Penalty on Cordarrelle Patterson: Offensive Pass Interference, 10 yards (no play)",1.820,0.500
1,4:36,3,11,MIN 43,3,0,Sam Bradford pass incomplete short right intended for Charles Johnson,0.500,-0.520
1,4:31,4,11,MIN 43,3,0,"Jeff Locke punts 44 yards, fair catch by Andre Roberts",-0.520,0.320
1,4:23,1,10,DET 13,3,0,Matthew Stafford pass incomplete short left intended for Marvin Jones,-0.320,-0.770
1,4:20,2,10,DET 13,3,0,Dwayne Washington middle for 2 yards (tackle by Everson Griffen and Harrison Smith),-0.770,-1.180
1,3:41,3,8,DET 15,3,0,Matthew Stafford pass complete short right to Golden Tate for 7 yards (tackle by Everson Griffen),-1.180,-1.900
1,3:04,4,1,DET 22,3,0,"Sam Martin punts 55 yards, returned by Marcus Sherels for 2 yards (tackle by Don Carey)",-1.900,-0.610
1,2:55,1,10,MIN 25,3,0,Sam Bradford pass incomplete short right intended for Kyle Rudolph,0.610,0.060
1,2:49,2,10,MIN 25,3,0,Sam Bradford pass incomplete short left intended for Stefon Diggs,0.060,-0.620
1,2:46,3,10,MIN 25,3,0,Sam Bradford pass complete short middle to Laquon Treadwell for 15 yards (tackle by Rafael Bush),-0.620,1.600
1,2:18,1,10,MIN 40,3,0,Sam Bradford pass complete short left to Cordarrelle Patterson for 13 yards (tackle by Tavon Wilson),1.600,2.460
1,1:48,1,10,DET 47,3,0,Ronnie Hillman right end for 7 yards (tackle by Glover Quin),2.460,2.860
1,1:25,2,3,DET 40,3,0,Ronnie Hillman left guard for 4 yards (tackle by Haloti Ngata and Kerry Hyder),2.860,3.180
1,0:48,1,10,DET 36,3,0,Sam Bradford pass complete short right to Cordarrelle Patterson for 9 yards (tackle by Tahir Whitehead),3.180,3.850
1,0:23,2,1,DET 27,3,0,Ronnie Hillman middle for 4 yards (tackle by Glover Quin),3.850,4.040
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DET 23,3,0,Jerick McKinnon middle for -3 yards (tackle by Ezekiel Ansah),4.040,3.090
2,14:24,2,13,DET 26,3,0,Sam Bradford pass complete short middle to Stefon Diggs for 7 yards (tackle by Tahir Whitehead),3.090,3.340
2,14:01,3,6,DET 19,3,0,Sam Bradford pass complete short middle to Stefon Diggs for 5 yards (tackle by Josh Bynes),3.340,2.660
2,13:23,4,1,DET 14,3,3,Blair Walsh 33 yard field goal good,2.660,3.000
2,13:20,,,MIN 35,3,3,"Blair Walsh kicks off 68 yards, returned by Andre Roberts for 26 yards (tackle by Trae Waynes)",0.000,-0.480
2,13:14,1,10,DET 23,3,3,Matthew Stafford pass complete short right to Eric Ebron for 12 yards (tackle by Chad Greenway),0.480,1.270
2,12:33,1,10,DET 35,3,3,Matthew Stafford pass incomplete short right intended for Michael Burton is intercepted by Chad Greenway at DET-35 and returned for 17 yards,1.270,-4.370
2,12:25,1,10,DET 18,3,3,Jerick McKinnon middle for 4 yards (tackle by Tavon Wilson),4.370,4.430
2,11:47,2,6,DET 14,3,3,"Penalty on T.J. Clemmings: False Start, 5 yards (no play)",4.430,3.670
2,11:37,2,11,DET 19,3,3,"Sam Bradford pass complete short left to Stefon Diggs for 2 yards (tackle by Tahir Whitehead). Penalty on Jeremiah Sirles: Illegal Block Above the Waist, 10 yards",3.670,2.610
2,11:21,2,19,DET 27,3,3,Ronnie Hillman right end for -4 yards (tackle by Glover Quin),2.610,1.420
2,10:42,3,23,DET 31,3,3,Sam Bradford sacked by Kerry Hyder for -9 yards,1.420,0.590
2,9:56,4,32,DET 40,3,3,"Jeff Locke punts 24 yards, fair catch by Andre Roberts",0.590,0.140
2,9:50,1,10,DET 16,3,3,Dwayne Washington left end for 8 yards (tackle by Anthony Barr and Danielle Hunter),-0.140,0.550
2,9:06,2,2,DET 24,3,3,Matthew Stafford pass complete short left to Marvin Jones for 5 yards (tackle by Xavier Rhodes),0.550,0.870
2,8:22,1,10,DET 29,3,3,Dwayne Washington right end for 5 yards (tackle by Linval Joseph),0.870,1.000
2,7:42,2,5,DET 34,3,3,"Penalty on Larry Warford: False Start, 5 yards (no play)",1.000,0.330
2,7:20,2,10,DET 29,3,3,Matthew Stafford pass complete short left to Eric Ebron for 9 yards (tackle by Xavier Rhodes),0.330,0.830
2,6:36,3,1,DET 38,3,3,Theo Riddick left guard for 5 yards (tackle by Harrison Smith),0.830,1.800
2,5:56,1,10,DET 43,3,3,Theo Riddick middle for no gain (tackle by Chad Greenway),1.800,1.250
2,5:16,2,10,DET 43,3,3,Matthew Stafford pass incomplete short left intended for Eric Ebron,1.250,0.560
2,5:11,3,10,DET 43,3,3,"Matthew Stafford pass complete short left to Anquan Boldin for 9 yards (tackle by Mackensie Alexander). Penalty on Xavier Rhodes: Illegal Use of Hands, 5 yards (no play)",0.560,2.130
2,4:47,1,10,DET 48,3,3,Dwayne Washington right end for 3 yards (tackle by Harrison Smith),2.130,1.990
2,4:06,2,7,MIN 49,3,3,Matthew Stafford pass complete short middle to Golden Tate for 4 yards (tackle by Harrison Smith),1.990,1.820
2,3:20,3,3,MIN 45,3,3,Matthew Stafford pass complete short middle to Anquan Boldin for 9 yards (tackle by Emmanuel Lamur and Andrew Sendejo),1.820,3.180
2,2:39,1,10,MIN 36,3,3,Dwayne Washington middle for 3 yards (tackle by Linval Joseph),3.180,3.040
2,2:00,2,7,MIN 33,3,3,"Matthew Stafford pass complete short middle to Golden Tate for 2 yards (tackle by Andrew Sendejo). Penalty on Dwayne Washington: Offensive Holding, 10 yards",3.040,1.960
2,1:55,2,15,MIN 41,3,3,Matthew Stafford pass complete short middle to Eric Ebron for 14 yards (tackle by Mackensie Alexander),1.960,3.140
2,1:10,3,1,MIN 27,3,3,Dwayne Washington middle for 2 yards (tackle by Brian Robison and Chad Greenway),3.140,3.910
2,0:27,1,10,MIN 25,3,3,Matthew Stafford pass complete deep right to Eric Ebron for 20 yards (tackle by Anthony Harris),3.910,0.000
2,0:19,,,,3,3,Timeout #1 by Detroit Lions,0.000,-6.060
2,0:19,1,5,MIN 5,3,3,Matthew Stafford pass complete short left to Golden Tate for 3 yards (tackle by Shamar Stephen and Anthony Barr),6.060,0.000
2,0:13,,,,3,3,Timeout #2 by Detroit Lions,0.000,-5.720
2,0:13,2,2,MIN 2,3,3,"Matthew Stafford pass incomplete short left intended for Anquan Boldin. Penalty on Mackensie Alexander: Defensive Holding, 1 yards (no play)",5.720,6.970
2,0:08,1,1,MIN 1,9,3,"Matthew Stafford pass complete short left to Anquan Boldin for 1 yard, touchdown",6.970,7.000
2,0:05,,,MIN 15,10,3,Matt Prater kicks extra point good,0.000,0.000
2,0:05,,,DET 35,10,3,"Sam Martin kicks off 63 yards, returned by Cordarrelle Patterson for 27 yards (tackle by Michael Burton)",0.000,1.270
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,10,3,"Blair Walsh kicks off 57 yards, returned by Andre Roberts for 14 yards (tackle by Edmond Robinson)",0.000,-0.410
3,14:56,1,10,DET 22,10,3,Dwayne Washington left tackle for no gain (tackle by Chad Greenway),0.410,-0.130
3,14:18,2,10,DET 22,10,3,Dwayne Washington left end for 4 yards (tackle by Andrew Sendejo and Linval Joseph),-0.130,-0.290
3,13:37,3,6,DET 26,10,3,Matthew Stafford pass complete short right to Golden Tate for -2 yards (tackle by Terence Newman),-0.290,-1.770
3,12:56,4,8,DET 24,10,3,"Sam Martin punts 49 yards, returned by Stefon Diggs for 8 yards (tackle by Brandon Copeland)",-1.770,-1.270
3,12:50,1,10,MIN 35,10,3,Sam Bradford pass complete short right to Stefon Diggs for 2 yards (tackle by Nevin Lawson),1.270,0.990
3,12:11,2,8,MIN 37,10,3,Sam Bradford pass complete short middle to Matt Asiata for 5 yards (tackle by Antwione Williams and Tahir Whitehead),0.990,0.960
3,11:26,3,3,MIN 42,10,3,Sam Bradford sacked by Kerry Hyder for -5 yards,0.960,-0.910
3,10:42,4,8,MIN 37,10,3,"Jeff Locke punts 40 yards, fair catch by Andre Roberts",-0.910,-0.480
3,10:35,1,10,DET 23,10,3,Matthew Stafford pass incomplete deep right intended for Marvin Jones (defended by Trae Waynes),0.480,-0.070
3,10:29,2,10,DET 23,10,3,Theo Riddick middle for 4 yards (tackle by Everson Griffen),-0.070,-0.230
3,9:46,3,6,DET 27,10,3,Matthew Stafford pass incomplete short middle intended for Anquan Boldin (defended by Terence Newman),-0.230,-1.570
3,9:41,4,6,DET 27,10,3,"Sam Martin punts 51 yards, out of bounds",-1.570,-0.410
3,9:35,1,10,MIN 22,10,3,Sam Bradford pass complete short left to Charles Johnson for 9 yards (tackle by Rafael Bush),0.410,1.080
3,8:57,2,1,MIN 31,10,3,Ronnie Hillman middle for 2 yards (tackle by Glover Quin and Khyri Thornton),1.080,1.140
3,8:23,1,10,MIN 33,10,3,"Sam Bradford pass incomplete deep left intended for Charles Johnson. Penalty on Johnson Bademosi: Defensive Pass Interference, 22 yards (no play)",1.140,2.590
3,8:19,1,10,DET 45,10,3,Stefon Diggs left end for 12 yards (tackle by Tahir Whitehead),2.590,3.380
3,7:40,1,10,DET 33,10,3,Sam Bradford pass complete short left to Adam Thielen for 16 yards (tackle by Glover Quin),3.380,0.000
3,6:57,,,,10,3,Timeout #1 by Detroit Lions,0.000,-4.440
3,6:57,1,10,DET 17,10,3,Matt Asiata right tackle for 8 yards (tackle by Haloti Ngata and Brandon Copeland),4.440,5.290
3,6:16,2,2,DET 9,10,3,Matt Asiata right guard for 4 yards (tackle by Anthony Zettel),5.290,6.060
3,6:16,1,5,DET 5,10,3,"Penalty on Matt Asiata: False Start, 5 yards (no play)",6.060,4.910
3,5:12,1,10,DET 10,10,3,Matt Asiata right tackle for 6 yards (tackle by Johnson Bademosi),4.910,5.340
3,4:46,2,4,DET 4,10,3,Matt Asiata left guard for 3 yards (tackle by Ezekiel Ansah),5.340,5.170
3,4:46,3,1,DET 1,10,3,--,5.170,5.170
3,4:02,3,1,DET 1,10,9,"Sam Bradford pass complete short right to Kyle Rudolph for 1 yard, touchdown",5.170,7.000
3,4:02,,,DET 15,10,9,Blair Walsh kicks extra point no good,0.000,-1.000
3,4:02,,,MIN 35,10,9,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.610
3,4:02,1,10,DET 25,10,9,Dwayne Washington left end for -1 yards (tackle by Anthony Barr and Xavier Rhodes),0.610,-0.070
3,3:20,2,11,DET 24,10,9,Matthew Stafford pass incomplete short left intended for Dwayne Washington,-0.070,-0.760
3,3:17,3,11,DET 24,10,9,Matthew Stafford pass incomplete deep middle intended for Marvin Jones (defended by Trae Waynes),-0.760,-1.770
3,3:11,4,11,DET 24,10,9,"Sam Martin punts 54 yards, returned by Stefon Diggs for 19 yards (tackle by Miles Killebrew)",-1.770,-1.660
3,2:54,1,10,MIN 41,10,9,Matt Asiata middle for 1 yard (tackle by Quandre Diggs),1.660,1.260
3,2:17,2,9,MIN 42,10,9,Sam Bradford pass complete short left to Cordarrelle Patterson for 5 yards (tackle by Ezekiel Ansah),1.260,1.220
3,1:36,3,4,MIN 47,10,9,Sam Bradford pass complete short left to Cordarrelle Patterson for 8 yards (tackle by Ezekiel Ansah),1.220,2.590
3,0:56,1,10,DET 45,10,9,Sam Bradford pass incomplete deep left intended for Cordarrelle Patterson,2.590,2.040
3,0:50,2,10,DET 45,10,9,Jerick McKinnon middle for 2 yards (tackle by Tahir Whitehead),2.040,1.620
3,0:08,3,8,DET 43,10,9,Sam Bradford pass complete short middle to Stefon Diggs for 12 yards (tackle by Nevin Lawson),1.620,3.510
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 31,10,9,Jerick McKinnon middle for no gain (tackle by Tahir Whitehead),3.510,2.970
4,14:33,2,10,DET 31,10,9,Sam Bradford pass incomplete deep left intended for Charles Johnson,2.970,2.280
4,14:28,3,10,DET 31,10,9,Sam Bradford pass complete short right to Cordarrelle Patterson for 3 yards (tackle by Tahir Whitehead and Quandre Diggs),2.280,1.590
4,13:50,4,7,DET 28,10,9,"Blair Walsh 46 yard field goal no good, blocked by Tyrunn Walker, recovered by Glover Quin and returned for 32 yards",1.590,-2.790
4,13:41,1,10,MIN 42,10,9,Matthew Stafford pass incomplete short right intended for Theo Riddick,2.790,2.240
4,13:36,2,10,MIN 42,10,9,Theo Riddick right end for 3 yards (tackle by Xavier Rhodes),2.240,1.950
4,12:52,3,7,MIN 39,10,9,"Matthew Stafford pass incomplete deep right intended for Golden Tate is intercepted by Andrew Sendejo at MIN-5 and returned for 12 yards. Penalty on Everson Griffen: Defensive Offside, 5 yards (no play)",1.950,2.610
4,12:43,3,2,MIN 34,10,9,Matthew Stafford pass incomplete short right intended for Golden Tate,2.610,1.100
4,12:38,4,2,MIN 34,13,9,Matt Prater 53 yard field goal good,1.100,3.000
4,12:33,,,DET 35,13,9,"Matt Prater kicks off 66 yards, returned by Cordarrelle Patterson for 32 yards (tackle by Quandre Diggs)",0.000,-1.000
4,12:28,1,10,MIN 31,13,9,Sam Bradford pass complete short middle to Stefon Diggs for 10 yards (tackle by Tahir Whitehead),1.000,1.660
4,11:52,1,10,MIN 41,13,9,Sam Bradford pass complete short middle to Stefon Diggs for 6 yards (tackle by Tavon Wilson),1.660,1.930
4,11:09,2,4,MIN 47,13,9,Sam Bradford pass complete short left to Cordarrelle Patterson for 7 yards (tackle by Josh Bynes),1.930,2.520
4,10:30,1,10,DET 46,13,9,Sam Bradford pass complete short right to Ronnie Hillman for 32 yards (tackle by Johnson Bademosi),2.520,4.650
4,9:59,1,10,DET 14,13,9,Ronnie Hillman right end for 3 yards (tackle by Glover Quin),4.650,4.520
4,9:20,2,7,DET 11,13,9,Sam Bradford pass complete short middle to Stefon Diggs for 5 yards (tackle by Tavon Wilson),4.520,4.730
4,8:56,3,2,DET 6,13,9,Jerick McKinnon middle for 1 yard (tackle by Josh Bynes and Tahir Whitehead),4.730,3.030
,,,,,,,"MIN challenged the short of the line to gain ruling, and the play was upheld.",,
4,8:14,4,1,DET 5,13,9,Matt Asiata middle for no gain (tackle by Josh Bynes),3.030,0.380
4,8:09,1,10,DET 5,13,9,Theo Riddick right guard for 4 yards (tackle by Harrison Smith and Everson Griffen),-0.380,-0.490
4,7:27,2,6,DET 9,13,9,Matthew Stafford pass complete short right to Theo Riddick for 6 yards (tackle by Trae Waynes),-0.490,-0.220
4,6:40,1,10,DET 15,13,9,Matthew Stafford pass complete short left to Eric Ebron for 12 yards (tackle by Harrison Smith),-0.220,0.740
4,6:01,1,10,DET 27,13,9,Theo Riddick left tackle for no gain (tackle by Anthony Barr),0.740,0.200
4,5:19,2,10,DET 27,13,9,Golden Tate left end for 1 yard (tackle by Shamar Stephen),0.200,-0.360
4,4:31,3,9,DET 28,13,9,Matthew Stafford pass incomplete deep right intended for Marvin Jones,-0.360,-1.500
4,4:26,4,9,DET 28,13,9,"Sam Martin punts 53 yards, returned by Stefon Diggs for 2 yards (tackle by Johnson Bademosi)",-1.500,-0.340
4,4:14,1,10,MIN 21,13,9,Matt Asiata middle for 3 yards (tackle by Ezekiel Ansah),0.340,0.210
4,3:38,2,7,MIN 24,13,9,Sam Bradford pass incomplete short right intended for Adam Thielen,0.210,-0.490
4,3:35,3,7,MIN 24,13,9,Sam Bradford pass complete deep right to Adam Thielen for 29 yards (tackle by Rafael Bush),-0.490,2.460
4,3:00,1,10,DET 47,13,9,Sam Bradford pass complete deep right to Adam Thielen for 17 yards (tackle by Tavon Wilson),2.460,3.580
4,2:23,1,10,DET 30,13,9,Matt Asiata middle for 1 yard (tackle by Glover Quin),3.580,3.170
4,2:00,2,9,DET 29,13,9,Sam Bradford pass complete short right to Stefon Diggs for 7 yards (tackle by Nevin Lawson),3.170,0.000
4,1:48,,,,13,9,Timeout #2 by Detroit Lions,0.000,-3.400
4,1:48,3,2,DET 22,13,9,"Penalty on A'Shawn Robinson: Neutral Zone Infraction, 5 yards (no play)",3.400,4.440
4,1:48,1,10,DET 17,13,9,Sam Bradford pass incomplete deep right intended for Cordarrelle Patterson,4.440,3.850
4,1:43,2,10,DET 17,13,9,Sam Bradford pass complete short left to Adam Thielen for 6 yards (tackle by Tavon Wilson),3.850,4.100
4,1:21,3,4,DET 11,13,9,Sam Bradford pass incomplete short left intended for Kyle Rudolph (defended by A'Shawn Robinson),4.100,2.770
4,1:17,4,4,DET 11,13,9,Sam Bradford pass complete short middle to Stefon Diggs for 8 yards (tackle by Tahir Whitehead),2.770,0.000
4,1:13,,,,13,9,Timeout #3 by Detroit Lions,0.000,-6.510
4,1:13,1,3,DET 3,13,9,Sam Bradford pass complete short left to Stefon Diggs for 1 yard (tackle by Johnson Bademosi),6.510,5.720
4,0:46,2,2,DET 2,13,9,Matt Asiata middle for 1 yard (tackle by Tavon Wilson),5.720,0.000
4,0:27,,,,13,9,Timeout #2 by Minnesota Vikings,0.000,-5.170
4,0:27,3,1,DET 1,13,15,"Rhett Ellison right tackle for 1 yard, touchdown",5.170,7.000
4,0:23,,,DET 15,13,16,"Blair Walsh kicks extra point good. Penalty on Johnson Bademosi: Roughing the Kicker, 15 yards",0.000,0.000
4,0:23,,,,13,16,"Blair Walsh kicks off 50 yards, touchback",0.000,-0.610
4,0:23,1,10,DET 25,13,16,Matthew Stafford pass complete short left to Golden Tate for 8 yards,0.610,1.140
4,0:17,2,2,DET 33,13,16,Matthew Stafford pass complete deep middle to Andre Roberts for 27 yards (tackle by Emmanuel Lamur),1.140,2.920
4,0:02,1,10,MIN 40,13,16,Matthew Stafford spiked the ball,2.920,2.370
4,0:02,2,10,MIN 40,16,16,Matt Prater 58 yard field goal good,2.370,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
,,,,,,,"Lions won the coin toss, Lions to receive the overtime kickoff.",,
OT,15:00,,,MIN 35,16,16,"Blair Walsh kicks off 62 yards, returned by Andre Roberts for 10 yards (tackle by Jayron Kearse)",0.000,0.320
OT,14:56,1,10,DET 13,16,16,Matthew Stafford pass complete short left to Golden Tate for 8 yards (tackle by Xavier Rhodes),-0.320,0.350
OT,14:16,2,2,DET 21,16,16,Theo Riddick left end for -1 yards (tackle by Everson Griffen),0.350,-0.590
OT,13:43,3,3,DET 20,16,16,Matthew Stafford pass complete short left to Eric Ebron for 23 yards (tackle by Terence Newman),-0.590,1.800
OT,13:04,1,10,DET 43,16,16,Matthew Stafford pass incomplete short left intended for Theo Riddick,1.800,1.250
OT,13:00,2,10,DET 43,16,16,Matthew Stafford pass complete short left to Eric Ebron for 2 yards (tackle by Anthony Barr and Xavier Rhodes),1.250,0.830
OT,12:18,3,8,DET 45,16,16,Matthew Stafford pass complete short right to Golden Tate for 12 yards (tackle by Trae Waynes),0.830,2.720
OT,11:39,1,10,MIN 43,16,16,Theo Riddick left end for 5 yards (tackle by Shamar Stephen and Chad Greenway),2.720,2.850
OT,10:54,2,5,MIN 38,16,16,Matthew Stafford sacked by Everson Griffen for -5 yards,2.850,1.490
OT,10:08,3,10,MIN 43,16,16,"Matthew Stafford pass incomplete short left intended for Marvin Jones. Penalty on Xavier Rhodes: Defensive Pass Interference, 13 yards (no play)",1.490,3.580
OT,10:04,1,10,MIN 30,16,16,Theo Riddick left guard for 4 yards (tackle by Shamar Stephen and Audie Cole),3.580,3.570
OT,9:18,2,6,MIN 26,16,16,Theo Riddick left end for -2 yards (tackle by Anthony Barr and Shamar Stephen),3.570,2.610
OT,8:34,3,8,MIN 28,22,16,"Matthew Stafford pass complete short left to Golden Tate for 28 yards, touchdown",2.610,7.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
