Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Myles Gaskin,MIA,13,65,0,1,41,3.2,24,1.8,0,
Jacoby Brissett,MIA,7,37,1,3,37,5.3,0,0.0,0,
Malcolm Brown,MIA,7,31,1,1,25,3.6,6,0.9,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Peyton Barber,LVR,23,111,1,7,76,3.3,35,1.5,0,
Kenyan Drake,LVR,8,24,0,0,10,1.3,14,1.8,1,8.0
Derek Carr,LVR,2,-2,0,0,-2,-1.0,0,0.0,0,
Alec Ingold,LVR,1,0,0,0,0,0.0,0,0.0,0,
Henry Ruggs III,LVR,1,7,0,0,6,6.0,1,1.0,0,
