Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
2,13:41,4,5,HOU 8,3,0,Jason Myers 26 yard field goal good,2.970,3.000
2,13:36,,,JAX 35,3,0,"Jason Myers kicks off 65 yards, touchback",0.000,-0.610
2,13:36,1,10,HOU 25,3,0,Brock Osweiler pass complete short middle to Lamar Miller for 16 yards (tackle by Telvin Smith),0.610,1.660
2,13:10,1,10,HOU 41,3,0,Brock Osweiler pass incomplete deep middle intended for Will Fuller is intercepted by Jalen Ramsey at JAX-40 and returned for 35 yards,1.660,-3.910
2,12:54,1,10,HOU 25,3,0,Chris Ivory right end for 4 yards (tackle by Brennan Scarlett),3.910,3.900
2,12:16,2,6,HOU 21,3,0,Blake Bortles pass incomplete short left intended for Bryan Walters,3.900,3.200
2,12:11,3,6,HOU 21,3,0,Blake Bortles sacked by Benardrick McKinney for -1 yards,3.200,1.990
2,11:24,4,7,HOU 22,3,0,"Jason Myers 40 yard field goal good. Penalty on Josh Wells: Offensive Holding, 10 yards (no play)",1.990,1.240
2,11:21,4,17,HOU 32,6,0,Jason Myers 50 yard field goal good,1.240,3.000
2,11:16,,,JAX 35,6,0,"Jason Myers kicks off 65 yards, touchback",0.000,-0.610
2,11:16,1,10,HOU 25,6,0,"Akeem Hunt left tackle for 7 yards (tackle by Jalen Ramsey). Akeem Hunt fumbles (forced by Jalen Ramsey), recovered by Akeem Hunt at HOU-32",0.610,1.010
2,10:34,2,3,HOU 32,6,0,"Alfred Blue left guard for 6 yards (tackle by Paul Posluszny). Penalty on Ryan Griffin: Offensive Holding, 10 yards (no play)",1.010,-0.340
2,10:09,2,13,HOU 22,6,0,Brock Osweiler pass incomplete short middle intended for DeAndre Hopkins is intercepted by Telvin Smith at HOU-37,-0.340,-3.120
2,10:02,1,10,HOU 37,6,0,Blake Bortles pass incomplete short left intended for Chris Ivory,3.120,2.570
2,9:56,2,10,HOU 37,6,0,T.J. Yeldon right tackle for 3 yards (tackle by Kareem Jackson and Brennan Scarlett),2.570,2.280
2,9:22,3,7,HOU 34,6,0,"Blake Bortles pass incomplete deep right intended for Allen Robinson. Penalty on A.J. Bouye: Defensive Pass Interference, 31 yards (no play)",2.280,6.510
2,9:15,1,3,HOU 3,6,0,Chris Ivory left guard for 2 yards (tackle by Benardrick McKinney and Vince Wilfork),6.510,5.910
2,8:39,2,1,HOU 1,12,0,"Blake Bortles left end for 1 yard, touchdown",5.910,7.000
2,8:32,,,HOU 15,13,0,Jason Myers kicks extra point good,0.000,0.000
2,8:32,,,JAX 35,13,0,"Jason Myers kicks off 65 yards, touchback",0.000,-0.610
2,8:31,1,10,HOU 25,13,0,Lamar Miller left guard for 9 yards (tackle by Tyson Alualu),0.610,1.280
2,7:54,2,1,HOU 34,13,0,Lamar Miller right tackle for 9 yards (tackle by Telvin Smith),1.280,1.800
2,7:15,1,10,HOU 43,13,0,"Tom Savage pass incomplete deep right intended for Will Fuller. Penalty on Prince Amukamara: Defensive Holding, 5 yards (no play)",1.800,2.130
2,7:07,1,10,HOU 48,13,0,Lamar Miller right tackle for 4 yards (tackle by Tyson Alualu),2.130,2.120
2,6:29,2,6,JAX 48,13,0,Tom Savage pass complete deep right to Wendall Williams for 32 yards (tackle by Tashaun Gipson),2.120,4.510
2,5:51,1,10,JAX 16,13,0,Will Fuller right end for -3 yards (tackle by Jonathan Cyprien and Paul Posluszny),4.510,3.520
2,5:10,2,13,JAX 19,13,0,Lamar Miller right guard for 5 yards (tackle by Telvin Smith and Paul Posluszny),3.520,3.370
2,4:24,3,8,JAX 14,13,0,"Tom Savage pass incomplete short left intended for Keith Mumphery. Penalty on Jonathan Cyprien: Defensive Holding, 5 yards (no play)",3.370,5.140
2,4:16,1,9,JAX 9,13,0,Akeem Hunt middle for 7 yards (tackle by Tashaun Gipson and Dan Skuta),5.140,5.720
2,3:35,2,2,JAX 2,13,0,Akeem Hunt middle for 1 yard (tackle by Tyson Alualu). Akeem Hunt fumbles (forced by Tyson Alualu),5.720,5.720
2,3:34,2,2,JAX 2,13,6,"Akeem Hunt right guard for 2 yards, touchdown",5.720,7.000
2,3:24,3,1,JAX 1,13,6,Lamar Miller middle for no gain (tackle by Jarrod Wilson),5.170,3.550
2,2:41,4,1,JAX 1,13,6,Tom Savage pass incomplete short right intended for DeAndre Hopkins (defended by Jalen Ramsey),3.550,0.380
2,2:36,1,10,JAX 1,13,6,T.J. Yeldon middle for 3 yards (tackle by Quintin Demps),-0.380,-0.560
2,2:00,2,7,JAX 4,13,6,Blake Bortles pass incomplete deep middle intended for Marqise Lee,-0.560,-1.070
2,1:54,3,7,JAX 4,13,6,Blake Bortles pass incomplete short left intended for T.J. Yeldon,-1.070,-2.490
2,1:49,4,7,JAX 4,13,8,"Brad Nortman punts 45 yards, returned by Will Fuller for 8 yards (tackle by Corey Grant), safety. Penalty on Neal Sterling: Offensive Holding, 4 yards",-2.490,-2.000
2,1:35,,,JAX 20,13,8,"Brad Nortman kicks off 54 yards, returned by Will Fuller for 12 yards (tackle by Peyton Thompson)",0.000,-1.470
2,1:30,1,10,HOU 38,13,8,Tom Savage pass complete deep right to Ryan Griffin for 18 yards,1.470,2.650
2,1:23,1,10,JAX 44,13,8,Tom Savage pass complete short left to DeAndre Hopkins for 13 yards,2.650,3.510
2,1:18,1,10,JAX 31,13,8,Tom Savage pass incomplete short left intended for Jonathan Grimes,3.510,2.970
2,1:12,2,10,JAX 31,13,8,Tom Savage pass complete short right to Will Fuller for 4 yards (tackle by Paul Posluszny),2.970,0.000
2,1:06,,,,13,8,Timeout #1 by Houston Texans,0.000,-2.810
2,1:06,3,6,JAX 27,13,8,Tom Savage pass complete short right to DeAndre Hopkins for 5 yards (tackle by Jalen Ramsey),2.810,0.000
2,0:53,,,,13,8,Timeout #2 by Houston Texans,0.000,-2.140
2,0:53,4,1,JAX 22,13,11,Nick Novak 39 yard field goal good,2.140,3.000
2,0:49,,,HOU 35,13,11,"Nick Novak kicks off 65 yards, touchback",0.000,-0.610
2,0:49,1,10,JAX 25,13,11,T.J. Yeldon middle for 2 yards (tackle by Brennan Scarlett and D.J. Reader),0.610,0.330
2,0:26,2,8,JAX 27,13,11,Blake Bortles pass complete short middle to T.J. Yeldon for 7 yards (tackle by Benardrick McKinney and Andre Hal),0.330,0.560
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,13,11,"Nick Novak kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,JAX 25,13,11,Chris Ivory right guard for 5 yards (tackle by Jadeveon Clowney and Andre Hal),0.610,0.740
3,14:30,2,5,JAX 30,13,11,Blake Bortles pass incomplete short right intended for Bryan Walters,0.740,0.040
3,14:23,3,5,JAX 30,13,11,Blake Bortles pass complete short right to Allen Robinson for 9 yards (tackle by Robert Nelson),0.040,1.530
3,13:52,1,10,JAX 39,13,11,Blake Bortles pass complete short right to T.J. Yeldon for 4 yards (tackle by Benardrick McKinney),1.530,1.530
3,13:19,2,6,JAX 43,13,11,Chris Ivory left guard for 2 yards (tackle by Brian Cushing and Brennan Scarlett),1.530,1.090
3,12:38,3,4,JAX 45,13,11,Blake Bortles pass incomplete deep left intended for Allen Robinson,1.090,-0.390
3,12:33,4,4,JAX 45,13,11,"Brad Nortman punts 32 yards, fair catch by Will Fuller. Penalty on Jadeveon Clowney: Running Into the Kicker (Offsetting), Penalty on Arrelious Benn: Player Out of Bounds on Punt (Offsetting) (no play)",-0.390,-0.390
3,12:24,4,4,JAX 45,13,11,"Brad Nortman punts 39 yards, fair catch by Will Fuller",-0.390,0.140
3,12:16,1,10,HOU 16,13,11,Lamar Miller left guard for 3 yards (tackle by Abry Jones),-0.140,-0.180
3,11:43,2,7,HOU 19,13,11,Lamar Miller right guard for 11 yards (tackle by Jonathan Cyprien),-0.180,0.940
3,11:03,1,10,HOU 30,13,11,Tom Savage pass complete deep middle to Ryan Griffin for 23 yards (tackle by Jonathan Cyprien and Tashaun Gipson),0.940,2.460
3,10:24,1,10,JAX 47,13,11,Lamar Miller middle for 2 yards (tackle by Jonathan Cyprien),2.460,2.180
3,9:42,2,8,JAX 45,13,11,Tom Savage pass complete short middle to DeAndre Hopkins for 13 yards (tackle by Jonathan Cyprien),2.180,3.450
3,9:00,1,10,JAX 32,13,11,Lamar Miller right end for -1 yards (tackle by Abry Jones),3.450,2.770
3,8:21,2,11,JAX 33,13,11,"Penalty on Will Fuller: False Start, 5 yards (no play)",2.770,2.090
3,7:58,2,16,JAX 38,13,11,Tom Savage pass incomplete short left intended for DeAndre Hopkins,2.090,0.000
3,7:51,,,,13,11,Timeout #1 by Houston Texans,0.000,-1.420
3,7:51,3,16,JAX 38,13,11,Tom Savage pass complete short left to Keith Mumphery for 11 yards (tackle by Peyton Thompson),1.420,1.720
3,7:07,4,5,JAX 27,13,14,Nick Novak 45 yard field goal good,1.720,3.000
3,7:02,,,HOU 35,19,14,"Nick Novak kicks off 65 yards, returned by Marqise Lee for 100 yards, touchdown. Penalty on Marqise Lee: Unsportsmanlike Conduct, 15 yards",0.000,-7.000
3,6:50,,,HOU 15,20,14,Jason Myers kicks extra point good,0.000,0.000
3,6:50,,,JAX 20,20,14,"Jason Myers kicks off 70 yards, returned by Akeem Hunt for 40 yards (tackle by Jason Myers). Penalty on Corey Moore: Offensive Holding, 10 yards",0.000,-0.540
3,6:41,1,10,HOU 24,20,14,Lamar Miller left tackle for 5 yards (tackle by Telvin Smith),0.540,0.670
3,6:04,2,5,HOU 29,20,14,Lamar Miller left tackle for 1 yard (tackle by Jonathan Cyprien and Tyson Alualu),0.670,0.100
3,5:22,3,4,HOU 30,20,14,Tom Savage pass incomplete short middle intended for Keith Mumphery (defended by Malik Jackson),0.100,-1.370
3,5:15,4,4,HOU 30,20,14,"Shane Lechler punts 59 yards, returned by Bryan Walters for -1 yards (tackle by Akeem Hunt)",-1.370,0.380
3,5:07,1,10,JAX 10,20,14,T.J. Yeldon right end for 12 yards (tackle by Andre Hal),-0.380,0.410
3,4:41,1,10,JAX 22,20,14,"Chris Ivory middle for no gain (tackle by Ufomba Kamalu and Quintin Demps). Penalty on Chris Ivory: Unnecessary Roughness, 11 yards",0.410,-1.580
3,4:21,2,21,JAX 11,20,14,Blake Bortles pass incomplete short left intended for Marqise Lee (defended by Jadeveon Clowney),-1.580,-2.710
3,4:16,3,21,JAX 11,20,14,Blake Bortles pass complete short right to T.J. Yeldon for 10 yards (tackle by Kareem Jackson and Brian Cushing),-2.710,-1.960
3,3:36,4,11,JAX 21,20,14,"Brad Nortman punts 49 yards, fair catch by Will Fuller",-1.960,-0.940
3,3:26,1,10,HOU 30,20,14,Tom Savage pass complete short left to DeAndre Hopkins for 9 yards (tackle by Telvin Smith),0.940,1.610
3,3:03,2,1,HOU 39,20,14,Jonathan Grimes middle for 3 yards (tackle by Jonathan Cyprien),1.610,1.730
3,2:31,1,10,HOU 42,20,14,Tom Savage pass complete short left to Jonathan Grimes for 4 yards (tackle by Peyton Thompson and Paul Posluszny),1.730,1.730
3,1:57,2,6,HOU 46,20,14,Tom Savage pass incomplete deep left intended for DeAndre Hopkins,1.730,1.030
3,1:49,3,6,HOU 46,20,14,Tom Savage pass complete short left to Will Fuller for 22 yards (tackle by Tashaun Gipson and Jonathan Cyprien),1.030,3.450
3,1:08,1,10,JAX 32,20,14,Tom Savage pass complete short left to Stephen Anderson for 7 yards (tackle by Jonathan Cyprien),3.450,3.850
3,0:28,2,3,JAX 25,20,14,Tom Savage pass incomplete deep left intended for DeAndre Hopkins (defended by Jalen Ramsey),3.850,3.140
3,0:20,3,3,JAX 25,20,14,Tom Savage pass incomplete short left intended for DeAndre Hopkins (defended by Jalen Ramsey),3.140,1.900
3,0:15,4,3,JAX 25,20,17,Nick Novak 43 yard field goal good,1.900,3.000
3,0:11,,,HOU 35,20,17,"Nick Novak kicks off 68 yards, returned by Marqise Lee for 33 yards (tackle by Akeem Dent)",0.000,-0.940
3,0:03,1,10,JAX 30,20,17,Chris Ivory left end for 6 yards (tackle by Quintin Demps),0.940,1.200
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,JAX 36,20,17,T.J. Yeldon left tackle for 2 yards (tackle by Ufomba Kamalu),1.200,0.760
4,14:17,3,2,JAX 38,20,17,Blake Bortles pass incomplete short left intended for Allen Robinson,0.760,-0.850
4,14:14,4,2,JAX 38,20,17,"Brad Nortman punts 55 yards, returned by Will Fuller for 25 yards (tackle by Corey Grant)",-0.850,-1.070
4,13:59,1,10,HOU 32,20,17,Tom Savage pass complete short middle to Ryan Griffin for 8 yards (tackle by Jonathan Cyprien and Paul Posluszny),1.070,1.610
4,13:35,2,2,HOU 40,20,17,Lamar Miller middle for 3 yards (tackle by Jonathan Cyprien),1.610,1.800
4,13:05,1,10,HOU 43,20,17,Tom Savage pass incomplete deep right intended for Will Fuller,1.800,1.250
4,12:58,2,10,HOU 43,20,17,Tom Savage pass incomplete short left intended for Wendall Williams,1.250,0.560
4,12:53,3,10,HOU 43,20,17,Tom Savage pass complete short left to DeAndre Hopkins for 12 yards (tackle by Jalen Ramsey),0.560,2.590
4,12:17,1,10,JAX 45,20,17,Tom Savage pass incomplete deep right intended for Will Fuller,2.590,2.040
4,12:06,2,10,JAX 45,20,17,Tom Savage pass complete deep middle to DeAndre Hopkins for 16 yards (tackle by Paul Posluszny),2.040,3.640
4,11:24,1,10,JAX 29,20,17,Tom Savage pass complete short middle to Alfred Blue for 4 yards (tackle by Paul Posluszny),3.640,3.640
4,10:41,2,6,JAX 25,20,17,"Tom Savage pass complete short middle to Ryan Griffin for 17 yards (tackle by Tashaun Gipson and Paul Posluszny). Penalty on Ryan Griffin: Offensive Pass Interference, 10 yards (no play)",3.640,2.290
4,10:15,2,16,JAX 35,20,17,Tom Savage pass complete short middle to DeAndre Hopkins for 12 yards (tackle by Peyton Thompson),2.290,3.200
4,9:31,3,4,JAX 23,20,17,Tom Savage pass complete short left to DeAndre Hopkins for 7 yards (tackle by Jalen Ramsey),3.200,4.510
4,8:44,1,10,JAX 16,20,17,Tom Savage pass complete short middle to Ryan Griffin for 8 yards (tackle by Jonathan Cyprien),4.510,5.350
4,8:02,2,2,JAX 8,20,17,Tom Savage pass incomplete short right intended for Will Fuller (defended by Jalen Ramsey),5.350,4.620
4,7:57,3,2,JAX 8,20,17,Lamar Miller right tackle for -2 yards (tackle by Sen'Derrick Marks),4.620,2.840
4,7:57,4,4,JAX 10,20,20,Nick Novak 27 yard field goal good,2.840,3.000
4,7:54,,,HOU 35,20,20,"Nick Novak kicks off 65 yards, touchback",0.000,-0.610
4,7:54,1,10,JAX 25,20,20,"Blake Bortles pass complete short right to T.J. Yeldon for 6 yards (tackle by Andre Hal). Penalty on Kelvin Beachum: Offensive Holding, 10 yards (no play)",0.610,-0.410
4,7:32,1,20,JAX 15,20,20,T.J. Yeldon right tackle for -2 yards (tackle by Jadeveon Clowney),-0.410,-1.640
4,6:48,2,22,JAX 13,20,20,Blake Bortles pass complete short left to Ben Koyack for 2 yards (tackle by Kareem Jackson),-1.640,-2.350
4,6:02,3,20,JAX 15,20,20,Blake Bortles pass incomplete short left intended for Ben Koyack,-2.350,-2.440
4,5:57,4,20,JAX 15,20,20,"Brad Nortman punts 41 yards, returned by Will Fuller for 4 yards (tackle by Arrelious Benn)",-2.440,-2.130
4,5:47,1,10,HOU 48,20,20,Tom Savage pass complete short right to Ryan Griffin for 4 yards (tackle by Jonathan Cyprien),2.130,2.120
4,5:12,2,6,JAX 48,20,20,Tom Savage pass complete short right to Will Fuller for 10 yards (tackle by Prince Amukamara),2.120,3.050
4,4:31,1,10,JAX 38,20,20,Tom Savage middle for 3 yards (tackle by Telvin Smith),3.050,2.910
4,3:55,2,7,JAX 35,20,20,Tom Savage pass incomplete short left intended for DeAndre Hopkins,2.910,2.210
4,3:50,3,7,JAX 35,20,20,"Tom Savage pass incomplete short left intended for DeAndre Hopkins. Penalty on Jalen Ramsey: Defensive Pass Interference, 10 yards (no play)",2.210,3.910
4,3:46,1,10,JAX 25,20,20,Tom Savage pass complete short left to Ryan Griffin for 8 yards (tackle by Paul Posluszny),3.910,4.550
4,3:10,2,2,JAX 17,20,20,Tom Savage pass complete short left to Lamar Miller for 10 yards (tackle by Jonathan Cyprien),4.550,5.600
4,3:03,1,7,JAX 7,20,20,Tom Savage pass incomplete short left intended for DeAndre Hopkins,5.600,4.760
4,2:58,2,7,JAX 7,20,20,"Tom Savage pass incomplete short left intended for Ryan Griffin. Penalty on Jonathan Cyprien: Defensive Pass Interference, 6 yards (no play)",4.760,6.970
4,2:54,1,1,JAX 1,20,26,"Lamar Miller left guard for 1 yard, touchdown",6.970,7.000
4,2:51,,,JAX 15,20,27,"Nick Novak kicks extra point good. Penalty on Jonathan Cyprien: Running Into the Kicker, 5 yards, Penalty on Malik Jackson: Defensive Holding (Declined)",0.000,0.000
4,2:51,,,HOU 40,20,27,"Nick Novak kicks off 60 yards, touchback",0.000,-0.610
4,2:51,1,10,JAX 25,20,27,"Blake Bortles pass incomplete short left intended for Allen Robinson. Penalty on A.J. Bouye: Defensive Holding, 5 yards (no play)",0.610,0.940
4,2:46,1,10,JAX 30,20,27,Blake Bortles pass complete short middle to Bryan Walters for 15 yards (tackle by Andre Hal),0.940,1.930
4,2:15,1,10,JAX 45,20,27,Blake Bortles pass incomplete deep left intended for Allen Robinson,1.930,1.380
4,2:09,2,10,JAX 45,20,27,Blake Bortles pass incomplete short left intended for Allen Robinson,1.380,0.000
4,2:05,,,,20,27,Timeout #1 by Jacksonville Jaguars,0.000,-0.700
4,2:05,3,10,JAX 45,20,27,"Penalty on Kelvin Beachum: False Start, 5 yards (no play)",0.700,0.040
4,2:05,3,15,JAX 40,20,27,Blake Bortles pass incomplete short right intended for T.J. Yeldon (defended by Eddie Pleasant),0.040,-0.720
4,1:58,4,15,JAX 40,20,27,Blake Bortles pass incomplete deep middle intended for Allen Robinson,-0.720,-2.920
4,1:48,1,10,JAX 40,20,27,Lamar Miller middle for 2 yards (tackle by Dan Skuta),2.920,0.000
4,1:45,,,,20,27,Timeout #2 by Jacksonville Jaguars,0.000,-2.640
4,1:45,2,8,JAX 38,20,27,Lamar Miller right tackle for 1 yard (tackle by Paul Posluszny and Sen'Derrick Marks),2.640,0.000
4,1:40,,,,20,27,Timeout #3 by Jacksonville Jaguars,0.000,-2.080
4,1:40,3,7,JAX 37,20,27,Lamar Miller left end for -2 yards (tackle by Malik Jackson and Telvin Smith),2.080,0.000
4,1:20,,,,20,27,Timeout #2 by Houston Texans,0.000,-0.660
4,1:20,4,9,JAX 39,20,27,Shane Lechler punts 32 yards,0.660,0.380
4,1:10,1,10,JAX 7,20,27,Blake Bortles pass incomplete deep middle intended for Allen Robinson is intercepted by Quintin Demps at JAX-37 and returned for 12 yards,-0.380,-3.910
4,1:01,1,10,JAX 25,20,27,Tom Savage kneels for -1 yards,3.910,3.230
4,0:20,2,11,JAX 26,20,27,Tom Savage kneels for -2 yards,3.230,2.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
