Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,10,9,107,1,6,64,7.1,43,4.8,7.2,1,9.0,0,0.0,0,144.6
Robert Woods,LAR,6,5,74,1,3,10,2.0,64,12.8,1.7,0,,0,0.0,0,157.6
Josh Reynolds,LAR,5,4,60,0,3,49,12.3,11,2.8,13.4,0,,0,0.0,0,116.7
Gerald Everett,LAR,2,2,34,0,2,21,10.5,13,6.5,10.5,0,,0,0.0,0,118.7
Tyler Higbee,LAR,2,2,40,0,1,21,10.5,19,9.5,10.5,0,,0,0.0,0,118.7
Darrell Henderson,LAR,3,1,6,0,0,2,2.0,4,4.0,-1.7,0,,0,0.0,0,42.4
Malcolm Brown,LAR,2,0,0,0,0,0,,0,,-2.5,0,,0,0.0,0,39.6
Van Jefferson,LAR,1,0,0,0,,0,,0,,10.0,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Beasley,BUF,7,6,100,0,4,63,10.5,37,6.2,10.6,0,,0,0.0,0,118.7
Gabriel Davis,BUF,4,4,81,0,3,61,15.3,20,5.0,15.3,0,,0,0.0,0,118.7
Stefon Diggs,BUF,6,4,49,1,2,38,9.5,11,2.8,7.0,0,,1,16.7,0,131.2
Tyler Kroft,BUF,5,4,24,2,3,12,3.0,12,3.0,10.0,0,,0,0.0,1,86.7
Devin Singletary,BUF,5,4,50,0,1,0,0.0,50,12.5,4.6,1,4.0,0,0.0,0,108.3
Isaiah McKenzie,BUF,2,1,6,0,,-4,-4.0,10,10.0,-2.0,0,,0,0.0,0,56.2
Lee Smith,BUF,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
John Brown,BUF,2,0,0,0,,0,,0,,32.5,0,,0,0.0,0,39.6
