Player,Pos
Rusty Smith,QB
Chris Johnson,RB
Nate Washington,WR
Randy Moss,WR
Craig Stevens,TE
Bo Scaife,TE
Michael Roos,LT
Leroy Harris,LG
Eugene Amano,C
Jake Scott,RG
David Stewart,RT
Jason Babin,DE
Jacob Ford,DE
Jovan Haye,DT
Tony Brown,DT
Gerald McRath,OLB
Will Witherspoon,OLB
Stephen Tulloch,MLB
Cortland Finnegan,CB
Alterraun Verner,CB
Chris Hope,SS
Michael Griffin,FS
