Player,Pos
Brian Griese,QB
Clinton Portis,RB
Mike Anderson,FB
Rod Smith,WR
Ed McCaffrey,WR
Shannon Sharpe,TE
Ephraim Salaam,LT
Ben Hamilton,LG
Tom Nalen,C
Dan Neil,RG
Matt Lepsis,RT
Trevor Pryce,LDE
Lional Dalton,LDT
Chester McGlockton,RDT
Kavika Pittman,RDE
John Mobley,SLB
Al Wilson,MLB
Ian Gold,WLB
Deltha O'Neal,LCB
Denard Walker,RCB
Sam Brandon,SS
Izell Reese,FS
