Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2,4:37,1,10,DEN 37,3,10,Trent Green pass complete to Tony Gonzalez for 23 yards (tackle by Deltha O'Neal),3.120,4.650
2,3:55,1,10,DEN 14,3,10,Priest Holmes middle for no gain (tackle by Al Wilson),4.650,4.000
2,3:18,2,10,DEN 14,3,10,Trent Green pass incomplete intended for Eddie Kennison (defended by Denard Walker),4.000,3.110
2,3:15,3,10,DEN 14,3,10,Trent Green pass incomplete intended for Johnnie Morton,3.110,2.510
2,3:10,4,10,DEN 14,3,13,Morten Andersen 32 yard field goal good,2.510,3.000
2,3:10,,,KAN 30,3,13,"Michael Husted kicks off 58 yards, returned by Kevin Kasper for 20 yards (tackle by Scott Fujita)",0.000,-1.070
2,3:01,1,10,DEN 32,3,13,Brian Griese pass complete to Clinton Portis for 4 yards (tackle by Scott Fujita),1.070,1.070
2,2:26,2,6,DEN 36,3,13,Brian Griese pass complete to Clinton Portis for 5 yards (tackle by Shaunard Harts),1.070,1.030
2,2:00,3,1,DEN 41,3,13,Clinton Portis middle for no gain (tackle by Mike Maslowski and Eric Hicks),1.030,-0.650
2,1:49,3,1,DEN 41,,,Timeout #1 by Kansas City Chiefs,1.030,-0.650
2,1:49,4,1,DEN 41,3,13,Mike Anderson right end for 2 yards (tackle by Mike Maslowski),-0.650,1.800
2,1:17,1,10,DEN 43,3,13,Brian Griese pass complete to Mike Anderson for 8 yards (tackle by John Browning),1.800,2.330
2,0:57,2,2,KAN 49,3,13,Brian Griese pass complete to Rod Smith for 9 yards (tackle by Shaunard Harts),2.330,2.920
2,0:53,2,2,KAN 49,,,Timeout #2 by Denver Broncos,2.330,2.920
2,0:52,1,10,KAN 40,3,13,"Clinton Portis right end for no gain (tackle by Duane Clemons). Penalty on Matt Lepsis: Offensive Holding, 10 yards (no play)",2.920,2.260
2,0:48,1,20,,3,13,Brian Griese pass complete to Shannon Sharpe for 15 yards,2.260,3.050
2,0:43,2,5,KAN 35,3,13,Brian Griese pass complete to Shannon Sharpe for 10 yards (tackle by Mike Maslowski),3.050,3.910
2,0:20,1,10,KAN 25,3,13,Brian Griese pass complete to Shannon Sharpe for 9 yards (tackle by Shaunard Harts and Mike Maslowski),3.910,4.750
2,0:17,1,10,KAN 25,,,Timeout #3 by Denver Broncos,3.910,4.750
2,0:17,2,1,KAN 16,3,13,Brian Griese pass incomplete intended for Clinton Portis,4.750,4.060
2,0:12,2,1,KAN 16,,,Timeout #2 by Kansas City Chiefs,4.750,4.060
2,0:12,3,1,KAN 16,6,13,Jason Elam 33 yard field goal good,4.060,3.000
2,0:12,,,DEN 30,6,13,"Jason Elam kicks off 53 yards, returned by Dante Hall for 13 yards (tackle by Kevin Kasper)",0.000,0.940
2,0:04,1,10,KAN 30,6,13,Priest Holmes middle for 5 yards (tackle by Lional Dalton),0.940,1.070
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,6,13,"Michael Husted kicks off 63 yards, returned by Kevin Kasper for 19 yards (tackle by William Bartee)",0.000,-0.670
3,14:53,1,10,DEN 26,6,13,Brian Griese pass incomplete,0.670,0.130
3,14:48,2,10,DEN 26,6,13,Brian Griese pass incomplete intended for Rod Smith (defended by Ray Crockett),0.130,-0.560
3,14:41,3,10,DEN 26,6,13,Brian Griese pass incomplete intended for Rod Smith (defended by Eric Warfield),-0.560,-1.630
3,14:37,4,10,DEN 26,6,13,"Tom Rouen punts 41 yards, returned by Dante Hall for 3 yards (tackle by John Mobley)",-1.630,-1.330
3,14:27,1,10,KAN 36,6,13,Trent Green pass complete to Tony Gonzalez for 2 yards (tackle by John Mobley),1.330,1.060
3,13:47,2,8,KAN 38,6,13,Trent Green pass complete to Eddie Kennison for no gain,1.060,0.370
3,13:08,3,8,KAN 38,6,13,Trent Green sacked by Al Wilson for -5 yards,0.370,-1.180
3,12:38,4,13,KAN 33,6,13,"Dan Stryzinski punts 44 yards, returned by Deltha O'Neal for no gain. Penalty on Dwayne Carswell: Offensive Holding, 10 yards",-1.180,0.320
3,12:28,1,10,DEN 13,6,13,Brian Griese pass complete to Mike Anderson for 5 yards (tackle by William Bartee),-0.320,-0.140
3,11:47,2,5,DEN 18,12,13,"Brian Griese pass complete to Shannon Sharpe for 82 yards, touchdown",-0.140,7.000
3,11:47,,,KAN 18,13,13,Jason Elam kicks extra point good,0.000,0.000
3,11:47,,,DEN 30,13,13,"Jason Elam kicks off 60 yards, returned by Dante Hall for 46 yards (tackle by Kelly Herndon)",0.000,2.650
3,11:25,1,10,DEN 44,13,13,"Priest Holmes left end for 3 yards (tackle by Denard Walker). Penalty on Willie Roaf: Offensive Holding, 10 yards (no play)",2.650,1.990
3,11:05,1,20,KAN 46,13,13,Trent Green pass complete to Priest Holmes for 15 yards (tackle by Denard Walker),1.990,2.780
3,10:19,2,5,DEN 39,13,13,Priest Holmes left end for 6 yards (tackle by Al Wilson),2.780,3.380
3,9:46,1,10,DEN 33,13,13,Priest Holmes middle for 10 yards (tackle by Izell Reese and Deltha O'Neal),3.380,4.040
3,9:02,1,10,DEN 23,13,13,"Derrick Blaylock middle for 4 yards (tackle by Ian Gold). Penalty on DEN: Face Mask (5 Yards), 5 yards",4.040,5.820
3,8:31,1,1,DEN 14,13,19,"Tony Richardson left end for 14 yards, touchdown",5.820,7.000
3,8:31,,,DEN 14,13,20,Morten Andersen kicks extra point good,0.000,0.000
3,8:31,,,KAN 30,13,20,"Michael Husted kicks off 64 yards, returned by Kevin Kasper for 31 yards (tackle by Scott Fujita)",0.000,-1.400
3,8:22,1,10,DEN 37,13,20,Brian Griese pass complete to Clinton Portis for 5 yards (tackle by Scott Fujita),1.400,1.530
3,7:45,2,5,DEN 42,13,20,Brian Griese pass complete to Rod Smith for 7 yards (tackle by Marvcus Patton),1.530,2.190
3,7:08,1,10,DEN 49,13,20,Ashley Lelie left end for 24 yards (tackle by Eric Warfield),2.190,3.780
3,6:43,1,10,KAN 27,13,20,Clinton Portis right end for no gain (tackle by Derrick Ransom),3.780,3.230
3,6:05,1,10,KAN 27,,,Timeout #1 by Denver Broncos,3.780,3.230
3,6:05,2,10,KAN 27,13,20,Brian Griese pass incomplete intended for Clinton Portis,3.230,2.540
3,6:01,3,10,KAN 27,13,20,Brian Griese pass complete to Ashley Lelie for 21 yards (tackle by Jason Belser),2.540,5.830
3,5:20,1,6,KAN 6,13,20,Brian Griese pass incomplete intended for Ed McCaffrey (defended by Ray Crockett),5.830,4.950
3,5:14,2,6,KAN 6,13,20,Mike Anderson middle for 4 yards (tackle by Marvcus Patton and Jason Belser),4.950,4.950
3,4:41,3,2,KAN 2,19,20,"Clinton Portis middle for 2 yards, touchdown",4.950,7.000
3,4:41,,,KAN 2,20,20,"Jason Elam kicks extra point good. Penalty on Duane Clemons: Defensive Holding, 5 yards",0.000,0.000
3,4:41,,,DEN 35,20,20,"Jason Elam kicks off 60 yards, returned by Dante Hall for 35 yards (tackle by Willie Middlebrooks). Penalty on Omar Easy: Offensive Holding, 10 yards",0.000,0.940
3,4:28,1,10,KAN 30,20,20,Trent Green pass complete to Johnnie Morton for 8 yards (tackle by Ian Gold),0.940,1.470
3,3:52,2,2,KAN 38,20,20,Priest Holmes middle for 3 yards (tackle by Kavika Pittman),1.470,1.660
3,3:16,1,10,KAN 41,20,20,Trent Green pass incomplete intended for Eddie Kennison (defended by Izell Reese),1.660,1.120
3,3:11,2,10,KAN 41,20,20,Trent Green pass complete to Priest Holmes for 5 yards (tackle by Deltha O'Neal),1.120,1.090
3,2:43,2,10,KAN 41,,,Timeout #1 by Kansas City Chiefs,1.120,1.090
3,2:43,3,5,KAN 46,20,20,Trent Green pass incomplete intended for Johnnie Morton (defended by Denard Walker),1.090,-0.320
3,2:38,4,5,KAN 46,20,20,"Dan Stryzinski punts 29 yards, fair catch by Deltha O'Neal. Penalty on Kelly Herndon: Face Mask (15 Yards), 15 yards (no play)",-0.320,2.980
3,2:26,1,10,DEN 39,20,20,Priest Holmes left end for 14 yards (tackle by Sam Brandon),2.980,3.910
3,1:47,1,10,DEN 25,20,20,Trent Green pass complete to Eddie Kennison for 4 yards (tackle by Deltha O'Neal),3.910,3.900
3,1:11,2,6,DEN 21,20,20,Trent Green pass complete to Tony Gonzalez for 17 yards (tackle by Tyrone Poole),3.900,6.280
3,0:43,1,4,DEN 4,20,26,"Priest Holmes left end for 4 yards, touchdown",6.280,7.000
3,0:43,,,DEN 4,20,27,Morten Andersen kicks extra point good,0.000,0.000
3,0:43,,,KAN 30,20,27,"Michael Husted kicks off 61 yards, returned by Kevin Kasper for 25 yards (tackle by Omar Easy)",0.000,-1.200
3,0:31,1,10,DEN 34,20,27,Clinton Portis right end for 2 yards (tackle by Marvcus Patton),1.200,0.930
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DEN 36,20,27,Brian Griese pass complete to Shannon Sharpe for 7 yards (tackle by Scott Fujita),0.930,1.160
4,14:49,3,1,DEN 43,20,27,Brian Griese middle for 2 yards (tackle by Marvcus Patton),1.160,1.930
4,14:09,1,10,DEN 45,20,27,"Penalty on Ephraim Salaam: Offensive Holding, 10 yards (no play)",1.930,1.270
4,13:46,1,20,DEN 35,20,27,Brian Griese pass incomplete intended for Ed McCaffrey (defended by Mike Maslowski),1.270,0.030
4,13:43,2,20,DEN 35,20,27,Brian Griese pass complete to Rod Smith for 7 yards (tackle by Jason Belser and Scott Fujita),0.030,0.300
4,13:05,3,13,DEN 42,20,27,Brian Griese pass incomplete intended for Rod Smith,0.300,-0.590
4,13:00,4,13,DEN 42,20,27,"Tom Rouen punts, blocked by Monty Beisel, recovered by Glenn Cadrez",-0.590,-6.060
4,12:51,1,5,DEN 5,20,27,Priest Holmes left end for 4 yards (tackle by Ian Gold),6.060,5.910
4,12:46,2,1,DEN 1,20,33,"Priest Holmes middle for 1 yard, touchdown",5.910,7.000
4,12:46,,,DEN 1,20,34,Morten Andersen kicks extra point good,0.000,0.000
4,12:46,,,KAN 30,20,34,"Michael Husted kicks off 67 yards, returned by Kevin Kasper for 27 yards (tackle by William Bartee). Kevin Kasper fumbles, recovered by Bertrand Berry at DEN-30",0.000,-0.940
4,12:33,1,10,DEN 30,20,34,Mike Anderson middle for 5 yards (tackle by Glenn Cadrez),0.940,1.070
4,11:53,2,5,DEN 35,20,34,Brian Griese pass complete to Rod Smith for 29 yards (tackle by William Bartee),1.070,3.180
4,11:27,1,10,KAN 36,20,34,Mike Anderson right end for 8 yards (tackle by John Browning),3.180,3.720
4,10:55,2,2,KAN 28,26,34,"Brian Griese pass complete to Shannon Sharpe for 28 yards, touchdown",3.720,7.000
4,10:55,,,KAN 28,27,34,Jason Elam kicks extra point good,0.000,0.000
4,10:55,,,DEN 30,27,34,"Jason Elam kicks off 52 yards, returned by Dante Hall for 6 yards (tackle by Donnie Spragan)",0.000,0.540
4,10:45,1,10,KAN 24,27,34,Priest Holmes middle for 1 yard (tackle by Lional Dalton),0.540,0.130
4,10:10,2,9,KAN 25,27,34,Trent Green sacked by Trevor Pryce for -8 yards,0.130,-1.850
4,9:29,3,17,KAN 17,27,34,Trent Green pass incomplete intended for Priest Holmes,-1.850,-2.320
4,9:24,4,17,KAN 17,27,34,Dan Stryzinski punts 40 yards,-2.320,-1.800
4,9:12,1,10,DEN 43,27,34,Brian Griese pass complete to Shannon Sharpe for 6 yards (tackle by Mike Maslowski),1.800,2.060
4,8:34,2,4,DEN 49,27,34,Brian Griese for 11 yards (tackle by Eric Hicks),2.060,2.920
4,8:08,1,10,KAN 40,27,34,Mike Anderson middle for 3 yards (tackle by John Browning),2.920,2.780
4,7:31,2,7,KAN 37,27,34,Brian Griese pass complete to Mike Anderson for no gain,2.780,2.080
4,6:50,3,7,KAN 37,27,34,Brian Griese pass incomplete intended for Ashley Lelie,2.080,0.790
4,6:44,4,7,KAN 37,27,34,Brian Griese pass complete to Shannon Sharpe for 6 yards (tackle by Mike Maslowski),0.790,-1.000
4,6:32,1,10,KAN 31,27,34,Trent Green pass complete to Tony Gonzalez for 9 yards (tackle by Al Wilson),1.000,1.680
4,5:48,2,1,KAN 40,27,34,Priest Holmes middle for 3 yards (tackle by Sam Brandon and Kavika Pittman),1.680,1.800
4,5:05,1,10,KAN 43,27,34,"Trent Green pass complete to Priest Holmes for 8 yards (tackle by Al Wilson). Penalty on John Mobley: Face Mask (15 Yards), 15 yards",1.800,3.310
4,4:55,1,10,DEN 34,27,34,Johnnie Morton left end for 6 yards (tackle by Kavika Pittman),3.310,3.580
4,4:09,2,4,DEN 28,27,34,Priest Holmes middle for 2 yards (tackle by Sam Brandon),3.580,3.140
4,4:02,2,4,DEN 28,,,Timeout #2 by Denver Broncos,3.580,3.140
4,4:02,3,2,DEN 26,27,34,Trent Green pass complete to Priest Holmes for 1 yard (tackle by Sam Brandon),3.140,1.950
4,3:52,3,2,DEN 26,,,Timeout #3 by Denver Broncos,3.140,3.140
4,3:52,3,2,DEN 26,,,Timeout #2 by Kansas City Chiefs,3.140,1.950
4,3:52,4,1,DEN 25,27,34,Morten Andersen 43 yard field goal no good,1.950,-1.140
4,3:47,1,10,DEN 33,27,34,Brian Griese pass complete to Shannon Sharpe for 8 yards (tackle by Jason Belser),1.140,1.670
4,3:41,2,2,DEN 41,27,34,Brian Griese pass complete to Shannon Sharpe for 26 yards (tackle by Shaunard Harts),1.670,3.380
4,3:02,1,10,KAN 33,27,34,Brian Griese pass incomplete intended for Rod Smith (defended by Eric Warfield),3.380,2.840
4,2:57,2,10,KAN 33,27,34,Brian Griese pass incomplete intended for Rod Smith,2.840,2.150
4,2:53,3,10,KAN 33,27,34,Brian Griese pass complete to Shannon Sharpe for 9 yards (tackle by Shaunard Harts),2.150,2.020
4,2:37,4,1,KAN 24,27,34,"Penalty on Steve Herndon: False Start, 5 yards (no play)",2.020,1.520
4,2:27,4,6,KAN 29,27,34,Brian Griese pass complete to Rod Smith for 8 yards (tackle by Mike Maslowski),1.520,4.170
4,2:00,1,10,KAN 21,27,34,Brian Griese pass complete to Ashley Lelie for 4 yards (tackle by Ray Crockett),4.170,4.200
4,1:34,2,6,KAN 17,27,34,Brian Griese pass complete to Ashley Lelie for 8 yards (tackle by Mike Maslowski),4.200,5.140
4,1:07,1,9,KAN 9,27,34,Brian Griese pass complete to Ed McCaffrey for 4 yards (tackle by Mike Maslowski),5.140,5.150
4,0:34,2,5,KAN 5,27,34,Brian Griese pass incomplete intended for Shannon Sharpe,5.150,4.260
4,0:29,3,5,KAN 5,27,34,"Mike Anderson left end for no gain. Penalty on Gary Stills: Defensive Offside, 3 yards (no play)",4.260,4.950
4,0:24,3,2,KAN 2,33,34,"Mike Anderson middle for 2 yards, touchdown",4.950,7.000
4,0:24,,,KAN 2,34,34,Jason Elam kicks extra point good,0.000,0.000
4,0:24,,,DEN 30,34,34,"Jason Elam kicks off 58 yards, returned by Jason Belser for 26 yards (tackle by Reuben Droughns)",0.000,1.470
4,0:13,1,10,KAN 38,34,34,Trent Green for 9 yards,1.470,2.140
4,0:04,1,10,KAN 38,,,Timeout #3 by Kansas City Chiefs,1.470,2.140
4,0:04,2,1,KAN 47,34,34,Trent Green pass incomplete,2.140,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
,,,,,,,"Broncos won the coin toss, Broncos to receive the overtime kickoff.",,
OT,15:00,,,KAN 30,34,34,"Michael Husted kicks off 61 yards, returned by Kevin Kasper for 15 yards (tackle by Gary Stills)",0.000,-0.540
OT,14:55,1,10,DEN 24,34,34,Mike Anderson middle for 1 yard (tackle by Jason Belser),0.540,0.130
OT,14:20,2,9,DEN 25,34,34,Brian Griese pass complete to Shannon Sharpe for 8 yards,0.130,0.500
OT,14:02,2,9,DEN 25,,,Timeout #1 by Denver Broncos,0.130,0.500
OT,14:02,3,1,DEN 33,34,34,Brian Griese pass incomplete intended for Mike Anderson,0.500,-1.180
OT,13:58,4,1,DEN 33,34,34,"Tom Rouen punts 43 yards, returned by Dante Hall for 13 yards (tackle by Willie Middlebrooks)",-1.180,-1.400
OT,13:45,1,10,KAN 37,34,34,Priest Holmes left end for 6 yards (tackle by Denard Walker),1.400,1.670
OT,13:05,2,4,KAN 43,34,34,Trent Green pass incomplete intended for Johnnie Morton,1.670,0.960
OT,13:01,3,4,KAN 43,34,34,Trent Green pass incomplete intended for Eddie Kennison,0.960,-0.520
OT,12:58,4,4,KAN 43,34,34,"Dan Stryzinski punts, blocked by Keith Burns, recovered by Keith Burns",-0.520,-3.450
OT,12:45,1,10,KAN 32,34,34,Mike Anderson left end for 3 yards (tackle by Derrick Ransom),3.450,3.310
OT,12:18,2,7,KAN 29,34,34,Brian Griese pass incomplete intended for Shannon Sharpe,3.310,2.610
OT,12:13,3,7,KAN 29,34,34,"Brian Griese pass incomplete intended for Rod Smith. Penalty on Eric Warfield: Defensive Pass Interference, 22 yards (no play)",2.610,5.600
OT,12:08,1,7,KAN 7,37,34,Jason Elam 25 yard field goal good,5.600,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
