Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
1,3:35,1,10,NOR 27,7,7,Pierre Thomas up the middle for 3 yards (tackle by Jermaine Phillips),0.740,0.600
1,2:58,2,7,NOR 30,7,7,Reggie Bush left end for 2 yards (tackle by Jimmy Wilkerson),0.600,0.170
1,2:22,3,5,NOR 32,7,7,Drew Brees pass incomplete short left intended for Lance Moore,0.170,-1.240
1,2:18,4,5,NOR 32,7,7,"Steve Weatherford punts 50 yards, returned by Dexter Jackson for 6 yards (tackle by Marvin Mitchell). Penalty on Jonathan Vilma: Illegal Formation, 5 yards (no play)",-1.240,-1.570
1,2:07,4,10,NOR 27,7,7,"Steve Weatherford punts 41 yards, returned by Dexter Jackson for 3 yards (tackle by Roman Harper). Penalty on Matt McCoy: Illegal Block Above the Waist, 10 yards",-1.570,-0.610
1,1:50,1,10,TAM 25,7,7,Earnest Graham right guard for 14 yards (tackle by Scott Fujita),0.610,1.530
1,1:13,1,10,TAM 39,7,7,"Jeff Garcia up the middle for 3 yards (tackle by Kendrick Clancy). Penalty on Arron Sears: Offensive Holding, 10 yards (no play)",1.530,0.870
1,0:51,1,20,TAM 29,7,7,Earnest Graham right tackle for 5 yards (tackle by Sedrick Ellis),0.870,0.310
1,0:17,2,15,TAM 34,7,7,Jeff Garcia sacked by Charles Grant for -8 yards,0.310,-1.420
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,23,TAM 26,7,7,Earnest Graham up the middle for 9 yards (tackle by Jonathan Vilma),-1.420,-1.040
2,14:29,4,14,TAM 35,7,7,"Josh Bidwell punts 39 yards, returned by Reggie Bush for no gain",-1.040,-0.670
2,14:16,1,10,NOR 26,7,7,Reggie Bush right tackle for -2 yards (tackle by Chris Hovan),0.670,-0.140
2,13:42,2,12,NOR 24,7,7,Drew Brees pass complete short right to Jeremy Shockey for 6 yards (tackle by Barrett Ruud),-0.140,-0.030
2,13:03,3,6,NOR 30,7,7,Drew Brees pass complete short left to Marques Colston for 5 yards (tackle by Sabby Piscitelli),-0.030,-1.040
2,12:31,4,1,NOR 35,7,7,"Steve Weatherford punts 43 yards, returned by Dexter Jackson for 8 yards (tackle by Roman Harper)",-1.040,-0.940
2,12:20,1,10,TAM 30,7,7,Earnest Graham left guard for 5 yards (tackle by Scott Fujita),0.940,1.070
2,11:46,2,5,TAM 35,7,7,Jeff Garcia pass complete short left to Alex Smith for 8 yards (tackle by Kevin Kaesviharn),1.070,1.800
2,11:01,,,,7,7,Timeout #1 by Tampa Bay Buccaneers,0.000,1.800
2,11:01,1,10,TAM 43,7,7,Earnest Graham left guard for 5 yards (tackle by Roman Harper),1.800,1.930
2,10:18,2,5,TAM 48,7,7,Jeff Garcia pass complete short middle to Ike Hilliard for 6 yards (tackle by Jonathan Vilma),1.930,2.520
2,9:44,1,10,NOR 46,7,7,"Warrick Dunn left guard for 1 yard (tackle by Randall Gay and Jonathan Vilma). Penalty on Jeremy Trueblood: Personal Foul, 15 yards",2.520,0.090
2,9:14,2,24,TAM 40,7,7,Jeff Garcia pass complete short left to B.J. Askew for 4 yards (tackle by Scott Shanle),0.090,-0.030
2,8:34,3,20,TAM 44,7,7,Jeff Garcia pass complete short left to Joey Galloway for 10 yards (tackle by Aaron Glenn),-0.030,0.200
2,8:27,4,10,NOR 46,7,7,Josh Bidwell punts 45 yards,0.200,0.380
2,8:15,1,10,NOR 1,7,7,Drew Brees pass complete short right to Marques Colston for 16 yards (tackle by Tanard Jackson),-0.380,-0.060
2,7:56,1,10,NOR 17,7,7,Pierre Thomas left tackle for 4 yards (tackle by Barrett Ruud),-0.060,0.080
2,7:21,2,6,NOR 21,7,7,Pierre Thomas left end for 3 yards (tackle by Barrett Ruud and Chris Hovan),0.080,-0.370
2,6:48,,,,7,7,Timeout #1 by New Orleans Saints,0.000,-0.370
2,6:48,3,3,NOR 24,7,7,Drew Brees pass complete short right to Lance Moore for 8 yards (tackle by Phillip Buchanon),-0.370,1.070
2,6:10,1,10,NOR 32,7,7,Drew Brees pass incomplete short left intended for Reggie Bush,1.070,0.530
2,5:56,2,10,NOR 32,7,7,Drew Brees pass complete short right to Jeremy Shockey for -1 yards (tackle by Barrett Ruud),0.530,-0.290
2,5:12,3,11,NOR 31,7,7,Drew Brees pass incomplete deep middle intended for David Patten (defended by Tanard Jackson),-0.290,-1.310
2,5:06,4,11,NOR 31,7,7,"Steve Weatherford punts 34 yards, returned by Dexter Jackson for no gain",-1.310,-1.270
2,4:57,1,10,TAM 35,7,7,Jeff Garcia pass complete short left to Earnest Graham for 4 yards (tackle by Scott Fujita),1.270,1.260
2,4:15,2,6,TAM 39,7,7,Earnest Graham right guard for no gain (tackle by Jonathan Vilma),1.260,0.560
2,3:33,3,6,TAM 39,7,7,Jeff Garcia pass incomplete short middle intended for Antonio Bryant (defended by Randall Gay),0.560,-0.780
2,3:24,4,6,TAM 39,7,7,"Josh Bidwell punts 61 yards, touchback",-0.780,-0.280
2,3:17,1,10,NOR 20,7,7,Drew Brees pass complete short middle to Lance Moore for 9 yards (tackle by Aqib Talib),0.280,0.950
2,2:49,2,1,NOR 29,7,7,Reggie Bush left guard for 2 yards (tackle by Chris Hovan),0.950,1.000
2,2:18,1,10,NOR 31,7,7,Reggie Bush right end for 3 yards (tackle by Tanard Jackson),1.000,0.870
2,2:00,2,7,NOR 34,7,7,Drew Brees pass complete short left to Jeremy Shockey for 5 yards (tackle by Cato June),0.870,0.830
2,1:39,3,2,NOR 39,7,7,Drew Brees pass incomplete short right intended for Marques Colston,0.830,-0.780
2,1:36,4,2,NOR 39,7,7,"Steve Weatherford punts 61 yards, touchback",-0.780,-0.280
2,1:28,1,10,TAM 20,7,7,Jeff Garcia pass complete short left to Joey Galloway for 13 yards (tackle by Tracy Porter),0.280,1.140
2,1:04,1,10,TAM 33,7,7,Jeff Garcia pass complete short middle to Antonio Bryant for 26 yards (tackle by Kevin Kaesviharn),1.140,2.850
2,0:35,1,10,NOR 41,7,7,Jeff Garcia pass complete short left to Ike Hilliard for 8 yards (tackle by Jonathan Vilma),2.850,3.390
2,0:29,,,,7,7,Timeout #2 by Tampa Bay Buccaneers,0.000,3.390
2,0:29,2,2,NOR 33,7,7,Jeff Garcia pass complete short middle to Ike Hilliard for 7 yards (tackle by Jonathan Vilma),3.390,3.840
2,0:14,1,10,NOR 26,7,7,Jeff Garcia spiked the ball,3.840,3.300
2,0:14,2,10,NOR 26,7,7,Warrick Dunn right guard for 7 yards (tackle by Randall Gay),3.300,3.570
2,0:08,,,,7,7,Timeout #3 by Tampa Bay Buccaneers,0.000,3.570
2,0:08,3,3,NOR 19,10,7,Matt Bryant 37 yard field goal good,3.570,3.000
2,,,,TAM 30,10,7,Matt Bryant kicks off 39 yards,0.000,1.000
2,0:02,1,10,NOR 31,10,7,Drew Brees kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,10,7,"Martin Gramatica kicks off 74 yards, returned by Dexter Jackson for 24 yards (tackle by Chris Reis)",0.000,0.280
3,14:56,1,10,TAM 20,10,7,"Earnest Graham right tackle for 4 yards (tackle by Roman Harper). Penalty on Arron Sears: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:33,1,20,TAM 10,10,7,Warrick Dunn left end for 13 yards (tackle by Randall Gay),-0.760,0.140
3,13:57,2,7,TAM 23,10,7,"Jeff Garcia pass incomplete short right intended for Antonio Bryant. Penalty on Antonio Bryant: Offensive Pass Interference, 10 yards (no play)",0.140,-1.280
3,13:50,2,17,TAM 13,10,7,Jeff Garcia pass incomplete short right intended for Joey Galloway,-1.280,-2.190
3,13:46,3,17,TAM 13,10,7,Jeff Garcia pass complete short left to Joey Galloway for 5 yards (tackle by Randall Gay),-2.190,-2.240
3,13:14,4,12,TAM 18,10,7,Josh Bidwell punts 30 yards,-2.240,-2.390
3,13:06,1,10,TAM 48,10,7,Pierre Thomas right end for 2 yards (tackle by Phillip Buchanon),2.390,2.120
3,12:31,2,8,TAM 46,10,7,Reggie Bush right guard for 1 yard (tackle by Barrett Ruud),2.120,1.550
3,11:58,3,7,TAM 45,10,7,Drew Brees pass complete short middle to Jeremy Shockey for 8 yards (tackle by Jermaine Phillips),1.550,3.120
3,11:16,1,10,TAM 37,10,7,Drew Brees pass complete short right to Reggie Bush for no gain,3.120,2.570
3,10:48,2,10,TAM 37,10,7,Drew Brees pass incomplete short left intended for Marques Colston (defended by Ronde Barber),2.570,1.880
3,10:43,3,10,TAM 37,10,7,"Drew Brees for no gain. Drew Brees fumbles, recovered by Pierre Thomas at NOR-46",1.880,-0.320
3,10:07,4,27,NOR 46,10,7,"Steve Weatherford punts 43 yards, returned by Ike Hilliard for 11 yards (tackle by Scott Fujita)",-0.320,-0.410
3,9:55,1,10,TAM 22,10,7,Jeff Garcia pass complete short middle to B.J. Askew for 3 yards (tackle by Scott Shanle),0.410,0.270
3,9:20,2,7,TAM 25,10,7,Jeff Garcia pass complete short left to Earnest Graham for 5 yards (tackle by Roman Harper),0.270,0.230
3,8:40,3,2,TAM 30,10,7,Jeff Garcia pass incomplete short left intended for Alex Smith,0.230,-1.370
3,8:35,4,2,TAM 30,10,7,"Josh Bidwell punts 36 yards, returned by Reggie Bush for -2 yards (tackle by Quincy Black). Penalty on Adam Hayward: Ineligible Downfield Kick, 6 yards (no play)",-1.370,-1.770
3,8:24,4,8,TAM 24,10,7,"Josh Bidwell punts 57 yards, returned by Lance Moore for 10 yards (tackle by Quincy Black)",-1.770,-0.870
3,8:13,1,10,NOR 29,10,7,"Reggie Bush left tackle for 26 yards (tackle by Tanard Jackson). Penalty on Reggie Bush: Face Mask (15 Yards), 15 yards",0.870,1.600
3,7:48,1,10,NOR 40,10,7,Drew Brees pass complete deep middle to Jeremy Shockey for 26 yards (tackle by Barrett Ruud),1.600,3.310
3,7:12,1,10,TAM 34,10,7,Reggie Bush right end for no gain (tackle by Derrick Brooks),3.310,2.770
3,6:37,2,10,TAM 34,10,7,Reggie Bush left tackle for 1 yard (tackle by Derrick Brooks),2.770,2.210
3,5:55,3,9,TAM 33,10,7,Drew Brees pass complete short left to Jeremy Shockey for 10 yards (tackle by Tanard Jackson),2.210,4.040
3,5:17,1,10,TAM 23,10,7,Drew Brees pass complete short left to Marques Colston for 5 yards (tackle by Ronde Barber),4.040,4.210
3,4:52,2,5,TAM 18,10,7,Pierre Thomas left guard for 6 yards (tackle by Chris Hovan and Cato June),4.210,4.780
3,4:13,1,10,TAM 12,10,7,Drew Brees pass incomplete short left intended for Mark Campbell,4.780,4.100
3,4:03,2,10,TAM 12,10,7,Drew Brees sacked by Stylez G. White for -6 yards,4.100,2.730
3,3:33,3,16,TAM 18,10,7,Drew Brees pass complete short left to Reggie Bush for 2 yards (tackle by Elbert Mack),2.730,2.380
3,2:54,,,,10,7,Timeout #1 by Tampa Bay Buccaneers,0.000,2.380
3,2:54,4,14,TAM 16,10,10,Martin Gramatica 34 yard field goal good,2.380,3.000
3,,,,NOR 30,10,10,"Martin Gramatica kicks off 69 yards, returned by Dexter Jackson for 33 yards (tackle by Jason Craft)",0.000,1.200
3,2:44,1,10,TAM 34,10,10,Earnest Graham right end for 46 yards (tackle by Randall Gay),1.200,4.240
3,2:00,1,10,NOR 20,10,10,Warrick Dunn right tackle for 4 yards (tackle by Tracy Porter),4.240,4.280
3,1:26,2,6,NOR 16,10,10,Warrick Dunn right guard for 1 yard (tackle by Jonathan Vilma),4.280,3.700
3,0:43,,,,10,10,Timeout #2 by Tampa Bay Buccaneers,0.000,3.700
3,0:43,3,5,NOR 15,10,10,Jeff Garcia pass incomplete short left intended for Antonio Bryant (defended by Tracy Porter),3.700,2.490
3,0:38,4,5,NOR 15,13,10,Matt Bryant 33 yard field goal good,2.490,3.000
3,,,,TAM 30,13,10,"Matt Bryant kicks off 67 yards, returned by Pierre Thomas for 13 yards (tackle by Will Allen)",0.000,-0.140
3,0:25,1,10,NOR 16,13,16,"Drew Brees pass complete deep left to Devery Henderson for 84 yards, touchdown. Penalty on Gaines Adams: Defensive Offside (Declined)",-0.140,7.000
3,,,,TAM 2,13,17,Martin Gramatica kicks extra point good,0.000,0.000
3,,,,NOR 30,13,17,"Martin Gramatica kicks off 70 yards, returned by Dexter Jackson for 27 yards (tackle by Chris Reis)",0.000,0.740
3,0:09,1,10,TAM 27,13,17,Earnest Graham left tackle for 1 yard (tackle by Charles Grant),0.740,0.330
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,TAM 28,13,17,Jeff Garcia pass incomplete deep middle intended for Joey Galloway,0.330,-0.360
4,14:54,3,9,TAM 28,13,17,Jeff Garcia pass complete short right to Joey Galloway for 13 yards (tackle by Kevin Kaesviharn),-0.360,1.660
4,14:15,1,10,TAM 41,13,17,Jeff Garcia pass complete short left to Ike Hilliard for 11 yards (tackle by Roman Harper),1.660,2.390
4,13:38,1,10,NOR 48,13,17,Jeff Garcia pass incomplete deep right intended for Antonio Bryant,2.390,1.850
4,13:32,2,10,NOR 48,13,17,Jeff Garcia pass complete short right to Ike Hilliard for 11 yards (tackle by Jonathan Vilma),1.850,3.120
4,12:57,1,10,NOR 37,13,17,Warrick Dunn left guard for 14 yards (tackle by Kevin Kaesviharn),3.120,4.040
4,12:11,1,10,NOR 23,13,17,Jeff Garcia pass complete short left to Earnest Graham for 18 yards (tackle by Scott Fujita),4.040,6.060
4,11:30,1,5,NOR 5,13,17,Jeff Garcia pass incomplete short right intended for Joey Galloway,6.060,5.150
4,11:24,2,5,NOR 5,13,17,Earnest Graham right guard for 3 yards (tackle by Scott Shanle and Will Smith),5.150,4.950
4,10:43,3,2,NOR 2,19,17,"Jeff Garcia pass complete short right to Ike Hilliard for 2 yards, touchdown",4.950,7.000
4,,,,NOR 2,20,17,Matt Bryant kicks extra point good,0.000,0.000
4,,,,TAM 30,20,17,"Matt Bryant kicks off 71 yards, returned by Pierre Thomas for 21 yards (tackle by Byron Storer)",0.000,0.280
4,10:32,1,10,NOR 20,20,17,Reggie Bush left guard for 4 yards (tackle by Chris Hovan and Stylez G. White),0.280,0.270
4,10:02,2,6,NOR 24,20,17,Drew Brees pass complete short middle to Reggie Bush for 29 yards (tackle by Tanard Jackson),0.270,2.460
4,9:09,,,,20,17,Timeout #1 by New Orleans Saints,0.000,2.460
4,9:09,1,10,TAM 47,20,17,Drew Brees pass complete short left to Reggie Bush for 5 yards (tackle by Cato June),2.460,2.590
4,8:32,2,5,TAM 42,20,17,Reggie Bush right guard for no gain (tackle by Matt McCoy),2.590,1.880
4,7:53,3,5,TAM 42,20,23,"Drew Brees pass complete short right to Reggie Bush for 42 yards, touchdown",1.880,7.000
4,,,,TAM 2,20,24,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,NOR 30,20,24,"Martin Gramatica kicks off 70 yards, touchback",0.000,0.280
4,7:38,1,10,TAM 20,20,24,Warrick Dunn right guard for 8 yards (tackle by Roman Harper and Kevin Kaesviharn),0.280,0.810
4,7:07,2,2,TAM 28,20,24,Warrick Dunn right guard for 5 yards (tackle by Roman Harper and Sedrick Ellis),0.810,1.140
4,6:33,1,10,TAM 33,20,24,Jeff Garcia pass incomplete deep left intended for Joey Galloway,1.140,0.590
4,6:26,2,10,TAM 33,20,24,Jeff Garcia pass complete short left to B.J. Askew for 13 yards (tackle by Scott Fujita),0.590,1.990
4,5:41,1,10,TAM 46,20,24,"Jeff Garcia pass incomplete short right intended for Alex Smith. Penalty on Arron Sears: Ineligible Downfield Pass, 5 yards (no play)",1.990,1.660
4,5:36,1,15,TAM 41,20,24,Jeff Garcia pass complete short left to Joey Galloway for 4 yards (tackle by Aaron Glenn),1.660,1.320
4,4:56,2,11,TAM 45,20,24,Jeff Garcia pass incomplete short middle intended for Antonio Bryant (defended by Tracy Porter),1.320,0.630
4,4:51,,,,20,24,Timeout #3 by Tampa Bay Buccaneers,0.000,0.630
4,4:51,3,11,TAM 45,20,24,Jeff Garcia pass incomplete short left intended for Joey Galloway,0.630,-0.390
4,4:46,4,11,TAM 45,20,24,"Josh Bidwell punts 38 yards, fair catch by Lance Moore",-0.390,0.060
4,4:40,1,10,NOR 17,20,24,Pierre Thomas right tackle for 3 yards (tackle by Chris Hovan),-0.060,-0.060
4,3:57,2,7,NOR 20,20,24,Pierre Thomas left end for 4 yards (tackle by Cato June),-0.060,-0.370
4,3:20,3,3,NOR 24,20,24,Reggie Bush right guard for 1 yard (tackle by Jovan Haye and Cato June),-0.370,-1.700
4,2:36,,,,20,24,Timeout #2 by New Orleans Saints,0.000,-1.700
4,2:36,4,2,NOR 25,20,24,"Steve Weatherford punts 40 yards, returned by Dexter Jackson for 14 yards (tackle by Josh Bullocks)",-1.700,-2.190
4,2:24,1,10,TAM 49,20,24,Jeff Garcia pass complete short right to Antonio Bryant for 12 yards (tackle by Will Smith),2.190,2.980
4,2:01,1,10,NOR 39,20,24,Jeff Garcia pass incomplete,2.980,2.440
4,1:56,2,10,NOR 39,20,24,Jeff Garcia pass complete short right to Alex Smith for 11 yards (tackle by Kevin Kaesviharn),2.440,3.710
4,1:48,1,10,NOR 28,20,24,Jeff Garcia sacked by Bobby McCray for -7 yards,3.710,2.220
4,1:15,2,17,NOR 35,20,24,Jeff Garcia pass complete short left to Joey Galloway for 11 yards (tackle by Kevin Kaesviharn),2.220,3.010
4,0:50,3,6,NOR 24,20,24,Jeff Garcia pass incomplete deep left intended for Joey Galloway,3.010,1.890
4,0:44,,,,20,24,Timeout #3 by New Orleans Saints,0.000,1.890
4,0:44,4,6,NOR 24,20,24,Jeff Garcia pass incomplete short middle intended for Antonio Bryant is intercepted by Scott Fujita at NOR-19 and returned for 2 yards (tackle by Ike Hilliard),1.890,-0.340
4,0:38,1,10,NOR 21,20,24,Drew Brees kneels for -1 yards,0.340,-0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
