Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,11:40,1,10,PHI 45,7,0,Delvin Joyce right guard for 6 yards (tackle by Mark Simoneau),2.590,2.850
2,11:12,2,4,PHI 39,7,0,Kerry Collins pass complete to Jeremy Shockey for 4 yards (tackle by Mark Simoneau),2.850,3.250
2,10:42,1,10,PHI 35,7,0,Kerry Collins pass incomplete intended for Amani Toomer,3.250,2.700
2,10:32,2,10,PHI 35,7,0,"Penalty on Amani Toomer: False Start, 5 yards (no play)",2.700,2.030
2,10:32,2,15,PHI 40,7,0,Delvin Joyce right tackle for 3 yards (tackle by Mark Simoneau),2.030,1.750
2,9:53,3,12,PHI 37,7,0,Kerry Collins pass incomplete intended for Amani Toomer,1.750,0.790
2,9:47,4,12,PHI 37,7,0,Jeff Feagles punts 33 yards,0.790,0.380
2,9:39,1,10,PHI 4,7,0,Donovan McNabb pass complete to Brian Westbrook for 6 yards (tackle by Dhani Jones),-0.380,-0.340
2,9:07,2,4,PHI 10,7,0,"Brian Westbrook right end for 6 yards (tackle by Micheal Barrow). Penalty on Todd Pinkston: Offensive Holding, 5 yards (no play)",-0.340,-0.710
2,8:48,2,9,PHI 5,7,0,Brian Westbrook right tackle for 14 yards (tackle by Omar Stoutmire),-0.710,0.150
2,8:00,1,10,PHI 19,7,0,Donovan McNabb pass incomplete intended for Brian Westbrook,0.150,-0.390
2,7:52,2,10,PHI 19,7,0,Brian Westbrook left end for 18 yards (tackle by Shaun Williams and Cornelius Griffin),-0.390,1.400
2,7:16,1,10,PHI 37,7,0,Donovan McNabb pass incomplete intended for Todd Pinkston,1.400,0.860
2,7:01,2,10,PHI 37,7,0,Donovan McNabb pass complete to Jon Ritchie for 3 yards (tackle by Omar Stoutmire),0.860,0.560
2,6:25,3,7,PHI 40,7,0,"Penalty on Tra Thomas: False Start, 5 yards (no play)",0.560,-0.100
2,5:57,3,12,PHI 35,7,0,Donovan McNabb sacked by Michael Strahan for -3 yards,-0.100,-1.240
2,5:42,4,15,PHI 32,7,0,Dirk Johnson punts 56 yards,-1.240,0.350
2,5:28,1,10,NYG 12,7,0,Kerry Collins pass complete to Amani Toomer for 13 yards (tackle by Mark Simoneau),-0.350,0.610
2,4:57,1,10,NYG 25,7,0,Tiki Barber up the middle for 1 yard (tackle by Nate Wayne),0.610,0.200
2,4:27,2,9,NYG 26,7,0,Kerry Collins pass complete to Tiki Barber for 14 yards (tackle by Clinton Hart),0.200,1.600
2,3:49,1,10,NYG 40,7,0,Tiki Barber left tackle for 11 yards (tackle by Troy Vincent),1.600,2.320
2,3:10,1,10,PHI 49,7,0,Kerry Collins pass complete to Jeremy Shockey for 3 yards (tackle by Mark Simoneau),2.320,2.190
2,2:31,2,7,PHI 46,7,0,Kerry Collins left tackle for 6 yards (tackle by Michael Lewis),2.190,2.280
2,2:09,3,1,PHI 40,7,0,Tiki Barber right tackle for 1 yard (tackle by Mark Simoneau),2.280,2.980
2,2:00,1,10,PHI 39,7,0,Kerry Collins pass complete to Ike Hilliard for 11 yards (tackle by Carlos Emmons),2.980,3.710
2,1:54,1,10,PHI 28,7,0,"Kerry Collins pass complete to Jeremy Shockey for 9 yards (tackle by Nate Wayne). Jeremy Shockey fumbles (forced by Nate Wayne), recovered by Brandon Whiting at PHI-17 (tackle by David Diehl)",3.710,0.060
2,1:46,1,10,PHI 17,7,0,Donovan McNabb pass incomplete (defended by Michael Strahan),-0.060,-0.580
2,1:37,2,10,PHI 17,7,0,Brian Westbrook left end for 4 yards (tackle by Keith Hamilton),-0.580,-0.750
2,1:28,,,,7,0,Timeout #1 by New York Giants,0.000,-0.750
2,1:28,3,6,PHI 21,7,0,Donovan McNabb pass incomplete intended for James Thrash is intercepted by Will Allen at PHI-30 and returned for 1 yard (tackle by James Thrash),-0.750,-3.640
2,1:23,1,10,PHI 29,7,0,Kerry Collins sacked by N.D. Kalu for -3 yards,3.640,2.700
2,0:51,2,13,PHI 32,7,0,Kerry Collins pass complete to Tim Carter for 11 yards (tackle by Lito Sheppard),2.700,3.470
2,0:33,,,,7,0,Timeout #2 by New York Giants,0.000,3.470
2,0:33,3,2,PHI 21,7,0,Kerry Collins pass incomplete intended for Tiki Barber,3.470,2.180
2,0:27,4,2,PHI 21,7,3,Brett Conway 39 yard field goal good,2.180,3.000
2,,,,NYG 30,7,3,"Brett Conway kicks off 50 yards, returned by Brian Westbrook for 20 yards (tackle by Marcellus Rivers)",0.000,1.600
2,0:17,1,10,PHI 40,7,3,Donovan McNabb pass incomplete intended for James Thrash,1.600,1.050
2,0:12,2,10,PHI 40,7,3,Donovan McNabb pass incomplete intended for Chad Lewis,1.050,0.370
2,0:05,3,10,PHI 40,7,3,"Donovan McNabb sacked by Michael Strahan for -9 yards. Donovan McNabb fumbles (forced by Michael Strahan), recovered by Jon Runyan at PHI-31",0.370,-1.310
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,7,3,"David Akers kicks off 61 yards, muffed by Brian Mitchell, recovered by Brian Mitchell at NYG-5, and returned for 9 yards",0.000,-0.280
3,14:52,1,10,NYG 14,7,3,Tiki Barber for 9 yards (tackle by Darwin Walker),-0.280,0.550
3,14:17,2,1,NYG 23,7,3,Tiki Barber left guard for 1 yard (tackle by Carlos Emmons),0.550,0.540
3,13:49,1,10,NYG 24,7,3,Tiki Barber up the middle for no gain (tackle by Corey Simon),0.540,0.000
3,13:09,2,10,NYG 24,7,3,Kerry Collins pass complete to Marcellus Rivers for 12 yards (tackle by Nate Wayne),0.000,1.330
3,12:37,1,10,NYG 36,7,3,Kerry Collins sacked by Corey Simon for -7 yards,1.330,-0.160
3,12:02,2,17,NYG 29,7,3,Kerry Collins pass incomplete intended for Tiki Barber,-0.160,-0.820
3,11:55,3,17,NYG 29,7,3,Kerry Collins pass complete to Tiki Barber for 4 yards (tackle by Ike Reese),-0.820,-1.180
3,11:38,4,13,NYG 33,7,3,Jeff Feagles punts 36 yards,-1.180,-1.000
3,11:23,1,10,PHI 31,7,3,Donovan McNabb pass incomplete intended for Duce Staley. Penalty on Hank Fraley: Ineligible Downfield Pass (Declined),1.000,0.460
3,11:18,2,10,PHI 31,7,3,Brian Westbrook right end for -3 yards (tackle by Micheal Barrow),0.460,-0.630
3,10:36,3,13,PHI 28,7,3,Donovan McNabb pass incomplete intended for Freddie Mitchell (defended by Ryan Clark),-0.630,-1.500
3,10:28,4,13,PHI 28,7,3,"Dirk Johnson punts 39 yards, returned by Brian Mitchell for 5 yards (tackle by Ike Reese)",-1.500,-1.470
3,10:17,1,10,NYG 38,7,3,Kerry Collins pass complete to Amani Toomer for 7 yards (tackle by Troy Vincent),1.470,1.870
3,9:51,2,3,NYG 45,7,3,Tiki Barber right guard for 2 yards (tackle by Corey Simon),1.870,1.420
3,9:20,3,1,NYG 47,7,3,Tiki Barber left guard for 2 yards (tackle by Nate Wayne),1.420,2.190
3,8:44,1,10,NYG 49,7,3,Kerry Collins pass incomplete intended for Marcellus Rivers,2.190,1.650
3,8:34,2,10,NYG 49,7,3,Kerry Collins pass complete to Marcellus Rivers for 12 yards (tackle by Clinton Hart),1.650,2.980
3,8:00,1,10,PHI 39,7,3,Tiki Barber right end for 11 yards (tackle by Clinton Hart),2.980,3.710
3,7:39,1,10,PHI 28,7,3,Tiki Barber left tackle for 5 yards (tackle by Carlos Emmons),3.710,3.840
3,7:03,2,5,PHI 23,7,3,Kerry Collins pass incomplete intended for Amani Toomer,3.840,3.140
3,6:57,3,5,PHI 23,7,3,"Penalty on NYG: Delay of Game, 5 yards (no play)",3.140,2.480
3,6:57,3,10,PHI 28,7,3,"Kerry Collins left end for 11 yards (tackle by Clinton Hart). Penalty on Nate Wayne: Defensive Holding, 5 yards",2.480,4.780
3,6:34,1,10,PHI 12,7,3,Tiki Barber left end for 5 yards (tackle by Troy Vincent),4.780,5.020
3,6:11,2,5,PHI 7,7,3,Tiki Barber right guard for 1 yard (tackle by Darwin Walker),5.020,4.380
3,5:33,3,4,PHI 6,7,3,"Kerry Collins pass incomplete intended for Ike Hilliard (defended by Troy Vincent). Penalty on Troy Vincent: Defensive Pass Interference, 5 yards (no play)",4.380,6.970
3,5:24,1,1,PHI 1,7,9,"Kerry Collins pass complete to Jeremy Shockey for 1 yard, touchdown",6.970,7.000
3,,,,PHI 2,7,10,Brett Conway kicks extra point good,0.000,0.000
3,,,,NYG 30,7,10,"Brett Conway kicks off 60 yards, returned by Brian Westbrook for 25 yards (tackle by Kevin Lewis)",0.000,1.270
3,5:12,1,10,PHI 35,7,10,Duce Staley up the middle for 5 yards (tackle by Shaun Williams),1.270,1.400
3,4:44,2,5,PHI 40,7,10,Donovan McNabb pass complete to Duce Staley for 4 yards (tackle by Omar Stoutmire),1.400,1.220
3,4:07,3,1,PHI 44,7,10,Donovan McNabb up the middle for no gain (tackle by Michael Strahan and Micheal Barrow),1.220,-0.460
3,3:42,4,1,PHI 44,7,10,Dirk Johnson punts 49 yards,-0.460,0.380
3,3:20,1,10,NYG 7,7,10,Kerry Collins pass complete to Jim Finn for 7 yards (tackle by Bobby Taylor),-0.380,-0.250
3,2:46,2,3,NYG 14,7,10,Dorsey Levens left guard for 2 yards (tackle by Darwin Walker and Carlos Emmons),-0.250,-0.370
3,2:06,3,1,NYG 16,7,10,Dorsey Levens left guard for 2 yards (tackle by Corey Simon),-0.370,0.040
3,1:29,1,10,NYG 18,7,10,Kerry Collins pass complete to Jim Finn for 3 yards (tackle by Bobby Taylor),0.040,0.010
3,0:52,2,7,NYG 21,7,10,Dorsey Levens right guard for 4 yards (tackle by N.D. Kalu),0.010,-0.270
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,NYG 25,7,10,"Penalty on David Diehl: False Start, 5 yards (no play)",-0.270,-0.910
4,15:00,3,8,NYG 20,7,10,Kerry Collins pass incomplete intended for Jeremy Shockey (defended by Bobby Taylor),-0.910,-2.030
4,14:55,4,8,NYG 20,7,10,"Jeff Feagles punts 49 yards, returned by Brian Westbrook for 5 yards (tackle by David Tyree). Penalty on Quintin Mikell: Offensive Holding, 10 yards",-2.030,-0.340
4,14:44,1,10,PHI 21,7,10,Brian Westbrook left end for 5 yards (tackle by Omar Stoutmire),0.340,0.480
4,14:24,2,5,PHI 26,7,10,Brian Westbrook right tackle for -1 yards (tackle by Brandon Short),0.480,-0.360
4,13:48,3,6,PHI 25,7,10,Donovan McNabb pass incomplete intended for James Thrash,-0.360,-1.700
4,13:38,4,6,PHI 25,7,10,"Dirk Johnson punts 41 yards, returned by Brian Mitchell for 3 yards (tackle by Tyreo Harrison)",-1.700,-1.400
4,13:27,1,10,NYG 37,7,10,Dorsey Levens up the middle for 17 yards (tackle by Clinton Hart),1.400,2.520
4,12:58,1,10,PHI 46,7,10,Dorsey Levens right tackle for 8 yards (tackle by Carlos Emmons),2.520,3.060
4,12:31,2,2,PHI 38,7,10,Dorsey Levens right tackle for 4 yards (tackle by Carlos Emmons and Troy Vincent),3.060,3.310
4,11:57,1,10,PHI 34,7,10,Kerry Collins pass incomplete intended for Dorsey Levens (defended by Nate Wayne),3.310,2.770
4,11:49,2,10,PHI 34,7,10,Dorsey Levens right end for 4 yards (tackle by Brandon Whiting),2.770,2.610
4,11:08,3,6,PHI 30,7,10,"Penalty on NYG: Delay of Game, 5 yards (no play)",2.610,1.950
4,10:40,3,11,PHI 35,7,10,Kerry Collins pass complete to Amani Toomer for 14 yards (tackle by Troy Vincent),1.950,4.170
4,10:02,1,10,PHI 21,7,10,Dorsey Levens up the middle for 3 yards (tackle by Corey Simon and Clinton Hart),4.170,4.040
4,9:20,2,7,PHI 18,7,10,Dorsey Levens left end for 12 yards (tackle by Lito Sheppard),4.040,5.830
4,8:52,1,6,PHI 6,7,10,Kerry Collins pass incomplete intended for Ike Hilliard,5.830,4.950
4,8:42,2,6,PHI 6,7,10,Dorsey Levens right tackle for 1 yard (tackle by Carlos Emmons),4.950,4.260
4,8:00,3,5,PHI 5,7,10,"Kerry Collins sacked by Mark Simoneau for -5 yards. Kerry Collins fumbles (forced by Mark Simoneau), recovered by Corey Simon at PHI-10 (tackle by David Diehl)",4.260,0.380
4,7:50,1,10,PHI 10,7,10,Brian Westbrook up the middle for 3 yards (tackle by Keith Hamilton and Brandon Short),-0.380,-0.560
4,7:18,2,7,PHI 13,7,10,Donovan McNabb pass complete to Todd Pinkston for 6 yards (tackle by Ralph Brown),-0.560,-0.370
4,6:30,3,1,PHI 19,7,10,Correll Buckhalter left guard for 11 yards (tackle by Omar Stoutmire and Will Allen),-0.370,0.940
4,5:54,1,10,PHI 30,7,10,Brian Westbrook left tackle for -1 yards (tackle by Dhani Jones),0.940,0.260
4,5:09,2,11,PHI 29,7,10,Donovan McNabb pass incomplete intended for James Thrash (defended by Will Allen),0.260,-0.430
4,5:03,3,11,PHI 29,7,10,"Donovan McNabb up the middle for no gain (tackle by Micheal Barrow). Donovan McNabb fumbles (forced by Micheal Barrow), recovered by John Welbourn at PHI-29",-0.430,-1.440
4,4:23,4,11,PHI 29,7,10,"Dirk Johnson punts 48 yards, returned by Brian Mitchell for 9 yards (tackle by Brian Westbrook)",-1.440,-1.070
4,4:13,1,10,NYG 32,7,10,Dorsey Levens left tackle for 2 yards (tackle by Carlos Emmons and Corey Simon),1.070,0.800
4,3:36,2,8,NYG 34,7,10,Dorsey Levens right guard for 5 yards (tackle by Michael Lewis),0.800,0.760
4,3:20,3,3,NYG 39,7,10,Dorsey Levens right tackle for 2 yards (tackle by Brandon Whiting). Penalty on David Diehl: Offensive Holding (Declined),0.760,-0.650
4,2:57,4,1,NYG 41,7,10,Jeff Feagles punts 35 yards,-0.650,-0.540
4,2:50,1,10,PHI 24,7,10,Donovan McNabb pass incomplete intended for Todd Pinkston,0.540,0.000
4,2:45,2,10,PHI 24,7,10,Brian Westbrook up the middle for no gain (tackle by Michael Strahan and Keith Hamilton),0.000,-0.690
4,2:06,3,10,PHI 24,7,10,Donovan McNabb sacked by Kenny Holmes for -5 yards,-0.690,-2.140
4,1:58,4,15,PHI 19,7,10,Dirk Johnson punts 25 yards,-2.140,-2.650
4,1:51,1,10,PHI 44,7,10,Dorsey Levens left guard for -1 yards (tackle by N.D. Kalu),2.650,1.980
4,1:46,,,,7,10,Timeout #1 by Philadelphia Eagles,0.000,1.980
4,1:46,2,11,PHI 45,7,10,Dorsey Levens left end for -2 yards (tackle by Darwin Walker and Mark Simoneau),1.980,1.030
4,1:39,,,,7,10,Timeout #2 by Philadelphia Eagles,0.000,1.030
4,1:39,3,13,PHI 47,7,10,Dorsey Levens right guard for 1 yard (tackle by Brandon Whiting),1.030,0.200
4,1:34,,,,7,10,Timeout #3 by Philadelphia Eagles,0.000,0.200
4,1:34,4,12,PHI 46,13,10,"Jeff Feagles punts 30 yards, returned by Brian Westbrook for 84 yards, touchdown",0.200,-7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,,,,NYG 2,14,10,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,14,10,"David Akers kicks off 51 yards, returned by Delvin Joyce for 17 yards (tackle by Tyreo Harrison)",0.000,1.330
4,1:12,1,10,NYG 36,14,10,Kerry Collins pass complete to Amani Toomer for 20 yards (tackle by Mark Simoneau),1.330,2.650
4,1:05,1,10,PHI 44,14,10,Kerry Collins pass incomplete intended for Ike Hilliard,2.650,2.110
4,1:00,2,10,PHI 44,14,10,Kerry Collins pass complete to Jeremy Shockey for 6 yards (tackle by Lito Sheppard),2.110,2.210
4,0:54,,,,14,10,Timeout #1 by New York Giants,0.000,2.210
4,0:54,3,4,PHI 38,14,10,Kerry Collins pass incomplete intended for Ike Hilliard,2.210,0.720
4,0:49,4,4,PHI 38,14,10,Kerry Collins pass incomplete intended for Jeremy Shockey (defended by Bobby Taylor),0.720,-1.470
4,0:44,1,10,PHI 38,14,10,Donovan McNabb kneels for -1 yards,1.470,0.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
