#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1.0,15:00,JAX 20,11,4:48,59,Field Goal
2,1.0,7:04,JAX 35,3,1:24,3,Interception
3,1.0,0:23,JAX 25,15,8:04,54,Field Goal
4,2.0,5:18,JAX 43,4,2:36,57,Touchdown
5,,0:04,,0,0:04,0,End of Half
6,3.0,9:18,JAX 25,3,1:36,-9,Punt
7,3.0,6:14,JAX 37,4,1:16,15,Punt
8,3.0,3:25,JAX 8,5,2:09,48,Punt
9,4.0,13:46,JAX 20,4,1:33,17,Punt
10,4.0,10:39,JAX 25,3,1:31,4,Punt
11,4.0,6:51,JAX 25,6,2:41,14,Punt
12,4.0,1:49,JAX 36,4,1:04,4,Punt
13,4.0,0:45,NYG 21,2,0:45,-2,End of Game
