Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dede Westbrook,JAX,6,5,51,0,4,41,8.2,10,2.0,9.2,0,,1,16.7,0,102.1
Keelan Cole,JAX,4,3,54,0,3,39,13.0,15,5.0,9.8,0,,0,0.0,0,116.7
Leonard Fournette,JAX,3,3,14,0,2,-8,-2.7,22,7.3,-2.7,0,,0,0.0,0,86.1
Austin Seferian-Jenkins,JAX,5,3,25,0,1,5,1.7,20,6.7,2.6,0,,0,0.0,0,72.9
T.J. Yeldon,JAX,7,3,18,1,2,-3,-1.0,21,7.0,0.7,0,,1,14.3,0,89.9
Donte Moncrief,JAX,5,1,14,0,1,14,14.0,0,0.0,19.8,0,,0,0.0,1,0.0
James O'Shaughnessy,JAX,2,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Niles Paul,JAX,1,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Odell Beckham Jr.,NYG,15,11,111,0,4,91,8.3,20,1.8,9.7,0,,0,0.0,0,94.0
Sterling Shepard,NYG,7,5,48,0,3,43,8.6,5,1.0,10.0,0,,1,14.3,0,90.2
Saquon Barkley,NYG,6,2,22,0,1,-9,-4.5,31,15.5,-1.7,0,,2,33.3,1,5.6
Evan Engram,NYG,5,2,18,0,,2,1.0,16,8.0,4.0,0,,1,20.0,0,50.4
Wayne Gallman,NYG,2,2,9,0,,0,0.0,9,4.5,0.0,0,,0,0.0,0,85.4
Rhett Ellison,NYG,1,1,16,0,,11,11.0,5,5.0,11.0,1,1.0,0,0.0,0,118.7
