0,1
Game Info,Game Info
Won Toss,Giants (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:04
Attendance,77992
Weather,"59 degrees, wind 7 mph"
Vegas Line,Jacksonville Jaguars -2.5
Over/Under,43.0 (under)
