Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Matt Feiler,T,59,100%,0,0%,5,20%
Ramon Foster,G,59,100%,0,0%,5,20%
Alejandro Villanueva,T,59,100%,0,0%,5,20%
David DeCastro,G,59,100%,0,0%,5,20%
Maurkice Pouncey,C,59,100%,0,0%,0,0%
Devlin Hodges,QB,59,100%,0,0%,0,0%
James Washington,WR,42,71%,0,0%,0,0%
Diontae Johnson,WR,41,69%,0,0%,5,20%
Nick Vannett,TE,37,63%,0,0%,9,36%
Vance McDonald,TE,31,53%,0,0%,3,12%
Jaylen Samuels,RB,27,46%,0,0%,12,48%
Zach Banner,T,25,42%,0,0%,0,0%
Benny Snell Jr.,RB,24,41%,0,0%,3,12%
Tevin Jones,WR,19,32%,0,0%,0,0%
Johnny Holton,WR,17,29%,0,0%,17,68%
Deon Cain,WR,15,25%,0,0%,0,0%
Kerrith Whyte Jr,RB,8,14%,0,0%,4,16%
B.J. Finney,C,6,10%,0,0%,5,20%
Trey Edmunds,RB,3,5%,0,0%,14,56%
Minkah Fitzpatrick,SS,0,0%,58,100%,3,12%
Joe Haden,CB,0,0%,58,100%,3,12%
Terrell Edmunds,SS,0,0%,58,100%,3,12%
Steven Nelson,CB,0,0%,58,100%,3,12%
Bud Dupree,LB,0,0%,53,91%,3,12%
Cameron Heyward,DT,0,0%,47,81%,7,28%
T.J. Watt,LB,0,0%,45,78%,3,12%
Devin Bush Jr.,LB,0,0%,44,76%,3,12%
Mike Hilton,CB,0,0%,43,74%,5,20%
Javon Hargrave,NT,0,0%,42,72%,0,0%
Mark Barron,LB,0,0%,42,72%,0,0%
Vince Williams,LB,0,0%,30,52%,0,0%
Tyson Alualu,DE,0,0%,24,41%,5,20%
Cameron Sutton,CB,0,0%,14,24%,10,40%
Anthony Chickillo,LB,0,0%,12,21%,17,68%
Olasunkanmi Adeniyi,LB,0,0%,4,7%,12,48%
Daniel McCullers,NT,0,0%,4,7%,3,12%
Isaiah Buggs,DE,0,0%,2,3%,1,4%
Tyler Matakevich,LB,0,0%,0,0%,20,80%
Jordan Dangerfield,SS,0,0%,0,0%,17,68%
Robert Spillane,LB,0,0%,0,0%,17,68%
Kameron Kelly,FS,0,0%,0,0%,14,56%
Chris Boswell,K,0,0%,0,0%,10,40%
Justin Layne,CB,0,0%,0,0%,8,32%
Kameron Canaday,LS,0,0%,0,0%,8,32%
Jordan Berry,P,0,0%,0,0%,8,32%
