Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
1,8:12,,,JAX 35,3,0,"Logan Cooke kicks off 63 yards, returned by Braxton Berrios for 17 yards (tackle by Chris Claybrooks). Penalty on Trevon Wesco: Offensive Illegal Block Above the Waist, 10 yards (accepted)",,
1,8:03,1,10,NYJ 9,3,0,Michael Carter right guard for 8 yards (tackle by DaVon Hamilton),,
1,7:29,2,2,NYJ 17,3,0,Zach Wilson pass complete short left to Braxton Berrios for 4 yards (tackle by Chapelle Russell),,
1,6:52,1,10,NYJ 21,3,0,Tevin Coleman left tackle for 3 yards (tackle by Jihad Ward and Roy Robertson-Harris),,
1,6:14,2,7,NYJ 24,3,0,"Zach Wilson pass incomplete deep left intended for Denzel Mims (defended by Andre Cisco) JAX challenged the pass completion ruling, and the play was upheld.",,
1,6:10,3,7,NYJ 24,3,0,Zach Wilson pass complete short middle to Keelan Cole for 19 yards (tackle by Nevin Lawson),,
1,5:29,1,10,NYJ 43,3,0,Zach Wilson pass complete short left to Tyler Kroft for 2 yards (tackle by Jihad Ward),,
1,4:53,2,8,NYJ 45,3,0,Michael Carter left tackle for 3 yards (tackle by Tyson Campbell),,
1,4:10,3,5,NYJ 48,3,6,"Zach Wilson scrambles right end for 52 yards, touchdown",,
1,3:54,,,JAX 15,3,6,Eddy Pineiro kicks extra point blocked blocked by Adam Gotsis,,
1,3:54,,,NYJ 35,3,6,"Braden Mann kicks off 65 yards, touchback.",,
1,3:54,1,10,JAX 25,3,6,Trevor Lawrence scrambles right end for 6 yards (tackle by Will Parks),,
1,3:21,2,4,JAX 31,3,6,Tavon Austin left end for 6 yards (tackle by Quincy Williams),,
1,2:59,1,10,JAX 37,3,6,Trevor Lawrence pass complete short right to Dare Ogunbowale for 9 yards (tackle by Jarrad Davis),,
1,2:24,2,1,JAX 46,3,6,Dare Ogunbowale up the middle for 6 yards (tackle by Jarrad Davis and Jason Pinnock),,
1,1:48,1,10,NYJ 48,3,6,Trevor Lawrence pass complete short left to Jacob Hollister for 9 yards (tackle by Jarrad Davis),,
1,1:14,2,1,NYJ 39,3,6,Trevor Lawrence pass incomplete deep middle intended for Laquon Treadwell (defended by Bryce Hall),,
1,1:07,3,1,NYJ 39,3,6,Dare Ogunbowale up the middle for no gain (tackle by Quincy Williams),,
1,0:22,4,1,NYJ 39,3,6,Trevor Lawrence pass complete deep left to Laquon Treadwell for 20 yards (tackle by Kai Nacua),,
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYJ 19,3,6,Tavon Austin right end for 8 yards (tackle by C.J. Mosley),,
2,14:28,2,2,NYJ 11,3,6,Dare Ogunbowale left guard for no gain (tackle by Ronald Blair),,
2,13:48,3,2,NYJ 11,3,6,Trevor Lawrence pass complete short left to Marvin Jones for 8 yards (tackle by Brandin Echols and Jason Pinnock),,
2,13:17,1,3,NYJ 3,9,6,"Trevor Lawrence right guard for 2 yards. Trevor Lawrence fumbles (forced by Jason Pinnock) (tackle by C.J. Mosley and Jason Pinnock), recovered by Will Richardson in end zone, touchdown",,
2,13:08,,,NYJ 15,9,6,"Penalty on NYJ: Neutral Zone Infraction, 1 yard (accepted) (no play)",,
2,13:08,1,1,NYJ 2,9,6,"Two Point Attempt: Dare Ogunbowale rushes, conversion fails.",,
2,13:08,,,JAX 35,9,12,"Logan Cooke kicks off 67 yards, returned by Braxton Berrios for 102 yards, touchdown",,
2,12:57,,,JAX 15,9,13,Eddy Pineiro kicks extra point good,,
2,12:57,,,NYJ 35,9,13,"Braden Mann kicks off 65 yards, touchback.",,
2,12:57,1,10,JAX 25,9,13,Dare Ogunbowale up the middle for 4 yards (tackle by C.J. Mosley and Quincy Williams),,
2,12:21,2,6,JAX 29,9,13,Trevor Lawrence pass incomplete short left intended for Dare Ogunbowale,,
2,12:15,3,6,JAX 29,9,13,Trevor Lawrence pass complete deep right to Tavon Austin for 17 yards (tackle by Javelin Guidry),,
2,11:37,1,10,JAX 46,9,13,Trevor Lawrence pass incomplete short right,,
2,11:28,2,10,JAX 46,9,13,Dare Ogunbowale right tackle for 3 yards (tackle by Bryce Hall),,
2,10:57,3,7,JAX 49,9,13,Trevor Lawrence pass complete short middle to Marvin Jones for 10 yards (tackle by Bryce Hall),,
2,10:19,1,10,NYJ 41,9,13,Trevor Lawrence pass complete short right to Jacob Hollister for 11 yards (tackle by Jarrad Davis),,
2,9:46,1,10,NYJ 30,9,13,Dare Ogunbowale right tackle for 2 yards (tackle by Freedom Akinmoladun),,
2,9:06,2,8,NYJ 28,9,13,Trevor Lawrence pass incomplete deep right intended for Marvin Jones,,
2,9:00,3,8,NYJ 28,9,13,Trevor Lawrence pass complete short left to Tavon Austin for 1 yard (tackle by Javelin Guidry),,
2,8:20,4,7,NYJ 27,12,13,Matthew Wright 45 yard field goal good,,
2,8:15,,,JAX 35,12,13,"Logan Cooke kicks off 60 yards, returned by Tevin Coleman for 34 yards (tackle by Brandon Rusnak)",,
2,8:09,1,10,NYJ 39,12,13,Zach Wilson pass incomplete short right intended for Tyler Kroft,,
2,8:06,2,10,NYJ 39,12,13,Michael Carter left guard for 1 yard (tackle by Roy Robertson-Harris),,
2,7:26,3,9,NYJ 40,12,13,Zach Wilson pass incomplete short middle intended for Jeff Smith,,
2,7:21,4,9,NYJ 40,12,13,"Braden Mann punts 55 yards, returned by Jaydon Mickens for 4 yards (tackle by LaRoy Reynolds)",,
2,7:10,1,10,JAX 9,12,13,Trevor Lawrence pass complete short left to Tavon Austin for 7 yards (tackle by Javelin Guidry),,
2,6:39,2,3,JAX 16,12,13,"Penalty on Nathan Shepherd: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
2,6:15,1,10,JAX 21,12,13,Dare Ogunbowale right guard for 4 yards (tackle by Nathan Shepherd),,
2,5:32,2,6,JAX 25,12,13,Trevor Lawrence pass incomplete short right intended for Marvin Jones (defended by Will Parks),,
2,5:26,3,6,JAX 25,12,13,Trevor Lawrence pass incomplete short left,,
2,5:19,4,6,JAX 25,12,13,"Logan Cooke punts 59 yards, returned by Braxton Berrios for 12 yards (tackle by Damien Wilson)",,
2,5:09,1,10,NYJ 28,12,13,Tevin Coleman up the middle for 6 yards (tackle by Dawuane Smoot),,
2,4:32,2,4,NYJ 34,12,13,Tevin Coleman right tackle for 3 yards (tackle by Daniel Thomas),,
2,3:58,3,1,NYJ 37,12,13,Michael Carter left guard for 14 yards (tackle by Andrew Wingard),,
2,3:16,1,10,JAX 49,12,13,Michael Carter up the middle for 3 yards (tackle by K'Lavon Chaisson),,
2,2:39,2,7,JAX 46,12,13,Tevin Coleman right tackle for 3 yards (tackle by DaVon Hamilton),,
2,2:00,3,4,JAX 43,12,13,Tevin Coleman up the middle for 1 yard (tackle by Chapelle Russell and Roy Robertson-Harris),,
2,1:55,,,,,,Timeout #3 by Jacksonville Jaguars,,
2,1:55,4,3,JAX 42,12,13,Zach Wilson pass complete short right to Braxton Berrios for 10 yards (tackle by Rudy Ford),,
2,1:34,1,10,JAX 32,12,13,Michael Carter left end for 4 yards (tackle by Tyson Campbell),,
2,1:28,2,6,JAX 28,12,13,Zach Wilson pass incomplete short middle intended for Michael Carter (defended by Roy Robertson-Harris),,
2,1:18,3,6,JAX 28,12,13,Zach Wilson pass complete short left to Michael Carter for 4 yards (tackle by Chapelle Russell),,
2,1:13,4,2,JAX 24,12,13,Zach Wilson scrambles right end for 17 yards (tackle by Andrew Wingard),,
2,1:05,1,7,JAX 7,12,13,Tevin Coleman right guard for 5 yards (tackle by Shaquille Quarterman),,
2,0:58,,,,,,Timeout #3 by Jacksonville Jaguars,,
2,0:58,2,2,JAX 2,12,13,Tevin Coleman up the middle for no gain (tackle by Adam Gotsis),,
2,0:20,,,,,,Timeout #1 by New York Jets,,
2,0:20,3,2,JAX 2,12,13,Zach Wilson pass incomplete short right,,
2,0:16,4,2,JAX 2,12,13,Zach Wilson pass incomplete short middle intended for Denzel Mims (defended by Shaquill Griffin),,
2,0:10,1,10,JAX 2,12,13,Trevor Lawrence kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,12,13,"Logan Cooke kicks off 68 yards, returned by Tevin Coleman for 31 yards (tackle by Andre Cisco and Nathan Cottrell)",,
3,14:54,1,10,NYJ 28,12,13,Zach Wilson pass complete short right to Braxton Berrios for 4 yards (tackle by Chapelle Russell),,
3,14:14,2,6,NYJ 32,12,13,Michael Carter left end for 14 yards (tackle by Tyson Campbell),,
3,13:32,1,10,NYJ 46,12,13,Michael Carter right tackle for 9 yards (tackle by Andre Cisco),,
3,12:52,2,1,JAX 45,12,13,Michael Carter up the middle for 4 yards (tackle by Jihad Ward and Dawuane Smoot),,
3,12:07,1,10,JAX 41,12,13,Tevin Coleman left guard for 12 yards (tackle by Malcom Brown and Chapelle Russell),,
3,11:28,1,10,JAX 29,12,13,Tevin Coleman right tackle for -1 yards (tackle by Dawuane Smoot and DaVon Hamilton),,
3,10:45,2,11,JAX 30,12,13,Zach Wilson pass incomplete short right intended for Tyler Kroft (defended by Damien Wilson),,
3,10:34,3,11,JAX 30,12,13,Zach Wilson pass complete short left to Keelan Cole for 6 yards (tackle by Damien Wilson and Nevin Lawson),,
3,9:48,4,5,JAX 24,12,16,Eddy Pineiro 42 yard field goal good,,
3,9:47,,,NYJ 35,12,16,"Braden Mann kicks off 64 yards, returned by Jaydon Mickens for 23 yards (tackle by D.J. Montgomery and Del'Shawn Phillips)",,
3,9:42,1,10,JAX 24,12,16,Tavon Austin left end for 7 yards (tackle by Will Parks),,
3,9:17,2,2,JAX 31,12,16,Dare Ogunbowale right tackle for 1 yard (tackle by C.J. Mosley),,
3,8:34,3,2,JAX 32,12,16,Trevor Lawrence pass complete short right to Laquon Treadwell for 5 yards (tackle by Javelin Guidry),,
3,7:57,1,10,JAX 37,12,16,Trevor Lawrence pass complete short right to Marvin Jones for 10 yards (tackle by Sheldon Rankins),,
3,7:15,1,10,JAX 47,12,16,"Trevor Lawrence sacked by C.J. Mosley for -28 yards. Trevor Lawrence fumbles (forced by C.J. Mosley), recovered by Ronald Blair at JAC-13 (tackle by Brandon Linder)",,
3,7:05,1,10,JAX 13,12,16,Michael Carter up the middle for 3 yards (tackle by Shaquille Quarterman and DaVon Hamilton),,
3,6:29,2,7,JAX 10,12,16,Zach Wilson pass complete short left to Tevin Coleman for 4 yards (tackle by Damien Wilson),,
3,5:48,3,3,JAX 6,12,16,Zach Wilson sacked by Jihad Ward for -2 yards,,
3,5:05,4,5,JAX 8,12,16,Braden Mann left end for 4 yards (tackle by Tyson Campbell),,
3,5:04,1,10,JAX 4,12,16,Dare Ogunbowale left tackle for 6 yards (tackle by C.J. Mosley),,
3,4:24,2,4,JAX 10,12,16,Dare Ogunbowale right guard for 3 yards (tackle by C.J. Mosley and Bryce Huff),,
3,3:43,3,1,JAX 13,12,16,Dare Ogunbowale left guard for 9 yards (tackle by Tim Ward),,
3,3:10,1,10,JAX 22,12,16,Dare Ogunbowale left tackle for 7 yards (tackle by Bryce Huff),,
3,2:33,2,3,JAX 29,12,16,Trevor Lawrence pass complete deep right to Tavon Austin for 25 yards (tackle by C.J. Mosley),,
3,1:40,1,10,NYJ 46,12,16,"Trevor Lawrence pass complete deep left to Marvin Jones for 19 yards (tackle by Kai Nacua). Penalty on Brandin Echols: Defensive Holding, 5 yards (declined)",,
3,1:23,1,10,NYJ 27,12,16,"Penalty on Jawaan Taylor: False Start, 5 yards (accepted) (no play)",,
3,1:01,1,15,NYJ 32,12,16,Trevor Lawrence pass incomplete short right intended for Marvin Jones,,
3,0:58,2,15,NYJ 32,12,16,Trevor Lawrence pass incomplete deep left intended for Tavon Austin,,
3,0:50,3,15,NYJ 32,12,16,Trevor Lawrence pass complete short right to Laquon Treadwell for 11 yards (tackle by Javelin Guidry and Brandin Echols),,
3,0:29,4,4,NYJ 21,15,16,Matthew Wright 40 yard field goal good,,
3,0:25,,,JAX 35,15,16,"Logan Cooke kicks off 60 yards, returned by Tevin Coleman for 25 yards (tackle by Chris Claybrooks and Nevin Lawson). Penalty on LaRoy Reynolds: Offensive Holding, 10 yards (accepted)",,
3,0:20,1,10,NYJ 20,15,16,Zach Wilson scrambles right end for 20 yards (tackle by Daniel Thomas),,
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 40,15,16,Zach Wilson pass complete deep left to Tyler Kroft for 22 yards (tackle by K'Lavon Chaisson),,
4,14:10,,,,,,Timeout #1 by New York Jets,,
4,14:10,1,10,JAX 38,15,16,Tevin Coleman up the middle for 7 yards (tackle by DaVon Hamilton and Daniel Thomas),,
4,13:39,2,3,JAX 31,15,16,Tevin Coleman right guard for 5 yards (tackle by Damien Wilson),,
4,12:59,1,10,JAX 26,15,16,Michael Carter left end for 10 yards (tackle by Daniel Thomas),,
4,12:43,1,10,JAX 16,15,16,Michael Carter left end for no gain (tackle by Daniel Thomas and Tyson Campbell),,
4,12:05,2,10,JAX 16,15,16,Tevin Coleman left tackle for 11 yards (tackle by Daniel Thomas),,
4,11:22,1,5,JAX 5,15,16,Tevin Coleman up the middle for 2 yards (tackle by Chapelle Russell),,
4,10:45,2,3,JAX 3,15,16,Tevin Coleman up the middle for no gain (tackle by Roy Robertson-Harris and Shaquille Quarterman),,
4,10:08,3,3,JAX 3,15,16,Zach Wilson pass complete short right to Michael Carter for 2 yards (tackle by Shaquille Quarterman),,
4,9:27,4,1,JAX 1,15,22,"Zach Wilson pass complete short right to Conor McDermott for 1 yard, touchdown",,
4,9:16,,,JAX 15,15,23,Eddy Pineiro kicks extra point good,,
4,9:16,,,NYJ 35,15,23,"Braden Mann kicks off 65 yards, touchback.",,
4,9:16,1,10,JAX 25,15,23,Trevor Lawrence pass complete short left to Marvin Jones for 13 yards (tackle by Jarrad Davis),,
4,8:53,1,10,JAX 38,15,23,Dare Ogunbowale left tackle for 2 yards (tackle by Ronald Blair and Jarrad Davis),,
4,8:23,2,8,JAX 40,15,23,Nathan Cottrell right end for 3 yards (tackle by Bryce Hall and Will Parks),,
4,7:46,3,5,JAX 43,15,23,"Trevor Lawrence pass complete deep left to James O'Shaughnessy for 22 yards (tackle by Brandin Echols and Javelin Guidry). Penalty on James O'Shaughnessy: Delay of Game, 5 yards (accepted)",,
4,7:04,1,10,NYJ 40,15,23,Trevor Lawrence pass incomplete deep left intended for Marvin Jones (defended by Jason Pinnock),,
4,6:56,2,10,NYJ 40,15,23,Trevor Lawrence pass complete deep middle to Laquon Treadwell for 18 yards (tackle by Bryce Hall),,
4,6:17,1,10,NYJ 22,15,23,Dare Ogunbowale left tackle for 6 yards (tackle by Nathan Shepherd and Jarrad Davis),,
4,5:34,2,4,NYJ 16,15,23,"Trevor Lawrence pass incomplete deep left intended for James O'Shaughnessy. Penalty on C.J. Mosley: Defensive Pass Interference, 15 yards (accepted) (no play)",,
4,5:28,1,1,NYJ 1,21,23,"Dare Ogunbowale left tackle for 1 yard, touchdown",,
4,5:25,,,NYJ 2,21,23,Two Point Attempt: Trevor Lawrence pass incomplete intended for intended for Jacob Hollister,,
4,5:25,,,JAX 35,21,23,"Logan Cooke kicks off 52 yards, returned by Braxton Berrios for 19 yards (tackle by Chapelle Russell)",,
4,5:21,1,10,NYJ 32,21,23,Braxton Berrios right end for 3 yards (tackle by Dawuane Smoot),,
4,4:37,2,7,NYJ 35,21,23,Zach Wilson pass complete short left to Braxton Berrios for 7 yards (tackle by Andrew Wingard and Tyson Campbell),,
4,3:52,1,10,NYJ 42,21,23,Michael Carter left guard for 1 yard (tackle by Chapelle Russell and Jihad Ward),,
4,3:10,2,9,NYJ 43,21,23,Zach Wilson pass incomplete short middle intended for Braxton Berrios,,
4,3:04,3,9,NYJ 43,21,23,Zach Wilson pass complete short middle to Braxton Berrios for 12 yards (tackle by Andre Cisco and Tyson Campbell),,
4,2:19,1,10,JAX 45,21,23,Michael Carter up the middle for 38 yards (tackle by Andre Cisco),,
4,2:10,,,,,,Timeout #2 by New York Jets,,
4,2:10,1,7,JAX 7,21,23,Michael Carter left guard for 3 yards (tackle by Damien Wilson and Malcom Brown),,
4,2:00,2,4,JAX 4,21,23,Michael Carter up the middle for 3 yards (tackle by DaVon Hamilton and Andre Cisco),,
4,1:54,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,1:54,3,1,JAX 1,21,23,"Penalty on Isaiah Williams: False Start, 5 yards (accepted) (no play)",,
4,1:54,3,6,JAX 6,21,23,Zach Wilson pass complete short right to Tyler Kroft for 5 yards (tackle by Andrew Wingard),,
4,1:49,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,1:49,4,2,JAX 2,21,26,Eddy Pineiro 20 yard field goal good,,
4,1:47,,,NYJ 35,21,26,"Braden Mann kicks off 65 yards, touchback.",,
4,1:47,1,10,JAX 25,21,26,Trevor Lawrence pass complete deep right to Tavon Austin for 17 yards,,
4,1:41,1,10,JAX 42,21,26,Trevor Lawrence pass complete short right to James O'Shaughnessy for 8 yards (tackle by Quincy Williams),,
4,1:24,2,2,NYJ 50,21,26,Trevor Lawrence pass complete short right to James O'Shaughnessy for 7 yards (tackle by Quincy Williams),,
4,1:13,,,,,,Timeout #3 by Jacksonville Jaguars,,
4,1:13,1,10,NYJ 43,21,26,Trevor Lawrence pass complete short right to Marvin Jones for 6 yards,,
4,1:10,2,4,NYJ 37,21,26,Trevor Lawrence pass complete short middle to Dare Ogunbowale for 6 yards (tackle by Bryce Hall),,
4,1:02,1,10,NYJ 31,21,26,Dare Ogunbowale up the middle for no gain (tackle by C.J. Mosley and Bryce Huff),,
4,0:41,2,10,NYJ 31,21,26,Trevor Lawrence scrambles left end for 26 yards (tackle by Brandin Echols),,
4,0:32,1,5,NYJ 5,21,26,Trevor Lawrence pass incomplete short left intended for Dare Ogunbowale,,
4,0:29,2,5,NYJ 5,21,26,Trevor Lawrence pass complete short right to Marvin Jones for 4 yards (tackle by Brandin Echols),,
4,0:14,3,1,NYJ 1,21,26,Trevor Lawrence spiked the ball,,
4,0:12,4,1,NYJ 1,21,26,"Trevor Lawrence pass incomplete short right intended for Marvin Jones (defended by Javelin Guidry) Penalty on JAX: Illegal Shift, 5 yards (declined)",,
4,0:08,1,10,NYJ 1,21,26,Zach Wilson up the middle for 2 yards (tackle by Malcom Brown),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
