Player,Pos
Kerry Collins,QB
Joseph Addai,RB
Reggie Wayne,WR
Pierre Garcon,WR
Dallas Clark,TE
Brody Eldridge,TE
Anthony Castonzo,LT
Joe Reitz,LG
Jeff Saturday,C
Ryan Diem,RG
Jeff Linkenbach,RT
Jamaal Anderson,LDE
Fili Moala,LDT
Antonio Johnson,RDT
Dwight Freeney,RDE
Philip Wheeler,SLB
Pat Angerer,MLB
Kavell Conner,WLB
Jacob Lacey,LCB
Jerraud Powers,RCB
Melvin Bullitt,SS
Antoine Bethea,FS
