Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Roger McCreary,TEN,0,8,6,75.0%,52,8.7,6.5,1,131.2,4.4,30,22,4,0,0,0.0,0,7,0,0.0%
Dylan Cole,TEN,0,4,4,100.0%,43,10.8,10.8,1,151.0,5.0,20,23,0,0,0,0.0,0,7,2,22.2%
Caleb Farley,TEN,0,5,4,80.0%,62,15.5,12.4,0,118.3,11.8,47,15,0,0,0,0.0,0,4,1,20.0%
David Long,TEN,0,6,3,50.0%,53,17.7,8.8,0,80.6,1.8,18,35,0,0,0,0.0,0,7,1,12.5%
Joshua Kalu,TEN,0,3,3,100.0%,64,21.3,21.3,0,118.7,11.0,33,31,0,0,0,0.0,0,3,1,25.0%
Andrew Adams,TEN,0,2,2,100.0%,22,11.0,11.0,0,112.5,6.5,13,9,2,1,0,0.0,1,5,0,0.0%
Kevin Byard,TEN,0,3,2,66.7%,8,4.0,2.7,0,70.1,1.3,0,8,1,0,0,0.0,0,6,1,14.3%
Kristian Fulton,TEN,0,3,2,66.7%,15,7.5,5.0,0,78.5,5.7,11,4,0,0,0,0.0,0,3,2,40.0%
Denico Autry,TEN,0,1,1,100.0%,20,20.0,20.0,0,118.7,14.0,14,6,0,1,1,2.0,4,2,1,33.3%
Terrance Mitchell,TEN,0,3,1,33.3%,25,25.0,8.3,0,64.6,11.3,23,2,0,0,0,0.0,0,2,0,0.0%
Rashad Weaver,TEN,0,0,0,,,,,,,,,,1,0,2,1.0,3,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Zaire Franklin,IND,0,6,5,83.3%,52,10.4,8.7,0,102.8,3.8,19,33,2,0,1,0.0,1,15,1,6.3%
Shaquille Leonard,IND,0,3,3,100.0%,17,5.7,5.7,2,129.9,5.0,15,2,0,0,0,0.0,0,2,0,0.0%
Rodney McLeod,IND,0,4,3,75.0%,28,9.3,7.0,0,93.7,-0.3,-2,30,2,0,0,0.0,0,4,2,33.3%
Bobby Okereke,IND,0,3,2,66.7%,13,6.5,4.3,0,75.7,2.3,3,10,0,0,0,0.0,0,8,0,0.0%
Stephon Gilmore,IND,0,1,1,100.0%,6,6.0,6.0,0,91.7,4.0,4,2,0,0,0,0.0,0,1,0,0.0%
Brandon Facyson,IND,0,1,1,100.0%,4,4.0,4.0,0,83.3,3.0,3,1,0,0,0,0.0,0,1,1,50.0%
Kenny Moore,IND,0,2,1,50.0%,7,7.0,3.5,0,58.3,12.5,5,2,0,0,0,0.0,0,5,0,0.0%
E.J. Speed,IND,0,1,1,100.0%,10,10.0,10.0,0,108.3,4.0,4,6,1,0,0,0.0,0,3,0,0.0%
Rodney Thomas II,IND,0,2,1,50.0%,7,7.0,3.5,1,97.9,10.5,7,0,0,0,0,0.0,0,3,0,0.0%
Kwity Paye,IND,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Grover Stewart,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
