Quarter,Time,Down,ToGo,Location,BAL,DEN,Detail,EPB,EPA
1,6:28,1,10,BAL 32,0,0,Peyton Manning pass incomplete short left intended for Demaryius Thomas,3.450,2.900
1,6:23,2,10,BAL 32,0,0,C.J. Anderson right tackle for -1 yards (tackle by Lawrence Guy),2.900,2.080
1,5:39,3,11,BAL 33,0,0,"Penalty on Louis Vasquez: False Start, 5 yards (no play)",2.080,1.420
1,5:26,3,16,BAL 38,0,0,Peyton Manning pass incomplete deep left intended for Emmanuel Sanders,1.420,0.720
1,5:21,4,16,BAL 38,0,3,Brandon McManus 57 yard field goal good,0.720,3.000
1,5:21,,,DEN 35,0,3,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
1,5:15,1,10,BAL 20,0,3,Justin Forsett left tackle for 3 yards (tackle by Vance Walker),0.280,0.140
1,4:38,2,7,BAL 23,0,3,Joe Flacco pass incomplete short right intended for Justin Forsett,0.140,-0.560
1,4:33,3,7,BAL 23,0,3,Joe Flacco sacked by Brandon Marshall for -8 yards,-0.560,-2.440
1,3:50,4,15,BAL 15,0,3,"Sam Koch punts 51 yards, returned by Emmanuel Sanders for 13 yards (tackle by Zach Orr)",-2.440,-2.060
1,3:35,1,10,DEN 47,0,3,C.J. Anderson left tackle for 2 yards (tackle by Brandon Williams),2.060,1.790
1,3:05,2,8,DEN 49,0,3,Peyton Manning pass complete short middle to Owen Daniels for 9 yards (tackle by Will Hill),1.790,2.790
1,2:19,1,10,BAL 42,0,3,Peyton Manning pass incomplete short middle intended for Demaryius Thomas (defended by Daryl Smith),2.790,2.240
1,2:14,2,10,BAL 42,0,3,Peyton Manning pass complete short middle to Demaryius Thomas for 4 yards (tackle by Kyle Arrington),2.240,2.080
1,1:34,3,6,BAL 38,0,3,Peyton Manning pass incomplete short left intended for C.J. Anderson (defended by C.J. Mosley),2.080,0.720
1,1:31,4,6,BAL 38,0,6,Brandon McManus 56 yard field goal good,0.720,3.000
1,1:31,,,DEN 35,0,6,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
1,1:26,1,10,BAL 20,0,6,Justin Forsett right tackle for 4 yards (tackle by Vance Walker),0.280,0.270
1,0:52,2,6,BAL 24,0,6,Justin Forsett left guard for -1 yards (tackle by Brandon Marshall),0.270,-0.560
1,0:12,3,7,BAL 23,0,6,Joe Flacco sacked by DeMarcus Ware for -9 yards,-0.560,-0.560
1,0:05,3,7,BAL 23,0,6,Timeout #1 by Denver Broncos,-0.560,-2.470
1,0:05,4,16,BAL 14,0,6,"Sam Koch punts 59 yards, returned by Emmanuel Sanders for no gain",-2.470,-0.740
Quarter,Time,Down,ToGo,Location,BAL,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DEN 27,0,6,Peyton Manning pass complete short middle to Owen Daniels for -4 yards (tackle by Kendrick Lewis),0.740,-0.340
2,14:15,2,14,DEN 23,0,6,Peyton Manning pass complete short left to Andre Caldwell for 1 yard (tackle by Elvis Dumervil),-0.340,-0.890
2,13:33,3,13,DEN 24,0,6,"Penalty on Elvis Dumervil: Neutral Zone Infraction, 5 yards (no play)",-0.890,-0.230
2,13:07,3,8,DEN 29,0,6,Peyton Manning pass complete short left to Demaryius Thomas for 11 yards (tackle by Jimmy Smith),-0.230,1.600
2,12:31,1,10,DEN 40,0,6,"Penalty on Evan Mathis: False Start, 5 yards (no play)",1.600,1.270
2,12:16,1,15,DEN 35,0,6,Ronnie Hillman middle for 2 yards (tackle by Chris Canty),1.270,0.650
2,11:49,2,13,DEN 37,0,6,Peyton Manning sacked by Albert McClellan for -9 yards,0.650,-1.220
2,11:08,3,22,DEN 28,0,6,Peyton Manning pass incomplete short middle intended for C.J. Anderson,-1.220,-1.500
2,11:04,4,22,DEN 28,0,6,"Britton Colquitt punts 37 yards, out of bounds",-1.500,-1.270
2,10:56,1,10,BAL 35,0,6,Joe Flacco pass complete short middle to Justin Forsett for 7 yards (tackle by Danny Trevathan),1.270,1.670
2,10:20,2,3,BAL 42,0,6,Justin Forsett middle for 6 yards (tackle by Danny Trevathan and Aqib Talib),1.670,2.130
2,9:38,1,10,BAL 48,0,6,Joe Flacco pass complete short right to Kyle Juszczyk for 4 yards (tackle by Darius Kilgo),2.130,2.120
2,9:07,2,6,DEN 48,0,6,Javorius Allen left guard for 8 yards (tackle by Danny Trevathan),2.120,2.920
2,8:31,1,10,DEN 40,0,6,Javorius Allen left guard for 3 yards (tackle by Darian Stewart),2.920,2.780
2,8:06,2,7,DEN 37,0,6,Javorius Allen right guard for 4 yards (tackle by David Bruton),2.780,2.610
2,7:27,3,3,DEN 33,0,6,Justin Forsett middle for -1 yards (tackle by Von Miller),2.610,2.610
2,6:47,3,3,DEN 33,0,6,Timeout #2 by Denver Broncos,2.610,1.080
2,6:47,4,4,DEN 34,3,6,Justin Tucker 52 yard field goal good,1.080,3.000
2,6:47,,,BAL 35,3,6,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
2,6:42,1,10,DEN 20,3,6,C.J. Anderson middle for 5 yards (tackle by Courtney Upshaw),0.280,0.410
2,6:08,2,5,DEN 25,3,6,Peyton Manning sacked by C.J. Mosley for -6 yards,0.410,-1.140
2,5:24,3,11,DEN 19,3,6,Peyton Manning pass complete deep right to Emmanuel Sanders for 18 yards (tackle by Lardarius Webb),-1.140,1.400
2,4:51,1,10,DEN 37,3,6,C.J. Anderson left guard for 1 yard (tackle by Carl Davis),1.400,0.990
2,4:17,2,9,DEN 38,3,6,Peyton Manning pass complete short left to Emmanuel Sanders for 4 yards (tackle by Jimmy Smith),0.990,0.830
2,3:38,3,5,DEN 42,3,6,"Penalty on Peyton Manning: False Start, 5 yards (no play)",0.830,0.170
2,3:14,3,10,DEN 37,3,6,Peyton Manning sacked by C.J. Mosley for -2 yards,0.170,-1.040
2,2:38,4,12,DEN 35,3,6,"Britton Colquitt punts 50 yards, fair catch by Steve Smith",-1.040,0.220
2,2:29,1,10,BAL 15,3,6,Justin Forsett left tackle for no gain (tackle by Malik Jackson),-0.220,-0.710
2,2:00,2,10,BAL 15,3,6,Joe Flacco pass complete short left to Justin Forsett for 1 yard (tackle by Bradley Roby and Darian Stewart),-0.710,-1.250
2,1:28,3,9,BAL 16,3,6,Joe Flacco pass complete short right to Kamar Aiken for -1 yards (tackle by Chris Harris),-1.250,-1.250
2,1:20,3,9,BAL 16,3,6,Timeout #3 by Denver Broncos,-1.250,-2.440
2,1:20,4,10,BAL 15,3,6,"Sam Koch punts 40 yards, out of bounds",-2.440,-1.930
2,1:13,1,10,DEN 45,3,6,Peyton Manning pass complete short left to Jordan Norwood for 10 yards,1.930,2.590
2,1:08,1,10,BAL 45,3,6,Peyton Manning pass incomplete short right intended for Jordan Norwood,2.590,2.040
2,1:04,2,10,BAL 45,3,6,Peyton Manning pass complete short right to Jordan Norwood for 15 yards (tackle by Daryl Smith and Will Hill),2.040,3.580
2,0:42,1,10,BAL 30,3,6,Peyton Manning pass complete short left to Emmanuel Sanders for 5 yards (tackle by Jimmy Smith),3.580,3.710
2,0:24,2,5,BAL 25,3,6,Peyton Manning pass incomplete deep left intended for Emmanuel Sanders,3.710,3.010
2,0:19,3,5,BAL 25,3,6,Peyton Manning pass incomplete deep middle intended for Jordan Norwood,3.010,1.850
2,0:14,4,5,BAL 25,3,9,Brandon McManus 43 yard field goal good,1.850,3.000
2,0:14,,,DEN 35,3,9,"Brandon McManus kicks off 40 yards, returned by Nick Boyle for 10 yards (tackle by Bennie Fowler)",0.000,1.850
2,0:05,4,5,BAL 25,3,9,Timeout #1 by Baltimore Ravens,1.850,-1.270
2,0:05,1,10,BAL 35,3,9,Joe Flacco pass incomplete short right intended for Kamar Aiken,1.270,0.720
Quarter,Time,Down,ToGo,Location,BAL,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,3,9,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,DEN 20,3,9,Peyton Manning pass incomplete short right intended for Emmanuel Sanders,0.280,-0.270
3,14:57,2,10,DEN 20,3,9,C.J. Anderson right tackle for no gain (tackle by Brandon Williams),-0.270,-0.960
3,14:13,3,10,DEN 20,9,9,"Peyton Manning pass incomplete short left intended for Jordan Norwood is intercepted by Jimmy Smith at DEN-24 and returned for 24 yards, touchdown",-0.960,-7.000
3,14:04,,,DEN 20,10,9,Justin Tucker kicks extra point good,0.000,0.000
3,14:04,,,BAL 35,10,9,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,14:04,1,10,DEN 20,10,9,Ronnie Hillman right end for no gain (tackle by Courtney Upshaw),0.280,-0.270
3,13:20,2,10,DEN 20,10,9,Peyton Manning pass incomplete short middle intended for Demaryius Thomas (defended by Carl Davis),-0.270,-0.960
3,13:15,3,10,DEN 20,10,9,Peyton Manning pass complete short right to Demaryius Thomas for 7 yards (tackle by Lardarius Webb),-0.960,-1.570
3,12:37,4,3,DEN 27,10,9,"Britton Colquitt punts 55 yards, returned by Steve Smith for 22 yards (tackle by Shaquil Barrett)",-1.570,-1.600
3,12:24,1,10,BAL 40,10,9,Joe Flacco pass complete short left to Kyle Juszczyk for 9 yards (tackle by Brandon Marshall),1.600,2.270
3,12:02,2,1,BAL 49,10,9,Justin Forsett middle for 1 yard (tackle by Danny Trevathan),2.270,2.260
3,11:38,1,10,,10,9,Justin Forsett middle for -1 yards (tackle by Sylvester Williams),2.260,1.580
3,11:03,2,11,BAL 49,10,9,Joe Flacco pass complete deep right to Marlon Brown for 22 yards (tackle by Aqib Talib),1.580,3.640
3,10:40,1,10,DEN 29,10,9,Javorius Allen right guard for no gain (tackle by Antonio Smith and Danny Trevathan),3.640,3.100
3,10:20,2,10,DEN 29,10,9,Joe Flacco pass complete short middle to Javorius Allen for 4 yards (tackle by Danny Trevathan),3.100,2.940
3,9:42,3,6,DEN 25,10,9,Joe Flacco pass incomplete short left intended for Maxx Williams (defended by David Bruton),2.940,1.830
3,9:37,4,6,DEN 25,13,9,Justin Tucker 44 yard field goal good,1.830,3.000
3,9:37,,,BAL 35,13,9,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,9:33,1,10,DEN 20,13,9,Ronnie Hillman right tackle for 1 yard (tackle by Brandon Williams),0.280,-0.130
3,8:59,2,9,DEN 21,13,9,Ronnie Hillman left end for 1 yard (tackle by Jimmy Smith),-0.130,-0.690
3,8:23,3,8,DEN 22,13,9,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,-0.690,-1.900
3,8:18,4,8,DEN 22,13,9,Britton Colquitt punts 62 yards,-1.900,0.140
3,8:08,1,10,BAL 16,13,9,Joe Flacco pass complete short left to Justin Forsett for 7 yards (tackle by Corey Nelson),-0.140,0.420
3,7:39,2,3,BAL 23,13,9,Justin Forsett middle for 1 yard (tackle by Malik Jackson),0.420,-0.320
3,7:02,3,2,BAL 24,13,9,Joe Flacco pass incomplete short left intended for Steve Smith (defended by Aqib Talib),-0.320,-1.770
3,6:58,4,2,BAL 24,13,9,"Sam Koch punts 55 yards, returned by Emmanuel Sanders for 7 yards (tackle by C.J. Mosley). Penalty on Shaquil Barrett: Illegal Blindside Block, 14 yards",-1.770,0.280
3,6:45,1,10,DEN 14,13,9,Peyton Manning pass complete short middle to C.J. Anderson for 3 yards (tackle by Kyle Arrington),-0.280,-0.370
3,6:08,2,7,DEN 17,13,9,Peyton Manning pass complete short right to Emmanuel Sanders for 4 yards (tackle by Kyle Arrington),-0.370,-0.560
3,5:27,3,3,DEN 21,13,9,"Penalty on Ty Sambrailo: False Start, 5 yards (no play)",-0.560,-1.160
3,5:03,3,8,DEN 16,13,9,Peyton Manning pass complete short left to Emmanuel Sanders for 9 yards (tackle by Kyle Arrington),-1.160,0.610
3,4:17,1,10,DEN 25,13,9,Peyton Manning pass incomplete short middle intended for C.J. Anderson,0.610,0.060
3,4:13,2,10,DEN 25,13,9,Peyton Manning sacked by Chris Canty for -8 yards,0.060,-1.930
3,3:29,3,18,DEN 17,13,9,Peyton Manning pass complete short left to C.J. Anderson for 8 yards (tackle by Jimmy Smith),-1.930,-1.700
3,2:55,4,10,DEN 25,13,9,"Britton Colquitt punts 55 yards, returned by Steve Smith for 10 yards (tackle by David Bruton)",-1.700,-0.940
3,2:40,1,10,BAL 30,13,9,Javorius Allen left tackle for 5 yards (tackle by Sylvester Williams),0.940,1.070
3,2:08,2,5,BAL 35,13,9,Javorius Allen middle for 6 yards (tackle by Danny Trevathan),1.070,1.660
3,1:37,1,10,BAL 41,13,9,Javorius Allen right tackle for 4 yards (tackle by Darius Kilgo and Sylvester Williams),1.660,1.660
3,1:01,2,6,BAL 45,13,9,Justin Forsett middle for no gain (tackle by Antonio Smith),1.660,0.960
3,0:22,3,6,BAL 45,13,15,"Joe Flacco pass incomplete short right intended for Steve Smith is intercepted by Aqib Talib at DEN-49 and returned for 51 yards, touchdown",0.960,-7.000
3,0:10,,,BAL 45,13,16,Brandon McManus kicks extra point good,0.000,0.000
3,0:10,,,DEN 35,13,16,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
3,0:10,1,10,BAL 20,13,16,Javorius Allen left tackle for no gain (tackle by Brandon Marshall),0.280,-0.270
Quarter,Time,Down,ToGo,Location,BAL,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,BAL 20,13,16,Joe Flacco pass complete short middle to Maxx Williams for 15 yards (tackle by Darian Stewart),-0.270,1.270
4,14:40,1,10,BAL 35,13,16,Javorius Allen middle for no gain (tackle by Vance Walker),1.270,0.720
4,14:12,2,10,BAL 35,13,16,Joe Flacco pass incomplete short middle intended for Michael Campanaro,0.720,0.040
4,14:06,3,10,BAL 35,13,16,Joe Flacco pass incomplete deep right intended for Steve Smith,0.040,-1.040
4,14:00,4,10,BAL 35,13,16,"Sam Koch punts 57 yards, out of bounds. Penalty on Kayvon Webster: Offensive Holding, 4 yards",-1.040,0.380
4,13:51,1,10,DEN 4,13,16,Peyton Manning pass complete short middle to Demaryius Thomas for 9 yards (tackle by Daryl Smith),-0.380,-0.120
4,13:08,2,1,DEN 13,13,16,C.J. Anderson right guard for no gain (tackle by Lawrence Guy),-0.120,-0.370
4,12:25,3,1,DEN 13,13,16,C.J. Anderson middle for 6 yards (tackle by Daryl Smith and Courtney Upshaw),-0.370,0.150
4,11:42,1,10,DEN 19,13,16,Ronnie Hillman right tackle for 11 yards (tackle by C.J. Mosley),0.150,0.940
4,10:58,1,10,DEN 30,13,16,Ronnie Hillman left end for 9 yards (tackle by Carl Davis),0.940,1.610
4,10:14,2,1,DEN 39,13,16,Ronnie Hillman middle for 4 yards (tackle by Kapron Lewis-Moore),1.610,1.800
4,9:31,1,10,DEN 43,13,16,Ronnie Hillman left tackle for -1 yards (tackle by Will Hill),1.800,1.120
4,8:45,2,11,DEN 42,13,16,"Penalty on Peyton Manning: Delay of Game, 5 yards (no play)",1.120,0.440
4,8:21,2,16,DEN 37,13,16,Peyton Manning pass complete short left to Demaryius Thomas for 11 yards (tackle by Jimmy Smith),0.440,1.220
4,7:45,3,5,DEN 48,13,16,"Peyton Manning pass incomplete deep right intended for Emmanuel Sanders. Penalty on Lardarius Webb: Defensive Holding, 5 yards (no play)",1.220,2.460
4,7:39,1,10,BAL 47,13,16,Ronnie Hillman middle for 9 yards (tackle by Brandon Williams),2.460,3.130
4,7:11,2,1,BAL 38,13,16,Ronnie Hillman right tackle for 2 yards (tackle by Brandon Williams and Carl Davis),3.130,3.180
4,6:27,1,10,BAL 36,13,16,C.J. Anderson right tackle for 2 yards (tackle by C.J. Mosley),3.180,2.910
4,6:00,2,8,BAL 34,13,16,Peyton Manning pass complete short left to C.J. Anderson for 2 yards (tackle by Daryl Smith),2.910,2.480
4,5:18,3,6,BAL 32,13,16,Peyton Manning pass complete short right to Demaryius Thomas for 10 yards (tackle by Kapron Lewis-Moore),2.480,4.110
4,4:20,1,10,BAL 22,13,16,C.J. Anderson middle for 5 yards (tackle by Daryl Smith and Albert McClellan),4.110,4.290
4,3:40,2,5,BAL 17,13,16,Ronnie Hillman right end for -4 yards (tackle by Will Hill),4.290,4.290
4,3:08,2,5,BAL 17,13,16,Timeout #1 by Denver Broncos,4.290,3.010
4,3:08,3,9,BAL 21,13,16,Peyton Manning pass complete short middle to C.J. Anderson for 6 yards (tackle by Lawrence Guy),3.010,3.010
4,3:00,3,9,BAL 21,13,16,Timeout #1 by Baltimore Ravens,3.010,2.540
4,3:00,4,3,BAL 15,13,19,Brandon McManus 33 yard field goal good,2.540,3.000
4,3:00,,,DEN 35,13,19,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
4,2:55,1,10,BAL 20,13,19,Joe Flacco pass complete short middle to Crockett Gillmore for 9 yards (tackle by Brandon Marshall and David Bruton),0.280,0.950
4,2:34,2,1,BAL 29,13,19,Justin Forsett middle for 9 yards (tackle by DeMarcus Ware),0.950,1.470
4,2:12,1,10,BAL 38,13,19,Joe Flacco pass complete short right to Justin Forsett for -2 yards (tackle by Brandon Marshall),1.470,0.650
4,2:00,2,12,BAL 36,13,19,Joe Flacco pass incomplete deep middle intended for Crockett Gillmore,0.650,-0.030
4,1:56,3,12,BAL 36,13,19,Joe Flacco pass complete short left to Marlon Brown for 3 yards,-0.030,-0.780
4,1:49,4,9,BAL 39,13,19,Joe Flacco pass complete short middle to Crockett Gillmore for 14 yards (tackle by David Bruton),-0.780,2.460
4,1:22,1,10,DEN 47,13,19,Joe Flacco pass incomplete short middle intended for Justin Forsett (defended by Brandon Marshall),2.460,1.910
4,1:16,2,10,DEN 47,13,19,Joe Flacco pass complete short left to Michael Campanaro for 8 yards (tackle by Chris Harris),1.910,2.280
4,1:10,3,2,DEN 39,13,19,Justin Forsett right end for 20 yards (tackle by Darian Stewart),2.280,4.310
4,1:03,1,10,DEN 19,13,19,Joe Flacco pass complete short right to Kyle Juszczyk for 1 yard (tackle by Danny Trevathan),4.310,4.310
4,0:56,1,10,DEN 19,13,19,Timeout #2 by Baltimore Ravens,4.310,3.880
4,0:56,2,9,DEN 18,13,19,Joe Flacco pass incomplete short right intended for Steve Smith,3.880,3.880
4,0:52,2,9,DEN 18,13,19,Timeout #2 by Denver Broncos,3.880,3.140
4,0:52,3,9,DEN 18,13,19,"Joe Flacco pass incomplete short right intended for Crockett Gillmore (defended by David Bruton). Penalty on David Bruton: Defensive Pass Interference, 2 yards (no play)",3.140,4.510
4,0:46,1,10,DEN 16,13,19,Joe Flacco pass incomplete short left intended for Justin Forsett,4.510,3.900
4,0:42,2,10,DEN 16,13,19,Joe Flacco pass incomplete deep left intended for Steve Smith (defended by Bradley Roby),3.900,3.080
4,0:36,3,10,DEN 16,13,19,Joe Flacco pass incomplete deep middle intended for Crockett Gillmore is intercepted by Darian Stewart at DEN-0,3.080,-0.280
4,0:28,1,10,DEN 20,13,19,Peyton Manning kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
