Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rex Burkhead,HOU,6,5,11,0,0,-6,-1.2,17,3.4,0.2,0,,0,0.0,0,79.2
Dare Ogunbowale,HOU,7,5,54,0,2,0,0.0,54,10.8,2.1,0,,0,0.0,0,93.7
Brandin Cooks,HOU,5,4,46,0,2,32,8.0,14,3.5,8.8,0,,1,20.0,0,105.0
Dameon Pierce,HOU,4,4,25,0,1,-10,-2.5,35,8.8,-2.5,0,,0,0.0,0,92.7
Jordan Akins,HOU,4,3,68,0,3,24,8.0,44,14.7,7.8,0,,0,0.0,0,116.7
Nico Collins,HOU,3,3,33,0,1,22,7.3,11,3.7,7.3,0,,0,0.0,0,112.5
Phillip Dorsett,HOU,3,2,45,1,2,45,22.5,0,0.0,16.0,0,,0,0.0,0,149.3
Chris Moore,HOU,4,2,20,1,1,12,6.0,8,4.0,8.3,0,,0,0.0,0,104.2
Brevin Jordan,HOU,4,0,0,0,,0,,0,,12.8,0,,1,25.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,LVR,9,8,95,0,5,63,7.9,32,4.0,10.2,0,,0,0.0,0,110.6
Josh Jacobs,LVR,4,3,12,0,1,-8,-2.7,20,6.7,-3.0,1,3.0,0,0.0,0,77.1
Foster Moreau,LVR,5,3,28,0,2,12,4.0,16,5.3,5.8,1,3.0,0,0.0,0,75.4
Hunter Renfrow,LVR,3,3,55,0,3,42,14.0,13,4.3,14.0,0,,0,0.0,0,118.7
Ameer Abdullah,LVR,2,2,7,0,,-7,-3.5,14,7.0,-3.5,1,2.0,0,0.0,0,81.2
Mack Hollins,LVR,3,2,44,1,2,34,17.0,10,5.0,13.3,0,,0,0.0,0,149.3
