Player,Pos
Christian Ponder,QB
Adrian Peterson,HB
Michael Jenkins,WR
Jerome Simpson,WR
Percy Harvin,WR
Kyle Rudolph,TE
Matt Kalil,LT
Charlie Johnson,LG
John Sullivan,C
Brandon Fusco,RG
Phil Loadholt,RT
Brian Robison,LDE
Kevin Williams,UT
Letroy Guion,NT
Jared Allen,RDE
Chad Greenway,SLB
Jasper Brinkley,MLB
Erin Henderson,WLB
Antoine Winfield,LCB
Chris Cook,RCB
Jamarca Sanford,SS
Harrison Smith,FS
