#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 20,3,1:01,8,Punt
2,1,12:26,MIN 33,3,0:50,5,Punt
3,1,9:48,MIN 20,3,1:41,-7,Punt
4,1,3:34,MIN 20,4,1:54,27,Fumble
5,2,12:20,MIN 20,5,2:41,80,Touchdown
6,2,8:37,MIN 13,4,1:29,23,Fumble
7,2,4:30,MIN 20,10,2:50,47,Field Goal
8,2,0:25,MIN 25,2,0:25,6,End of Half
9,3,13:39,MIN 20,3,1:27,-2,Punt
10,3,7:50,MIN 36,2,0:22,64,Touchdown
11,3,5:50,MIN 31,3,1:51,2,Punt
12,3,2:44,MIN 28,3,1:32,-8,Punt
13,4,7:03,MIN 20,9,2:34,61,Downs
14,4,2:35,MIN 29,6,1:38,51,Interception
