Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2,6:21,2,8,DET 28,3,0,Brian Griese pass complete short middle to Cedric Benson for 2 yards (tackle by Paris Lenon),3.300,2.870
2,5:34,3,6,DET 26,3,0,Brian Griese pass incomplete deep left intended for Mark Bradley is intercepted by Kenoy Kennedy at DET-0 and returned for 7 yards (tackle by Mark Bradley),2.870,0.380
2,5:26,1,10,DET 7,3,0,Kevin Jones left guard for 19 yards (tackle by Trumaine McBride),-0.380,0.670
2,4:36,,,,3,0,Timeout #1 by Detroit Lions,0.000,0.670
2,4:36,1,10,DET 26,3,0,Jon Kitna pass complete deep right to Calvin Johnson for 21 yards (tackle by Brian Urlacher),0.670,2.060
2,4:02,1,10,DET 47,3,0,Jon Kitna pass incomplete short left intended for Kevin Jones,2.060,1.520
2,3:57,2,10,DET 47,3,0,Jon Kitna pass complete deep middle to Calvin Johnson for 23 yards (tackle by Adam Archuleta). Penalty on Adewale Ogunleye: Defensive Offside (Declined),1.520,3.580
2,3:30,,,,3,0,Timeout #2 by Detroit Lions,0.000,3.580
2,3:30,1,10,CHI 30,3,0,Jon Kitna pass complete short right to Roy E. Williams for 11 yards (tackle by Charles Tillman),3.580,4.310
2,2:47,1,10,CHI 19,3,0,Jon Kitna pass complete short left to Shaun McDonald for 4 yards (tackle by Ricky Manning),4.310,4.350
2,2:03,2,6,CHI 15,3,0,Calvin Johnson left end for 11 yards (tackle by Charles Tillman),4.350,6.280
2,1:56,1,4,CHI 4,9,0,"Kevin Jones left guard for 4 yards, touchdown",6.280,7.000
2,,,,CHI 2,10,0,"Jason Hanson kicks extra point good. Penalty on Charles Tillman: Defensive Offside, 5 yards",0.000,0.000
2,,,,DET 35,10,0,"Jason Hanson kicks off 65 yards, touchback",0.000,0.280
2,1:53,1,10,CHI 20,10,0,Brian Griese pass complete short middle to Desmond Clark for 11 yards (tackle by Ernie Sims),0.280,1.000
2,1:37,1,10,CHI 31,10,0,Brian Griese pass complete short right to Adrian Peterson for no gain,1.000,0.460
2,1:32,2,10,CHI 31,10,0,Brian Griese pass incomplete short right intended for Desmond Clark,0.460,-0.230
2,1:24,3,10,CHI 31,10,0,Brian Griese left end for 9 yards (tackle by Keith Smith),-0.230,-0.720
2,1:11,,,,10,0,Timeout #1 by Chicago Bears,0.000,-0.720
2,1:11,4,1,CHI 40,10,0,"Brad Maynard punts 44 yards, returned by Troy Walters for 6 yards (tackle by Corey Graham)",-0.720,-0.410
2,1:03,1,10,DET 22,10,0,"Jon Kitna pass complete short left to Shaun McDonald for 7 yards (tackle by Lance Briggs). Penalty on Trumaine McBride: Illegal Contact, 5 yards (no play)",0.410,0.740
2,0:55,1,10,DET 27,10,0,Jon Kitna pass complete short left to Shaun McDonald for 8 yards (tackle by Trumaine McBride),0.740,1.280
2,0:51,2,2,DET 35,10,0,Jon Kitna pass complete short left to Shaun McDonald for 7 yards (tackle by Trumaine McBride),1.280,1.730
2,0:27,1,10,DET 42,10,0,Jon Kitna pass complete deep left to Roy E. Williams for 24 yards (tackle by Danieal Manning),1.730,3.310
2,0:16,,,,10,0,Timeout #3 by Detroit Lions,0.000,3.310
2,0:16,1,10,CHI 34,10,0,Jon Kitna pass incomplete deep left intended for Roy E. Williams,3.310,2.770
2,0:10,,,,10,0,Timeout #2 by Chicago Bears,0.000,2.770
2,0:10,2,10,CHI 34,13,0,Jason Hanson 52 yard field goal good,2.770,3.000
2,,,,DET 30,13,0,Jason Hanson kicks off 65 yards,0.000,1.600
2,0:05,1,10,CHI 40,13,0,Brian Griese kneels for -1 yards,1.600,0.920
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,13,0,"Robbie Gould kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,DET 20,13,0,Kevin Jones left tackle for 2 yards (tackle by Trumaine McBride),0.280,0.000
3,14:26,2,8,DET 22,13,0,Jon Kitna pass complete deep middle to Shaun McDonald for 29 yards (tackle by Danieal Manning),0.000,2.320
3,13:51,1,10,CHI 49,13,0,Kevin Jones right guard for 3 yards (tackle by Tommie Harris),2.320,2.190
3,13:11,2,7,CHI 46,13,0,Kevin Jones left guard for 2 yards (tackle by Ricky Manning),2.190,1.750
3,12:35,3,5,CHI 44,13,0,Jon Kitna pass complete short left to Mike Furrey for 9 yards (tackle by Ricky Manning),1.750,3.250
3,12:01,1,10,CHI 35,13,0,Jon Kitna pass complete short middle to Casey Fitzsimmons for 10 yards (tackle by Trumaine McBride),3.250,3.910
3,11:14,,,,13,0,Timeout #1 by Detroit Lions,0.000,3.910
3,11:14,1,10,CHI 25,13,0,Jon Kitna pass complete short middle to Kevin Jones for 1 yard (tackle by Antonio Garay),3.910,3.500
3,10:39,2,9,CHI 24,13,0,Jon Kitna pass incomplete short left intended for Roy E. Williams,3.500,2.810
3,10:35,3,9,CHI 24,13,0,Jon Kitna pass complete short right to Sean McHugh for 11 yards (tackle by Charles Tillman),2.810,4.710
3,9:52,1,10,CHI 13,13,0,Kevin Jones right tackle for 2 yards (tackle by Tommie Harris),4.710,4.390
3,9:15,2,8,CHI 11,13,0,Jon Kitna pass incomplete short right intended for Sean McHugh,4.390,3.450
3,9:11,3,8,CHI 11,13,0,Jon Kitna pass incomplete short right intended for Calvin Johnson,3.450,2.700
3,9:05,4,8,CHI 11,13,0,Jason Hanson 29 yard field goal no good,2.700,-0.280
3,9:00,1,10,CHI 20,13,0,Cedric Benson right end for 8 yards (tackle by Paris Lenon),0.280,0.810
3,8:17,2,2,CHI 28,13,0,Brian Griese pass incomplete short right intended for Jason McKie (defended by Boss Bailey),0.810,0.100
3,8:12,3,2,CHI 28,13,0,Brian Griese pass incomplete short left intended for Bernard Berrian,0.100,-1.500
3,8:08,4,2,CHI 28,13,0,Brad Maynard punts 54 yards,-1.500,-0.040
3,7:56,1,10,DET 18,13,0,Jon Kitna pass complete short right to Roy E. Williams for 2 yards (tackle by Charles Tillman),0.040,-0.130
3,7:22,2,8,DET 20,13,0,Jon Kitna pass incomplete. Penalty on Stephen Peterman: Offensive Pass Interference (Declined),-0.130,-0.910
3,7:15,3,8,DET 20,13,0,Jon Kitna pass incomplete deep right intended for Sean McHugh,-0.910,-2.030
3,7:11,4,8,DET 20,13,0,"Nick Harris punts 45 yards, returned by Devin Hester for 39 yards (tackle by Alex Lewis)",-2.030,-3.840
3,6:57,1,10,DET 26,13,0,"Cedric Benson right end for 11 yards (tackle by Ernie Sims). Penalty on Ruben Brown: Offensive Holding, 10 yards (no play)",3.840,3.180
3,6:36,1,20,DET 36,13,0,Devin Hester right end for no gain (tackle by Keith Smith),3.180,1.950
3,5:58,2,20,DET 36,13,0,Brian Griese pass complete short left to Muhsin Muhammad for 16 yards (tackle by Travis Fisher),1.950,3.400
3,5:31,3,4,DET 20,13,6,"Brian Griese pass complete deep right to Greg Olsen for 20 yards, touchdown",3.400,7.000
3,,,,DET 2,13,7,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,13,7,"Robbie Gould kicks off 58 yards, returned by Aveion Cason for 19 yards (tackle by Rod Wilson)",0.000,1.000
3,5:20,1,10,DET 31,13,7,Kevin Jones right guard for 34 yards (tackle by Danieal Manning),1.000,3.250
3,4:35,1,10,CHI 35,13,7,T.J. Duckett right end for 1 yard (tackle by Adewale Ogunleye and Ricky Manning),3.250,2.840
3,3:57,2,9,CHI 34,13,7,Jon Kitna pass complete short left to Shaun McDonald for 11 yards (tackle by Danieal Manning),2.840,4.040
3,3:32,1,10,CHI 23,13,7,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Hunter Hillenmeyer),4.040,3.500
3,3:29,2,10,CHI 23,13,7,Jon Kitna pass complete short right to Mike Furrey for 12 yards (tackle by Adewale Ogunleye),3.500,4.840
3,2:52,1,10,CHI 11,13,7,Kevin Jones left guard for 2 yards (tackle by Darwin Walker and Charles Tillman),4.840,4.510
3,2:14,2,8,CHI 9,13,7,Jon Kitna pass complete short left to Roy E. Williams for 6 yards (tackle by Trumaine McBride),4.510,4.890
3,1:29,3,2,CHI 3,13,7,Kevin Jones left guard for 1 yard (tackle by Hunter Hillenmeyer and Brian Urlacher),4.890,3.250
3,0:53,4,1,CHI 2,13,7,"Penalty on Tommie Harris: Encroachment, 1 yards (no play)",3.250,6.970
3,0:42,1,1,CHI 1,13,7,Kevin Jones left guard for -1 yards (tackle by Lance Briggs),6.970,5.720
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,CHI 2,13,7,Jon Kitna pass incomplete short right intended for Roy E. Williams,5.720,4.950
4,14:54,3,2,CHI 2,13,7,Kevin Jones right end for no gain (tackle by Adam Archuleta),4.950,3.250
4,14:46,4,2,CHI 2,16,7,Jason Hanson 20 yard field goal good,3.250,3.000
4,,,,DET 30,16,7,Jason Hanson kicks off 56 yards,0.000,1.600
4,14:42,1,10,CHI 40,16,7,Brian Griese pass incomplete short right intended for Bernard Berrian,1.600,1.050
4,14:38,2,10,CHI 40,16,7,Cedric Benson left guard for 12 yards (tackle by Paris Lenon and Gerald Alexander),1.050,2.390
4,14:03,1,10,DET 48,16,7,Brian Griese pass incomplete intended for Bernard Berrian is intercepted by Keith Smith at DET-36,2.390,-1.330
4,13:54,1,10,DET 36,16,7,Jon Kitna pass complete short left to Roy E. Williams for 9 yards,1.330,2.010
4,13:27,2,1,DET 45,16,7,Jon Bradley right guard for 3 yards (tackle by Adam Archuleta),2.010,2.130
4,12:48,1,10,DET 48,16,7,"Penalty on Mike Furrey: False Start, 5 yards (no play)",2.130,1.800
4,12:22,1,15,DET 43,16,7,Kevin Jones left tackle for 2 yards (tackle by Adam Archuleta),1.800,1.180
4,11:41,2,13,DET 45,16,7,Jon Kitna sacked by Tommie Harris for -5 yards,1.180,-0.160
4,11:09,3,18,DET 40,16,7,Jon Kitna pass complete short right to Roy E. Williams for 11 yards (tackle by Ricky Manning),-0.160,0.000
4,10:20,4,7,CHI 49,16,7,Nick Harris punts 32 yards,0.000,0.060
4,10:14,1,10,CHI 17,16,7,Cedric Benson right guard for 1 yard (tackle by Paris Lenon),-0.060,-0.420
4,9:41,2,9,CHI 18,16,7,Brian Griese sacked by Dewayne White for -9 yards,-0.420,-2.360
4,9:05,3,18,CHI 9,16,7,Brian Griese pass incomplete short right intended for Desmond Clark,-2.360,-2.490
4,9:00,4,18,CHI 9,16,7,"Brad Maynard punts 48 yards, returned by Troy Walters for 13 yards (tackle by Brendon Ayanbadejo)",-2.490,-2.650
4,8:50,1,10,CHI 44,16,7,"Kevin Jones right end for 3 yards (tackle by Charles Tillman). Kevin Jones fumbles (forced by Charles Tillman), recovered by Hunter Hillenmeyer at CHI-39 (tackle by Dominic Raiola)",2.650,-1.530
4,8:43,1,10,CHI 39,16,7,Brian Griese pass incomplete short left intended for Bernard Berrian,1.530,0.990
4,8:38,2,10,CHI 39,16,7,Brian Griese pass incomplete short left intended for Desmond Clark,0.990,0.300
4,8:34,3,10,CHI 39,16,7,Brian Griese pass complete short middle to Devin Hester for 19 yards (tackle by Ernie Sims),0.300,2.790
4,7:50,1,10,DET 42,16,7,Brian Griese pass incomplete short right intended for Cedric Benson,2.790,2.240
4,7:46,2,10,DET 42,16,7,Adrian Peterson left end for 3 yards (tackle by Corey Smith),2.240,1.950
4,6:59,3,7,DET 39,16,7,"Brian Griese pass incomplete short left intended for Mark Bradley. Penalty on Stanley Wilson: Defensive Pass Interference, 12 yards (no play)",1.950,3.780
4,6:55,1,10,DET 27,16,7,Brian Griese pass incomplete intended for Mark Bradley is intercepted by Gerald Alexander and returned for 36 yards (tackle by Fred Miller),3.780,-1.000
4,6:42,1,10,DET 31,16,7,Kevin Jones right tackle for 5 yards (tackle by Brian Urlacher),1.000,1.140
4,5:55,2,5,DET 36,16,7,Kevin Jones right tackle for 4 yards (tackle by Alex Brown),1.140,0.960
4,5:12,3,1,DET 40,16,7,Jon Kitna pass complete short left to Roy E. Williams for 5 yards (tackle by Trumaine McBride),0.960,1.930
4,4:28,1,10,DET 45,16,7,Jon Kitna pass complete short left to Roy E. Williams for 9 yards (tackle by Trumaine McBride),1.930,2.600
4,3:45,2,1,CHI 46,16,7,Kevin Jones left guard for no gain (tackle by Adam Archuleta),2.600,1.880
4,3:00,3,1,CHI 46,16,7,Jon Bradley right guard for no gain (tackle by Lance Briggs),1.880,0.200
4,2:51,,,,16,7,Timeout #1 by Chicago Bears,0.000,0.200
4,2:51,4,1,CHI 46,16,7,"Penalty on Don Muhlbach: False Start, 5 yards (no play)",0.200,-0.130
4,2:51,4,6,DET 49,16,7,Nick Harris punts 42 yards,-0.130,0.380
4,2:45,1,10,CHI 9,16,7,Brian Griese pass complete short right to Greg Olsen for 6 yards,-0.380,-0.280
4,2:40,2,4,CHI 15,16,7,Brian Griese pass complete short right to Greg Olsen for 10 yards,-0.280,0.610
4,2:34,1,10,CHI 25,16,7,Brian Griese pass incomplete short right intended for Adrian Peterson,0.610,0.060
4,2:29,2,10,CHI 25,16,7,Brian Griese pass incomplete short middle intended for Desmond Clark,0.060,-0.620
4,2:23,3,10,CHI 25,16,7,Brian Griese pass complete short left to Bernard Berrian for 15 yards (tackle by Stanley Wilson),-0.620,1.600
4,2:02,1,10,CHI 40,16,7,Brian Griese pass complete short middle to Adrian Peterson for 11 yards (tackle by Paris Lenon),1.600,2.320
4,1:56,1,10,DET 49,16,7,Brian Griese pass complete short left to Adrian Peterson for 6 yards (tackle by Alex Lewis),2.320,2.590
4,1:33,2,4,DET 43,16,7,"Penalty on John Tait: False Start, 5 yards (no play)",2.590,1.920
4,1:32,2,9,DET 48,16,7,Brian Griese pass complete short left to Adrian Peterson for 8 yards (tackle by Stanley Wilson),1.920,2.280
4,1:11,3,1,DET 40,16,7,Brian Griese pass complete short middle to Greg Olsen for 11 yards (tackle by Keith Smith),2.280,3.640
4,0:57,1,10,DET 29,16,7,"Brian Griese spiked the ball. Penalty on DET: Defensive 12 On-field, 5 yards (no play)",3.640,4.370
,,,,,,,"Replay Assistant challenged the too many players on field ruling, and the original play was overturned.",,
4,0:56,1,5,DET 24,16,7,Brian Griese pass incomplete deep middle intended for Devin Hester,4.370,3.780
4,0:52,,,,16,7,Timeout #2 by Chicago Bears,0.000,0.000
4,0:52,,,,16,7,Timeout #2 by Detroit Lions,0.000,3.780
4,0:52,2,5,DET 24,16,7,Brian Griese pass incomplete deep right intended for Muhsin Muhammad is intercepted by Fernando Bryant,3.780,-0.280
4,0:45,1,10,DET 20,16,7,Jon Kitna kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
