#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 24,9,4:59,76,Touchdown
2,1,9:50,NYG 25,6,2:22,13,Punt
3,1,2:38,NYG 10,5,2:45,22,Punt
4,2,13:20,NYG 25,12,4:40,58,Fumble
5,2,3:32,NYG 25,11,3:11,44,Field Goal
6,3,13:16,NYG 6,11,5:10,72,Field Goal
7,3,6:38,NYG 12,6,3:03,22,Punt
8,3,0:32,CIN 40,8,3:57,19,Field Goal
9,4,9:40,NYG 20,7,4:36,33,Punt
10,4,4:12,CIN 19,4,0:18,5,Field Goal
11,4,2:33,NYG 13,3,1:36,5,Punt
12,4,0:49,CIN 37,2,0:49,-2,End of Game
