Quarter,Time,Down,ToGo,Location,NYG,CIN,Detail,EPB,EPA
1,2:44,4,7,NYG 44,7,7,"Kevin Huber punts 34 yards, fair catch by Jabrill Peppers at NYG-10",0.330,0.380
1,2:38,1,10,NYG 10,7,7,Daniel Jones pass incomplete short right intended for Golden Tate (defended by Mackensie Alexander),-0.380,-0.780
1,2:35,2,10,NYG 10,7,7,Wayne Gallman left guard for 13 yards (tackle by Mike Daniels),-0.780,0.480
1,1:47,1,10,NYG 23,7,7,Daniel Jones pass incomplete short middle intended for Golden Tate (defended by Mackensie Alexander),0.480,-0.070
1,1:44,2,10,NYG 23,7,7,Alfred Morris left end for 2 yards (tackle by Vonn Bell and Christian Covington),-0.070,-0.490
1,1:02,3,8,NYG 25,7,7,"Penalty on Cameron Fleming: False Start, 5 yards (no play)",-0.490,-1.150
1,0:41,3,13,NYG 20,7,7,Daniel Jones pass complete short middle to Evan Engram for 12 yards (tackle by Logan Wilson and Sam Hubbard),-1.150,-1.240
Quarter,Time,Down,ToGo,Location,NYG,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,NYG 32,7,7,"Riley Dixon punts 37 yards, fair catch by Alex Erickson at CIN-31",-1.240,-1.000
2,14:53,1,10,CIN 31,7,7,Brandon Allen pass complete short left to Tyler Boyd for 1 yard (tackle by Jabrill Peppers),1.000,0.600
2,14:15,2,9,CIN 32,7,7,Alex Erickson right end for -4 yards (tackle by Jabrill Peppers),0.600,-0.630
2,13:35,3,13,CIN 28,7,7,Brandon Allen pass incomplete deep right intended for A.J. Green,-0.630,-1.500
2,13:30,4,13,CIN 28,7,7,"Kevin Huber punts 55 yards, returned by Jabrill Peppers for 8 yards (tackle by Akeem Davis-Gaither)",-1.500,-0.610
2,13:20,1,10,NYG 25,7,7,Wayne Gallman up the middle for 1 yard (tackle by Vonn Bell),0.610,0.200
2,12:47,2,9,NYG 26,7,7,Daniel Jones pass incomplete deep left intended for Darius Slayton,0.200,-0.490
2,12:40,3,9,NYG 26,7,7,Daniel Jones pass complete short right to Sterling Shepard for 9 yards,-0.490,1.270
2,12:18,1,10,NYG 35,7,7,Daniel Jones pass complete short middle to C.J. Board for 11 yards (tackle by Josh Bynes),1.270,1.990
2,11:44,1,10,NYG 46,7,7,Wayne Gallman right guard for 4 yards (tackle by Khalid Kareem),1.990,1.990
2,11:13,2,6,NYG 50,7,7,Daniel Jones pass incomplete short left intended for Wayne Gallman (defended by Amani Bledsoe),1.990,1.290
2,11:08,3,6,NYG 50,7,7,Daniel Jones pass complete short right to Dion Lewis for 7 yards (tackle by Brandon Wilson),1.290,2.720
2,10:33,1,10,CIN 43,7,7,Daniel Jones pass incomplete short left intended for Darius Slayton,2.720,2.180
2,10:30,2,10,CIN 43,7,7,Daniel Jones right end for -1 yards (tackle by Sam Hubbard),2.180,1.360
2,9:49,3,11,CIN 44,7,7,Daniel Jones pass complete short left to Golden Tate for 10 yards (tackle by William Jackson and Akeem Davis-Gaither),1.360,1.100
2,9:23,4,1,CIN 34,7,7,Daniel Jones up the middle for 1 yard (tackle by Christian Covington),1.100,3.380
2,8:53,1,10,CIN 33,7,7,"Daniel Jones pass complete deep middle to Evan Engram for 16 yards (tackle by Vonn Bell). Evan Engram fumbles (forced by Vonn Bell), recovered by Vonn Bell at CIN-17 and returned for 28 yards and Daniel Jones and Evan Engram)",3.380,-1.930
2,8:40,1,10,CIN 45,7,7,Giovani Bernard right guard for 4 yards (tackle by Tae Crowder),1.930,1.920
2,8:06,2,6,CIN 49,7,7,Brandon Allen pass complete short right to Cethan Carter for 5 yards (tackle by Kyler Fackrell),1.920,1.880
2,7:25,3,1,NYG 46,7,7,Brandon Allen up the middle for 2 yards (tackle by Blake Martinez),1.880,2.650
2,6:47,1,10,NYG 44,7,7,Brandon Allen pass complete short right to Giovani Bernard for 1 yard (tackle by Isaac Yiadom),2.650,2.250
2,6:12,2,9,NYG 43,7,7,Giovani Bernard up the middle for 15 yards (tackle by B.J. Hill),2.250,3.710
2,5:25,1,10,NYG 28,7,7,Brandon Allen up the middle for 2 yards (tackle by Julian Love),3.710,3.440
2,4:48,2,8,NYG 26,7,7,"Brandon Allen pass complete short left to Drew Sample for 4 yards (tackle by Dexter Lawrence). Penalty on Cethan Carter: Offensive Pass Interference, 10 yards (no play)",3.440,2.090
2,4:21,2,18,NYG 36,7,7,Brandon Allen pass incomplete short left intended for A.J. Green,2.090,1.420
2,4:16,3,18,NYG 36,7,7,Brandon Allen pass complete short middle to Tee Higgins for 10 yards (tackle by Logan Ryan and Darnay Holmes),1.420,1.740
2,3:37,4,8,NYG 26,7,10,Randy Bullock 44 yard field goal good,1.740,3.000
2,3:32,,,CIN 35,7,10,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
2,3:32,1,10,NYG 25,7,10,Daniel Jones pass complete short right to Sterling Shepard for 16 yards (tackle by Jessie Bates),0.610,1.660
2,2:43,1,10,NYG 41,7,10,Wayne Gallman right tackle for 2 yards (tackle by Josh Bynes),1.660,1.390
2,2:01,2,8,NYG 43,7,10,Daniel Jones up the middle for 4 yards (tackle by Christian Covington),1.390,1.220
2,1:55,3,4,NYG 47,7,10,Daniel Jones up the middle for 5 yards (tackle by Margus Hunt),1.220,2.390
2,1:23,1,10,CIN 48,7,10,Daniel Jones pass incomplete short middle intended for Evan Engram (defended by Mackensie Alexander),2.390,1.850
2,1:19,2,10,CIN 48,7,10,Daniel Jones pass complete short right to Evan Engram for 5 yards (tackle by Josh Bynes),1.850,1.820
2,0:47,3,5,CIN 43,7,10,Daniel Jones pass complete short left to Golden Tate for 7 yards (tackle by Mackensie Alexander),1.820,3.180
2,0:41,1,10,CIN 36,7,10,Daniel Jones pass incomplete short right intended for Golden Tate,3.180,2.640
2,0:37,2,10,CIN 36,7,10,Daniel Jones pass complete short right to Sterling Shepard for 5 yards (tackle by Jessie Bates),2.640,2.610
2,0:29,,,,,,Timeout #1 by New York Giants,,
2,0:29,,,,,,Timeout #1 by Cincinnati Bengals,,
2,0:29,3,5,CIN 31,7,10,Daniel Jones pass incomplete short middle intended for Dion Lewis,2.610,1.350
2,0:26,4,5,CIN 31,10,10,Graham Gano 49 yard field goal good,1.350,3.000
2,0:21,,,NYG 35,10,10,"Graham Gano kicks off 48 yards, returned by Samaje Perine for 13 yards (tackle by Xavier McKinney and David Mayo)",0.000,0.940
2,0:17,1,10,CIN 30,10,10,Brandon Allen kneels for -1 yards,0.940,0.260
Quarter,Time,Down,ToGo,Location,NYG,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,10,10,"Graham Gano kicks off 50 yards, returned by Brandon Wilson for 23 yards (tackle by Julian Love)",0.000,1.470
3,14:52,1,10,CIN 38,10,10,Giovani Bernard left guard for 1 yard (tackle by Dexter Lawrence),1.470,1.060
3,14:13,2,9,CIN 39,10,10,Giovani Bernard right guard for 8 yards (tackle by Kyler Fackrell and Blake Martinez),1.060,1.420
3,13:33,3,1,CIN 47,10,10,Brandon Allen pass incomplete short left intended for Giovani Bernard,1.420,-0.260
3,13:30,4,1,CIN 47,10,10,Kevin Huber punts 47 yards downed by Clark Harris,-0.260,0.380
3,13:16,1,10,NYG 6,10,10,Wayne Gallman right guard for 18 yards (tackle by Jessie Bates),-0.380,0.540
3,12:39,1,10,NYG 24,10,10,Wayne Gallman right guard for 4 yards (tackle by LeShaun Sims),0.540,0.540
3,12:07,2,6,NYG 28,10,10,Daniel Jones pass incomplete short left intended for Wayne Gallman,0.540,-0.160
3,12:03,3,6,NYG 28,10,10,Daniel Jones pass complete deep left to Evan Engram for 44 yards (tackle by Brandon Wilson),-0.160,3.710
3,11:17,1,10,CIN 28,10,10,Daniel Jones up the middle for 7 yards (tackle by Vonn Bell),3.710,4.110
3,10:45,2,3,CIN 21,10,10,Wayne Gallman right tackle for 2 yards (tackle by Mike Daniels and Amani Bledsoe),4.110,3.720
3,10:02,3,1,CIN 19,10,10,Daniel Jones pass complete short middle to Wayne Gallman for 2 yards (tackle by Josh Bynes),3.720,4.440
3,9:31,1,10,CIN 17,10,10,Wayne Gallman right guard for 4 yards (tackle by Xavier Williams),4.440,4.500
3,8:50,2,6,CIN 13,10,10,Colt McCoy pass complete short left to Wayne Gallman for -9 yards (tackle by Germaine Pratt),4.500,2.540
3,8:15,3,15,CIN 22,10,10,Colt McCoy pass incomplete short left intended for Golden Tate (defended by Akeem Davis-Gaither),2.540,1.990
3,8:10,4,15,CIN 22,13,10,Graham Gano 40 yard field goal good,1.990,3.000
3,8:06,,,NYG 35,13,10,"Graham Gano kicks off 46 yards, returned by Khalid Kareem for 13 yards (tackle by Logan Ryan and Elijhaa Penny)",0.000,1.070
3,8:01,1,10,CIN 32,13,10,Brandon Allen pass complete short right to Samaje Perine for 2 yards (tackle by Tae Crowder),1.070,0.800
3,7:29,2,8,CIN 34,13,10,Brandon Allen pass incomplete deep middle intended for Tyler Boyd (defended by Logan Ryan),0.800,0.100
3,7:25,3,8,CIN 34,13,10,Brandon Allen left end for 4 yards (tackle by Jabrill Peppers),0.100,-0.850
3,6:49,4,4,CIN 38,13,10,Kevin Huber punts 50 yards downed by Jordan Evans,-0.850,0.350
3,6:38,1,10,NYG 12,13,10,Wayne Gallman right end for 2 yards (tackle by Sam Hubbard),-0.350,-0.610
3,6:08,2,8,NYG 14,13,10,Daniel Jones pass incomplete short middle intended for Evan Engram (defended by Josh Bynes),-0.610,-1.190
3,6:04,3,8,NYG 14,13,10,Colt McCoy pass complete short left to Golden Tate for 13 yards (tackle by Mackensie Alexander),-1.190,0.740
3,5:18,1,10,NYG 27,13,10,Wayne Gallman right guard for 5 yards (tackle by LeShaun Sims),0.740,0.870
3,4:36,2,5,NYG 32,13,10,Wayne Gallman left tackle for 2 yards (tackle by Germaine Pratt and Khalid Kareem),0.870,0.430
3,3:51,3,3,NYG 34,13,10,Colt McCoy pass incomplete deep right intended for Sterling Shepard,0.430,-1.110
3,3:46,4,3,NYG 34,13,10,Riley Dixon punts 50 yards downed by David Mayo,-1.110,0.140
3,3:35,1,10,CIN 16,13,10,Brandon Allen pass complete short left to Tee Higgins for 4 yards (tackle by Isaac Yiadom),-0.140,0.010
3,2:59,2,6,CIN 20,13,10,Brandon Allen pass incomplete short middle intended for Drew Sample (defended by Blake Martinez),0.010,-0.820
3,2:56,3,6,CIN 20,13,10,Brandon Allen pass incomplete short left intended for Auden Tate (defended by James Bradberry),-0.820,-2.030
3,2:52,4,6,CIN 20,13,10,Shawn Williams right end for 7 yards (tackle by Julian Love),-2.030,0.740
3,2:02,1,10,CIN 27,13,10,Brandon Allen pass complete short right to Trayveon Williams for 13 yards (tackle by Tae Crowder and Jabrill Peppers),0.740,1.600
3,1:17,1,10,CIN 40,13,10,Trayveon Williams left tackle for -2 yards (tackle by Jabaal Sheard),1.600,0.780
3,0:37,2,12,CIN 38,13,10,Brandon Allen pass short middle (defended by Darnay Holmes) intended for Tyler Boyd is intercepted by Niko Lalos at CIN-40 and returned for no gain,0.780,-2.920
3,0:32,1,10,CIN 40,13,10,Alfred Morris right tackle for 2 yards (tackle by Jessie Bates),2.920,2.640
Quarter,Time,Down,ToGo,Location,NYG,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,CIN 38,13,10,Colt McCoy pass complete short left to Evan Engram for -1 yards (tackle by Josh Bynes),2.640,1.820
4,14:17,3,9,CIN 39,13,10,Colt McCoy pass complete short middle to Sterling Shepard for 8 yards (tackle by LeShaun Sims),1.820,1.410
4,13:53,4,1,CIN 31,13,10,Dion Lewis right tackle for 7 yards (tackle by Germaine Pratt),1.410,3.970
4,13:06,1,10,CIN 24,13,10,Alfred Morris left tackle for -1 yards (tackle by Vonn Bell),3.970,3.300
4,12:29,2,11,CIN 25,13,10,Colt McCoy right end for 4 yards (tackle by Sam Hubbard),3.300,3.140
4,11:43,3,7,CIN 21,13,10,Colt McCoy pass incomplete short right intended for Dion Lewis,3.140,2.060
4,11:40,4,7,CIN 21,16,10,Graham Gano 39 yard field goal good,2.060,3.000
4,11:35,,,NYG 35,16,10,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,11:35,1,10,CIN 25,16,10,Giovani Bernard left tackle for 1 yard (tackle by Logan Ryan and Leonard Williams),0.610,0.200
4,10:54,2,9,CIN 26,16,10,"Brandon Allen pass complete short middle to Tee Higgins for 9 yards (tackle by Logan Ryan). Penalty on Jonah Williams: Offensive Holding, 10 yards (no play)",0.200,-1.290
4,10:26,2,19,CIN 16,16,10,Brandon Allen pass incomplete short middle intended for Tyler Boyd (defended by Jabrill Peppers),-1.290,-2.140
4,10:22,3,19,CIN 16,16,10,Brandon Allen pass complete short right to Drew Sample for 7 yards (tackle by Darnay Holmes),-2.140,-1.830
4,9:46,4,12,CIN 23,16,10,"Kevin Huber punts 57 yards, fair catch by Jabrill Peppers at NYG-20",-1.830,-0.280
4,9:40,1,10,NYG 20,16,10,Wayne Gallman right guard for 7 yards (tackle by Logan Wilson and Amani Bledsoe),0.280,0.680
4,9:01,2,3,NYG 27,16,10,Wayne Gallman right tackle for 5 yards (tackle by Germaine Pratt),0.680,1.070
4,8:16,1,10,NYG 32,16,10,Wayne Gallman right guard for -2 yards (tackle by Germaine Pratt),1.070,0.260
4,7:31,2,12,NYG 30,16,10,Colt McCoy pass complete short right to Sterling Shepard for 15 yards (tackle by LeShaun Sims),0.260,1.930
4,6:45,1,10,NYG 45,16,10,Wayne Gallman right tackle for 3 yards (tackle by Mike Daniels and Christian Covington),1.930,1.790
4,6:03,2,7,NYG 48,16,10,Colt McCoy pass complete short left to Sterling Shepard for 5 yards (tackle by Jessie Bates),1.790,1.750
4,5:15,3,2,CIN 47,16,10,Colt McCoy pass incomplete deep right intended for Golden Tate,1.750,0.130
4,5:11,4,2,CIN 47,16,10,"Riley Dixon punts 33 yards, fair catch by Alex Erickson at CIN-14",0.130,0.280
4,5:04,1,10,CIN 14,16,10,"Brandon Allen pass complete short middle to Tee Higgins for 9 yards (tackle by Devante Downs and Blake Martinez). Penalty on Quinton Spain: Offensive Holding, 7 yards (no play)",-0.280,-0.650
4,4:54,1,17,CIN 7,16,10,Brandon Allen pass complete short middle to Drew Sample for 14 yards (tackle by Logan Ryan),-0.650,0.280
4,4:19,2,3,CIN 21,16,10,"Brandon Allen pass complete short right to Drew Sample for 3 yards (tackle by Logan Ryan). Drew Sample fumbles (forced by Logan Ryan), recovered by Logan Ryan at CIN-19 (tackle by Bobby Hart)",0.280,-4.310
4,4:12,1,10,CIN 19,16,10,Wayne Gallman right tackle for -1 yards (tackle by Logan Wilson),4.310,3.630
4,4:08,,,,,,Timeout #1 by Cincinnati Bengals,,
4,4:08,2,11,CIN 20,16,10,Colt McCoy right end for 3 yards (tackle by Josh Bynes),3.630,3.260
4,4:02,3,8,CIN 17,16,10,Dion Lewis left guard for 3 yards (tackle by Jordan Evans),3.260,2.560
4,3:58,,,,,,Timeout #2 by Cincinnati Bengals,,
4,3:58,4,5,CIN 14,19,10,Graham Gano 32 yard field goal good,2.560,3.000
4,3:54,,,NYG 35,19,10,"Graham Gano kicks off 49 yards, returned by Brandon Wilson for 12 yards (tackle by Carter Coughlin)",0.000,0.810
4,3:49,1,10,CIN 28,19,10,Brandon Allen pass incomplete short right,0.810,0.260
4,3:42,2,10,CIN 28,19,10,Brandon Allen pass complete short left to Tyler Boyd for 5 yards (tackle by Darnay Holmes),0.260,0.230
4,3:36,3,5,CIN 33,19,10,Brandon Allen pass complete deep middle to Tee Higgins for 18 yards (tackle by Isaac Yiadom),0.230,2.320
4,3:03,1,10,NYG 49,19,10,"Brandon Allen pass complete short middle to Giovani Bernard for 16 yards (tackle by James Bradberry). Penalty on Leonard Williams: Roughing the Passer, 15 yards",2.320,4.370
4,2:54,1,10,NYG 18,19,10,Brandon Allen pass incomplete short right,4.370,3.800
4,2:48,2,10,NYG 18,19,10,Brandon Allen pass incomplete deep left intended for Auden Tate,3.800,3.050
4,2:43,3,10,NYG 18,19,10,"Brandon Allen pass incomplete deep middle intended for Tyler Boyd (defended by Darnay Holmes). Penalty on Darnay Holmes: Defensive Pass Interference, 17 yards (no play)",3.050,6.970
4,2:38,,,,,,Timeout #1 by New York Giants,,
4,2:38,1,1,NYG 1,19,16,"Brandon Allen pass complete short middle to Tee Higgins for 1 yard, touchdown",6.970,7.000
4,2:33,,,NYG 15,19,17,Randy Bullock kicks extra point good,0.000,0.000
4,2:33,,,CIN 35,19,17,"Randy Bullock kicks off 60 yards, returned by Dion Lewis for 8 yards (tackle by Jordan Evans)",0.000,-0.320
4,2:30,1,10,NYG 13,19,17,Wayne Gallman right tackle for 4 yards (tackle by Mike Daniels and Sam Hubbard),-0.320,-0.300
4,2:26,,,,,,Timeout #3 by Cincinnati Bengals,,
4,2:26,2,6,NYG 17,19,17,Colt McCoy left end for 2 yards (tackle by Carl Lawson),-0.300,-0.710
4,2:00,3,4,NYG 19,19,17,"Colt McCoy pass complete short right to Wayne Gallman for 10 yards. Penalty on Cameron Fleming: Offensive Holding, 9 yards (no play)",-0.710,-1.770
4,1:55,3,13,NYG 10,19,17,Wayne Gallman right tackle for 8 yards (tackle by Sam Hubbard),-1.770,-2.240
4,1:11,4,5,NYG 18,19,17,"Riley Dixon punts 61 yards, returned by Alex Erickson for 29 yards (tackle by Cam Brown)",-2.240,-2.260
4,0:57,1,10,CIN 50,19,17,"Brandon Allen sacked by Jabaal Sheard for -13 yards. Brandon Allen fumbles (forced by Jabaal Sheard), recovered by Leonard Williams at CIN-37 (tackle by Trey Hopkins)",2.260,-3.120
4,0:49,1,10,CIN 37,19,17,Colt McCoy kneels for -1 yards,3.120,2.440
4,0:13,2,11,CIN 38,19,17,Colt McCoy kneels for -1 yards,2.440,1.620
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
