Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jabrill Peppers,NYG,0,0,,0,0,1,8,8.0,0,8
Dion Lewis,NYG,2,25,12.5,0,17,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Alex Erickson,CIN,0,0,,0,0,2,44,22.0,0,29
Brandon Wilson,CIN,3,138,46.0,1,103,0,0,,0,0
Khalid Kareem,CIN,1,13,13.0,0,13,0,0,,0,0
Samaje Perine,CIN,1,13,13.0,0,13,0,0,,0,0
