Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Trey Hopkins,C,49,100%,0,0%,3,10%
Jonah Williams,OT,49,100%,0,0%,3,10%
Quinton Spain,G,49,100%,0,0%,1,3%
Bobby Hart,OT,49,100%,0,0%,0,0%
Brandon Allen,QB,49,100%,0,0%,0,0%
Tee Higgins,WR,45,92%,0,0%,0,0%
A.J. Green,WR,40,82%,0,0%,0,0%
Tyler Boyd,WR,40,82%,0,0%,0,0%
Drew Sample,TE,38,78%,0,0%,3,10%
Giovani Bernard,HB,38,78%,0,0%,1,3%
Michael Jordan,G,29,59%,0,0%,3,10%
Alex Redmond,G,20,41%,0,0%,2,7%
Cethan Carter,TE,13,27%,0,0%,19,66%
Auden Tate,WR,10,20%,0,0%,6,21%
Alex Erickson,WR,8,16%,0,0%,10,34%
Samaje Perine,HB,7,14%,0,0%,16,55%
Trayveon Williams,HB,5,10%,0,0%,3,10%
Mason Schreck,TE,1,2%,0,0%,12,41%
Vonn Bell,S,0,0%,81,100%,7,24%
LeShaun Sims,CB,0,0%,79,98%,10,34%
Jessie Bates III,S,0,0%,79,98%,7,24%
William Jackson III,CB,0,0%,79,98%,2,7%
Mackensie Alexander,CB,0,0%,69,85%,0,0%
Sam Hubbard,DE,0,0%,67,83%,1,3%
Josh Bynes,LB,0,0%,60,74%,7,24%
Carl Lawson,DE,0,0%,58,72%,2,7%
Germaine Pratt,LB,0,0%,45,56%,18,62%
Logan Wilson,LB,0,0%,45,56%,12,41%
Mike Daniels,DT,0,0%,43,53%,6,21%
Christian Covington,DT,0,0%,36,44%,7,24%
Margus Hunt,DT/D,0,0%,36,44%,6,21%
Xavier Williams,DT,0,0%,35,43%,6,21%
Amani Bledsoe,DE,0,0%,21,26%,5,17%
Geno Atkins,DT,0,0%,18,22%,0,0%
Brandon Wilson,S,0,0%,13,16%,17,59%
Khalid Kareem,DE,0,0%,13,16%,5,17%
Akeem Davis-Gaither,LB,0,0%,7,9%,19,66%
Jordan Evans,LB,0,0%,4,5%,24,83%
Shawn Williams,S,0,0%,3,4%,24,83%
Tony Brown,CB,0,0%,0,0%,10,34%
Kevin Huber,P,0,0%,0,0%,9,31%
Clark Harris,LS,0,0%,0,0%,9,31%
Randy Bullock,K,0,0%,0,0%,7,24%
Markus Bailey,LB,0,0%,0,0%,7,24%
Jalen Davis,CB,0,0%,0,0%,4,14%
Hakeem Adeniji,OT,0,0%,0,0%,3,10%
Billy Price,C,0,0%,0,0%,3,10%
