Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Isaac Yiadom,NYG,0,8,5,62.5%,33,6.6,4.1,1,110.9,9.3,18,15,0,0,0,0.0,0,4,0,0.0%
Darnay Holmes,NYG,0,4,3,75.0%,22,7.3,5.5,0,87.5,2.8,9,13,2,0,1,0.0,1,3,1,25.0%
James Bradberry,NYG,0,4,3,75.0%,14,4.7,3.5,0,79.2,2.0,-5,19,0,0,0,0.0,0,1,0,0.0%
Cam Brown,NYG,0,1,1,100.0%,16,16.0,16.0,0,118.7,4.0,4,12,0,0,1,0.0,1,1,1,50.0%
Niko Lalos,NYG,1,1,1,100.0%,3,3.0,3.0,0,39.6,4.0,4,-1,0,1,0,0.0,1,0,1,100.0%
Kyler Fackrell,NYG,0,1,1,100.0%,5,5.0,5.0,0,87.5,5.0,5,0,1,0,1,0.0,1,2,0,0.0%
Blake Martinez,NYG,0,2,1,50.0%,16,16.0,8.0,0,77.1,8.0,11,5,1,0,0,0.0,0,5,1,16.7%
Jabrill Peppers,NYG,0,2,1,50.0%,14,14.0,7.0,0,72.9,25.5,14,0,3,0,0,0.0,0,6,0,0.0%
Tae Crowder,NYG,0,1,1,100.0%,13,13.0,13.0,0,118.7,-2.0,-2,15,1,0,0,0.0,0,3,0,0.0%
Leonard Williams,NYG,0,0,0,,,,,,,,,,0,0,2,1.0,3,2,0,0.0%
Jabaal Sheard,NYG,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
Dalvin Tomlinson,NYG,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
B.J. Hill,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Devante Downs,NYG,0,1,0,0.0%,,,0.0,,39.6,0.0,,,1,0,0,0.0,0,0,0,
Carter Coughlin,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Logan Ryan,NYG,0,2,0,0.0%,,,0.0,,39.6,15.5,,,0,0,0,0.0,0,6,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Josh Bynes,CIN,0,7,5,71.4%,21,4.2,3.0,0,74.1,2.6,13,8,2,0,1,0.0,1,7,0,0.0%
LeShaun Sims,CIN,0,6,5,83.3%,55,11.0,9.2,0,104.9,10.5,42,13,0,0,0,0.0,0,4,2,33.3%
Jessie Bates III,CIN,0,3,3,100.0%,16,5.3,5.3,0,88.9,5.3,16,0,0,0,0,0.0,0,7,0,0.0%
Germaine Pratt,CIN,0,2,2,100.0%,-3,-1.5,-1.5,0,79.2,-0.5,-1,-2,0,0,0,0.0,0,8,0,0.0%
Vonn Bell,CIN,0,2,2,100.0%,69,34.5,34.5,0,118.7,20.5,41,28,3,0,0,0.0,0,10,0,0.0%
Mackensie Alexander,CIN,0,8,2,25.0%,20,10.0,2.5,0,39.6,7.4,13,7,4,0,0,0.0,0,2,1,33.3%
Akeem Davis-Gaither,CIN,0,1,1,100.0%,10,10.0,10.0,0,108.3,9.0,9,1,0,0,0,0.0,0,2,0,0.0%
Brandon Wilson,CIN,0,1,1,100.0%,44,44.0,44.0,0,118.7,36.0,36,8,2,0,0,0.0,0,3,0,0.0%
Logan Wilson,CIN,0,4,1,25.0%,12,12.0,3.0,0,39.6,5.3,11,1,7,0,0,0.0,0,3,0,0.0%
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,0,2,0.0,2,7,0,0.0%
Carl Lawson,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Khalid Kareem,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Xavier Williams,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
William Jackson III,CIN,0,3,0,0.0%,,,0.0,,39.6,19.3,,,0,0,0,0.0,0,1,0,0.0%
