Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ronnie Stanley,T,73,100%,0,0%,2,8%
James Hurst,T,73,100%,0,0%,2,8%
Vlad Ducasse,G,73,100%,0,0%,2,8%
Jeremy Zuttah,C,73,100%,0,0%,0,0%
Marshal Yanda,G,73,100%,0,0%,0,0%
Joe Flacco,QB,71,97%,0,0%,0,0%
Steve Smith Sr.,WR,57,78%,0,0%,0,0%
Dennis Pitta,TE,54,74%,0,0%,0,0%
Mike Wallace,WR,44,60%,0,0%,0,0%
Kenneth Dixon,RB,33,45%,0,0%,0,0%
Kamar Aiken,WR,31,42%,0,0%,11,44%
Breshad Perriman,WR,31,42%,0,0%,0,0%
Darren Waller,TE,26,36%,0,0%,17,68%
Kyle Juszczyk,FB,25,34%,0,0%,17,68%
Terrance West,RB,25,34%,0,0%,0,0%
Chris Moore,WR,18,25%,0,0%,15,60%
Nick Boyle,TE,10,14%,0,0%,19,76%
Alex Lewis,T,6,8%,0,0%,2,8%
Michael Campanaro,WR,5,7%,0,0%,5,20%
Ryan Mallett,QB,2,3%,0,0%,0,0%
Lardarius Webb,FS,0,0%,63,93%,1,4%
Tavon Young,CB,0,0%,62,91%,5,20%
C.J. Mosley,LB,0,0%,61,90%,4,16%
Eric Weddle,SS,0,0%,60,88%,0,0%
Shareece Wright,CB,0,0%,55,81%,5,20%
Jerraud Powers,CB,0,0%,49,72%,0,0%
Albert McClellan,LB,0,0%,44,65%,10,40%
Patrick Onwuasor,LB,0,0%,42,62%,15,60%
Brandon Williams,NT,0,0%,41,60%,6,24%
Terrell Suggs,LB,0,0%,40,59%,0,0%
Lawrence Guy,DE,0,0%,38,56%,8,32%
Timmy Jernigan,DT,0,0%,34,50%,0,0%
Michael Pierce,NT,0,0%,32,47%,6,24%
Matt Judon,LB,0,0%,30,44%,0,0%
Za'Darius Smith,LB,0,0%,27,40%,6,24%
Elvis Dumervil,LB,0,0%,26,38%,0,0%
Brent Urban,DE,0,0%,12,18%,8,32%
Chris Lewis-Harris,CB,0,0%,11,16%,8,32%
Matt Elam,SS,0,0%,10,15%,21,84%
Brennen Beyer,LB,0,0%,6,9%,23,92%
Marqueston Huff,FS,0,0%,3,4%,19,76%
Anthony Levine,FS,0,0%,2,3%,19,76%
Sam Koch,P,0,0%,0,0%,6,24%
Morgan Cox,LS,0,0%,0,0%,6,24%
Justin Tucker,K,0,0%,0,0%,5,20%
John Urschel,G,0,0%,0,0%,2,8%
